time Adot Adot_std
3515600 7.7776339e-05 3.9427131e-05
3515800 7.974813e-05 1.9497709e-05
3516000 9.8899513e-05 4.032817e-05
3516200 9.7248556e-05 1.2876156e-05
3516400 9.7324978e-05 2.3007403e-05
3516600 0.00010289545 4.6124382e-05
3516800 0.0001162087 2.8921051e-05
3517000 9.7280932e-05 4.0652348e-05
3517200 9.8114053e-05 3.7960782e-05
3517400 8.1492467e-05 2.3677659e-05
3517600 0.0001120525 3.3767404e-05
3517800 0.00010615639 1.2261308e-05
3518000 0.00010376842 2.3435742e-05
3518200 0.00010771542 3.2038788e-05
3518400 9.8552675e-05 3.3518226e-05
3518600 8.6025192e-05 3.427688e-05
3518800 0.00010277065 3.2445111e-05
3519000 9.9678924e-05 2.9016159e-05
3519200 0.00010424905 3.0356236e-05
3519400 0.00012107413 5.5048382e-05
3519600 0.00010594313 3.9265461e-05
3519800 9.665811e-05 3.9142436e-05
3520000 9.4207943e-05 5.430963e-05
3520200 9.5290128e-05 4.2127695e-05
3520400 8.7264157e-05 3.0043934e-05
3520600 7.5180259e-05 3.9874163e-05
3520800 8.8829123e-05 3.8751462e-05
3521000 0.00010139881 3.0318146e-05
3521200 0.00010290772 3.2368135e-05
3521400 9.1859501e-05 3.5548803e-05
3521600 8.1894508e-05 4.4428845e-05
3521800 9.8474464e-05 1.7005314e-05
3522000 9.2806877e-05 2.9182037e-05
3522200 8.7660862e-05 2.9189574e-05
3522400 9.8335657e-05 4.5734731e-05
3522600 8.8877902e-05 4.58916e-05
3522800 8.9086899e-05 2.5740744e-05
3523000 8.5377366e-05 4.8594084e-05
3523200 9.9887178e-05 3.5500512e-05
3523400 7.8137249e-05 3.7772453e-05
3523600 0.0001070147 1.9905432e-05
3523800 9.4507783e-05 1.351102e-05
3524000 9.0970678e-05 2.2126634e-05
3524200 9.1568973e-05 4.1455803e-05
3524400 9.2378692e-05 4.2304783e-05
3524600 8.6847081e-05 2.6070639e-05
3524800 8.8355968e-05 3.8454461e-05
3525000 9.6316264e-05 5.8836369e-05
3525200 0.00010256766 3.5112892e-05
3525400 9.6916367e-05 3.7033988e-05
3525600 9.6236119e-05 5.5036026e-05
3525800 9.1815622e-05 5.1230152e-05
3526000 0.00010059845 2.7518418e-05
3526200 0.0001116792 1.9788446e-05
3526400 8.4938134e-05 4.108652e-05
3526600 7.4781489e-05 4.4515652e-05
3526800 9.7784172e-05 2.8606958e-05
3527000 9.5879484e-05 4.8495058e-05
3527200 8.9904695e-05 4.3377601e-05
3527400 9.5148776e-05 2.7247286e-05
3527600 9.8621869e-05 1.9881364e-05
3527800 9.6711867e-05 2.7906174e-05
3528000 8.9144087e-05 5.4456733e-05
3528200 0.00010319619 2.1843233e-05
3528400 9.0290616e-05 2.6943095e-05
3528600 9.6520954e-05 2.32059e-05
3528800 8.8049304e-05 2.829224e-05
3529000 8.6321664e-05 4.0877097e-05
3529200 0.00010653172 3.4296148e-05
3529400 0.00010822593 1.203033e-05
3529600 8.1076506e-05 4.2375438e-05
3529800 7.4674871e-05 2.3042304e-05
3530000 8.4302065e-05 2.8756834e-05
3530200 9.9417429e-05 3.7015818e-05
3530400 9.2619619e-05 4.5542663e-05
3530600 8.0174466e-05 3.93018e-05
3530800 8.2729171e-05 4.9927295e-05
3531000 9.3350841e-05 3.4817555e-05
3531200 8.9670288e-05 2.4162877e-05
3531400 9.8196306e-05 3.727431e-05
3531600 8.237132e-05 4.9277074e-05
3531800 7.7227464e-05 4.5461069e-05
3532000 8.4879265e-05 4.5538727e-05
3532200 8.3102651e-05 3.5743797e-05
3532400 8.5064895e-05 1.8742285e-05
3532600 9.9558633e-05 3.3425607e-05
3532800 8.9385876e-05 2.3295946e-05
3533000 8.1329203e-05 4.413947e-05
3533200 9.4629678e-05 4.6363532e-05
3533400 9.1953034e-05 2.5580592e-05
3533600 8.7984078e-05 2.9491329e-05
3533800 7.4050905e-05 4.5659002e-05
3534000 9.1800379e-05 3.3972555e-05
3534200 7.9620271e-05 3.2810981e-05
3534400 8.4947873e-05 2.9981098e-05
3534600 8.1135719e-05 2.9823288e-05
3534800 8.7655061e-05 2.4216428e-05
3535000 0.00010179356 2.9075873e-05
3535200 0.00010870876 3.0465442e-05
3535400 7.7276629e-05 3.4183301e-05
3535600 9.4061308e-05 2.147929e-05
3535800 9.4329193e-05 3.0791886e-05
3536000 0.00010895459 3.2128905e-05
3536200 0.00010725961 4.4810188e-05
3536400 9.7576877e-05 5.1978571e-05
3536600 7.7764289e-05 3.5602728e-05
3536800 7.8001961e-05 4.3803134e-05
3537000 9.2722646e-05 3.6240853e-05
3537200 0.00010893522 3.0837719e-05
3537400 0.00010328078 3.7914872e-05
3537600 0.00010590055 5.5188802e-06
3537800 9.5088954e-05 2.4361519e-05
3538000 9.7774876e-05 1.6628894e-05
3538200 9.4941125e-05 4.3872943e-05
3538400 0.00010943867 4.0850503e-05
3538600 9.6873747e-05 3.9706595e-05
3538800 0.00011253237 2.2696584e-05
3539000 9.3134668e-05 2.9085493e-05
3539200 8.9047627e-05 4.4549357e-05
3539400 9.3967319e-05 3.4809276e-05
3539600 0.00010438499 2.4003243e-05
3539800 0.00010034074 3.1938437e-05
3540000 0.00011085194 1.6538504e-05
3540200 0.00010205143 3.6297075e-05
3540400 8.6449062e-05 2.1801269e-05
3540600 0.00010960084 1.899563e-05
3540800 0.00011584478 2.0282292e-05
3541000 0.0001019201 3.6994906e-05
3541200 0.00011327163 2.2523429e-05
3541400 9.4550913e-05 3.3482806e-05
3541600 9.0959403e-05 2.413804e-05
3541800 7.8974895e-05 3.0961053e-05
3542000 8.9806449e-05 3.0933094e-05
3542200 7.975898e-05 3.3718389e-05
3542400 8.7718338e-05 3.0244001e-05
3542600 8.9013308e-05 2.8151373e-05
3542800 9.4060166e-05 1.0800649e-05
3543000 8.901055e-05 2.1927453e-05
3543200 9.6899465e-05 1.3011879e-05
3543400 9.6128136e-05 1.8115437e-05
3543600 9.7619309e-05 2.0715984e-05
3543800 0.00010341581 2.6482535e-05
3544000 0.00010110253 1.8928724e-05
3544200 8.7665234e-05 2.857183e-05
3544400 7.0891518e-05 1.6880895e-05
3544600 8.830998e-05 4.1732097e-05
3544800 9.9382728e-05 2.7112201e-05
3545000 0.00010169724 1.6350443e-05
3545200 8.9632931e-05 2.7733245e-05
3545400 9.6258311e-05 2.0977497e-05
3545600 8.9251545e-05 1.956275e-05
3545800 9.8260576e-05 2.8486295e-05
3546000 8.1864875e-05 1.9941419e-05
3546200 8.7580305e-05 1.8502325e-05
3546400 0.00010221685 2.9499216e-05
3546600 9.0040006e-05 1.0975663e-05
3546800 0.00010117715 1.4660938e-05
3547000 8.4667828e-05 2.6712987e-05
3547200 8.1959803e-05 3.3500808e-05
3547400 9.7156156e-05 2.3972437e-05
3547600 8.3446029e-05 3.9535185e-05
3547800 7.4006044e-05 2.2298666e-05
3548000 0.00010303956 7.5237069e-06
3548200 8.1532132e-05 2.996209e-05
3548400 7.5012842e-05 3.2313474e-05
3548600 8.4698555e-05 2.9197323e-05
3548800 9.1864728e-05 1.7433696e-05
3549000 8.5970758e-05 4.0275306e-05
