time Adot Adot_std
200 0.00014409942 3.8566638e-05
400 0.00015481127 3.555563e-05
600 0.00011676418 9.4042049e-06
800 0.00012802002 1.418788e-05
1000 0.00011812126 7.3975111e-06
1200 0.00012835888 6.9121727e-05
1400 0.00014742265 2.6266928e-05
1600 0.0001438776 1.9172014e-05
1800 0.00011862718 3.1584892e-05
2000 0.00010749157 2.7152788e-05
2200 0.00013628649 2.6612115e-05
2400 0.00012911856 4.5051139e-05
2600 0.00013617019 6.7177513e-05
2800 0.00010988185 7.1023265e-05
3000 0.00013472368 4.3231975e-05
3200 0.00015707324 9.6114154e-06
3400 0.00012772681 1.0117413e-05
3600 0.00014968327 1.4558925e-05
3800 0.0001953812 2.8300963e-05
4000 0.0001550429 7.7942292e-06
4200 0.00013046381 6.501275e-05
4400 9.4732974e-05 3.9696505e-05
4600 0.00012402889 2.9063761e-05
4800 0.000115393 7.1492189e-05
5000 0.00010766589 3.081661e-05
5200 0.00015380853 2.8924353e-05
5400 0.0001718786 3.2173678e-05
5600 0.00013789746 3.019764e-05
5800 0.00016314062 2.7653375e-05
6000 0.00019295822 5.599587e-05
6200 0.00018435327 2.8743763e-05
6400 0.00013651259 2.7978937e-05
6600 0.00015584364 7.9964033e-05
6800 0.00021635023 5.9568287e-05
7000 0.00015883935 2.2978552e-05
7200 0.00011601681 1.4798471e-05
7400 0.00010607957 2.8466627e-05
7600 0.00014564207 2.927597e-05
7800 0.00012608701 7.6260648e-05
8000 8.5318869e-05 3.021455e-05
8200 0.00013672297 4.5595934e-05
8400 0.00016704395 3.1852327e-05
8600 0.00021478511 3.3285482e-05
8800 0.00018435158 4.1823828e-05
9000 0.00018790761 3.9579247e-05
9200 0.00019703263 5.418264e-05
9400 0.0001173374 5.223853e-05
9600 0.00013785825 3.1458217e-05
9800 0.00014434213 3.7709522e-05
10000 0.00016870759 6.6706027e-05
10200 0.00013724952 1.4970639e-05
10400 0.00016368127 4.1667646e-06
10600 0.0001549768 3.8625757e-05
10800 0.00011826628 3.8536609e-05
11000 0.00015758167 3.4680422e-05
11200 0.00013504903 2.617979e-05
11400 0.00015515882 3.0526336e-05
11600 0.0002006541 1.9294605e-05
11800 0.00018471706 3.5390392e-06
12000 0.00015880548 5.1734899e-05
12200 0.00013262304 4.4505922e-05
12400 0.00015447459 4.170506e-05
12600 0.00014112841 4.7729561e-05
12800 0.00012316229 9.3673226e-06
13000 0.00016651073 3.0224524e-05
13200 0.00013959509 2.931672e-05
13400 0.0001181958 5.0559084e-05
13600 0.00015954495 4.1354607e-05
13800 0.00014041903 3.5897459e-06
14000 0.00012120051 1.8709832e-05
14200 0.0001146729 2.1867537e-05
14400 0.00011877729 2.6181516e-05
14600 9.083289e-05 2.4825029e-05
14800 0.00011224377 3.5127141e-05
15000 0.00010108314 3.2511958e-05
15200 0.00011068925 3.8630091e-05
15400 0.00010016646 5.8968984e-05
15600 7.6558882e-05 7.0834553e-05
15800 0.00011960965 1.3550621e-05
16000 0.00013583497 2.7170969e-05
16200 0.00017172624 3.6372967e-05
16400 0.00015990363 3.7552126e-05
16600 0.00015633198 5.8674042e-05
16800 0.0001641832 4.0696611e-05
17000 0.00015989625 6.8420608e-05
17200 0.00016407726 6.8985306e-05
17400 0.0001686712 1.9696518e-05
17600 0.00013774318 4.2428817e-05
17800 0.00012779304 3.1975451e-05
18000 0.00012953153 1.9208808e-05
18200 0.00016596589 4.4026326e-05
18400 0.00021508224 8.5021563e-06
18600 0.0001736115 4.2523002e-05
18800 0.00017477379 3.0332961e-05
19000 0.00016180474 6.1195503e-05
19200 0.00014571942 2.9772317e-05
19400 0.00013522343 2.8052674e-05
19600 0.00014708984 3.6696445e-05
19800 0.00011322912 4.233558e-05
20000 0.00017292775 8.2273852e-05
20200 0.00017828255 8.157101e-05
20400 0.00016656015 8.2904653e-05
20600 0.00011096278 2.223275e-05
20800 0.00010584957 2.4999269e-05
21000 8.4791076e-05 2.3315778e-05
21200 9.7555268e-05 3.4390175e-05
21400 0.00011789817 1.92177e-05
21600 0.00012628224 4.4805227e-05
21800 0.00010925023 3.4390437e-05
22000 0.00018200505 1.8850898e-05
22200 0.00019031306 1.4400792e-05
22400 0.00016258686 4.7790511e-06
22600 0.00014644519 4.4121053e-05
22800 0.0001418938 3.4503812e-05
23000 0.00016413576 1.9789087e-05
23200 0.00019894833 2.0240678e-05
23400 0.00016176458 2.100468e-05
23600 0.000132724 2.4891938e-05
23800 0.00015608969 1.7101266e-05
24000 0.00019277012 2.0723419e-05
24200 0.00017391006 3.855562e-05
24400 0.00021708717 3.412258e-05
24600 0.00018485171 3.6758256e-05
24800 0.00014909605 3.9005692e-05
25000 0.00013607317 6.4080813e-05
25200 0.00021480808 7.0422451e-05
25400 0.00021162165 1.7835964e-05
25600 0.00015007377 3.348449e-05
25800 0.00012102562 3.0966813e-05
26000 0.00014752496 2.0779866e-05
26200 0.00014293436 9.2818954e-06
26400 0.00013572074 5.4546822e-05
26600 0.00011789568 3.367816e-05
