step etot ke peBond peAngle temp press stressX stressY stressZ AvBondForce
414120 22063.7441120299 18989.7778363006 1813.09646593798 2648.32912603735 1.00435159784744 0.127027777881268 609.91476155249 -140.540863712325 -626.242115934552 -1.42030134916618
414160 22138.6992967454 19065.4295036398 1825.27864306472 2644.5063648851 1.00835274381276 0.119729101147215 1475.95806634119 -150.120645332247 112.358946023662 -1.57054792261845
414200 22044.9707259641 18956.7561575691 1823.0403312371 2645.06187943993 1.00260511212847 0.12850599169455 820.573718499208 -450.778606573142 -652.000620499618 -1.43618885229285
414240 22209.2256939677 18997.7523984813 1788.93009732538 2579.26841460523 1.00477336498645 0.134611497449169 -289.601814562932 -704.549346247695 -966.703086442273 -1.23105573650571
414280 21936.3758016527 18932.7247794874 1884.37295506567 2604.22551748476 1.0013341150066 0.11229361516523 1422.09732608452 1697.89066981061 240.396256727451 -1.75579537047383
414320 22141.220287481 18971.3073729657 1860.34703724151 2679.1999559325 1.00337471230811 0.128888492811824 -477.785406272632 828.985619719529 -812.436711328241 -1.47027603655748
414360 22222.9879562232 19105.0717400626 1829.90040865259 2672.35921079285 1.01044938463904 0.114269409947335 1960.12910172788 1259.95911485286 -232.149524336874 -1.76784214792864
414400 22223.7819998545 19006.6919036955 1851.9219941344 2662.79202998564 1.00524616706045 0.121283747528681 995.466447507054 716.945100358283 -419.090294438146 -1.59528981208407
414440 22259.6723186124 18955.6897648133 1823.43442837063 2670.86149794336 1.0025487116125 0.127204527489569 1270.53931705924 -87.5318320179226 -1360.79253274663 -1.4311440668876
414480 22330.7695921553 19099.760811382 1793.64204721695 2637.59002776081 1.01016849458585 0.119478014904573 983.6858066393 793.551200012191 179.722483656534 -1.64545117342471
414520 22381.6445807921 19036.292198939 1828.36718636331 2689.77507919574 1.0068116990051 0.127017484529349 347.606869855049 1078.98281583378 -1581.44147142841 -1.4211247622918
414560 22180.8446450715 18934.7527589649 1765.20714493486 2651.66946624238 1.00144137294539 0.123467483565463 892.576663303507 463.810019001816 -572.382092193162 -1.47828591781082
414600 22014.9801129643 18938.1454404168 1814.25824284583 2603.94101654205 1.00162080869585 0.12680708718348 572.453854267186 295.223001794411 -910.483181180555 -1.41985128871786
414640 22272.1327212384 18955.1935327124 1768.4000083561 2634.11127529086 1.00252246636056 0.113661812226548 790.304315870841 2092.35883868005 -33.004240842521 -1.68792973681823
414680 22282.717651917 19157.0056807892 1833.18138663193 2643.29418360014 1.01319612221548 0.107238824862037 1705.42119009998 2188.28216103191 684.788689575183 -1.91035448767088
414720 22317.5181491936 19108.7963197533 1840.54921830502 2625.69628352387 1.01064637417709 0.131596603289064 -464.302587813907 -163.775588801481 -377.795638272982 -1.35739113922223
414760 22392.5783771189 19050.8478969939 1805.56661694604 2645.19983913613 1.00758153626835 0.135932764909087 -447.774340720529 -486.987118103894 -1190.87337363788 -1.28631626160617
