Time AvStress StdStress Strain
0 -0.0207928257 0.132056097 0
21 0.0287323863 0.166522404 0.0216859075
42 0.045874319 0.109541969 0.0433671143
63 -0.0045562688 0.0454993774 0.0650436233
84 0.0256029037 0.114620465 0.0867154377
105 -0.0216141572 0.114497881 0.108382561
126 -0.0571679965 0.0226473353 0.130044995
147 -0.0217726085 0.111694293 0.151702744
168 -0.0353105686 0.0356094162 0.17335581
189 -0.0821533949 0.0879553844 0.195004197
210 -0.00229010541 0.0666829034 0.216647907
231 0.0253378505 0.00278652435 0.238286945
252 -0.0305735544 0.0456432634 0.259921311
273 0.00277963052 0.0620006765 0.281551011
294 0.0448274973 0.103095682 0.303176046
315 0.0936171655 0.116461324 0.32479642
336 -0.0204528571 0.047294102 0.346412135
357 -0.078198138 0.049288947 0.368023196
378 0.00279811402 0.0619236786 0.389629604
399 -0.0439516022 0.0838800231 0.411231363
420 -0.0480280633 0.0220582152 0.432828475
441 -0.0566284643 0.0218062479 0.454420945
462 -0.124125709 0.0907261556 0.476008774
483 -0.00719932654 0.0571274281 0.497591966
504 0.0666932419 0.0477283128 0.519170523
525 -0.0420127003 0.047445179 0.54074445
546 -0.0526473171 0.0260277347 0.562313748
567 0.06903143 0.026520893 0.58387842
588 0.116317462 0.0565449414 0.60543847
609 0.059329914 0.0725095519 0.626993901
630 0.0347176442 0.0981984967 0.648544716
651 0.030345583 0.0537028793 0.670090917
672 0.036763394 0.056383426 0.691632507
693 0.0692717522 0.0564548887 0.71316949
714 0.0113311413 0.0414590083 0.734701868
735 0.0384489146 0.0779830311 0.756229645
756 0.183711503 0.0294505023 0.777752823
777 0.0726023016 0.0904366185 0.799271405
798 -0.0113545783 0.137158073 0.820785395
819 0.0370928124 0.0263049782 0.842294794
840 0.051118298 0.0454784564 0.863799607
861 0.0677902414 0.0798340222 0.885299836
882 0.0461571383 0.0845378932 0.906795483
903 -0.00500105133 0.0403209287 0.928286553
924 -0.0413777651 0.0480419103 0.949773047
945 -0.0917107022 0.0769610864 0.971254969
966 -0.0745741638 0.064920149 0.992732322
987 -0.0638891283 0.098487415 1.01420511
1008 0.0207281904 0.0471920894 1.03567333
1029 0.122547564 0.0853933638 1.05713699
1050 0.0730737945 0.137253168 1.0785961
1071 0.0530634527 0.0749586291 1.10005065
1092 0.0196565168 0.0768863342 1.12150064
1113 -0.0323485812 0.0261138005 1.14294609
1134 -0.0034822107 0.0477559165 1.16438699
1155 0.074853989 0.0920899742 1.18582335
1176 0.0321989919 0.0586045881 1.20725517
1197 -0.0105485174 0.106149799 1.22868245
1218 0.00211514667 0.0424884435 1.2501052
