Time AvStress StdStress Strain
0 -0.0729540445 0.0747565754 0
21 -0.0858460151 0.0488514243 0.0216845639
42 -0.0151253631 0.053566802 0.0433644277
63 -0.00595910352 0.0637873676 0.0650395944
84 0.000665003711 0.0831663347 0.086710067
105 0.0123636338 0.0694587302 0.108375849
126 0.0372054582 0.021499595 0.130036942
147 0.0732529897 0.093723374 0.151693351
168 0.0581643391 0.144724889 0.173345078
189 0.0345742376 0.0608747795 0.194992126
210 0.0201869795 0.0798380305 0.216634498
231 0.0242716918 0.121694182 0.238272197
252 0.0687586702 0.0623450277 0.259905227
273 0.00946458996 0.0365675731 0.28153359
294 -0.058073141 0.0261101324 0.303157289
315 -0.0482165149 0.0836883645 0.324776327
336 0.0070454638 0.0439088473 0.346390708
357 0.0124353461 0.0536058395 0.368000434
378 0.0623834474 0.0680751036 0.389605508
399 0.036797644 0.0431623831 0.411205934
420 -0.0282755521 0.0555221216 0.432801714
441 -0.0375952642 0.0479647203 0.454392851
462 0.0400828981 0.0196339907 0.475979349
483 0.0614430751 0.0914667177 0.49756121
504 -0.0203154529 0.0302009559 0.519138437
525 -0.0301803297 0.130124163 0.540711034
546 0.0399548057 0.0777820078 0.562279002
567 0.0543766971 0.118669809 0.583842346
588 0.0304897877 0.131175237 0.605401069
609 0.00833472641 0.0609991067 0.626955172
630 0.0025787906 0.0477457749 0.64850466
651 0.0454507621 0.02904652 0.670049534
672 0.0256787382 0.06609954 0.691589799
693 0.0693945615 0.0456045421 0.713125457
714 0.0311082698 0.0694897522 0.73465651
735 -0.00371667072 0.0677407209 0.756182963
756 0.0399649837 0.0371727588 0.777704817
777 0.0610283502 0.0452045304 0.799222077
798 0.0800570441 0.0169398198 0.820734744
819 0.0747723513 0.0452657564 0.842242821
840 0.1113018 0.0407159136 0.863746313
861 0.175758633 0.0988120822 0.885245221
882 0.147053297 0.0348526432 0.906739548
903 0.08022404 0.0346281582 0.928229298
924 0.15281909 0.0514654819 0.949714474
