Time AvStress StdStress Strain
0 -0.0742953586 0.0636059779 0
21 -0.105042083 0.105828504 0.0216845639
42 -0.00929160342 0.0647894689 0.0433644277
63 0.0331114713 0.0669435256 0.0650395944
84 -0.0194290547 0.113043637 0.086710067
105 0.000664170243 0.0523503789 0.108375849
126 0.0114808964 0.0464802072 0.130036942
147 -0.0638852789 0.124131056 0.151693351
168 -0.0735995937 0.0804171538 0.173345078
189 -0.00750059893 0.0546277063 0.194992126
210 0.0556256357 0.0908855283 0.216634498
231 -0.00322272532 0.127543004 0.238272197
252 -0.0466266233 0.10303363 0.259905227
273 -0.036891555 0.0902527758 0.28153359
294 0.0149511285 0.124582835 0.303157289
315 0.017043018 0.0690971472 0.324776327
336 0.0312974271 0.0873497056 0.346390708
357 0.014996747 0.0839828227 0.368000434
378 -0.0138906319 0.0721874058 0.389605508
399 0.0308254204 0.0590337793 0.411205934
420 0.0296146985 0.0375858211 0.432801714
441 0.0123812616 0.118228366 0.454392851
462 0.00278061554 0.0862822105 0.475979349
483 0.0209709966 0.0857178708 0.49756121
504 0.0377546461 0.0657488771 0.519138437
525 -0.0195958036 0.0360248593 0.540711034
546 -0.0398621441 0.0148149589 0.562279002
567 0.0279574327 0.0993269354 0.583842346
588 0.06864186 0.0965180133 0.605401069
609 0.0723776006 0.0426707276 0.626955172
630 0.0263673935 0.0190162135 0.64850466
651 0.023973379 0.0521091387 0.670049534
672 -0.0533766465 0.0503020489 0.691589799
693 -0.0383893389 0.0177074447 0.713125457
714 0.0978821029 0.0410510958 0.73465651
735 0.0674825605 0.0607521701 0.756182963
756 0.0537876787 0.077006206 0.777704817
777 -0.00503957408 0.0534109965 0.799222077
798 -0.0376404506 0.0556285006 0.820734744
819 0.040273178 0.0345492383 0.842242821
840 0.14441424 0.0280904614 0.863746313
861 0.116891392 0.0311619301 0.885245221
882 0.00736226477 0.11703795 0.906739548
903 0.0623734802 0.114194252 0.928229298
924 0.0422986253 0.0707996294 0.949714474
945 0.0223904378 0.0529380988 0.971195077
966 0.0567590429 0.095743284 0.992671112
987 -0.0290366139 0.0975358083 1.01414258
1008 -0.0116862738 0.0735884402 1.03560949
1029 0.0763878173 0.0577915502 1.05707183
1050 -0.00627611236 0.0409323353 1.07852962
1071 -0.0286332314 0.0407671784 1.09998286
1092 -0.0274163436 0.064077937 1.12143154
1113 -0.0383788731 0.0649987836 1.14287567
1134 0.061200804 0.061205119 1.16431526
1155 0.109807326 0.0663741136 1.18575031
1176 0.0324482733 0.0769354604 1.20718081
1197 0.021395827 0.0604207967 1.22860678
1218 0.0448791301 0.0676729375 1.25002822
1239 0.00299820567 0.0684852874 1.27144512
1260 0.023435949 0.0589117688 1.2928575
1281 -0.00146456188 0.0036093812 1.31426535
1302 -0.0413301175 0.0556667778 1.33566868
1323 0.0296453134 0.0971556323 1.35706749
1344 0.0677003167 0.0333931603 1.37846178
1365 -0.0271720572 0.0506190584 1.39985156
1386 -0.0672328725 0.037710033 1.42123682
1407 -0.0306608058 0.101414165 1.44261758
1428 -0.0382635858 0.151009997 1.46399383
1449 0.0158339631 0.0517845443 1.48536558
1470 0.0989992586 0.0648735332 1.50673283
1491 0.0474575589 0.0794507263 1.52809559
1512 0.00379145039 0.0420502841 1.54945385
1533 -0.00361418175 0.0844746301 1.57080761
1554 -0.0893257635 0.0858053543 1.59215689
1575 -0.018248556 0.0348568078 1.61350169
1596 0.128502963 0.0304501728 1.634842
1617 0.00932937453 0.0666243353 1.65617783
1638 0.0392855109 0.0838041504 1.67750919
1659 0.105485332 0.0212464801 1.69883607
1680 0.0313312518 0.076119546 1.72015848
1701 0.0547653003 0.0127948967 1.74147642
1722 0.0923386008 0.089796277 1.76278989
1743 0.0893189391 0.03593491 1.7840989
1764 0.0556160374 0.00773588303 1.80540345
1785 0.0683526522 0.0613862716 1.82670355
1806 0.0435272286 0.0190502702 1.84799919
1827 0.124983887 0.0614858034 1.86929038
1848 0.151631126 0.0261809383 1.89057711
1869 0.0453726112 0.0633161311 1.91185941
1890 0.0322351832 0.0830418549 1.93313725
1911 0.0190830566 0.048799415 1.95441066
1932 0.09839094 0.0681454419 1.97567963
1953 0.161553166 0.0100617363 1.99694417
1974 0.0828299576 0.0421051612 2.01820427
1995 -0.0465442891 0.0389682519 2.03945994
2016 0.0315312956 0.0587345179 2.06071119
2037 0.112390041 0.0550877768 2.08195801
2058 0.0635399502 0.0342075827 2.10320041
2079 0.0653912867 0.058298875 2.1244384
2100 0.0281622891 0.109201829 2.14567196
2121 -0.00539126862 0.103554806 2.16690112
2142 -0.0115098672 0.0357904291 2.18812586
2163 0.0929975581 0.0370907802 2.2093462
2184 0.0482948329 0.0142275067 2.23056213
2205 0.00717662413 0.0298430385 2.25177366
2226 0.0627668863 0.132547359 2.27298079
2247 0.0616128774 0.0595997629 2.29418352
2268 0.0799404021 0.0377445334 2.31538186
2289 0.0804011513 0.087916469 2.33657581
2310 0.05602822 0.0843358753 2.35776537
2331 0.0667942921 0.076784728 2.37895054
2352 0.0936051419 0.0508890089 2.40013133
2373 0.0575772154 0.0221305663 2.42130774
2394 0.0538513732 0.104097779 2.44247978
2415 0.0168411244 0.102266013 2.46364744
2436 0.0245047244 0.0544890895 2.48481072
2457 0.025839559 0.0549045855 2.50596964
2478 -0.0441678972 0.0915506396 2.52712419
2499 0.000371855461 0.079227552 2.54827438
2520 0.00232140707 0.0810419502 2.5694202
2541 0.0213838812 0.0450860951 2.59056167
2562 0.0624443287 0.0977228337 2.61169878
2583 0.0327548845 0.0667531856 2.63283154
2604 0.077716819 0.0807513547 2.65395995
2625 0.0823381924 0.0436978624 2.67508401
2646 0.0393997242 0.0371415297 2.69620372
2667 0.0826543605 0.0346715434 2.71731909
2688 0.105468823 0.0491810417 2.73843013
2709 0.100208148 0.0289559165 2.75953682
2730 0.131750787 0.0826137249 2.78063918
2751 0.103401456 0.110743201 2.80173721
2772 0.099160146 0.0548192016 2.82283091
2793 0.0188849494 0.0489602648 2.84392029
2814 0.00736383596 0.122892151 2.86500534
2835 0.0642248802 0.144281856 2.88608607
2856 -0.000546582945 0.0716050456 2.90716248
2877 0.0327129168 0.087953953 2.92823457
2898 0.0438666118 0.0675240216 2.94930235
2919 0.0668014138 0.131318939 2.97036582
2940 0.0586192581 0.0840449709 2.99142499
2961 0.00812977385 0.102458564 3.01247985
2982 0.0482825313 0.0118760023 3.0335304
3003 0.112894588 0.0570633363 3.05457666
3024 0.0559748152 0.0441112757 3.07561862
3045 -0.0527164158 0.0164685432 3.09665628
3066 0.0612398448 0.130985846 3.11768965
3087 0.118973524 0.0715691132 3.13871873
3108 0.127549427 0.068062592 3.15974353
3129 0.167084821 0.0261853665 3.18076404
3150 0.162156263 0.0631612485 3.20178027
3171 0.166122783 0.0494551998 3.22279222
3192 0.157930935 0.0731786348 3.2437999
3213 0.125316981 0.0667031825 3.2648033
3234 0.100569662 0.0299393242 3.28580243
3255 0.133760951 0.0149165773 3.30679729
3276 0.0574182452 0.0187395935 3.32778788
3297 0.039185788 0.0273685863 3.34877422
3318 0.139914855 0.0636181516 3.36975629
3339 0.21513792 0.102838861 3.3907341
3360 0.192251058 0.0451305885 3.41170766
3381 0.169832439 0.0747508497 3.43267696
3402 0.0957605407 0.145081608 3.45364202
3423 0.0538692786 0.0456353142 3.47460283
3444 0.130223761 0.0910189489 3.49555939
3465 0.0274984552 0.039957165 3.51651171
3486 0.039694024 0.0149175515 3.53745979
3507 0.0985366103 0.0447269859 3.55840363
3528 0.131257799 0.0401424748 3.57934324
3549 0.243526467 0.080712242 3.60027861
3570 0.153573841 0.100270219 3.62120976
3591 0.0516656712 0.0769221153 3.64213667
3612 0.0705509593 0.156501299 3.66305937
3633 0.0597284346 0.0173826601 3.68397784
3654 0.0753026784 0.0368263366 3.70489209
3675 0.0258030466 0.0205904779 3.72580212
3696 0.0273899994 0.0184667739 3.74670794
3717 0.149967856 0.0503821033 3.76760955
3738 0.121805704 0.0793115525 3.78850695
3759 0.0472382026 0.0462209434 3.81040189
3780 0.0281011662 0.0450905518 3.83290854
3801 0.0899655641 0.0766478606 3.85541031
3822 0.145879757 0.0647897279 3.87790721
3843 0.0171118907 0.00409457225 3.90039924
3864 -0.0511840617 0.0700839086 3.9228864
3885 0.0368565322 0.0991984798 3.94536869
3906 0.0237352275 0.0261230036 3.96784612
3927 0.0233468467 0.062554718 3.9903187
3948 0.0970533312 0.103286341 4.01278642
3969 0.0991388639 0.0928116699 4.03524928
3990 0.0468057397 0.0950347121 4.0577073
4011 0.042457461 0.0580078458 4.08016047
4032 0.0470853156 0.0695252813 4.1026088
4053 0.0384933831 0.0506977237 4.12505229
4074 0.026487168 0.0846622255 4.14749094
4095 -0.000664490996 0.109688215 4.16992476
4116 0.0489509898 0.0673360479 4.19235375
4137 0.0653888303 0.116592653 4.21477791
4158 0.0723942019 0.0782039333 4.23719725
4179 0.0542895729 0.0698641962 4.25961177
4200 -0.0212325523 0.122396743 4.28202147
4221 0.0551816739 0.125323542 4.30442635
4242 0.141518542 0.0998374319 4.32682642
4263 0.163621958 0.0975103874 4.34922169
4284 0.154823713 0.0348453759 4.37161215
4305 0.110471308 0.16268125 4.3939978
4326 0.046072077 0.116431597 4.41637866
4347 0.0336352914 0.0406242829 4.43875472
4368 0.0409589485 0.0534526293 4.46112599
4389 0.00706092378 0.070482121 4.48349247
4410 -0.0153127941 0.0436404958 4.50585416
4431 -0.00650439819 0.0438143876 4.52821107
4452 0.0421786636 0.0759948814 4.55056319
4473 0.0521244154 0.0709466093 4.57291054
4494 0.0996127892 0.0943529591 4.59525312
4515 0.0340948775 0.056510806 4.61759092
4536 0.0130063771 0.038114939 4.63992396
4557 0.0464872598 0.0461236857 4.66225222
4578 -0.00806728675 0.0854840728 4.68457573
4599 0.00730882952 0.055502155 4.70689448
4620 0.0385854692 0.021204703 4.72920847
4641 0.0312703616 0.0579493339 4.75151771
4662 0.070564216 0.061472376 4.77382219
4683 0.101928471 0.038743299 4.79612193
4704 0.0386420958 0.0568473799 4.81841693
4725 -0.0288234913 0.0476735715 4.84070718
4746 -0.00978219773 0.103670028 4.8629927
4767 0.0483520168 0.0539363236 4.88527348
4788 0.0386433443 0.0767375127 4.90754953
4809 0.0418644693 0.0867842947 4.92982085
4830 0.0441577692 0.063897143 4.95208744
4851 0.0937330336 0.0441269251 4.97434932
4872 0.0754448606 0.0519459662 4.99660647
4893 0.0812434554 0.0810091094 5.0188589
4914 0.195968553 0.0772035019 5.04110662
4935 0.154819564 0.101219977 5.06334963
4956 0.0893095928 0.0561637577 5.08558793
4977 -0.013170675 0.129218869 5.10782152
4998 0.0315162137 0.071727221 5.13005042
5019 0.115908415 0.0418048585 5.15227461
5040 0.11935626 0.162596156 5.17449411
5061 0.157474099 0.0983806769 5.19670892
5082 0.144688167 0.043470473 5.21891903
5103 0.108643942 0.0230800296 5.24112446
5124 0.0366090983 0.0184408596 5.2633252
5145 0.000294289756 0.0392269592 5.28552126
5166 0.0152640554 0.123639247 5.30771265
5187 0.111511754 0.0383391175 5.32989936
5208 0.09835484 0.152416048 5.35208139
5229 0.0468998073 0.0898249089 5.37425876
5250 0.0680208869 0.0742149986 5.39643146
5271 0.0820309185 0.121770195 5.41859949
5292 0.110589401 0.048380468 5.44076287
5313 0.0881617376 0.0568516099 5.46292159
5334 0.0801573652 0.0974751904 5.48507565
5355 0.117746449 0.0826238993 5.50722506
5376 0.0994555549 0.0349118122 5.52936982
5397 0.0512913034 0.110699829 5.55150994
5418 0.0264450621 0.117726926 5.57364541
5439 0.018307206 0.0812958915 5.59577625
5460 0.0670529813 0.0258224784 5.61790244
5481 0.0573489085 0.0326173886 5.640024
5502 0.033072864 0.0579492164 5.66214093
5523 0.040578854 0.110493677 5.68425324
5544 0.0135131011 0.0459926226 5.70636091
5565 0.103478415 0.038489236 5.72846397
5586 0.146366422 0.0233557792 5.7505624
5607 0.0473411823 0.0346671355 5.77265622
5628 0.0146724463 0.0585964324 5.79474542
5649 0.0545467942 0.0600421464 5.81683001
5670 0.0721097245 0.0682142232 5.83891
5691 0.0360130776 0.0161528999 5.86098537
5712 0.0184851128 0.0497685675 5.88305615
5733 0.0762202527 0.0943862068 5.90512233
5754 0.0868636234 0.0725885176 5.9271839
5775 0.0635986956 0.104746504 5.94924089
5796 0.00979979105 0.0841068354 5.97129328
5817 0.0554658525 0.0524343517 5.99334109
5838 0.0929046884 0.088612056 6.01538431
5859 -0.0135871987 0.125753009 6.03742295
5880 0.0250293536 0.0932340175 6.05945701
5901 0.146241645 0.00662636098 6.08148649
5922 0.136908936 0.0434259511 6.1035114
5943 0.0849064691 0.126305038 6.12553174
5964 0.0790629587 0.110660793 6.14754751
5985 0.00316034763 0.134732867 6.16955871
6006 -0.00507556794 0.06448568 6.19156536
6027 0.0407415498 0.0744578321 6.21356744
6048 0.0322553997 0.053888974 6.23556497
6069 0.0562257168 0.0939133551 6.25755794
6090 0.0468549393 0.0462298626 6.27954636
6111 0.0139276617 0.106202214 6.30153023
6132 0.0812749615 0.0604056432 6.32350956
6153 0.137198422 0.0561256797 6.34548434
6174 0.1327653 0.0649239197 6.36745459
6195 0.122339748 0.0343827244 6.38942029
6216 0.123627545 0.0508565476 6.41138147
6237 0.142269583 0.0523341342 6.43333811
6258 0.052645503 0.0550582053 6.45529022
6279 0.0790038248 0.0534097316 6.47723781
6300 0.140887413 0.0168854011 6.49918087
6321 0.135165132 0.0848504394 6.52111942
6342 0.151612328 0.0776770657 6.54305344
6363 0.110404651 0.0516713816 6.56498296
6384 0.0560024026 0.0640987346 6.58690796
6405 0.0797617444 0.0444684579 6.60882845
6426 0.0766634036 0.0872331325 6.63074443
6447 0.066035928 0.0202767715 6.65265591
6468 0.0843096636 0.0783483569 6.67456289
6489 0.125312102 0.0587644646 6.69646538
6510 0.162477299 0.0255843323 6.71836336
6531 0.0606883355 0.0222647497 6.74025686
6552 0.000967302386 0.118634526 6.76214586
6573 0.0359470664 0.0773879786 6.78403038
6594 0.0805716803 0.0834405405 6.80591042
6615 0.0903643293 0.0429943817 6.82778597
6636 0.0264330342 0.0412028914 6.84965704
6657 0.0602178205 0.0142207913 6.87152364
6678 0.0728602289 0.0580191101 6.89338577
6699 0.0501611464 0.0267250274 6.91524342
6720 0.115901061 0.0242140172 6.93709661
6741 0.129864496 0.0355087847 6.95894533
6762 0.0361442678 0.0779319432 6.98078959
6783 -0.0155496515 0.0999667318 7.00262939
6804 0.0373864563 0.021271441 7.02446474
6825 0.048820538 0.0676686965 7.04629563
6846 0.131775568 0.0969871237 7.06812207
6867 0.120267967 0.0302437376 7.08994406
6888 0.0740387628 0.0287604022 7.1117616
6909 0.0902352715 0.0629764992 7.1335747
6930 0.112305275 0.0753502858 7.15538336
6951 0.151088793 0.0584734284 7.17718759
6972 0.10308546 0.0442550284 7.19898738
6993 0.0705873674 0.00699050873 7.22078273
7014 0.167715475 0.0437865534 7.24257366
7035 0.117145027 0.0727370118 7.26436016
7056 -0.019824036 0.0504311686 7.28614223
7077 0.0321624999 0.0389620329 7.30791989
7098 0.0451063293 0.08527577 7.32969312
7119 0.0274730661 0.0570601927 7.35146194
7140 0.0876127503 0.0948410749 7.37322635
7161 0.0979052973 0.0342193806 7.39498634
7182 0.0369405837 0.0457572981 7.41674193
7203 -0.00733244434 0.0285686956 7.43849311
7224 0.0128382338 0.04914784 7.46023989
7245 0.0102270528 0.041775201 7.48198227
7266 0.0202228103 0.0801976016 7.50372025
7287 0.012837755 0.0649527804 7.52545384
7308 0.0208258823 0.0566282818 7.54718303
7329 0.0396918776 0.0599049869 7.56890784
7350 0.0565608814 0.042717445 7.59062826
7371 0.0983732141 0.0390573871 7.61234429
7392 0.0732674211 0.0338762494 7.63405595
7413 0.041330441 0.137839565 7.65576322
7434 0.0467808331 0.0645242041 7.67746612
7455 -0.0075398253 0.0256832918 7.69916465
7476 0.0216350691 0.020981702 7.7208588
7497 0.105931153 0.141226156 7.74254859
7518 0.0590025032 0.168491612 7.76423401
7539 0.0781968055 0.0349210008 7.78591506
7560 0.0629165312 0.0780629848 7.80759176
7581 0.0653943001 0.0224410101 7.8292641
7602 0.116627441 0.0190025145 7.85093209
7623 0.0811196671 0.0420385004 7.87259572
7644 -0.0138584648 0.0816963246 7.894255
7665 0.027868241 0.0351502561 7.91590994
7686 0.103765586 0.0606360837 7.93756053
7707 0.100192287 0.0231538318 7.95920678
7728 0.0720595259 0.10063549 7.98084869
7749 0.0311231062 0.0743857134 8.00248626
7770 0.0727245437 0.0745830586 8.0241195
7791 0.0596382783 0.0770398216 8.04574841
7812 0.0394961313 0.0564002128 8.06737299
7833 0.00783279615 0.101693624 8.08899324
7854 -0.00401427044 0.0364393506 8.11060917
7875 0.112366614 0.0855871667 8.13222078
7896 0.127732094 0.147669705 8.15382807
