Time AvStress StdStress Strain
-2959920 0.110938 0.037714838 0
-2959860 0.027672624 0.05453738 0.0092942242
-2959800 -0.034953514 0.095922487 0.018587585
-2959740 -0.020787917 0.075490441 0.027880082
-2959680 -0.050818536 0.057937275 0.037171716
-2959620 0.0092126385 0.082885157 0.046462487
-2959560 0.051342215 0.057958788 0.055752395
-2959500 -0.047644266 0.05442758 0.065041441
-2959440 -0.074872565 0.10477242 0.074329625
-2959380 -0.16786221 0.082396684 0.083616946
-2959320 -0.13655042 0.095991052 0.092903406
-2959260 -0.083433298 0.070802296 0.102189
-2959200 -0.11840022 0.070579015 0.11147374
-2959140 0.00086098624 0.070756588 0.12075762
-2959080 0.025920868 0.030839795 0.13004063
-2959020 -0.0067196905 0.038044075 0.13932279
-2958960 0.068575544 0.034718945 0.14860408
-2958900 0.054920357 0.053489915 0.15788452
-2958840 -0.059018238 0.1090741 0.16716409
-2958780 -0.042749135 0.068246632 0.17644281
-2958720 0.0055485467 0.020097638 0.18572066
-2958660 -0.0063776927 0.026896467 0.19499766
-2958600 -0.029664186 0.070239478 0.2042738
-2958540 -0.0012211456 0.1030438 0.21354907
-2958480 -0.025047486 0.10772053 0.2228235
-2958420 -0.1235402 0.11703195 0.23209706
-2958360 -0.03584329 0.092430258 0.24136976
-2958300 0.096111425 0.035543812 0.25064161
-2958240 0.080835095 0.061791937 0.2599126
-2958180 0.019763366 0.0095552633 0.26918273
-2958120 -0.044442427 0.11916799 0.27845201
-2958060 -0.068956229 0.12284677 0.28772042
-2958000 -0.052640097 0.050220385 0.29698799
-2957940 0.009853396 0.032075257 0.30625469
-2957880 0.070172591 0.063095807 0.31552054
-2957820 0.069942209 0.038744761 0.32478554
-2957760 0.041400702 0.058271737 0.33404967
-2957700 0.02613696 0.048199559 0.34331296
-2957640 0.045343041 0.03672126 0.35257539
-2957580 0.10366369 0.11367486 0.36183696
-2957520 0.11850035 0.14412184 0.37109768
-2957460 0.075963823 0.051858702 0.38035754
-2957400 0.035016277 0.062487395 0.38961655
-2957340 0.019627667 0.039890505 0.39887471
-2957280 0.056091658 0.082458698 0.40813201
-2957220 0.010166541 0.042368848 0.41738846
-2957160 -0.01080096 0.050892484 0.42664406
-2957100 -0.037531931 0.074059701 0.4358988
-2957040 -0.044908837 0.046870606 0.44515269
-2956980 -0.014505258 0.075608898 0.45440573
-2956920 -0.020440667 0.072876872 0.46365791
-2956860 -0.026949795 0.080008978 0.47290925
-2956800 -0.0036425345 0.075295208 0.48215973
-2956740 0.073582987 0.094251181 0.49140936
-2956680 0.060462338 0.063654165 0.50065814
-2956620 0.06412955 0.051716608 0.50990607
-2956560 0.10363378 0.089386525 0.51915314
-2956500 0.05614181 0.071868873 0.52839937
-2956440 -0.050035426 0.033096642 0.53764475
-2956380 -0.084143495 0.093911293 0.54688927
-2956320 0.0007137688 0.097316885 0.55613295
-2956260 0.002556809 0.13726469 0.56537577
-2956200 0.028357001 0.14429051 0.57461775
-2956140 0.053674401 0.039361884 0.58385888
-2956080 -0.038391825 0.059526021 0.59309916
-2956020 -0.072860872 0.04568784 0.60233859
-2955960 0.041287555 0.05526356 0.61157717
-2955900 0.089479227 0.083698831 0.6208149
-2955840 0.013767421 0.021599208 0.63005179
-2955780 -0.091170856 0.097673774 0.63928783
-2955720 -0.10384067 0.061588068 0.64852302
-2955660 -0.081535141 0.019626202 0.65775736
-2955600 -0.046281936 0.092237074 0.66699086
-2955540 0.049770316 0.10687185 0.67622351
-2955480 0.074664282 0.076986131 0.68545531
-2955420 0.028567737 0.098619316 0.69468626
-2955360 -0.030226805 0.04431952 0.70391637
-2955300 -0.022588796 0.042533433 0.71314564
-2955240 -0.036907382 0.10324579 0.72237406
-2955180 0.071625218 0.063869014 0.73160163
-2955120 0.12515314 0.024840981 0.74082836
-2955060 0.11625525 0.013695832 0.75005424
-2955000 0.16432622 0.047499777 0.75927928
-2954940 0.052368914 0.062400415 0.76850347
-2954880 0.062518975 0.051385804 0.77772682
-2954820 0.18273894 0.087977462 0.78694932
-2954760 0.1275445 0.1438827 0.79617099
-2954700 0.080801759 0.048800795 0.8053918
-2954640 0.03375841 0.054661638 0.81461178
-2954580 0.026372894 0.041007937 0.82383091
-2954520 0.0077857154 0.081802837 0.8330492
-2954460 0.041861398 0.081328436 0.84226664
-2954400 0.11462768 0.052451478 0.85148324
-2954340 0.11897008 0.081501706 0.86069901
-2954280 0.10113971 0.092266697 0.86991392
-2954220 -0.025671932 0.12146115 0.879128
-2954160 -0.095586272 0.02136752 0.88834124
-2954100 0.003964048 0.033851673 0.89755363
-2954040 0.081075163 0.059191704 0.90676518
-2953980 0.10788496 0.07679254 0.9159759
-2953920 0.038998009 0.09955747 0.92518577
-2953860 -0.016333083 0.11285 0.9343948
-2953800 0.084590686 0.12744876 0.94360299
-2953740 0.062441781 0.081467694 0.95281034
-2953680 0.014849219 0.058656685 0.96201685
-2953620 0.026627017 0.079561064 0.97122253
-2953560 0.091482468 0.099669805 0.98042736
-2953500 0.13669573 0.16170503 0.98963135
-2953440 0.041170783 0.18148833 0.99883451
-2953380 0.013515659 0.095152884 1.0080368
-2953320 0.027798466 0.084424742 1.0172383
-2953260 -0.0054233978 0.011690952 1.0264389
-2953200 0.050109384 0.1085966 1.0356387
-2953140 0.15477611 0.11583844 1.0448377
-2953080 0.088200896 0.15025491 1.0540358
-2953020 -0.037463095 0.080652628 1.0632331
-2952960 0.0032805442 0.060196925 1.0724296
-2952900 0.12276105 0.026816746 1.0816252
-2952840 0.063776742 0.074902809 1.09082
