Time AvStress StdStress Strain
-2999880 -0.082117043 0.047004281 0
-2999820 -0.055873889 0.035262454 0.0092942242
-2999760 -0.032426694 0.065932184 0.018587585
-2999700 -0.028006702 0.091397855 0.027880082
-2999640 0.082718484 0.083720263 0.037171716
-2999580 -0.012902251 0.022475546 0.046462487
-2999520 -0.077122415 0.096204158 0.055752395
-2999460 -0.093395123 0.11123993 0.065041441
-2999400 -0.10400392 0.013740208 0.074329625
-2999340 -0.060787916 0.075025971 0.083616946
-2999280 -0.10704476 0.14279767 0.092903406
-2999220 -0.052576579 0.04555503 0.102189
-2999160 -0.0051563922 0.047068819 0.11147374
-2999100 -0.070919198 0.020013999 0.12075762
-2999040 -0.12329499 0.056407072 0.13004063
-2998980 -0.1399399 0.06734784 0.13932279
-2998920 -0.15878208 0.03615844 0.14860408
-2998860 -0.055586906 0.043312964 0.15788452
-2998800 0.01509858 0.062554725 0.16716409
-2998740 -0.045469946 0.048243977 0.17644281
-2998680 -0.029315698 0.085016718 0.18572066
-2998620 -0.084399324 0.15266585 0.19499766
-2998560 -0.15989623 0.067308301 0.2042738
-2998500 -0.12634872 0.095014782 0.21354907
-2998440 -0.1259768 0.063532296 0.2228235
-2998380 -0.06419688 0.09488471 0.23209706
-2998320 -0.0090756969 0.062258548 0.24136976
-2998260 0.0069374321 0.075074175 0.25064161
-2998200 0.0097685153 0.072816175 0.2599126
-2998140 0.015188403 0.051212394 0.26918273
-2998080 0.031293726 0.056709266 0.27845201
-2998020 -0.089674555 0.051272728 0.28772042
-2997960 -0.19973205 0.071976927 0.29698799
-2997900 -0.195568 0.14399811 0.30625469
-2997840 -0.14170203 0.10163939 0.31552054
-2997780 -0.082672598 0.10667158 0.32478554
-2997720 -0.060138071 0.13849188 0.33404967
-2997660 -0.047551814 0.11858953 0.34331296
-2997600 -0.033920037 0.10452115 0.35257539
-2997540 -0.079627682 0.11807669 0.36183696
-2997480 -0.062717997 0.088865703 0.37109768
-2997420 -0.11579581 0.10719479 0.38035754
-2997360 -0.19056961 0.036951289 0.38961655
-2997300 -0.091846589 0.11822372 0.39887471
-2997240 -0.062225822 0.012875655 0.40813201
-2997180 -0.11677927 0.1274471 0.41738846
-2997120 -0.17975933 0.17893642 0.42664406
-2997060 -0.20086283 0.071052697 0.4358988
-2997000 -0.15117762 0.0083454993 0.44515269
-2996940 -0.086627648 0.045234819 0.45440573
-2996880 -0.15111515 0.051200291 0.46365791
-2996820 -0.15140756 0.046618103 0.47290925
-2996760 -0.11433216 0.10774681 0.48215973
-2996700 -0.073663071 0.046253103 0.49140936
-2996640 0.064072659 0.11181178 0.50065814
-2996580 0.032454573 0.086142253 0.50990607
-2996520 -0.1104172 0.064173213 0.51915314
-2996460 -0.10286455 0.06581818 0.52839937
-2996400 -0.058525585 0.087942759 0.53764475
-2996340 -0.056119859 0.16099569 0.54688927
-2996280 -0.0055896632 0.17816008 0.55613295
-2996220 -0.037996918 0.18314005 0.56537577
-2996160 -0.12162058 0.14061911 0.57461775
-2996100 -0.13556586 0.08345581 0.58385888
-2996040 -0.089979894 0.15147741 0.59309916
-2995980 -0.098596342 0.11415432 0.60233859
-2995920 -0.043585944 0.038757913 0.61157717
-2995860 -0.054886707 0.088406027 0.6208149
-2995800 -0.025863391 0.043730095 0.63005179
-2995740 0.048366564 0.069816335 0.63928783
-2995680 0.014360369 0.12386369 0.64852302
-2995620 0.071282386 0.088471876 0.65775736
-2995560 -0.051990565 0.047406477 0.66699086
-2995500 -0.16433475 0.0178244 0.67622351
-2995440 -0.095890337 0.038733775 0.68545531
-2995380 -0.040705278 0.050553668 0.69468626
-2995320 -0.077328629 0.018963882 0.70391637
-2995260 -0.078509542 0.071266517 0.71314564
-2995200 -0.035597853 0.068116356 0.72237406
-2995140 -0.05251298 0.045469252 0.73160163
-2995080 -0.024046111 0.051379648 0.74082836
-2995020 -0.0081899614 0.094251561 0.75005424
-2994960 -0.11105935 0.071549948 0.75927928
-2994900 -0.10498784 0.051559532 0.76850347
-2994840 -0.079736557 0.073954764 0.77772682
-2994780 -0.17076698 0.043081269 0.78694932
-2994720 -0.17183129 0.071012727 0.79617099
-2994660 -0.083707863 0.015071739 0.8053918
