Time AvStress StdStress Strain
-2959920 -0.07016197 0.075521623 0
-2959860 -0.14150978 0.025805113 0.0092942242
-2959800 -0.097644159 0.037080096 0.018587585
-2959740 -0.038849599 0.083114497 0.027880082
-2959680 -0.027466635 0.034955206 0.037171716
-2959620 -0.036030114 0.051361859 0.046462487
-2959560 -0.09803598 0.073532575 0.055752395
-2959500 -0.11602397 0.083755674 0.065041441
-2959440 -0.06209499 0.02615446 0.074329625
-2959380 -0.067653785 0.085992846 0.083616946
-2959320 -0.065723054 0.085267224 0.092903406
-2959260 -0.021521762 0.036657935 0.102189
-2959200 -0.036662737 0.079550207 0.11147374
-2959140 -0.022543156 0.17517006 0.12075762
-2959080 -0.10974789 0.11559428 0.13004063
-2959020 -0.08291414 0.02156031 0.13932279
-2958960 0.0025009615 0.066016245 0.14860408
-2958900 0.058464278 0.083462332 0.15788452
-2958840 0.046998543 0.10715434 0.16716409
-2958780 0.029870553 0.090090884 0.17644281
-2958720 0.046933225 0.019116864 0.18572066
-2958660 0.037226267 0.046850187 0.19499766
-2958600 0.044530587 0.021337508 0.2042738
-2958540 0.018699466 0.062682435 0.21354907
-2958480 -0.085692788 0.11474788 0.2228235
-2958420 -0.082621296 0.10028556 0.23209706
-2958360 0.029662133 0.10962222 0.24136976
-2958300 -0.027091664 0.14582591 0.25064161
-2958240 -0.088801066 0.059197305 0.2599126
-2958180 -0.041826874 0.030664537 0.26918273
-2958120 -0.01426026 0.11001604 0.27845201
-2958060 -0.086591085 0.12903691 0.28772042
-2958000 -0.071278382 0.13184239 0.29698799
-2957940 -0.056162592 0.11249992 0.30625469
-2957880 -0.042629698 0.10290325 0.31552054
-2957820 0.02783343 0.096408844 0.32478554
-2957760 0.06066225 0.068365045 0.33404967
-2957700 0.048815065 0.0681584 0.34331296
-2957640 0.050747673 0.028877715 0.35257539
-2957580 0.0076137303 0.019983683 0.36183696
-2957520 -0.071729174 0.083599387 0.37109768
-2957460 -0.1019274 0.088302785 0.38035754
-2957400 -0.096396679 0.045099325 0.38961655
-2957340 -0.11761509 0.0068055358 0.39887471
-2957280 -0.088347716 0.01960186 0.40813201
-2957220 -0.066472224 0.026872364 0.41738846
-2957160 -0.13046598 0.061469538 0.42664406
-2957100 -0.11476281 0.076117094 0.4358988
-2957040 -0.028010151 0.018420244 0.44515269
-2956980 -0.019443102 0.11130629 0.45440573
-2956920 -0.060967274 0.072543788 0.46365791
-2956860 -0.019268394 0.10295891 0.47290925
-2956800 -0.030776562 0.087133956 0.48215973
-2956740 -0.046283796 0.091188636 0.49140936
-2956680 -0.054286125 0.043166713 0.50065814
-2956620 0.039261914 0.091534948 0.50990607
-2956560 0.038436128 0.099112118 0.51915314
-2956500 -0.074160115 0.061246711 0.52839937
-2956440 -0.0089671671 0.063435728 0.53764475
-2956380 0.033601587 0.02245536 0.54688927
-2956320 0.0017739552 0.06413159 0.55613295
-2956260 -0.02099959 0.085130458 0.56537577
-2956200 0.048444646 0.053457078 0.57461775
-2956140 0.11631172 0.040459913 0.58385888
-2956080 0.011285863 0.028504605 0.59309916
-2956020 -0.065899214 0.029925911 0.60233859
-2955960 0.0049929134 0.056986171 0.61157717
-2955900 0.044440475 0.0994161 0.6208149
-2955840 0.044256077 0.044440338 0.63005179
-2955780 0.043485656 0.039552778 0.63928783
-2955720 0.02793458 0.085136256 0.64852302
-2955660 0.039783093 0.019488643 0.65775736
-2955600 0.028204268 0.029739798 0.66699086
-2955540 0.066029076 0.0080224046 0.67622351
-2955480 -0.0069238635 0.083800683 0.68545531
-2955420 -0.021498636 0.045007234 0.69468626
-2955360 0.03082341 0.066134461 0.70391637
-2955300 -0.030711899 0.071048241 0.71314564
-2955240 -0.0036945344 0.059879187 0.72237406
-2955180 -0.0010746945 0.041384079 0.73160163
-2955120 -0.0065443139 0.099078855 0.74082836
-2955060 -0.066020513 0.079770062 0.75005424
-2955000 -0.07136695 0.06139682 0.75927928
-2954940 -0.034780679 0.035516461 0.76850347
-2954880 -0.031921786 0.069225869 0.77772682
-2954820 -0.10118975 0.016840719 0.78694932
-2954760 -0.15003204 0.018995045 0.79617099
-2954700 -0.01931162 0.036320665 0.8053918
-2954640 -0.025869051 0.035321994 0.81461178
-2954580 -0.093196278 0.081349117 0.82383091
-2954520 -0.068229305 0.11522757 0.8330492
-2954460 -0.0079287857 0.050255178 0.84226664
-2954400 -0.035701092 0.078770939 0.85148324
-2954340 -0.058461722 0.093254325 0.86069901
-2954280 -0.069900643 0.021809526 0.86991392
-2954220 -0.077269921 0.02087328 0.879128
-2954160 0.0017196798 0.016930889 0.88834124
-2954100 0.060924264 0.069916147 0.89755363
-2954040 0.0045774101 0.13535455 0.90676518
-2953980 -0.0058030099 0.13078116 0.9159759
-2953920 0.10386432 0.0065378432 0.92518577
-2953860 0.097231338 0.017936336 0.9343948
-2953800 0.055171382 0.10882519 0.94360299
-2953740 0.013495953 0.051154094 0.95281034
-2953680 -0.039080052 0.094929139 0.96201685
-2953620 0.022679636 0.093848138 0.97122253
-2953560 0.14222336 0.15269966 0.98042736
-2953500 0.12800273 0.072793986 0.98963135
-2953440 0.019305832 0.094491198 0.99883451
-2953380 -0.036850066 0.074833697 1.0080368
-2953320 -0.095241353 0.076067172 1.0172383
-2953260 -0.18457338 0.036216074 1.0264389
-2953200 -0.10944281 0.044735411 1.0356387
-2953140 0.021076393 0.0376408 1.0448377
-2953080 0.066054487 0.011694976 1.0540358
-2953020 0.05171487 0.061496298 1.0632331
-2952960 0.025765379 0.10181146 1.0724296
-2952900 -0.014313508 0.088381724 1.0816252
-2952840 -0.026364128 0.13329233 1.09082
-2952780 0.053817517 0.045089649 1.1000139
-2952720 -0.0066504621 0.014886368 1.109207
-2952660 -0.057042164 0.091932913 1.1183993
-2952600 0.0029903742 0.0560628 1.1275907
-2952540 -0.062784426 0.087095853 1.1367813
-2952480 -0.13855535 0.011101409 1.1459711
-2952420 -0.096255961 0.074964224 1.15516
-2952360 -0.08163765 0.054449248 1.1643481
-2952300 -0.10537938 0.043265796 1.1735354
-2952240 -0.06153646 0.027384714 1.1827218
-2952180 -0.017627954 0.017123624 1.1919074
-2952120 0.023507845 0.11353385 1.2010922
-2952060 -0.016639935 0.1825235 1.2102761
-2952000 -0.029911337 0.19524314 1.2194592
-2951940 0.021423541 0.13436518 1.2286415
-2951880 -0.023444 0.11170392 1.2378229
-2951820 -0.03304865 0.059935117 1.2470035
-2951760 -0.011275745 0.022792647 1.2561833
-2951700 -0.018743105 0.051472015 1.2653622
-2951640 -0.041060941 0.047120101 1.2745403
-2951580 -0.031752151 0.089518061 1.2837175
-2951520 -0.035984107 0.099707341 1.292894
-2951460 0.019524909 0.048872481 1.3020696
-2951400 0.076489522 0.029306714 1.3112444
-2951340 -0.0047765298 0.077927565 1.3204183
-2951280 -0.058218783 0.063975264 1.3295914
-2951220 -0.056398732 0.030174966 1.3387637
-2951160 -0.04628357 0.051496381 1.3479351
-2951100 0.012756673 0.075985853 1.3571058
-2951040 0.034440368 0.071414854 1.3662756
-2950980 0.046917519 0.14292752 1.3754445
-2950920 0.028168993 0.13986857 1.3846127
-2950860 -0.065568159 0.053314846 1.39378
-2950800 -0.0012359947 0.030486027 1.4029464
-2950740 0.043093323 0.075491577 1.4121121
-2950680 0.036214215 0.062586944 1.4212769
-2950620 -0.044894861 0.037360092 1.4304409
-2950560 -0.077906897 0.087994666 1.4396041
-2950500 0.061169604 0.095461839 1.4487664
-2950440 -0.0032656618 0.052477431 1.4579279
-2950380 -0.076414815 0.11037737 1.4670886
-2950320 0.046279598 0.13312587 1.4762484
-2950260 0.088343038 0.13507573 1.4854075
-2950200 0.046823077 0.10679368 1.4945657
-2950140 0.026534953 0.098802117 1.503723
-2950080 -0.012990976 0.054634559 1.5128796
-2950020 -0.032889216 0.10070368 1.5220353
-2949960 -0.018925088 0.040319176 1.5311902
-2949900 -0.014088421 0.052063707 1.5403443
-2949840 -0.031134441 0.12683292 1.5494975
-2949780 -0.075879673 0.11922299 1.5586499
-2949720 0.011431119 0.075725908 1.5678015
-2949660 0.034207058 0.061172428 1.5769523
-2949600 -0.034106571 0.025046799 1.5861023
-2949540 -0.046082106 0.05345795 1.5952514
-2949480 -0.14223828 0.033219805 1.6043997
-2949420 -0.14874804 0.058857904 1.6135471
-2949360 -0.037347127 0.13749366 1.6226938
-2949300 -0.033496281 0.14465102 1.6318396
-2949240 -0.056659789 0.13523742 1.6409846
-2949180 0.034547288 0.018835094 1.6501288
-2949120 0.045884337 0.075853999 1.6592722
-2949060 -0.00313319 0.04055542 1.6684147
-2949000 -0.027089517 0.092144695 1.6775564
-2948940 -0.015147959 0.061083258 1.6866973
-2948880 0.0045666963 0.068327177 1.6958374
-2948820 0.0047363037 0.021166913 1.7049767
-2948760 -0.021358065 0.069955704 1.7141151
-2948700 0.023211991 0.024180755 1.7232527
-2948640 0.027633058 0.032945058 1.7323895
-2948580 0.0083271167 0.011783792 1.7415255
-2948520 0.031955621 0.043567393 1.7506606
-2948460 -0.057773001 0.021817505 1.7597949
-2948400 -0.04627055 0.042752855 1.7689284
-2948340 -0.064884583 0.08624112 1.7780611
-2948280 -0.11169077 0.077377071 1.787193
-2948220 -0.037084104 0.054697644 1.796324
-2948160 -0.016053439 0.011799169 1.8054543
-2948100 -0.070456864 0.0053958945 1.8145837
-2948040 -0.11291311 0.078678801 1.8237123
-2947980 0.010971631 0.040577618 1.8328401
-2947920 0.039133952 0.039716713 1.841967
-2947860 -0.033830336 0.080998468 1.8510932
-2947800 0.041301285 0.082584614 1.8602185
-2947740 0.050679076 0.16816278 1.869343
-2947680 -0.041316468 0.12597435 1.8784667
-2947620 0.0034788179 0.089429765 1.8875895
-2947560 0.067162912 0.054370137 1.8967116
-2947500 0.039601136 0.021086429 1.9058328
-2947440 -0.024899052 0.054101005 1.9149532
-2947380 -0.1028468 0.083493721 1.9240728
-2947320 -0.12697975 0.039645164 1.9331916
-2947260 -0.075854044 0.02146818 1.9423096
-2947200 -0.099426973 0.054451349 1.9514268
-2947140 -0.10246613 0.046649422 1.9605431
-2947080 0.070729092 0.15472844 1.9696586
-2947020 0.093264668 0.025805077 1.9787733
-2946960 0.047202428 0.11379931 1.9878872
-2946900 0.046108479 0.11854704 1.9970003
-2946840 0.023116813 0.18022778 2.0061126
-2946780 0.060429235 0.096457992 2.0152241
-2946720 0.093391788 0.016715978 2.0243347
-2946660 0.06657284 0.10355768 2.0334445
-2946600 0.021833678 0.064260074 2.0425535
-2946540 -0.065219635 0.096023147 2.0516617
-2946480 -0.08066019 0.089878884 2.0607691
-2946420 -0.020025959 0.016540251 2.0698757
-2946360 0.061787095 0.062204937 2.0789815
-2946300 0.027548893 0.067875402 2.0880864
-2946240 -0.048442053 0.13062573 2.0971906
-2946180 -0.0023272818 0.13022677 2.1062939
-2946120 0.014580626 0.038455901 2.1153964
-2946060 0.049564099 0.029109465 2.1244981
-2946000 0.0062565229 0.04659213 2.133599
-2945940 -0.030361667 0.035517016 2.1426991
-2945880 -0.021986211 0.10353064 2.1517984
-2945820 -0.10959105 0.096013286 2.1608968
-2945760 -0.14896067 0.063724279 2.1699945
-2945700 -0.062041193 0.032954838 2.1790913
-2945640 -0.036172961 0.025844606 2.1881873
-2945580 -0.12977071 0.00055090372 2.1972826
-2945520 -0.055619908 0.039304834 2.206377
-2945460 0.1187362 0.041328132 2.2154706
-2945400 0.091937228 0.052511692 2.2245634
-2945340 0.017432958 0.05046049 2.2336554
-2945280 -0.037823514 0.028080546 2.2427465
-2945220 -0.055288228 0.038817287 2.2518369
-2945160 0.049784619 0.10985899 2.2609265
-2945100 0.11061456 0.048371444 2.2700152
-2945040 0.0075757463 0.050170433 2.2791032
-2944980 -0.020740376 0.050923714 2.2881903
-2944920 0.035255513 0.070894177 2.2972766
-2944860 -0.075042898 0.076575103 2.3063622
-2944800 -0.085101481 0.033173303 2.3154469
-2944740 0.027735932 0.010236983 2.3245308
-2944680 0.038790452 0.011281093 2.3336139
-2944620 0.048477571 0.040229529 2.3426962
-2944560 0.084458964 0.10609522 2.3517777
-2944500 0.026790057 0.06000193 2.3608584
-2944440 -0.08396406 0.049398064 2.3699382
-2944380 -0.065594685 0.062582908 2.3790173
-2944320 -0.022926444 0.12403823 2.3880956
-2944260 -0.058624177 0.02672977 2.3971731
-2944200 -0.11503211 0.051984332 2.4062497
-2944140 -0.067597048 0.096654047 2.4153256
-2944080 -0.02476691 0.1823758 2.4244006
-2944020 -0.064967246 0.21610809 2.4334749
-2943960 -0.15035865 0.18538772 2.4425483
-2943900 -0.18850034 0.11550107 2.451621
-2943840 -0.13183638 0.12572672 2.4606928
-2943780 -0.0629563 0.15024975 2.4697638
-2943720 -0.00062664254 0.055406685 2.4788341
-2943660 0.015618514 0.080269633 2.4879035
