step etot ke peBond peAngle temp press stressX stressY stressZ AvBondForce boxX boxY
2001000 20191.627451309 9456.26025439138 4122.58994899286 6612.77724792472 0.99607734285473 0.0193012126998646 1288.23974476742 -993.802370951259 -2110.70101562323 -1.37401392470427 51.0952287137225 51.1577510671054
2001000 20191.7012101494 9456.26025439137 4122.66603533467 6612.77492042335 0.996077342854729 0.0189871613528959 1294.39100354935 -975.187064155885 -2105.93985657432 -1.37519273581015 51.0952287137225 51.1584618609379
2002500 20278.7553904679 9508.24017549857 4068.28191995318 6702.23329501614 1.00155265976706 -0.019338347319286 354.121294708667 1245.73577780702 224.120903796229 -1.51844549514454 51.1810302260101 51.1904220058641
2002500 20278.7979205478 9508.24017549857 4068.32612172857 6702.23162332069 1.00155265976706 -0.0194814553276864 362.694963867721 1248.518534903 226.273790201467 -1.51898390325869 51.1813498752705 51.1904220058641
2004000 20060.2238346852 9499.39794149523 3964.00825710201 6596.81763608801 1.0006212610202 -0.0382280340051198 3453.38027063928 308.744739179735 -128.103634069808 -1.54504106158969 51.3447022192204 51.4289163744896
2004000 20060.2914404379 9499.39794149523 3964.07799133095 6596.81550761173 1.0006212610202 -0.0384543614404426 3457.83530490238 322.432813858828 -124.694807826194 -1.54590019879119 51.3447022192204 51.4294350554724
2005500 20458.9758679738 9733.39288727011 4044.85991662485 6680.72306407879 1.02526917230422 0.0192769186928423 455.264211260811 -872.641605696642 -1439.06114033398 -1.37134791851977 51.8506702640257 51.5924418675551
2005500 20459.0835343019 9733.3928872701 4044.97069721705 6680.71994981474 1.02526917230422 0.018932005545006 476.389388963356 -865.840092984257 -1433.79926445892 -1.3726710554462 51.8514621474934 51.5924418675551
2007000 20425.9578475612 9594.30045857151 4122.7780634679 6708.87932552182 1.01061783942398 0.000879536135063172 579.154950005138 73.7549649874802 -738.783339372845 -1.48071460617926 52.0991129647238 52.0561763465213
2007000 20426.1037370156 9594.30045857152 4122.92748500527 6708.87579343885 1.01061783942398 0.000386218872508108 589.512008664175 104.078466453901 -731.299768257036 -1.48263531790948 52.0991129647238 52.0573516400334
2008500 20367.4896303395 9527.1997980926 4136.98454448081 6703.3052877661 1.00354977596172 -0.0148843909379505 1429.34709295681 143.339988579992 -102.260176673533 -1.51074913821254 52.3986812446007 52.370836963328
2008500 20367.6098842109 9527.19979809262 4137.10932839255 6703.30075772574 1.00354977596172 -0.0152280633025849 1450.91943910992 150.416706729266 -96.9345312083944 -1.51210215281793 52.3994950588987 52.370836963328
2010000 20179.4909463314 9452.56139249285 4168.14074080232 6558.78881303628 0.995687722388249 -0.0614829627334884 2170.80270907421 3579.18084580259 422.659461481682 -1.71371149819464 52.6391511070282 52.9791512326291
2010000 20179.4679067604 9452.56139249284 4168.11735615897 6558.78915810857 0.995687722388249 -0.0614332088537772 2169.73797493871 3575.99102579889 421.904633193044 -1.71351233420345 52.6391511070282 52.9790284636744
2011500 20093.9888797131 9405.23340390866 4186.21643877521 6502.53903702922 0.990702417855234 -0.0443747275042161 3199.23769735598 923.952129495271 425.836819720891 -1.65411952624581 53.3213486525303 53.4046601123534
2011500 20094.0716567421 9405.23340390866 4186.3007036274 6502.53754920609 0.990702417855233 -0.0445631903656037 3211.53072615607 928.01155019443 428.844599565417 -1.65488949374314 53.3218174581752 53.4046601123534
2013000 20133.7704578932 9400.9962366845 4272.97106381761 6459.80315739112 0.990256094873808 -0.062315633693552 3439.96286259587 2138.01800794814 951.914049010703 -1.72535192103827 53.6740816688892 54.2303057996352
2013000 20133.9662609539 9400.9962366845 4273.17084180373 6459.79918246565 0.990256094873809 -0.0627910459967685 3450.39112956941 2170.17098539159 959.300905647739 -1.72734063404792 53.6740816688892 54.2315492693413
