Time stressAv
300.0 0.028986178515199985
320.0 0.059289448727331266
340.0 0.03421018491094661
360.0 -0.018488072810900768
380.0 -0.08042677443704992
400.0 -0.14839909943495674
420.0 -0.1975909345949308
440.0 -0.23545797163397153
460.0 -0.23992420025386293
480.0 -0.23288961130418073
500.0 -0.21958145760006312
520.0 -0.2023839810652955
540.0 -0.17349005105334891
560.0 -0.14078937138921951
580.0 -0.10752689946399474
600.0 -0.08691317100240271
620.0 -0.08190386208058796
640.0 -0.09045174681715491
660.0 -0.09625146964167675
680.0 -0.09643680831035906
700.0 -0.096855801958185
720.0 -0.10152086280099122
740.0 -0.11495454961191531
760.0 -0.13269331293713757
780.0 -0.1512711232874307
800.0 -0.16151152575920802
820.0 -0.16601481263995485
840.0 -0.1720285243673284
860.0 -0.1789542905368181
880.0 -0.1715112371221804
900.0 -0.15708592781400157
920.0 -0.13976591776416442
940.0 -0.12920430038531203
960.0 -0.12294373268109408
980.0 -0.11422013934436814
1000.0 -0.1167497484742635
1020.0 -0.1301525376088203
1040.0 -0.14318002979582595
1060.0 -0.16432930535089038
1080.0 -0.18593731027182145
1100.0 -0.18373062564908657
1120.0 -0.16597109892949763
1140.0 -0.12770561429944544
1160.0 -0.10117553763519989
1180.0 -0.08963563369481155
1200.0 -0.08312871233583814
1220.0 -0.08658859702278367
1240.0 -0.09530565714948587
1260.0 -0.10815343827153678
1280.0 -0.12321006015456222
1300.0 -0.12298148567321177
1320.0 -0.1279992093628813
1340.0 -0.13710638264198438
1360.0 -0.13926245729050965
1380.0 -0.12753328914516426
1400.0 -0.13000298491021708
1420.0 -0.13539138662086392
1440.0 -0.16090681281648975
1460.0 -0.1733804540106454
1480.0 -0.19179122260459844
1500.0 -0.19472454058821106
1520.0 -0.1752711634636109
1540.0 -0.14752721019627676
1560.0 -0.11972271803842637
1580.0 -0.10560384767415727
1600.0 -0.10013664134861515
1620.0 -0.1094930827535614
1640.0 -0.13141989487300354
1660.0 -0.15284514246361092
1680.0 -0.1634728449224592
1700.0 -0.1796723815036141
1720.0 -0.19533251641936636
1740.0 -0.20721244607267578
1760.0 -0.20455144852925936
1780.0 -0.19410210034504524
1800.0 -0.19116422562557675
1820.0 -0.16790706063556357
1840.0 -0.14539244877274768
1860.0 -0.12284418526474548
1880.0 -0.11268428723917244
1900.0 -0.11099626691732539
1920.0 -0.1235540594124579
1940.0 -0.14511015656936638
1960.0 -0.15091496269722007
1980.0 -0.1511649251186459
2000.0 -0.1418589460066719
2020.0 -0.13267254287656713
2040.0 -0.13776433242793093
2060.0 -0.15821912395478202
2080.0 -0.16586391507478365
2100.0 -0.17494986586474007
2120.0 -0.18095385736407218
2140.0 -0.1862300698587779
2160.0 -0.170414650294846
2180.0 -0.15058947784310808
2200.0 -0.14519709881305773
2220.0 -0.1317331451517481
2240.0 -0.12358729186320445
2260.0 -0.10884945710804006
2280.0 -0.1082093447960561
2300.0 -0.11629587386152669
2320.0 -0.1369069438860923
2340.0 -0.1478066068368701
2360.0 -0.1655589648099469
2380.0 -0.18985861135921
2400.0 -0.20441751620449278
2420.0 -0.19981100086471668
2440.0 -0.20170793236379783
2460.0 -0.18331470720244938
2480.0 -0.1496100688445101
2500.0 -0.1205870912925631
2520.0 -0.09621707252100702
2540.0 -0.09022258906222368
2560.0 -0.09337352531219224
2580.0 -0.09538948928464173
2600.0 -0.11504125651218051
2620.0 -0.12789683385438252
2640.0 -0.13899695317519928
2660.0 -0.14731312836540122
2680.0 -0.13812401367587104
2700.0 -0.1324359101606268
2720.0 -0.1337414307606868
2740.0 -0.1365269023967239
2760.0 -0.1375663739550191
2780.0 -0.15207915775825556
2800.0 -0.15729549087906897
2820.0 -0.15477801787913634
2840.0 -0.14630984114169562
2860.0 -0.1310876721975062
2880.0 -0.10396969472173456
2900.0 -0.08155024141491556
2920.0 -0.07474745805668495
2940.0 -0.08464050477034853
2960.0 -0.10505270831254242
