Time stressAv
300.0 0.14084198019528174
320.0 0.13012867064277003
340.0 0.09915363542934279
360.0 0.054077738253558195
380.0 6.842645675340583e-05
400.0 -0.051565048060124206
420.0 -0.0970381322070757
440.0 -0.11720574619302053
460.0 -0.13161830967591662
480.0 -0.12856666682071202
500.0 -0.11727804198137694
520.0 -0.08506062358894391
540.0 -0.051155458982172275
560.0 -0.02153573033958232
580.0 0.0008951696981457438
600.0 0.02830330260091776
620.0 0.057212256052521504
640.0 0.06876674536523451
660.0 0.06579870088923992
680.0 0.056099017806139274
700.0 0.03953253361905148
720.0 0.021875187610726623
740.0 0.014430314509763925
760.0 0.006408739468511777
780.0 -0.007491397219393796
800.0 -0.008843504502573036
820.0 -0.01730039601412218
840.0 -0.019916213708827683
860.0 -0.017021760438832183
880.0 -0.012056160967068423
900.0 -0.006325864278811197
920.0 -0.0024654844465220663
940.0 -0.006261086480324459
960.0 -0.019777035651068666
980.0 -0.032875207482346326
1000.0 -0.03582146697652814
1020.0 -0.03997376809888361
1040.0 -0.03637672285070392
1060.0 -0.03360647571117808
1080.0 -0.018507543811787593
1100.0 -0.019447566061270686
1120.0 -0.01540370649019955
1140.0 -0.02028633069414272
1160.0 -0.03313394574458476
1180.0 -0.04138146079499158
1200.0 -0.052721968471080065
1220.0 -0.05632273779098665
1240.0 -0.06680540530087102
1260.0 -0.06465879683755806
1280.0 -0.04291723347434053
1300.0 -0.010001244953566574
1320.0 0.023733410171007798
1340.0 0.0444487051633842
1360.0 0.05071864034361106
1380.0 0.05267595495889583
1400.0 0.0487646252664343
1420.0 0.033458474185919795
1440.0 0.009778691402322343
1460.0 -0.01727703946229572
1480.0 -0.03967595070204288
1500.0 -0.04092068001723608
1520.0 -0.022601041235299768
1540.0 -0.003548363832232305
1560.0 0.019016724178030908
1580.0 0.0270609745174549
1600.0 0.02815740587933607
1620.0 0.0031494613814613596
1640.0 -0.01866523454518559
1660.0 -0.02833142484370707
1680.0 -0.029597404174578946
1700.0 -0.019410059286280503
1720.0 -0.021518651304739973
1740.0 -0.017897287792747366
1760.0 -0.01274681658561235
1780.0 -0.0036225980662764868
1800.0 -0.008683120037625317
1820.0 -0.011277616722783832
1840.0 -0.004136680733364974
1860.0 0.001323912983507804
1880.0 0.02182460266646834
1900.0 0.03260914663328952
1920.0 0.03819093386620697
1940.0 0.03378794011085761
1960.0 0.029274794747925843
1980.0 0.017388219958479317
2000.0 0.0031223695175275
2020.0 -0.01268352446226212
2040.0 -0.021064626936724066
2060.0 -0.016926083829176375
2080.0 0.0022067089919056656
2100.0 0.023592140286711416
2120.0 0.03383648429141753
2140.0 0.027993663848633273
2160.0 0.013282347846592407
2180.0 -0.011073167928003775
2200.0 -0.032379552597419946
2220.0 -0.042101162545629706
2240.0 -0.03872136585900703
2260.0 -0.026489638020682185
2280.0 -0.020945141111002426
2300.0 -0.01883550026617066
2320.0 -0.01795261698165032
2340.0 -0.0013573697561110494
2360.0 0.01390145318673656
2380.0 0.0303718806224067
2400.0 0.03229302093935544
2420.0 0.023294191248471683
2440.0 0.020404429951049564
2460.0 0.020448604008558312
2480.0 0.02559178279752661
2500.0 0.035674413988682346
2520.0 0.04561417798941566
2540.0 0.03928077153298692
2560.0 0.020316907253701954
2580.0 0.0028024738654582764
2600.0 -0.02843178711388408
2620.0 -0.04786140713750209
2640.0 -0.05523602213436115
2660.0 -0.05020571199441318
2680.0 -0.031966992755217916
2700.0 -0.008450628114659036
2720.0 0.015606340453115397
2740.0 0.019737159328135682
2760.0 0.010957833576103573
2780.0 -0.008624797672524867
2800.0 -0.031926167711226805
2820.0 -0.05641785504926139
2840.0 -0.08868539244062816
2860.0 -0.10436405564196022
2880.0 -0.10280173784384594
2900.0 -0.10297212289147334
2920.0 -0.09158221432457166
2940.0 -0.06226997535557297
2960.0 -0.03784697548310916
2980.0 -0.011240873820971378
3000.0 -0.0042901765788396565
3020.0 0.006327776082491405
3040.0 0.03373686731819362
3060.0 0.05493827949086246
3080.0 0.06148670427605418
3100.0 0.047509061454049824
3120.0 0.01787960610987785
3140.0 -0.008993712685974828
3160.0 -0.03672058285668249
3180.0 -0.054016457149193293
3200.0 -0.05683240914217435
3220.0 -0.0644694520657746
3240.0 -0.07166029702490377
3260.0 -0.06888562648636108
3280.0 -0.07058938844318526
3300.0 -0.06761125766827943
3320.0 -0.0643594628418835
3340.0 -0.05611830144939054
3360.0 -0.045435267814065476
3380.0 -0.028523219949631386
3400.0 -0.006647885262365358
3420.0 0.010514049346373141
3440.0 0.018394906667133032
3460.0 0.007860683170586504
3480.0 -0.011305307575208543
3500.0 -0.033892422226607384
3520.0 -0.05264994296679241
3540.0 -0.07257279627361614
3560.0 -0.06503000172060351
3580.0 -0.04963371718400186
3600.0 -0.0366738180780236
3620.0 -0.020420822580931093
3640.0 -0.012197737180688464
3660.0 -0.010993310123107477
3680.0 -0.021797499251599673
3700.0 -0.03589942179871956
3720.0 -0.052679702282387136
3740.0 -0.0675241831663305
3760.0 -0.07667504299130312
3780.0 -0.0748900003523023
3800.0 -0.06833190192285193
3820.0 -0.052712850579913005
3840.0 -0.034253173786378245
3860.0 -0.007225861274988174
3880.0 0.019968368123034676
3900.0 0.036535993683014224
3920.0 0.0414365151931826
3940.0 0.036419844230182734
3960.0 0.013209061741012168
3980.0 -0.008559871411229132
4000.0 -0.0309833352532648
4020.0 -0.05445714340573096
4040.0 -0.07807316489118954
4060.0 -0.10168494399394525
4080.0 -0.10752613309506803
4100.0 -0.10093208713359196
4120.0 -0.08486957378936333
4140.0 -0.060655162875446804
4160.0 -0.043586643715401836
4180.0 -0.03207619036218826
4200.0 -0.030316590965186897
4220.0 -0.024437448483058174
4240.0 -0.02478508780095587
4260.0 -0.03130460429888566
4280.0 -0.04406524113188181
4300.0 -0.03645067112917086
4320.0 -0.016987360205113714
4340.0 -0.003697616160557584
4360.0 0.011647574180004372
4380.0 0.01527991923061815
4400.0 0.016979510813956215
4420.0 0.021175159508136823
4440.0 0.005070521957724901
4460.0 -0.019060479493281813
4480.0 -0.037060967098224866
4500.0 -0.06128693911884875
4500.0 -0.06128693911884874
4520.0 -0.07526180878811933
4540.0 -0.07797920795929891
4560.0 -0.07816935430849953
4580.0 -0.0722780314273999
4600.0 -0.0452095398160313
4620.0 -0.01966344174059795
4640.0 0.009304387030760327
4660.0 0.02958775131792706
4680.0 0.029920378346525153
4700.0 0.01754725857453096
4720.0 0.0003942673129809342
4740.0 -0.015837818583863718
4760.0 -0.02977659854746656
4780.0 -0.041428486093457
4800.0 -0.053628592964247594
4820.0 -0.057216727221192115
4840.0 -0.06429126026162336
4860.0 -0.07133471343680658
4880.0 -0.06260415010572222
4900.0 -0.04217375898125671
4920.0 -0.0333721366142573
4940.0 -0.022596699611694648
4960.0 -0.017981221208701163
4980.0 -0.014489580271087113
5000.0 -0.019116139668598816
5020.0 -0.02374274836343976
5040.0 -0.023205124066539694
5060.0 -0.008547767739385287
5080.0 0.0023670802406240143
5100.0 -0.003985521991293424
5120.0 -0.01298720643744033
