Time stressAv
300.0 0.06638076137185804
320.0 0.09871599650519497
340.0 0.08857305145672305
360.0 0.056356287763007606
380.0 0.021622336470927827
400.0 -0.017340073772560735
420.0 -0.043239552151942355
440.0 -0.05083484520594269
460.0 -0.0656368818880418
480.0 -0.08385078163140867
500.0 -0.09676982288770863
520.0 -0.09393910096834986
540.0 -0.07822605190694504
560.0 -0.061333473514839636
580.0 -0.03326666241264564
600.0 -0.010837381417786097
620.0 0.021892959674979118
640.0 0.048837962683455256
660.0 0.06548136521209262
680.0 0.07289055494794024
700.0 0.06635401154252589
720.0 0.06517909706988363
740.0 0.062353145741181414
760.0 0.03942734766003098
780.0 0.018157438014695996
800.0 -0.008717380034580481
820.0 -0.03229842608283623
840.0 -0.04995749217213741
860.0 -0.05192814717632776
880.0 -0.03794913148195763
900.0 -0.016544943622937857
920.0 0.011760882934556419
940.0 0.045972054527461115
960.0 0.06406075441063246
980.0 0.0483991314843035
1000.0 0.025678653905856497
1020.0 0.002753289304433061
1040.0 -0.014054130459153867
1060.0 -0.03493878980638004
1080.0 -0.05762594081305903
1100.0 -0.0665257014961445
1120.0 -0.060508754521104983
1140.0 -0.03992826353094818
1160.0 -0.03666594036633979
1180.0 -0.02981713978466523
1200.0 -0.025784728900702825
1220.0 -0.027889952181641586
1240.0 -0.028254132527821437
1260.0 -0.025488807041170444
1280.0 -0.011328940147139166
1300.0 -0.0001269076645180276
1320.0 0.010397775656678862
1340.0 0.017788957027536367
1360.0 0.024849275233741946
1380.0 0.022052229082922616
1400.0 0.019058943716388055
1420.0 0.02351043019669384
1440.0 0.01739839477685216
1460.0 0.0042620711027509
1480.0 -0.005012761879807475
1500.0 -0.026787748337823436
1520.0 -0.03261677010309785
1540.0 -0.041517546817018774
1560.0 -0.044310991430008224
1580.0 -0.048284684614752355
1600.0 -0.059020056074375195
1620.0 -0.06841520034400425
1640.0 -0.06906365450205343
1660.0 -0.04882959630621566
1680.0 -0.020345137340583325
1700.0 0.007075916639620775
1720.0 0.024086502236069788
1740.0 0.024599636075069726
1760.0 0.024000325744933524
1780.0 0.023586644027118533
1800.0 0.019337292061657768
1820.0 0.004124567661067111
1840.0 -0.009251723035570042
1860.0 -0.018724981341578427
1880.0 -0.021885818880414975
1900.0 -0.015704127463232298
1920.0 -0.00824408967456538
1940.0 -0.0048086450937733435
1960.0 -0.009936217922988261
1980.0 -0.007336385875447648
2000.0 -0.004312910297786206
2020.0 -0.0006826305538579792
2040.0 -0.007486494879149909
2060.0 -0.008796232416669145
2080.0 -0.008702328197527054
2100.0 -0.003863480677599254
2120.0 -0.008199133248140615
2140.0 -0.027756586016577486
2160.0 -0.03148810212916613
2180.0 -0.03728527330918108
2200.0 -0.029081270772178258
2220.0 -0.01395045573501557
2240.0 0.003346755404355218
2260.0 0.011045523661817708
2280.0 0.004242384139962853
2300.0 -0.011469934001803045
2320.0 -0.02422268587536434
2340.0 -0.02787540846272549
2360.0 -0.025832591680916808
2380.0 -0.024463589171845313
2400.0 -0.036817535088603345
2420.0 -0.03905710136620799
2440.0 -0.03348686003317522
2460.0 -0.03275622433801397
2480.0 -0.03186458503469537
2500.0 -0.029242739437097653
2520.0 -0.0240494064227256
2540.0 -0.010153115640477535
2560.0 -0.003798614064094886
2580.0 -0.012435676925283213
2600.0 -0.007927687048904031
2620.0 0.004032415749814039
2640.0 0.027321402149069737
2660.0 0.04709578770527139
2680.0 0.05451983390397965
2700.0 0.04610506447096124
2720.0 0.02492830621761129
2740.0 0.013469900482576314
2760.0 -0.0028350217668287395
2780.0 -0.026008732183875057
2800.0 -0.041830747239762676
2820.0 -0.05377771928697391
2840.0 -0.06460119557351905
2860.0 -0.06314057658880506
2880.0 -0.05047137948195419
2900.0 -0.034061394900440994
2920.0 -0.012871859349022614
2940.0 0.005857714905509421
2960.0 0.015099827076957275
2980.0 0.03039781701181309
3000.0 0.034021022930637614
3020.0 0.04136535579191638
3040.0 0.04240835183687286
3060.0 0.032866557360731095
3080.0 0.008937512646770777
3100.0 -0.003798729263516251
3120.0 -0.018911860274023366
3140.0 -0.036042739192797935
3160.0 -0.04384430248489032
3180.0 -0.04801005609991205
3200.0 -0.032381901695580785
3220.0 -0.013164410656384745
3240.0 -0.00027333837684754533
3260.0 0.011901354934906128
3280.0 0.028590580825998805
3300.0 0.03539516573998128
3320.0 0.02227927780304398
3340.0 -0.0015990835200083524
3360.0 -0.01893893550904437
3380.0 -0.02612213143454135
3400.0 -0.016206251484633238
3420.0 -0.00827811748364332
3440.0 6.558928598409998e-05
3460.0 0.00017564660340480218
3480.0 -0.00206050145921959
3500.0 0.0007745052660360647
3520.0 -0.00430496057862195
3540.0 -0.0054480958272722325
3560.0 -0.016068878429592006
3580.0 -0.02450713488114421
3600.0 -0.02475191965751533
3620.0 -0.025085858605078355
3640.0 -0.03227241522499337
3660.0 -0.03822393224788824
3680.0 -0.04504765623742538
3700.0 -0.05239450222403375
3720.0 -0.05305082128435451
3740.0 -0.06408106526408681
3760.0 -0.06331251046339029
3780.0 -0.051792858708536726
3800.0 -0.037297005594277
3820.0 -0.023054123982537356
3840.0 0.006759811682558986
3860.0 0.017435247349376442
3880.0 0.03008663438201159
3900.0 0.03372880115126595
3920.0 0.022503205251286667
3940.0 0.00847739210590555
3960.0 -9.1175831666776e-06
3980.0 -0.0069458863177907304
4000.0 -0.02088914681494972
4020.0 -0.032234435434255554
4040.0 -0.043301376257653984
4060.0 -0.041993254309364646
4080.0 -0.0436973289828644
4100.0 -0.04057419925698904
4120.0 -0.0396217651621077
4140.0 -0.031562754958610446
4160.0 -0.01258235586338928
4180.0 0.00020090332018601656
4200.0 0.010923803048646078
4220.0 0.025744953920195508
4240.0 0.031830844100060145
4260.0 0.03655519477560377
4280.0 0.03166683140381685
4300.0 0.012808233925507735
4320.0 -0.006675219017106641
4340.0 -0.01493815170004021
4360.0 -0.020878186576773677
4380.0 -0.01325394405125975
4400.0 -0.008083126839031675
4420.0 0.007943824464025343
4440.0 0.023766913867929215
4460.0 0.03443310180166275
4480.0 0.0400361514066788
4500.0 0.03237414133365118
4500.0 0.03237414133365101
4520.0 0.015479209378541732
4540.0 -0.027164930700099215
4560.0 -0.07059847271927226
4580.0 -0.09715956011753916
4600.0 -0.10440909087188337
4620.0 -0.09258617557904687
4640.0 -0.06930765364214182
4660.0 -0.04535082542797627
4680.0 -0.0171569063928837
4700.0 0.009202117707913857
4720.0 0.022142219962416294
4740.0 0.024814023646154214
4760.0 0.015742166102162204
4780.0 0.004986593235295534
4800.0 -0.01423959468426291
4820.0 -0.03756126053195764
