step etot ke peBond peAngle temp press stressX stressY stressZ stressX_N stressY_N stressZ_N AvBondForce NumMons BoxLength BoxVol CurrentConc ConcPref P_add P_remov NreactNuc NreactDeath T_den_add T_den_remov T_id_add T_id_remov NumTot
9900000 23047.7934224303 19012.6822428892 1652.90762389454 3974.96101703771 0.999063726275674 0.164116958216377 -10174.2901713975 -8353.08304142289 -10603.7969083818 -338.767198731412 1173.86247164539 -936.702092087249 -1.45289203288014 7 30.310889 59167.4994828887 0.000118308193876343 0.000253519698480572 0.00417156832722711 0.00146857038591033 0 0 0.444963531892463 2.20287417518891 0.937507914296958 0.0666661038769675 1444
9900020 23026.7086244099 19003.5856531492 1673.25718113397 3961.92173885575 0.998585725711317 0.153843280405928 -8911.50751658868 -8074.23669669416 -10364.6159410776 816.224555207573 1487.33960773367 -634.67838965933 -1.59518791170892 7 30.358389 59260.2204923397 0.000118123083948107 0.000253519698480572 0.00436606562685577 0.0014031492496321 0 0 0.464981066530805 2.10803996949802 0.938977076944383 0.0665617953138823 1444
9900040 23094.4179796229 19069.7216060829 1690.28659235423 3943.97093344268 1.00206098663109 0.148638661324247 -8095.32704971265 -8046.4321788382 -10326.8421765895 1570.92577964128 1572.53916268849 -498.946365587526 -1.69421243037356 7 30.408389 59357.8215549197 0.00011792885615796 0.000253519698480572 0.00458059226064148 0.00133743441013208 0 0 0.487025783962762 2.01262172472906 0.940523563941681 0.0664523488790287 1444
9900060 23058.0062259345 19070.5934542467 1704.03594614511 3926.57979682412 1.0021067998343 0.145319447252428 -7572.1712953445 -8181.06853014818 -10166.847627311 2127.6853184515 1478.14281247069 -344.478008576013 -1.73853517026299 7 30.458389 59455.4226174997 0.000117735266050227 0.000253519698480572 0.00480564666763691 0.00127480069423811 0 0 0.510115639792082 1.92152248793269 0.942070050938968 0.0663432617751789 1444
9900080 22994.6054312883 19006.2871766537 1711.63157563943 3918.65937090354 0.998727683279666 0.143787081082112 -7343.09816906825 -8293.03511791433 -10052.7330467352 2432.43829572978 1383.70238491422 -296.085874951618 -1.73904700395459 7 30.508389 59553.0236800797 0.000117542310489626 0.000253519698480572 0.00504174489799159 0.00121510346757285 0 0 0.534300183951647 1.83454676368871 0.943616537936258 0.0662345322356162 1444
9900100 23109.7476535384 19108.0624271274 1710.46084575604 3916.03400992039 1.00407569045098 0.143288442045254 -7361.69647290671 -8196.49797418497 -10083.5408121136 2484.69961860845 1450.93796704862 -337.201251879948 -1.75464856620878 7 30.558389 59650.6247426597 0.000117349986361398 0.000253519698480572 0.00528942827036597 0.00115820489380479 0 0 0.559631315532876 1.75150790547421 0.945163024933554 0.0661261585051889 1444
9900120 23054.0669512161 19046.8249011877 1717.20020406647 3908.71908141052 1.00085782828552 0.142101797651065 -7192.53270125976 -8315.89583562871 -9962.56234327045 2669.79210191199 1330.67455642674 -184.694181461916 -1.76498312797726 7 30.608389 59748.2258052397 0.000117158290571134 0.000253519698480572 0.00554926460796324 0.00110397361469771 0 0 0.586163394159348 1.672227715128 0.946709511930845 0.0660181388402122 1444
9900140 23048.9114743096 19052.3473840228 1737.03792038784 3892.493514528 1.00114801944367 0.143618795383026 -7175.98421598886 -8608.68452949599 -10000.2879448874 2693.00083538267 1014.37625292447 -185.686473979141 -1.75272115026164 7 30.658389 59845.8268678197 0.000116967220044612 0.000253519698480572 0.00582184953496183 0.00105228444523987 0 0 0.613953356640253 1.59653606044395 0.948255998928133 0.0659104715083767 1444
9900160 23020.7983353772 19015.1518445549 1782.61276326623 3885.82513617952 0.999193496994558 0.145040318759493 -7331.65404446456 -8867.09121323295 -9883.89642598802 2557.32457484508 753.305426416483 -88.2525713979692 -1.72966351941802 7 30.708389 59943.4279303997 0.000116776771727631 0.000253519698480572 0.00610780783630356 0.00100301808314173 0 0 0.643060839154625 1.52427051007388 0.94980248592543 0.0658031547886547 1444
9900180 23030.9046307153 18979.3674595953 1835.29339788738 3882.39073024401 0.997313126801464 0.146717201092361 -7292.01055735088 -9174.07232121284 -9961.07229510203 2629.10034225665 442.684336376895 -134.9101489884 -1.72132367879156 7 30.758389 60041.0289929797 0.000116586942585852 0.000253519698480572 0.00640779488392745 0.000956060832024062 0 0 0.673548305228265 1.45527598495637 0.951348972922715 0.0656961869712105 1444
9900200 23109.3510571659 19040.6816876769 1867.30017132375 3874.4858241236 1.00053501945177 0.148419310373813 -7299.4660341903 -9312.94385764954 -10164.7921071763 2655.46976138789 330.307076670181 -264.885397450797 -1.73774501280659 7 30.808389 60138.6300555597 0.000116397729604631 0.000253519698480572 0.00672249813269525 0.000911304337649705 0 0 0.705481179778057 1.38940442552291 0.952895459920013 0.0655895663573067 1444
9900220 22995.4139375512 18977.7242697771 1876.62567164257 3865.97108624969 0.997226781733381 0.148125111557598 -7248.58469291072 -9205.39010830535 -10313.520561335 2719.03798142619 449.640222911547 -372.147844819154 -1.76159258187097 7 30.858389 60236.2311181397 0.000116209129788866 0.000253519698480572 0.00705263868940808 0.000868645336584136 0 0 0.738927989511254 1.32651447396799 0.9544419469173 0.0654832912592175 1444
9900240 22992.2377869067 19010.4879577979 1865.24037897185 3852.63804403811 0.998948422679272 0.146174119287193 -6938.0923836543 -8837.47672621304 -10682.1652368466 3018.70884691282 805.201467822052 -664.323398024188 -1.82445215552494 7 30.908389 60333.8321807197 0.000116021140162831 0.000253519698480572 0.00739897295848649 0.000827985416697661 0 0 0.77396050998118 1.26647117090067 0.955988433914594 0.0653773600001354 1444
9900260 22950.7786043257 19033.0550381695 1858.44138324116 3836.50732696451 1.00013426017023 0.143245684637428 -6798.7427057632 -8293.32984147757 -10877.5535384318 3104.04997173521 1342.35292110363 -860.372092117025 -1.88472968944907 7 30.958389 60431.4332432997 0.000115833757770028 0.000253519698480572 0.00776229436805198 0.000789230788950952 0 0 0.81065391961473 1.209145665727 0.957534920911882 0.065271770914088 1444
9900280 22972.6341976976 19104.9686743847 1866.05121202422 3823.96330977942 1.00391312232388 0.142207634867605 -6708.19185732579 -8051.08898041997 -11063.7915906321 3125.97772354421 1563.40971382651 -995.949866754962 -1.92159012138417 7 31.008389 60529.0343058797 0.000115646979673027 0.000253519698480572 0.00814343518033835 0.000752292069931197 0 0 0.849086961042363 1.15441494014163 0.959081407909178 0.0651665223458475 1444
9900300 22899.3309391214 19021.0287041745 1891.56666372692 3825.04577304429 0.999502309669978 0.134974704700819 -6359.85995270068 -7539.75016793399 -10649.5764969515 3348.92419236751 2056.84035347489 -585.86712102345 -2.01175351500813 7 31.058389 60626.6353684597 0.000115460802953312 0.000253519698480572 0.00854326839054716 0.000717084074631875 0 0 0.88934211007676 1.10216154413531 0.96062789490647 0.0650616126508439 1444
