Time AvStress StdStress Strain AvStressZ StdStressZ
49780 0.28353669 0 247.43583 0.00058615931 0
49800 0.28255302 0 247.43583 0.00058999009 0
49820 0.28177287 0 247.43583 0.00062090022 0
49840 0.2816524 0 247.43583 0.00059843147 0
49860 0.28202253 0 247.43583 0.00053115861 0
49880 0.28268901 0 247.43583 0.00040012397 0
49900 0.28331567 0 247.43583 0.00027843183 0
49920 0.28366168 0 247.43583 0.00035242004 0
49940 0.28334328 0 247.43583 0.0004728454 0
49960 0.2825228 0 247.43583 0.0005539986 0
49980 0.28159836 0 247.43583 0.00056617139 0
50000 0.28114633 0 247.43583 0.00052119194 0
50000 0.28072515 0 247.43583 0.0005619731 0
50020 0.27999827 0 247.43583 0.00054561774 0
50040 0.27987584 0 247.43583 0.00055352925 0
50060 0.28016477 0 247.43583 0.00066354846 0
50080 0.28018962 0 247.43583 0.00077692483 0
50100 0.28034551 0 247.43583 0.00093069096 0
50120 0.28071739 0 247.43583 0.00097729206 0
50140 0.28084397 0 247.43583 0.0010279065 0
50160 0.28068033 0 247.43583 0.0011383159 0
50180 0.2804234 0 247.43583 0.0010998561 0
50200 0.28001858 0 247.43583 0.0009601407 0
50220 0.27941715 0 247.43583 0.00083654933 0
50240 0.2789484 0 247.43583 0.00072017024 0
50260 0.27867508 0 247.43583 0.00054450876 0
50280 0.27841276 0 247.43583 0.00047320083 0
50300 0.27816451 0 247.43583 0.00051129408 0
50320 0.27865923 0 247.43583 0.00055122378 0
50340 0.27949144 0 247.43583 0.00059008051 0
50360 0.27963526 0 247.43583 0.00058986033 0
50380 0.27925299 0 247.43583 0.00055047892 0
50400 0.27870195 0 247.43583 0.0004081512 0
50420 0.27855116 0 247.43583 0.00037413087 0
50440 0.27890266 0 247.43583 0.00051217848 0
50460 0.27951784 0 247.43583 0.00062849197 0
50480 0.27989001 0 247.43583 0.00065060549 0
50500 0.27988246 0 247.43583 0.00056729252 0
50520 0.27963675 0 247.43583 0.00049663915 0
50540 0.2791958 0 247.43583 0.00039712519 0
50560 0.27876438 0 247.43583 0.00027991349 0
50580 0.27810954 0 247.43583 0.00028133177 0
50600 0.27747063 0 247.43583 0.0002655647 0
50620 0.27704039 0 247.43583 0.00017848768 0
50640 0.27678158 0 247.43583 4.5667217e-05 0
50660 0.27664146 0 247.43583 -2.3300369e-05 0
50680 0.2770372 0 247.43583 8.7054756e-05 0
50700 0.27777423 0 247.43583 0.0001845657 0
50720 0.27812578 0 247.43583 0.00023776517 0
50740 0.27825461 0 247.43583 0.00031038137 0
50760 0.27844792 0 247.43583 0.00046058444 0
50780 0.27865108 0 247.43583 0.00059378115 0
50800 0.27876602 0 247.43583 0.00066480649 0
50820 0.27888343 0 247.43583 0.00072083958 0
50840 0.27914137 0 247.43583 0.00073991078 0
50860 0.27963992 0 247.43583 0.00073783137 0
50880 0.27996777 0 247.43583 0.0007128122 0
50900 0.27952712 0 247.43583 0.00071586582 0
50920 0.2781863 0 247.43583 0.000697706 0
50940 0.27686178 0 247.43583 0.00055924695 0
50960 0.275878 0 247.43583 0.00040249626 0
50980 0.27479696 0 247.43583 0.00032923897 0
51000 0.27355673 0 247.43583 0.00021220106 0
51020 0.27247055 0 247.43583 0.00012789431 0
51040 0.27202362 0 247.43583 4.6003772e-05 0
51060 0.27226236 0 247.43583 -0.00015809347 0
51080 0.27338894 0 247.43583 -0.00028764779 0
51100 0.27524609 0 247.43583 -0.00013917048 0
51120 0.27720355 0 247.43583 0.00015389855 0
51140 0.27906938 0 247.43583 0.00037812046 0
51160 0.28042991 0 247.43583 0.00057394932 0
51180 0.28082066 0 247.43583 0.00066946762 0
51200 0.28043276 0 247.43583 0.00068932498 0
51220 0.27941168 0 247.43583 0.00063387688 0
51240 0.27775137 0 247.43583 0.00047160275 0
51260 0.27580319 0 247.43583 0.00033259189 0
51280 0.27374921 0 247.43583 0.00023929964 0
51300 0.27178754 0 247.43583 0.00014922468 0
51320 0.27052491 0 247.43583 0.00014256728 0
51340 0.27035134 0 247.43583 0.00022616262 0
51360 0.27161642 0 247.43583 0.00034077383 0
51380 0.27409695 0 247.43583 0.00057850294 0
51400 0.27643694 0 247.43583 0.00088010697 0
51420 0.2778024 0 247.43583 0.0010682982 0
51440 0.27844186 0 247.43583 0.0010939767 0
51460 0.27884427 0 247.43583 0.001013661 0
51480 0.27886681 0 247.43583 0.0010189582 0
51500 0.27804843 0 247.43583 0.0010258288 0
51520 0.27684024 0 247.43583 0.00087692808 0
51540 0.27555988 0 247.43583 0.00070840013 0
51560 0.27410677 0 247.43583 0.00047117166 0
51580 0.27322358 0 247.43583 0.00029495246 0
51600 0.27325484 0 247.43583 0.00024712451 0
51620 0.27409397 0 247.43583 0.00023423676 0
51640 0.27523046 0 247.43583 0.00021602063 0
51660 0.27587392 0 247.43583 0.00015406153 0
51680 0.27638766 0 247.43583 0.00015622812 0
51700 0.27678971 0 247.43583 0.00032325456 0
51720 0.27665307 0 247.43583 0.00052976393 0
51740 0.27619018 0 247.43583 0.00061457694 0
51760 0.27532951 0 247.43583 0.00062279241 0
51780 0.27407318 0 247.43583 0.0005076711 0
51800 0.27281813 0 247.43583 0.00036379514 0
51820 0.27176718 0 247.43583 0.00018167724 0
51840 0.27133521 0 247.43583 6.22929e-06 0
51860 0.27139675 0 247.43583 7.4032686e-05 0
51880 0.27183973 0 247.43583 0.00031165449 0
51900 0.27266583 0 247.43583 0.00053340429 0
51920 0.27347997 0 247.43583 0.00054461029 0
51940 0.27420756 0 247.43583 0.00035242006 0
51960 0.2742896 0 247.43583 0.00025342082 0
51980 0.27363644 0 247.43583 0.00020999166 0
52000 0.27302565 0 247.43583 0.00022550117 0
52020 0.272733 0 247.43583 0.00035835796 0
52040 0.27274153 0 247.43583 0.00048115234 0
52060 0.27277978 0 247.43583 0.00055421022 0
52080 0.27253023 0 247.43583 0.00049742552 0
52100 0.27236687 0 247.43583 0.00045622113 0
52120 0.27253355 0 247.43583 0.00039966345 0
52140 0.27270441 0 247.43583 0.00027125532 0
52160 0.27238137 0 247.43583 0.0001239072 0
52180 0.27168499 0 247.43583 -8.3510369e-05 0
52200 0.27084082 0 247.43583 -0.00023120995 0
52220 0.27023776 0 247.43583 -0.00026520805 0
52240 0.27030858 0 247.43583 -0.00020876871 0
52260 0.27082826 0 247.43583 -4.0844966e-05 0
52280 0.27164674 0 247.43583 0.00016937096 0
52300 0.27245617 0 247.43583 0.00033509206 0
52320 0.27271017 0 247.43583 0.00044508995 0
52340 0.27196607 0 247.43583 0.00058839021 0
52360 0.27039195 0 247.43583 0.00069872203 0
52380 0.26870864 0 247.43583 0.00064119441 0
52400 0.26749985 0 247.43583 0.00060293137 0
52420 0.26668799 0 247.43583 0.00048616788 0
52440 0.2664354 0 247.43583 0.00023323578 0
52460 0.26676295 0 247.43583 3.2770451e-05 0
52480 0.26754526 0 247.43583 -0.00020385309 0
52500 0.26875459 0 247.43583 -0.00037157511 0
52520 0.27031624 0 247.43583 -0.0003531861 0
52540 0.27183404 0 247.43583 -0.00032993246 0
52560 0.27274524 0 247.43583 -0.00014560543 0
52580 0.27309968 0 247.43583 7.9927151e-05 0
52600 0.27326049 0 247.43583 0.00023339691 0
52620 0.27330589 0 247.43583 0.00053454648 0
52640 0.27322463 0 247.43583 0.00080397801 0
52660 0.27296538 0 247.43583 0.00096185164 0
52680 0.27248454 0 247.43583 0.0010307741 0
52700 0.2719745 0 247.43583 0.00096224368 0
52720 0.27135467 0 247.43583 0.000839213 0
52740 0.27066119 0 247.43583 0.00069964135 0
52760 0.27002837 0 247.43583 0.00062972409 0
52780 0.26983419 0 247.43583 0.00060007386 0
52800 0.26979367 0 247.43583 0.00047350018 0
52820 0.26947394 0 247.43583 0.00030979886 0
52840 0.26888321 0 247.43583 0.00011528346 0
52860 0.26804853 0 247.43583 -0.00013425174 0
52880 0.26738522 0 247.43583 -0.00033328089 0
52900 0.26738587 0 247.43583 -0.00033257165 0
52920 0.2679117 0 247.43583 -0.00028935679 0
52940 0.26863036 0 247.43583 -0.00022782498 0
52960 0.26952252 0 247.43583 -7.054715e-05 0
52980 0.27027054 0 247.43583 0.00018709229 0
53000 0.27090984 0 247.43583 0.00047148168 0
53020 0.27122332 0 247.43583 0.00062705136 0
53040 0.27097452 0 247.43583 0.00062743534 0
53060 0.2706001 0 247.43583 0.00049943966 0
53080 0.27015846 0 247.43583 0.00036082941 0
53100 0.26992882 0 247.43583 0.00023039812 0
53120 0.27026885 0 247.43583 0.00011039167 0
53140 0.27106236 0 247.43583 0.00014359457 0
53160 0.27142295 0 247.43583 0.00020244174 0
53180 0.27093504 0 247.43583 0.00021863994 0
53200 0.27025844 0 247.43583 0.00029735705 0
53220 0.26949617 0 247.43583 0.00028850659 0
53240 0.26882456 0 247.43583 0.00017278216 0
53260 0.26843503 0 247.43583 6.0527319e-05 0
53280 0.26764231 0 247.43583 1.193756e-05 0
53300 0.2667557 0 247.43583 4.6648609e-06 0
53320 0.26655842 0 247.43583 9.0537183e-06 0
53340 0.2662241 0 247.43583 5.5829454e-05 0
53360 0.26581563 0 247.43583 9.6120583e-05 0
53380 0.26578986 0 247.43583 9.3695055e-05 0
53400 0.26568712 0 247.43583 0.0001275046 0
53420 0.26576412 0 247.43583 0.00018936072 0
53440 0.266716 0 247.43583 0.00021158893 0
53460 0.26839259 0 247.43583 0.00023109227 0
53480 0.26953312 0 247.43583 0.00023639512 0
53500 0.26965909 0 247.43583 0.00013719945 0
53520 0.26917446 0 247.43583 4.1457187e-05 0
53540 0.26838305 0 247.43583 7.6974123e-05 0
53560 0.2675496 0 247.43583 0.00018383026 0
53580 0.2671253 0 247.43583 0.00025496292 0
53600 0.26667582 0 247.43583 0.00029740225 0
53620 0.26530677 0 247.43583 0.00035164378 0
53640 0.26350097 0 247.43583 0.00033616067 0
53660 0.26223322 0 247.43583 9.4265583e-05 0
53680 0.26186295 0 247.43583 -0.00022901027 0
53700 0.26216009 0 247.43583 -0.00027000541 0
53720 0.26312866 0 247.43583 -2.0140433e-05 0
53740 0.26430803 0 247.43583 0.00016691256 0
53760 0.26537156 0 247.43583 0.00034817956 0
53780 0.26631468 0 247.43583 0.00057894798 0
53800 0.26719536 0 247.43583 0.00061163404 0
53820 0.26769481 0 247.43583 0.00061769317 0
53840 0.26750478 0 247.43583 0.00056512587 0
53860 0.26706752 0 247.43583 0.0004311546 0
53880 0.26669477 0 247.43583 0.00035992744 0
53900 0.26667137 0 247.43583 0.0002840983 0
53920 0.2670816 0 247.43583 0.00020197149 0
53940 0.26739056 0 247.43583 0.00017518672 0
53960 0.26714515 0 247.43583 6.1303474e-05 0
53980 0.2671749 0 247.43583 3.9191119e-05 0
54000 0.26770047 0 247.43583 0.00025512517 0
54020 0.26789372 0 247.43583 0.00041643412 0
54040 0.26747948 0 247.43583 0.00043607373 0
54060 0.26665677 0 247.43583 0.00042059105 0
54080 0.26544667 0 247.43583 0.00030900131 0
54100 0.2641477 0 247.43583 0.0001096846 0
54120 0.26320859 0 247.43583 -3.9421757e-05 0
54140 0.26260415 0 247.43583 -0.00012976004 0
54160 0.26218271 0 247.43583 -0.00017522432 0
54180 0.26186632 0 247.43583 -0.00021934185 0
54200 0.26173738 0 247.43583 -0.00016309436 0
54220 0.26197821 0 247.43583 7.2938113e-05 0
54240 0.26279383 0 247.43583 0.00022666451 0
54260 0.26435147 0 247.43583 0.00030744756 0
54280 0.26606225 0 247.43583 0.00042646711 0
54300 0.26733341 0 247.43583 0.00053245209 0
54320 0.26806395 0 247.43583 0.00075959192 0
54340 0.26797648 0 247.43583 0.00087314279 0
54360 0.26717589 0 247.43583 0.00076194304 0
54380 0.26587947 0 247.43583 0.00056099969 0
54400 0.26461902 0 247.43583 0.00020598056 0
54420 0.26378157 0 247.43583 -0.00015867914 0
54440 0.26324351 0 247.43583 -0.00035853596 0
54460 0.26295093 0 247.43583 -0.00041404624 0
54480 0.26293046 0 247.43583 -0.00033210986 0
54500 0.26321058 0 247.43583 -0.00020460852 0
54520 0.26333398 0 247.43583 -6.6392013e-05 0
54540 0.26334011 0 247.43583 9.4444525e-05 0
54560 0.26345293 0 247.43583 0.00027570567 0
54580 0.26346125 0 247.43583 0.00051421675 0
54600 0.26354574 0 247.43583 0.00067545249 0
54620 0.26368752 0 247.43583 0.00066099752 0
54640 0.26331668 0 247.43583 0.00055432645 0
54660 0.262192 0 247.43583 0.00041293406 0
54680 0.26070015 0 247.43583 0.00028715558 0
54700 0.25962519 0 247.43583 0.00016239509 0
54720 0.25908077 0 247.43583 0.0001367895 0
54740 0.25894798 0 247.43583 0.00027070525 0
54760 0.2595189 0 247.43583 0.00036437284 0
54780 0.26022434 0 247.43583 0.00041570236 0
54800 0.26090326 0 247.43583 0.00051549557 0
54820 0.26158439 0 247.43583 0.00063251213 0
54840 0.26203367 0 247.43583 0.00071156879 0
54860 0.26247404 0 247.43583 0.00066556999 0
54880 0.26290428 0 247.43583 0.00053598322 0
54900 0.26337593 0 247.43583 0.00042031021 0
54920 0.26401104 0 247.43583 0.00034612959 0
54940 0.2646371 0 247.43583 0.00028180421 0
54960 0.26493891 0 247.43583 0.00020067421 0
54980 0.26473346 0 247.43583 0.00017458095 0
55000 0.26459934 0 247.43583 0.00033500379 0
55020 0.26477205 0 247.43583 0.00051646132 0
55040 0.26464065 0 247.43583 0.00050547719 0
55060 0.26423145 0 247.43583 0.00036156636 0
55080 0.26357337 0 247.43583 0.00023335971 0
55100 0.26248249 0 247.43583 0.00022135592 0
55120 0.26145594 0 247.43583 0.00022012204 0
55140 0.26101393 0 247.43583 0.0002781934 0
55160 0.2610016 0 247.43583 0.00027686083 0
55180 0.2613659 0 247.43583 0.00015700814 0
55200 0.26205279 0 247.43583 9.2968834e-05 0
55220 0.26250082 0 247.43583 0.00012646179 0
55240 0.26264675 0 247.43583 0.00015246353 0
55260 0.26250825 0 247.43583 0.00013588578 0
55280 0.26183793 0 247.43583 0.0001470188 0
55300 0.26076933 0 247.43583 0.0001685355 0
55320 0.25955269 0 247.43583 0.00016785193 0
55340 0.25838771 0 247.43583 0.00013589544 0
55360 0.25729546 0 247.43583 7.3907952e-05 0
55380 0.25634443 0 247.43583 8.2460689e-05 0
55400 0.25550175 0 247.43583 9.9041126e-05 0
55420 0.2549205 0 247.43583 0.00016807305 0
55440 0.25506494 0 247.43583 0.00024153224 0
55460 0.25617816 0 247.43583 0.00021697653 0
55480 0.25772876 0 247.43583 0.0002056598 0
55500 0.2589726 0 247.43583 0.00029209967 0
55520 0.25998626 0 247.43583 0.00047402364 0
55540 0.2610694 0 247.43583 0.00046724421 0
55560 0.26207286 0 247.43583 0.00035314072 0
55580 0.26240593 0 247.43583 0.00020717466 0
55600 0.26172663 0 247.43583 0.00020430288 0
55620 0.26022661 0 247.43583 0.00026362451 0
55640 0.25849317 0 247.43583 0.00029805505 0
55660 0.25716146 0 247.43583 0.00040200335 0
55680 0.25647547 0 247.43583 0.0004870475 0
55700 0.25604685 0 247.43583 0.0004796553 0
55720 0.25564536 0 247.43583 0.00037270256 0
55740 0.25585039 0 247.43583 0.00032682999 0
55760 0.25679659 0 247.43583 0.00036233252 0
55780 0.2576937 0 247.43583 0.0004167705 0
55800 0.25808741 0 247.43583 0.00029236615 0
55820 0.257926 0 247.43583 0.00017863416 0
55840 0.25732709 0 247.43583 0.00022525228 0
55860 0.25640961 0 247.43583 0.00027755769 0
55880 0.25541056 0 247.43583 0.00030245638 0
55900 0.25474392 0 247.43583 0.00023315638 0
55920 0.25441312 0 247.43583 9.7893116e-05 0
55940 0.25440996 0 247.43583 6.5079423e-05 0
55960 0.25497156 0 247.43583 0.00015509711 0
55980 0.25634568 0 247.43583 0.0002543563 0
56000 0.25815469 0 247.43583 0.00037944627 0
56020 0.25974649 0 247.43583 0.00045615358 0
56040 0.26056945 0 247.43583 0.00045663025 0
56060 0.26008793 0 247.43583 0.00040721199 0
56080 0.25889907 0 247.43583 0.00028146254 0
56100 0.25756885 0 247.43583 5.3406895e-05 0
56120 0.25616307 0 247.43583 -0.00023945283 0
56140 0.25526267 0 247.43583 -0.0003818066 0
56160 0.25487759 0 247.43583 -0.00030290804 0
56180 0.25497332 0 247.43583 -9.2759344e-05 0
56200 0.25559154 0 247.43583 0.00011901257 0
56220 0.25597008 0 247.43583 0.00031139083 0
56240 0.25589521 0 247.43583 0.0004356156 0
56260 0.25585379 0 247.43583 0.00040513184 0
56280 0.25587187 0 247.43583 0.00030485451 0
56300 0.25611587 0 247.43583 0.0001477979 0
56320 0.25674115 0 247.43583 -2.6014049e-05 0
56340 0.25728968 0 247.43583 -0.00018938759 0
56360 0.25702594 0 247.43583 -0.00028930136 0
56380 0.25603651 0 247.43583 -0.00017216825 0
56400 0.2550148 0 247.43583 0.00012829602 0
56420 0.25453384 0 247.43583 0.00045808153 0
56440 0.25416079 0 247.43583 0.00067796868 0
56460 0.25360086 0 247.43583 0.00073914562 0
56480 0.25321608 0 247.43583 0.00077519393 0
56500 0.25315025 0 247.43583 0.0008401812 0
56520 0.25325967 0 247.43583 0.00080269416 0
56540 0.25315502 0 247.43583 0.00066497888 0
56560 0.25319221 0 247.43583 0.00046225859 0
56580 0.25348956 0 247.43583 0.00035065278 0
56600 0.25403492 0 247.43583 0.00031932611 0
56620 0.25482006 0 247.43583 0.00030619737 0
56640 0.25569295 0 247.43583 0.00034353951 0
56660 0.25665348 0 247.43583 0.00033171248 0
56680 0.25732459 0 247.43583 0.00031624056 0
56700 0.25735665 0 247.43583 0.00030703187 0
56720 0.25706901 0 247.43583 0.00039772545 0
56740 0.25672263 0 247.43583 0.00061099572 0
56760 0.25583766 0 247.43583 0.00082388922 0
56780 0.25448639 0 247.43583 0.0010183414 0
56800 0.2533638 0 247.43583 0.0011308604 0
56820 0.25244283 0 247.43583 0.0010406717 0
56840 0.25183644 0 247.43583 0.00071188115 0
56860 0.2514368 0 247.43583 0.00036282656 0
56880 0.25149935 0 247.43583 0.00017532009 0
56900 0.25237636 0 247.43583 0.00018344892 0
56920 0.25338239 0 247.43583 0.0002817416 0
56940 0.25407181 0 247.43583 0.00033439242 0
56960 0.25463517 0 247.43583 0.00039605203 0
56980 0.25475783 0 247.43583 0.0003651817 0
57000 0.25397424 0 247.43583 0.00029441859 0
57020 0.25286918 0 247.43583 0.00028101592 0
57040 0.25199016 0 247.43583 0.00026124283 0
57060 0.25153814 0 247.43583 0.0003311333 0
57080 0.25132625 0 247.43583 0.00045574789 0
57100 0.25148469 0 247.43583 0.00064561242 0
57120 0.25236474 0 247.43583 0.00072357551 0
57140 0.2534639 0 247.43583 0.00062347389 0
57160 0.25436914 0 247.43583 0.00059241205 0
57180 0.2550602 0 247.43583 0.00064365659 0
57200 0.25551856 0 247.43583 0.00048600218 0
57220 0.25565674 0 247.43583 0.00024487925 0
57240 0.25511582 0 247.43583 3.1079448e-05 0
57260 0.25403208 0 247.43583 -0.00017170317 0
57280 0.25271212 0 247.43583 -0.00012037547 0
57300 0.2515417 0 247.43583 5.4316955e-05 0
57320 0.25036977 0 247.43583 0.00022956614 0
57340 0.24919398 0 247.43583 0.00028366653 0
57360 0.24846024 0 247.43583 0.0003902783 0
57380 0.24817067 0 247.43583 0.00060123128 0
57400 0.2488055 0 247.43583 0.00070529547 0
57420 0.25024458 0 247.43583 0.00067625929 0
57440 0.2514937 0 247.43583 0.0004828309 0
57460 0.2519206 0 247.43583 0.00030014162 0
57480 0.25221796 0 247.43583 0.00017069748 0
57500 0.25290427 0 247.43583 0.00012238865 0
57520 0.25371324 0 247.43583 0.00014738172 0
57540 0.25397555 0 247.43583 6.6175632e-05 0
57560 0.25333521 0 247.43583 -7.2377878e-05 0
57580 0.25218859 0 247.43583 -0.00010186942 0
57600 0.25081641 0 247.43583 -2.3857858e-05 0
57620 0.249667 0 247.43583 9.2427169e-05 0
57640 0.24897906 0 247.43583 0.00015770589 0
57660 0.24887248 0 247.43583 0.0001470198 0
57680 0.24905717 0 247.43583 0.00014737498 0
57700 0.24930333 0 247.43583 7.2922427e-05 0
57720 0.24976626 0 247.43583 5.981462e-05 0
57740 0.25027459 0 247.43583 4.2749834e-05 0
57760 0.25043646 0 247.43583 -0.00027456866 0
57780 0.25032806 0 247.43583 -0.00056293871 0
57800 0.25045923 0 247.43583 -0.00062363163 0
57820 0.25105457 0 247.43583 -0.00056836613 0
57840 0.25197877 0 247.43583 -0.00029823195 0
57860 0.25324056 0 247.43583 8.095075e-05 0
57880 0.25441018 0 247.43583 0.00042598595 0
57900 0.25521272 0 247.43583 0.00068942182 0
57920 0.25562688 0 247.43583 0.00082244718 0
57940 0.25536058 0 247.43583 0.00092296521 0
57960 0.25459923 0 247.43583 0.001021387 0
57980 0.25334811 0 247.43583 0.00096303883 0
58000 0.25159238 0 247.43583 0.00073668534 0
58020 0.25014664 0 247.43583 0.00054079066 0
58040 0.24955816 0 247.43583 0.00051947573 0
58060 0.24949613 0 247.43583 0.00054794993 0
58080 0.24976042 0 247.43583 0.00051020584 0
58100 0.2499761 0 247.43583 0.00053021437 0
58120 0.24986399 0 247.43583 0.00059696083 0
58140 0.24970601 0 247.43583 0.00061875274 0
58160 0.24971838 0 247.43583 0.00061152983 0
58180 0.2499581 0 247.43583 0.0005882521 0
58200 0.25012657 0 247.43583 0.00058052661 0
58220 0.25010079 0 247.43583 0.00053130419 0
58240 0.25062475 0 247.43583 0.00043444455 0
58260 0.25142434 0 247.43583 0.00041297966 0
58280 0.25157554 0 247.43583 0.00039017584 0
58300 0.2506969 0 247.43583 0.00035184961 0
58320 0.24913102 0 247.43583 0.0003579423 0
58340 0.24764641 0 247.43583 0.0002754648 0
58360 0.24632905 0 247.43583 0.00019342633 0
58380 0.24526486 0 247.43583 0.0001545251 0
58400 0.24502422 0 247.43583 0.00013366469 0
58420 0.24570216 0 247.43583 0.00018560183 0
58440 0.2466278 0 247.43583 0.00032044893 0
58460 0.24761115 0 247.43583 0.00031889725 0
58480 0.24854092 0 247.43583 0.00018389227 0
58500 0.24930106 0 247.43583 0.00016923603 0
58520 0.24959859 0 247.43583 0.00018868001 0
58540 0.249624 0 247.43583 0.00025405144 0
58560 0.24994208 0 247.43583 0.00024012759 0
58580 0.24991072 0 247.43583 4.8596576e-05 0
58600 0.24939081 0 247.43583 -0.00016054419 0
58620 0.24871847 0 247.43583 -0.00029970786 0
58640 0.24766196 0 247.43583 -0.00033778223 0
58660 0.24658276 0 247.43583 -0.00023378697 0
58680 0.24608775 0 247.43583 -5.8634182e-05 0
58700 0.24634197 0 247.43583 0.00019651895 0
58720 0.24718146 0 247.43583 0.00050056963 0
58740 0.24797011 0 247.43583 0.00063693231 0
58760 0.2484578 0 247.43583 0.00062044886 0
58780 0.24872924 0 247.43583 0.0004128018 0
58800 0.24901949 0 247.43583 0.00020016228 0
58820 0.24971705 0 247.43583 0.00020280523 0
58840 0.25032895 0 247.43583 0.00027946058 0
58860 0.25046103 0 247.43583 0.00040923938 0
58880 0.25010352 0 247.43583 0.00057480362 0
58900 0.24963891 0 247.43583 0.00072733225 0
58920 0.24934028 0 247.43583 0.00081314935 0
58940 0.24890588 0 247.43583 0.00085815948 0
58960 0.24843552 0 247.43583 0.0008437139 0
58980 0.24803535 0 247.43583 0.00066488564 0
59000 0.24791227 0 247.43583 0.00044572094 0
59020 0.2483628 0 247.43583 0.00027023412 0
59040 0.24898048 0 247.43583 0.00010122151 0
59060 0.24924432 0 247.43583 4.761686e-05 0
59080 0.24927594 0 247.43583 -4.6610916e-05 0
59100 0.2492729 0 247.43583 -0.00020198452 0
59120 0.24937025 0 247.43583 -0.00019758121 0
59140 0.24928806 0 247.43583 -0.00013952 0
59160 0.24919365 0 247.43583 -9.3859354e-05 0
59180 0.24927595 0 247.43583 -0.00011996272 0
59200 0.2487162 0 247.43583 -0.00024870911 0
59220 0.24763653 0 247.43583 -0.00039271523 0
59240 0.24672046 0 247.43583 -0.00044900879 0
59260 0.24639473 0 247.43583 -0.00039172938 0
59280 0.2464264 0 247.43583 -0.00019320415 0
59300 0.24575959 0 247.43583 -1.0941257e-05 0
59320 0.24490831 0 247.43583 0.00012539594 0
59340 0.24498161 0 247.43583 0.00035014786 0
59360 0.24565429 0 247.43583 0.00049802636 0
59380 0.24655834 0 247.43583 0.00058665547 0
59400 0.24750207 0 247.43583 0.0006520779 0
59420 0.24809183 0 247.43583 0.00057046091 0
59440 0.24829895 0 247.43583 0.00052531451 0
59460 0.2478383 0 247.43583 0.0005578684 0
59480 0.246923 0 247.43583 0.00042878356 0
59500 0.24630399 0 247.43583 0.00031354333 0
59520 0.24625956 0 247.43583 0.00020664899 0
59540 0.24655989 0 247.43583 0.00010235659 0
59560 0.24686804 0 247.43583 6.5917558e-05 0
59580 0.24701706 0 247.43583 -4.5504041e-05 0
59600 0.24702752 0 247.43583 -0.00018080176 0
59620 0.24732865 0 247.43583 -0.00018334434 0
59640 0.24794007 0 247.43583 -7.3260825e-05 0
59660 0.24826031 0 247.43583 0.00012994491 0
59680 0.24780014 0 247.43583 0.00030210647 0
59700 0.24685292 0 247.43583 0.00033823184 0
59720 0.24615266 0 247.43583 0.00043158503 0
59740 0.24561201 0 247.43583 0.00050368755 0
59760 0.24505497 0 247.43583 0.00044523705 0
59780 0.24486775 0 247.43583 0.00038636995 0
59800 0.24514163 0 247.43583 0.00018760326 0
59820 0.24565069 0 247.43583 -0.00017014242 0
59840 0.24649945 0 247.43583 -0.00038120633 0
59860 0.24733365 0 247.43583 -0.00045856485 0
59880 0.24791615 0 247.43583 -0.0005025355 0
59900 0.24835382 0 247.43583 -0.00053929571 0
59920 0.24837692 0 247.43583 -0.00049490929 0
59940 0.24756663 0 247.43583 -0.00033017419 0
59960 0.24603881 0 247.43583 -0.00020942087 0
59980 0.24377669 0 247.43583 -0.00016085247 0
60000 0.24203175 0 247.43583 -0.00013479132 0
60020 0.24148588 0 247.43583 -0.00011416167 0
60040 0.24110523 0 247.43583 -0.0001644882 0
60060 0.24077893 0 247.43583 -0.00022914306 0
60080 0.24062597 0 247.43583 -0.00027352916 0
60100 0.24067863 0 247.43583 -0.00032732407 0
60120 0.24070585 0 247.43583 -0.00031419649 0
60140 0.2409212 0 247.43583 -0.00033842305 0
60160 0.24155027 0 247.43583 -0.0004706287 0
60180 0.24232179 0 247.43583 -0.0004803568 0
60200 0.24325094 0 247.43583 -0.00022885596 0
60220 0.24428301 0 247.43583 2.111205e-05 0
60240 0.24470678 0 247.43583 7.6220599e-05 0
60260 0.24449789 0 247.43583 6.4945977e-05 0
60280 0.243777 0 247.43583 0.00013861865 0
60300 0.24267168 0 247.43583 0.00019557325 0
60320 0.24162385 0 247.43583 0.00023834589 0
60340 0.24068777 0 247.43583 0.00015378725 0
60360 0.24007186 0 247.43583 -0.00015278639 0
60380 0.24009748 0 247.43583 -0.00042316289 0
60400 0.24012045 0 247.43583 -0.0005919841 0
60420 0.23963566 0 247.43583 -0.00072795871 0
60440 0.23940543 0 247.43583 -0.00079262217 0
60460 0.23994598 0 247.43583 -0.0005924067 0
60480 0.24091575 0 247.43583 -0.00017535648 0
60500 0.24187349 0 247.43583 8.597986e-05 0
60520 0.24247359 0 247.43583 0.00022151184 0
60540 0.24249564 0 247.43583 0.00027403765 0
60560 0.2421454 0 247.43583 0.00018288835 0
60580 0.24142997 0 247.43583 0.00019794218 0
60600 0.2403136 0 247.43583 0.00012754527 0
60620 0.23877142 0 247.43583 -0.00013917289 0
60640 0.23749257 0 247.43583 -0.00026116541 0
60660 0.23702915 0 247.43583 -0.00025427818 0
60680 0.23690885 0 247.43583 -0.00024042848 0
60700 0.23712035 0 247.43583 -0.00022609275 0
60720 0.23761757 0 247.43583 -0.00020835705 0
60740 0.23815062 0 247.43583 -9.3613006e-05 0
