step etot ke peBond peAngle temp press stressX stressY stressZ AvBondForce boxX boxY
1510000 18397.9026923344 9510.10944811391 4089.66025947646 4798.13298474403 1.00174956002675 -0.0222479904897235 957.347281870778 1154.16085335788 148.053371610064 -1.4839382078935 51.031036 51.031036
1511000 18264.342074528 9325.87777230429 4079.95055276782 4858.51374945593 0.982343474198588 -0.0530636317133372 3415.2359368401 1665.2795482883 308.75954570667 -1.64041412188924 51.031036 51.031036
1512000 18450.7158711566 9575.73347021454 4040.22602789173 4834.75637305031 1.00866208144673 0.0420474407489866 -1389.4847061919 -966.021113322602 -1914.9373300084 -1.26433692776915 51.031036 51.031036
1513000 18678.872443716 9613.01960258463 4119.28935071187 4946.56349041949 1.01258962475216 -0.00881798398907969 1737.87232518775 774.496029678033 -1616.79186678473 -1.4842154147848 51.031036 51.031036
1514000 18717.0728075703 9799.54696116458 4070.5754240278 4846.95042237789 1.03223752685149 0.0548702892084709 -1636.14783938041 -2191.82411987825 -1744.79172121115 -1.24684037128612 51.031036 51.031036
1515000 18538.3779422266 9454.26819122061 4206.32653715063 4877.7832138554 0.995867508423723 -0.00133218727456899 676.57293112499 -319.284422911808 -221.988239772947 -1.48751830144326 51.031036 51.031036
1516000 18252.4439356804 9332.97459971978 4100.81959373567 4818.64974222494 0.98309102014218 0.0036153355330486 857.977247833402 857.923358253008 -2083.08311672968 -1.44891131093048 51.031036 51.031036
1517000 18368.4210837783 9439.92143696077 4059.30556747932 4869.19407933823 0.994356289773084 0.0368516860054231 -1691.35236738792 -720.063111950192 -1331.33383541113 -1.30095916751054 51.031036 51.031036
1518000 18379.6081099975 9438.4652433814 4128.59607706647 4812.5467895496 0.994202901288397 0.0220252785266417 -90.67442651944 -540.259632409019 -1606.0082644327 -1.3600484101263 51.031036 51.031036
1519000 18475.4410563305 9430.74641413276 4268.31125200072 4776.38339019706 0.993389836639044 0.00455999335182978 1480.67094329269 -810.412422518252 -1133.38283997949 -1.46719328684249 51.031036 51.031036
1520000 18264.0856000488 9417.21491438333 4083.15644869657 4763.71423696893 0.991964493009251 0.02585003868444 -561.984136483367 -806.063697111981 -1257.3466886035 -1.31794635265921 51.031036 51.031036
1521000 18462.3776047582 9476.82924831867 4134.82044331249 4850.727913127 0.998243982547919 -0.0111467804334769 2185.97682645852 100.462914867956 -1154.34486721627 -1.49059658082641 51.031036 51.031036
