step etot ke peBond peAngle temp press stressX stressY stressZ AvBondForce boxX boxY
1510000 18184.6934098262 9334.94486792696 3995.1294188241 4854.61912307511 0.983298558795698 0.0450465372161764 -229.106045237982 -1740.16145708173 -2606.54313016929 -1.25816297238257 51.0396442959051 51.031036
1511000 18388.3288553919 9625.46400293765 3975.39574645389 4787.46910600038 1.01390045851769 0.00896448588919673 -516.275529491367 -234.775409452429 -160.177891802342 -1.42841187820446 51.518078545573 50.5915284395893
1512000 18520.1063765581 9480.35960342224 4124.88996706971 4914.85680606616 0.998615853312502 0.0104532829962727 -275.222902413061 67.6378837006323 -867.439408708138 -1.42950785071045 51.9066281455421 50.8016946353776
1513000 18206.5140314068 9454.53286584211 4017.10336285405 4734.87780271066 0.995895387985686 -0.00685779695372741 1331.43283550364 726.178342776441 -1337.84750915111 -1.50073446012117 52.2756135593524 51.4803573831692
1514000 18142.4610258473 9403.96295543308 3975.33124360341 4763.16682681082 0.990568594873659 0.00976525802165263 1368.48940899791 -1391.19270480672 -1036.07447589024 -1.38380494372497 53.1893397918885 52.2675189532203
1515000 18446.2707667803 9572.50410263248 4156.14478190283 4717.62188224503 1.00832191527176 -0.0446422393514121 2927.03810568034 1608.81416912278 390.724702072833 -1.64744431851579 53.427682424547 52.962485541178
1516000 18191.1188907141 9391.82869687974 4047.55484606683 4751.73534776755 0.989290429965739 0.00884456024720709 469.05862469518 -573.468168778913 -899.941457154308 -1.42893339476977 54.1729310290673 53.7480028450497
1517000 18378.2124277187 9539.8644026815 4134.87328325032 4703.4747417869 1.00488380499094 -0.00180870174927149 485.869505844405 101.174761507421 -374.219206570225 -1.4744931960151 55.3205860426465 54.538655608322
1518000 18274.7298049028 9401.80106985434 4201.49491329114 4671.43382175733 0.990340872160356 -0.035910477307536 2944.22723947214 1918.16662350873 -498.452332974167 -1.63949889623711 56.1627404143316 55.481072494903
1519000 18441.9144781276 9654.73522630404 4196.13164285208 4591.04760897152 1.01698374954485 -0.0126282318189385 1722.20089674732 934.223751012569 -1045.20675087395 -1.5858393120125 57.5848748039351 56.8118193645213
1520000 18300.0278214311 9400.28185115046 4234.38606086627 4665.35990941434 0.990180844909724 -0.0264186941883661 1699.78793280445 1391.84358146543 394.142826972341 -1.62857014865478 58.534344395713 57.7979660470546
1521000 18180.6768844565 9434.51759101092 4302.66277917721 4443.49651426836 0.99378707442049 -0.0351644109726909 2318.35095539534 2230.33069139276 320.157735614541 -1.68451306697811 60.3057642625752 58.8706279210727
1522000 18336.6848714592 9554.62644789719 4192.70375189356 4589.35467166845 1.00643876840967 -0.00209446993512889 1821.95905167241 -1456.60701958564 -57.7167980195198 -1.52656326251717 62.399278324803 60.355627559468
1523000 18208.001832559 9351.31495227113 4380.41450438109 4476.27237590675 0.985022905384856 -0.0179467461702613 2571.6898797982 1982.47387878422 -1767.5699065099 -1.59615217713289 64.2987581537054 61.9185477831528
1524000 18216.0384088743 9467.20239962932 4213.63373982211 4535.20226942287 0.997229936233141 -0.0260733741932691 2268.77043812877 1710.25965342991 312.295656060611 -1.67240730612107 66.3542848975916 63.6005197464191
1525000 18416.7684363195 9525.51131630147 4434.46970924059 4456.78741077743 1.00337191934497 -0.0351019469386421 2313.67942639744 4042.57936438962 -187.063002571044 -1.78562561061175 68.4162343249084 65.8678631241486
1526000 18250.7460050595 9399.91070126947 4483.64546443256 4367.18983935745 0.99014174975188 -0.0343104680421034 4228.1590474185 3212.4963470708 -989.748400702528 -1.83305352462262 71.068839318102 67.8344500295391
1527000 18481.7387623141 9554.03091937877 4551.0021364988 4376.70570643651 1.00637603827659 -0.0552752635332947 5325.93722493571 6226.50623509048 -470.321550455097 -2.02145770865635 73.5824406615787 69.8639772299236
1528000 18313.1726098669 9523.79504460452 4486.41086282212 4302.96670244026 1.00319113547211 -0.0490023696104998 6638.15016956936 3417.85793678937 469.359343794198 -1.97479299670722 76.1238724285843 72.349361853315
1529000 18485.9800381062 9622.42936505737 4644.87133060712 4218.67934244172 1.01358080424052 -0.0432784325360603 6258.12945598481 4608.15146408524 -915.7559397149 -1.99221259464504 78.7717107823567 74.8410008274273
1530000 18443.6738184958 9357.40906679721 4906.15626308626 4180.10848861231 0.985664830336252 -0.0639355585257424 7676.88176578314 8192.53653156813 243.313602265751 -2.25852257604085 81.7165152516678 79.0773800961011
1531000 18834.1838928685 9448.86313257155 5264.30386925808 4121.01689103883 0.995298165331179 -0.0498521222321275 7004.60224898564 6743.26641063998 35.4699687473509 -2.23646158093468 85.9136568779429 82.5171011734477
1532000 19145.8136906099 9644.85781134361 5382.2626654308 4118.69321383547 1.01594330977444 -0.0567017197615001 9123.41570037541 8338.80235897478 -549.14924617348 -2.34670520131622 89.5729392249366 85.3856231577976
1533000 19152.8602939613 9493.04245923373 5564.25846106759 4095.55937365996 0.99995180483844 -0.0655796069054092 11919.2017118209 8505.48752622668 406.974589079778 -2.55044589027854 92.6582968556716 87.9035124831023
1534000 19561.7116835111 9597.61386141304 5826.61715008274 4137.48067201537 1.01096685747227 -0.0575490014568876 10036.0488413154 10861.5642230906 -1506.04557618781 -2.48043216609401 95.9403251107839 90.0553110658149
1535000 19508.9125102223 9580.02230722333 5906.97379014904 4021.9164128499 1.00911384707677 -0.0545407046797896 10416.3255975553 10602.7260602449 -1609.14940796578 -2.52383111201952 98.7627465255204 92.3942272442366
1536000 19670.2393573067 9528.73731648815 6088.6156599957 4052.88638082283 1.00371173081457 -0.0634445648902582 11942.246702946 13101.0602607595 -1327.19093470089 -2.67052692205093 101.396327734628 94.5284005693657
1537000 19794.7020531883 9510.53318563573 6206.38603937278 4077.7828281798 1.0017941945158 -0.0589050711657844 12816.1622697696 11746.6501708286 -1666.58154876594 -2.66517217768359 103.46416236976 96.3289347803344
1538000 19951.1248830987 9451.99523187837 6458.08661838931 4041.04303283103 0.995628085730065 -0.065126678711342 12556.3304413636 14260.3760997079 -485.943633589038 -2.79611918471077 105.666432887023 98.1076465955361
1539000 19957.7868211904 9419.02839702244 6565.62776391403 3973.13066025392 0.992155516618996 -0.0657633988375449 12897.223968873 13825.8659719382 790.083699262955 -2.86493985419308 107.440937393018 99.8440163204853
1540000 20138.516759741 9342.19038484122 6747.65476558198 4048.67160931779 0.984061766981748 -0.0613636136643221 13052.0617607423 14223.2556070515 -803.961435469338 -2.80549054460394 109.691988810997 100.838352799629
1541000 20244.056606375 9445.46401923669 6758.88706158538 4039.70552555294 0.994940118948405 -0.0619832581037948 14091.4223454496 13665.8569628037 -143.697012119419 -2.8655125295272 111.814731289936 102.160902001095
1542000 20326.1712678851 9429.02970586333 6894.62229848985 4002.51926353191 0.993209006779726 -0.0614309753461341 13975.1477652858 14395.7560322346 -90.6075328748449 -2.89811952241704 113.872652933091 103.660308834225
1543000 20627.0366223021 9520.55261861326 7021.49326590996 4084.99073777885 1.00284959378662 -0.0653499936270253 15563.4039925546 15625.1887866071 -298.80446632148 -3.02897623279602 115.249296409163 105.163853810978
1544000 20779.9327790652 9586.73649447792 7183.01069688043 4010.1855877069 1.00982108753125 -0.0670735331515556 15032.6117796565 16482.3623004483 936.514249891313 -3.1045535190062 116.826084158781 106.188872355024
1545000 21006.0523828672 9515.85266349169 7451.38510084234 4038.81461853322 1.00235452293587 -0.0630191388411031 17158.3545839106 15792.4017760176 -1593.85312008742 -3.06526015071703 118.534897680857 107.634095467549
1546000 21017.3235792327 9538.02214749518 7463.48881392336 4015.81261781418 1.00468975061834 -0.0634302139379721 16105.188827053 16200.5344165643 -125.815282485378 -3.10653011360223 120.072108140446 108.338265609102
1547000 21006.5810516148 9575.2182331045 7528.34800197186 3903.01481653845 1.00860780882757 -0.0531590916147946 14605.8862138707 14686.0211828855 -1705.5891410533 -2.91484762835364 121.384216145907 109.61989101781
1548000 21347.8358976688 9680.30213110922 7642.39863579638 4025.13513076318 1.01967684532672 -0.0722584625988286 20342.9960984649 17243.8855661231 632.029771967107 -3.32848834955485 122.726007336028 110.506642382843
1549000 21174.9487972892 9431.46234014059 7708.20041297887 4035.28604416977 0.993465248869288 -0.064790890132533 18483.9676072523 17524.8593302311 -1376.72074880573 -3.18321306104876 123.422729859757 111.046583890893
1550000 21334.2491338624 9409.05462453246 7871.74517156914 4053.44933776076 0.991104927006106 -0.0647344255894771 17858.9356214389 17697.223840494 -314.036791657456 -3.24571701381912 124.732318177001 111.913675431689
1551000 21584.3710607377 9446.94564369589 8148.01932114004 3989.40609590174 0.995096186200652 -0.0624136550757116 17681.1022115646 17313.9472792798 -619.55553109796 -3.21554992738541 125.474886295556 112.55062555217
1552000 21398.9782807592 9307.64442084237 8069.18766781628 4022.14619210058 0.980422859940208 -0.0615635717062156 18649.0439448969 16664.8296044435 -1001.453771858 -3.19121858838296 126.525871955263 112.949312627104
1553000 21631.510214483 9469.0857226656 8225.99324218984 3936.43124962757 0.99742831649714 -0.0685988580938727 18643.0116352865 19827.9423304376 310.159663819 -3.38123067189099 127.685681304917 113.526326316783
1554000 21824.453625933 9476.86659920663 8235.34072158647 4112.24630513987 0.998247916912269 -0.0713202390251166 20112.7310451349 19018.7136279461 1486.06687884491 -3.4409902424756 128.226503622533 113.882794418789
1555000 21878.846768994 9463.79079294541 8318.36260624654 4096.69336980203 0.996870573860579 -0.0694024895197176 20240.2748927879 19021.8851732099 803.834827529266 -3.45189189157956 129.177747446963 114.590487725961
1556000 21841.3903287172 9417.27561061634 8405.54695394956 4018.56776415134 0.991970886460877 -0.0600924115806388 18616.2482061266 16936.5747688113 -448.208465325981 -3.22894015970688 130.004243009937 115.218559535308
1557000 22223.9735373446 9500.39914851133 8595.96512049826 4127.60926833503 1.00072672339088 -0.062016085150614 19415.1438849519 18937.9786841712 -1558.15074116842 -3.29235254857375 131.132317470716 116.013835180171
1558000 21929.1247074121 9352.80279229775 8541.94557558009 4034.37633953429 0.985179627355322 -0.0696937025926256 20304.5522616636 21139.7893343048 408.737857672926 -3.47609886514276 132.064727284227 116.595673188051
1559000 22320.4392847538 9587.693570755 8681.41305677794 4051.33265722089 1.00992190138042 -0.06200200024186 17826.7065073708 19075.686213994 490.589349302912 -3.37864066450106 132.621387207606 116.602061175951
1560000 22181.2199513451 9511.52667179105 8606.77012838875 4062.92315116527 1.00189884360784 -0.0585174647489153 17689.4823382564 19592.4532570772 -1753.66848686792 -3.28964487756567 133.131803190861 116.934348889728
1561000 22395.3855973676 9452.06999186228 8901.44145323969 4041.87415226562 0.995635960590118 -0.0643085980783879 19651.3398174947 20373.3822143597 -300.726830008347 -3.46281697666861 134.288819500669 117.944967638179
1562000 22754.8872546288 9553.4441702677 9122.04013368729 4079.40295067384 1.00631423292439 -0.0719500814852767 23342.241586307 21232.0199143992 -4.96302374429346 -3.61531945926305 134.58149640253 118.019711397014
1563000 22377.7386458013 9436.38571184036 8917.54354946787 4023.80938449305 0.993983853356545 -0.065934471466887 20533.6348210893 20677.0988212487 -143.998236933619 -3.48368149529273 135.148714274156 118.168337458885
1564000 22475.3506896358 9529.44289175156 8989.38437492282 3956.52342296137 1.00378605274678 -0.0686543487635593 20232.5925091542 21312.1186498963 1457.4681770337 -3.58053137218632 135.475706889359 118.548586842493
1565000 22581.024768387 9457.48964713138 9138.85031968025 3984.68480157534 0.996206841220981 -0.0641857517092136 20944.1318831077 21486.8521517459 -1735.77236966223 -3.46195743485993 136.339990403064 119.238585038867
1566000 22471.8359086294 9432.12906477976 9012.38421629224 4027.32262755739 0.993535478462081 -0.0623886497991645 19987.6620558785 21407.9700776049 -1704.99864642295 -3.42290848029631 136.655596393611 119.368686451471
1567000 22820.385849471 9499.83454970633 9254.56579226937 4065.98550749532 1.00066725124626 -0.0653941689371925 20387.6157455912 21936.9453701711 -499.848277237396 -3.52847525628167 136.880732378925 119.808330297845
1568000 22669.7798958087 9439.62914404622 9229.35015990031 4000.80059186216 0.994325501031888 -0.0639417424937 21523.0063859014 20175.6737164368 -605.747858688738 -3.50762688860438 137.3373617876 119.985663492045
1569000 22796.3814239161 9466.66518026851 9307.54636093868 4022.16988270895 0.997173348108549 -0.0625045609067564 20052.0002045764 21384.686966353 -927.501435291146 -3.45861268846483 138.045247337262 120.380388001945
1570000 22989.916156467 9386.1653082199 9515.25126588623 4088.49958236085 0.988693875622257 -0.0639895471671851 21108.0543917324 21267.6985348582 -684.253395763592 -3.51448129651491 138.504887978416 120.617069196327
1571000 22911.910610886 9590.97279034157 9343.19079513106 3977.74702541339 1.01026731872772 -0.0672065158129354 22420.2534618519 21013.3897155399 321.302553010037 -3.60911821222216 138.502634935849 120.529436442877
1572000 23010.5417156189 9518.77070861687 9465.33810505453 4026.43290194754 1.00266189588844 -0.0620733364933963 22393.5127013999 20289.308916823 -2209.17585959729 -3.48586822944727 138.903257528342 120.362222570297
1573000 22944.5020858925 9565.25106496569 9349.81003702971 4029.44098389707 1.00755791488552 -0.0668284297523307 22495.8551000997 20695.7029923399 533.987310282172 -3.60731743774615 139.065637940821 120.639502928797
1574000 22817.4401150762 9340.74564887756 9460.40760752351 4016.28685867514 0.983909585387639 -0.0668593638203184 21856.4124483464 21518.5837142865 484.497788680225 -3.61307473731547 138.90008640782 121.097242425648
1575000 23186.1667554162 9478.37790313592 9621.51996078182 4086.26889149848 0.998407110458305 -0.0657902037296165 21107.1891158872 22216.0196900989 83.6527815832653 -3.60194865576427 139.303213067935 121.44270010275
1576000 23078.2813969093 9566.5852352232 9527.83166903934 3983.86449264672 1.00769845001561 -0.0705009227090078 22647.6828463183 23650.169372049 324.098905055342 -3.73179235307748 139.76310346461 121.321703870235
1577000 22934.0104295541 9568.08732052275 9328.04857195208 4037.87453707928 1.00785667251517 -0.0727022023786249 23770.6862978555 23691.9102653589 681.196241602929 -3.77084660598624 139.907740616488 121.363022519445
1578000 23180.3408535865 9546.66199095321 9582.37347367971 4051.30538895363 1.00559983051069 -0.0663185358984378 22236.6615694243 21295.1473718942 673.717586120974 -3.63197830147076 140.388616648032 121.743318681467
1579000 23192.4645605818 9478.29971209946 9698.13384436788 4016.03100411451 0.998398874187545 -0.0664464957688101 22962.6578030987 20582.5058871532 857.221383850526 -3.64095181592134 140.387299985566 122.051125355816
1580000 22965.8555209173 9463.10399214722 9533.87062085102 3968.88090791904 0.996798229540973 -0.0629163894328313 22716.36720341 21248.7237404657 -1846.40157237758 -3.51812422490508 140.528131162038 122.147105172713
1581000 22945.4120050131 9337.32313847235 9608.87383077393 3999.21503576681 0.983549074469095 -0.0670584795890666 22713.1636647432 22728.9257540825 -477.351348609889 -3.63654298579733 140.831034101467 122.083055454293
1582000 23179.1338876487 9524.44157832315 9610.61885578394 4044.07345354157 1.00325923824966 -0.0633738495329311 21627.9502626464 21638.1934898655 -572.475426390061 -3.60070208891079 141.046010069178 122.469507446638
1583000 23375.3865074187 9663.02835175502 9679.70884094541 4032.6493147183 1.0178573078164 -0.0716668440201932 22783.3521959941 24851.2889850152 618.848460000941 -3.79794137597328 141.051614610003 122.396155779587
1584000 23669.8965493581 9763.69800330979 9830.89078493418 4075.30776111411 1.02846136865327 -0.0661656703692219 20772.1962543849 23212.9447743384 556.077678710056 -3.67959345200265 141.369543826593 122.098102609938
1585000 23239.1759124096 9520.21362464641 9686.9563024054 4032.00598535781 1.00281388577937 -0.0690342937907588 23860.6378907803 22944.8340418449 -119.036004670523 -3.73191965620502 141.537424686582 122.515190083608
1586000 23263.9570053813 9519.31776855182 9710.80621854928 4033.83301828019 1.00271952057216 -0.0681698436191896 23543.4673755757 21984.8378931031 585.481759993813 -3.72200286530864 141.590037863842 122.501438024019
1587000 23231.930908665 9409.91584941847 9719.87240418625 4102.14265506025 0.99119564432701 -0.0648280435487657 22282.4877102779 22317.3349846927 -645.751841903281 -3.58623301088733 141.58962747149 122.783537773657
1588000 23364.232901913 9515.44328166624 9807.88698569559 4040.90263455117 1.00231140060739 -0.0621607871321295 22312.105226398 21478.8942266283 -1650.53056207574 -3.56702023355151 141.712776598629 122.661774753392
1589000 23198.7343784532 9432.76440688329 9751.94088014386 4014.02909142607 0.993602402368282 -0.0717110521445041 24619.6237143821 23080.268562568 939.318439824249 -3.8325142458851 141.701845759699 122.732706136888
1590000 23418.3127776304 9429.34062824998 9867.80269225199 4121.16945712843 0.993241757860639 -0.0672002310398951 23003.0906360558 23067.9715528992 -396.767695854829 -3.73262123140807 141.823025304672 122.882412535847
1591000 23210.7599612252 9430.27780500876 9764.27568573013 4016.20647048629 0.993340475589483 -0.0635305404239601 21209.4740013422 22734.5418077771 -738.846125260122 -3.58307489077279 141.806006230072 122.96851616167
1592000 23502.6120602224 9759.12065755579 9747.29998940968 3996.19141325695 1.02797921288838 -0.0628822844574304 23205.8235204527 20955.0341209456 -1158.88810115893 -3.59105058438107 142.395672474818 123.139855159692
1593000 23210.036642442 9338.73275015601 9755.23322705304 4116.07066523291 0.983697556239112 -0.068795151309506 23201.603414632 24649.2987548418 -810.226660033385 -3.7235859868076 142.517929991448 123.021666718638
1594000 23282.2568600351 9475.81621704766 9749.01834104611 4057.42230194134 0.99813727466663 -0.0671131071173569 23901.3533678452 22487.5922533537 -386.234364713974 -3.70456293975612 142.697487942966 123.167222480823
1595000 23498.8032952257 9509.24480532362 9994.03809294162 3995.52039696049 1.00165848268011 -0.0702504180190774 23989.3594157914 24348.6623730913 -33.8741141622693 -3.81710644648525 142.829979133255 123.438754436047
