step etot ke peBond peAngle temp press stressX stressY stressZ stressX_N stressY_N stressZ_N AvBondForce NumMons BoxLength BoxVol CurrentConc ConcPref P_add P_remov NreactNuc NreactDeath T_den_add T_den_remov T_id_add T_id_remov NumTot
22050640 24084.862230104 19095.4208307442 1905.13418462434 4426.0733145861 1.00388617252815 0.133403475210047 -5162.6073341074 -9649.32655927498 -9803.51457916096 3958.01192064669 302.597685540814 228.643558165485 -1.99685340184942 4 31.509014 61506.2649449619 6.50340254538192e-05 0.000169013132320381 0.0149028027228009 0.000657727738559593 0 0 1.43360051124708 0.683732089669865 1.03953664956753 0.0961967046006532 1441
22050660 24193.7020460487 19171.9303822821 1911.94064572857 4434.94946873058 1.0079084395175 0.136170123759217 -5476.71110231163 -9615.72282363814 -10063.4164873518 3675.19612186392 257.179352885939 88.337444607212 -1.99003759355745 4 31.546514 61579.4657418969 6.49567181496106e-05 0.000169013132320381 0.0154479917232348 0.000634515276074667 0 0 1.48427940268206 0.660386899889299 1.04077383916536 0.0960823535689504 1441
22050680 24202.1531241804 19168.9174908665 1931.90120768969 4448.21235833809 1.00775004552041 0.137432792236406 -5652.63271975839 -9448.55466219538 -10318.1069518013 3489.75965765688 386.542816196146 -116.768147357438 -1.97584822409641 4 31.584014 61652.6665388319 6.48795944207961e-05 0.000169013132320381 0.0160131027369358 0.000612122890491323 0 0 1.53674983228752 0.637838802850362 1.04201102876319 0.0959682740773812 1441
22050700 24109.6933252837 19069.128969799 1953.1296555604 4458.86932102452 1.00250395446201 0.136467376175655 -5626.23089179709 -9182.29078934984 -10462.179791289 3511.48687913108 627.460341125025 -272.518630109739 -1.97718391525153 4 31.621514 61725.8673357669 6.48026536142686e-05 0.000169013132320381 0.0165988629708084 0.000590521576707144 0 0 1.59107513232907 0.616060582803472 1.04324821836103 0.0958544651598859 1441
22050720 24141.5478919554 19088.0597989397 1965.62421972666 4469.912633689 1.00349918770547 0.13708089353308 -5715.91296697727 -9097.03922949575 -10601.4622409542 3445.54305100069 706.408528228564 -407.222491398061 -1.97316506631016 4 31.659014 61799.0681327019 6.47258950800156e-05 0.000169013132320381 0.0172060261503255 0.000569683356716399 0 0 1.6473208739172 0.5950259532473 1.04448540795886 0.0957409258549822 1441
22050740 24217.4886593146 19099.2339619728 1984.66819985018 4490.38429999343 1.00408663680429 0.137940101705029 -5943.4744136898 -8948.77546605816 -10711.751326877 3245.69977720078 882.28767728372 -496.886572497397 -1.96726006470054 4 31.696514 61872.2689296369 6.46493181711006e-05 0.000169013132320381 0.0178353734856575 0.00054958124319347 0 0 1.70555494615202 0.574709525200712 1.04572259755669 0.0956276552057379 1441
22050760 24200.1203730219 19016.9792063103 2011.83370393536 4515.19097932906 0.999762332429636 0.135176243395057 -5736.32212779554 -8663.2168391103 -10721.1287120347 3442.79525435998 1177.1916628411 -514.088097333856 -1.98739354556107 4 31.734014 61945.4697265719 6.45729222436451e-05 0.000169013132320381 0.0184877146729698 0.000530189204369255 0 0 1.76584763806607 0.555086776558062 1.04695978715453 0.0955146522597439 1441
22050780 24233.167221173 18982.9069629866 2029.23076907639 4527.65721041361 0.997971083404918 0.131444341220445 -5432.87491704559 -8488.08743842683 -10535.0475155182 3772.18908440016 1369.91481765127 -427.67559640903 -2.029001858193 4 31.771514 62018.6705235069 6.44967066568104e-05 0.000169013132320381 0.0191638889321654 0.000511482130154465 0 0 1.82827172346376 0.536134022490767 1.04819697675236 0.0954019160690877 1441
22050800 24262.6970937396 19021.9731193736 2017.82522110753 4531.96601352424 1.00002487287404 0.12709629455524 -5183.28540487319 -8273.6303666165 -10218.0245289972 3997.39943734263 1613.82481581903 -220.204132467916 -2.08835156486626 4 31.809014 62091.8713204419 6.44206707727799e-05 0.000169013132320381 0.0198647660824016 0.000493435799465625 0 0 1.89290254876006 0.517828386859548 1.04943416635019 0.0952894456903269 1441
22050820 24254.1910866925 19039.6915446646 1988.20798409347 4536.25593290141 1.00095636751385 0.122033301580371 -5038.5204848507 -7906.11159858054 -9813.99489696484 4152.52037725428 2018.57025463669 154.33832955774 -2.16643760993258 4 31.846514 62165.0721173769 6.43448139567409e-05 0.000169013132320381 0.0205912476567499 0.000476026848710907 0 0 1.95981812392424 0.500147774602754 1.05067135594802 0.0951772401844624 1441
