step etot ke peBond peAngle temp press stressX stressY stressZ AvBondForce boxX boxY
2001000 18237.5762633235 9537.99204189343 4023.8654110328 4675.71881039724 1.00468657943787 -0.0240429811149404 400.548591181157 764.932571002749 1086.25374916967 -1.4931047280719 51.006731514997 51.003379099669
2001000 18237.5422764975 9537.99204189343 4023.83093946737 4675.71929513665 1.00468657943787 -0.0239351470131836 398.422135336488 758.609170365481 1084.59361317049 -1.49270250712063 51.006731514997 51.003132534784
2002500 18230.9495931454 9598.68021698801 3961.46629689694 4670.80307926047 1.01107918228135 -0.0216546737070158 911.490450516725 1116.0670685092 10.8880207057301 -1.51658726313238 51.2526027583397 51.0186594589361
2002500 18230.9518603788 9598.68021698802 3961.46863224877 4670.80301114199 1.01107918228135 -0.0216618030821064 911.916204196457 1116.20471087347 10.9963893728101 -1.51661397145871 51.2526190114407 51.0186594589361
2004000 18003.7624874952 9468.63712930965 3948.67369459048 4586.45166359505 0.997381063813098 0.0243819399357636 -744.938237497503 49.6412318700521 -1614.27174117039 -1.32503098928246 51.4352538138197 51.1563145309687
2004000 18003.8454617696 9468.63712930965 3948.75864862498 4586.449683835 0.997381063813098 0.0240979802040799 -739.343726678837 66.4732207774731 -1609.8295167401 -1.32609996612368 51.4352538138197 51.1569697978587
2005500 18270.7899129779 9480.16411256306 4094.24524745278 4696.38055296209 0.998595261238012 -0.0134281347595731 1067.25767659173 -191.136623493026 413.580330455214 -1.50785411875174 51.8361693521732 51.4680926280157
2005500 18270.8557604143 9480.16411256306 4094.31224961533 4696.37939823587 0.998595261238012 -0.0136239723434247 1079.09418967894 -187.275460914397 416.703449645912 -1.50860271506811 51.8366300632037 51.4680926280157
2007000 18102.7902125894 9464.53097897437 4022.04647181272 4616.21276180229 0.996948541525715 0.0208218399726365 -378.545811742994 724.137550336134 -2371.53519847584 -1.35658039889795 52.1341787561913 51.8421708581907
2007000 18102.9020718385 9464.53097897437 4022.16108259256 4616.21001027153 0.996948541525714 0.0204766455148085 -371.810954550993 745.252721087398 -2365.8298231661 -1.35791504238784 52.1341787561913 51.8429946657193
2008500 18002.2890597661 9321.69272571907 4050.09755054648 4630.49878350056 0.98190264135662 -0.0207281105551424 2833.58806233878 777.647579196006 -1552.7681355361 -1.50895791751308 52.8620686714615 52.1840334841145
2008500 18002.302239672 9321.69272571907 4050.11104285026 4630.49847110265 0.98190264135662 -0.0207593566583169 2835.55078635878 778.275497032243 -1552.25276527639 -1.50908129218054 52.8621462027126 52.1840334841145
2010000 18158.6834701365 9530.58769358144 4074.74830304768 4553.34747350734 1.00390664071011 -0.0261549946841938 577.207059598618 1538.55976194713 543.963893852971 -1.57492766246356 53.2714227820011 53.0256786650735
2010000 18158.8294428213 9530.58769358143 4074.89785877206 4553.34389046779 1.00390664071011 -0.0265370845565274 585.149783228638 1563.20371196332 550.281490522964 -1.57647394795238 53.2714227820011 53.0266439056287
2011500 18204.3737867762 9463.50794427596 4150.82204546434 4590.04379703589 0.996840779931107 -0.0454991229265899 3016.44456645543 2406.77969205532 -679.747628650569 -1.66757627871948 54.1597278468291 53.4705641422596
2011500 18204.4771193605 9463.50794427596 4150.92678853833 4590.04238654623 0.996840779931107 -0.0457293704621238 3031.79281202112 2411.69035592871 -675.949496967744 -1.66853139488592 54.160327196529 53.4705641422596
2013000 18059.9588982308 9383.27381627792 4217.07040189329 4459.61468005962 0.988389299655335 -0.0569014628684207 2281.23527628067 3662.90907534759 124.05617263388 -1.70835076380743 54.4697112871248 54.3849730710135
2013000 18060.0495783822 9383.27381627792 4217.16207860253 4459.61368350176 0.988389299655335 -0.0570820490119152 2285.29680268866 3675.18126046421 127.035595750966 -1.70911696657919 54.4697112871248 54.3854617845213
2014500 18154.0051645417 9491.22638481185 4260.7780301262 4402.00074960367 0.999760508222662 -0.0295091627048659 3311.81377536017 1255.9993354112 -1317.36527164663 -1.62501047396302 55.5834232663793 55.0476169615887
2014500 18154.1973554509 9491.22638481185 4260.97182643694 4401.99914420215 0.999760508222663 -0.0299028024471459 3339.40607382079 1265.0852417078 -1310.61822126112 -1.62673456248332 55.5845312290884 55.0476169615887
2016000 18213.3870326722 9515.67754293148 4302.7830646189 4394.92642512182 1.00233607657149 -0.0831166658440194 3866.7133235023 3991.69581326417 1591.11720195541 -1.87780472602461 56.2730555672886 56.1201635535873
