step etot ke peBond peAngle temp press stressX stressY stressZ AvBondForce boxX boxY
2001000 18139.7791227629 9496.07304300555 3977.6560719247 4666.05000783267 1.00027103207516 -0.0118642531064854 1673.08682750714 904.256072320157 -1465.06918451993 -1.45943406730707 51.031036 51.031036
2002500 18214.9722636399 9416.20843533528 4065.11200720192 4733.65182110267 0.991858475307871 -0.00518758850909 -191.21757195661 651.717174595 25.8368142185432 -1.42588979338941 51.031036 51.031036
2004000 18488.9726666548 9662.57256836782 4072.55024937119 4753.84984891577 1.01780929776877 0.0447184165173309 -1286.02920103542 -1400.90312109454 -1505.41917576641 -1.27519464551582 51.031036 51.031036
2005500 18180.4556387766 9377.59601465463 3961.77948004732 4841.0801440746 0.987791227119043 -0.0337271659641195 916.597415409296 1722.25970215659 523.06465340469 -1.51481825291498 51.031036 51.031036
2007000 18205.7287348028 9532.22298450857 3969.21249647488 4704.29325381934 1.004078894455 0.0160925956890055 1106.70027823738 -1463.68714497617 -1151.69396089515 -1.36730398095974 51.031036 51.031036
2008500 18075.7875131479 9517.05652193236 3864.55621985071 4694.17477136484 1.00248133164085 0.0561848212903596 -3655.16498235888 227.103344454714 -1839.26529448816 -1.19671012666332 51.031036 51.031036
2010000 18200.4172567809 9504.24908865589 4065.67401519362 4630.49415293141 1.00113225771906 -0.0087812748385969 1025.96057388151 -124.919133841128 -77.7969338587779 -1.45478443030718 51.031036 51.031036
2010000 18200.4172567809 9504.24908865589 4065.67401519362 4630.49415293141 1.00113225771906 -0.00878127483859654 1025.9605738815 -124.919133841126 -77.796933858778 -1.45478443030718 51.031036 51.031036
2011500 18298.09314493 9530.56977754562 4038.12875002052 4729.39461736382 1.00390475352037 0.0202823430747821 -217.859801423108 -13.773627418567 -1669.83621146765 -1.34378310394208 51.031036 51.031036
2013000 18344.3980850426 9643.02542117614 4013.2951870344 4688.07747683208 1.01575029453586 0.0528739792193628 -22.4371184591744 -2419.6476827726 -2514.85069075127 -1.22279301997105 51.031036 51.031036
2014500 18253.2344724836 9590.46062080651 3873.60846647941 4789.1653851977 1.01021336923226 0.0266290387375832 -498.254002828286 -1376.08549516043 -622.132853526337 -1.29784772163795 51.031036 51.031036
2016000 18249.0933418662 9521.28432121863 3956.51384709126 4771.2951735563 1.00292666784838 -0.0145097079827734 511.862280619594 1244.49806526983 -396.075238923691 -1.45554589533053 51.031036 51.031036
2017500 18339.5564031806 9486.93371599667 4053.23458396468 4799.38810321928 0.999308338968418 -0.0344320292581998 527.399324223729 1526.61837650241 1173.9850032667 -1.55681976250594 51.031036 51.031036
