Time stressAv
300.0 0.11961166098546071
320.0 0.13193862519085417
340.0 0.10958750852619056
360.0 0.05875564315335294
380.0 -0.007223805671679833
400.0 -0.0643432814221105
420.0 -0.10637423992088245
440.0 -0.1464384548258596
460.0 -0.18879617251212355
480.0 -0.22317058271148468
500.0 -0.22264611274964693
520.0 -0.20277913784905902
540.0 -0.16302465682252082
560.0 -0.12271301277863966
580.0 -0.091322064450118
600.0 -0.08772365562998463
620.0 -0.08746300632254841
640.0 -0.09657429405602624
660.0 -0.12510673965573008
680.0 -0.15943672708677242
700.0 -0.2036186792253521
720.0 -0.20527179437446846
740.0 -0.20150124132038638
760.0 -0.1682434324207699
780.0 -0.15063630889881582
800.0 -0.14531403646377547
820.0 -0.1479697374526195
840.0 -0.1290837762056038
860.0 -0.12322447077565446
880.0 -0.10559856866356242
900.0 -0.10458768219945022
920.0 -0.11150687972492791
940.0 -0.12017599009376573
960.0 -0.1348455266353073
980.0 -0.1311357173245506
1000.0 -0.12679434718111549
1020.0 -0.12706045184957676
1040.0 -0.14156215417990742
1060.0 -0.14677175823597974
1080.0 -0.15081895120264321
1100.0 -0.14341613917837465
1120.0 -0.12621467892489727
1140.0 -0.11105108068517383
1160.0 -0.11159469123698938
1180.0 -0.10676289984063517
1200.0 -0.11355164235283007
1220.0 -0.11184557318475874
1240.0 -0.12892471080507945
1260.0 -0.1477373762269938
1280.0 -0.16901651032730713
1300.0 -0.17638259182546617
1320.0 -0.17336565695456427
1340.0 -0.16693265650751954
1360.0 -0.17025438066113352
1380.0 -0.16471356002709822
1400.0 -0.1572388316711518
1420.0 -0.16227186703988883
1440.0 -0.15830467571706008
1460.0 -0.16822983113681053
1480.0 -0.17949964576998495
1500.0 -0.17632009628884532
1520.0 -0.17831790577814205
1540.0 -0.1943639661528207
1560.0 -0.1998525500101147
1580.0 -0.17791825247791876
1600.0 -0.13509910442373574
1620.0 -0.10853570707826637
1640.0 -0.11117025156629598
1660.0 -0.11521163295618994
1680.0 -0.13148041669080707
1700.0 -0.14044883790668172
1720.0 -0.1650953643455043
1740.0 -0.16637746519811902
1760.0 -0.17265499098424708
1780.0 -0.17014079362742215
1800.0 -0.17394750984866653
1820.0 -0.16754309309881293
1840.0 -0.15465769019063275
1860.0 -0.1518561062483029
1880.0 -0.1555508118647136
1900.0 -0.172145100484414
1920.0 -0.18471467389198098
1940.0 -0.21085764838590862
1960.0 -0.23204008775276175
1980.0 -0.2276510630434381
2000.0 -0.22047177948008265
2020.0 -0.19609158148328495
2040.0 -0.14182547530297257
2060.0 -0.10379615549965943
2080.0 -0.0865265553376118
2100.0 -0.08014795657919453
2120.0 -0.0971735992059083
2140.0 -0.09317084960638664
2160.0 -0.09620058991361302
2180.0 -0.10405152409548987
2200.0 -0.1339637623528297
2220.0 -0.15457780312088684
2240.0 -0.171579095860941
2260.0 -0.1887063963723039
2280.0 -0.19673563576208894
2300.0 -0.19295265873361622
2320.0 -0.18839507364410774
2340.0 -0.1864704820584099
2360.0 -0.18620233267614283
2380.0 -0.18143753389253364
2400.0 -0.1768076042266103
2420.0 -0.1575899301667205
2440.0 -0.1295220977073459
2460.0 -0.10523005142848532
2480.0 -0.11476792033941122
2500.0 -0.12553523775132255
2520.0 -0.14444905716411413
2540.0 -0.14806953307985646
2560.0 -0.14838961258290978
2580.0 -0.14661185982840508
2600.0 -0.16414406330684544
2620.0 -0.16164635569420352
2640.0 -0.16790359364213475
2660.0 -0.1711827460186156
2680.0 -0.1881520363498571
2700.0 -0.19222644434821415
2720.0 -0.18130825285843682
2740.0 -0.16230179745601628
2760.0 -0.14048748742769096
2780.0 -0.11120962487464148
2800.0 -0.0750438059555562
2820.0 -0.07000790462659523
2840.0 -0.09214555957137992
2860.0 -0.12511907444995066
2880.0 -0.152519129637244
2900.0 -0.19170724196963346
2920.0 -0.2099923056442224
2940.0 -0.20353701110634853
2960.0 -0.19284154311856755
2980.0 -0.18290550784825452
3000.0 -0.17225303854296392
3020.0 -0.15955209207634627
3040.0 -0.15028049286751058
3060.0 -0.14973173304320261
3080.0 -0.15621990709396355
3100.0 -0.16670921765618224
3120.0 -0.17540263427866495
3140.0 -0.15156924648149397
3160.0 -0.12061694113274285
3180.0 -0.12475637364908401
3200.0 -0.14005094268606624
3220.0 -0.16056049908520986
3240.0 -0.16684018802874695
3260.0 -0.14422499961120436
3280.0 -0.12589498289536044
3300.0 -0.10772416035338812
3320.0 -0.09894214782728951
3340.0 -0.10632856475336024
3360.0 -0.11154350342191753
3380.0 -0.12625080125880236
3400.0 -0.13537031770764768
3420.0 -0.14004076982485805
3440.0 -0.15387326651588745
3460.0 -0.17454249187861878
3480.0 -0.19177942626950692
3500.0 -0.17789339972573817
3520.0 -0.170349711879736
3540.0 -0.14262369742630143
3560.0 -0.11205958314735005
3580.0 -0.0933403208489117
3600.0 -0.08839603899176796
3620.0 -0.10257560283549756
3640.0 -0.14440970044339388
3660.0 -0.18893755159668074
3680.0 -0.22278317521457164
3700.0 -0.23370006884220235
3720.0 -0.2149099855948241
3740.0 -0.19988790909653883
3760.0 -0.18349714800284056
3780.0 -0.17564320869321415
3800.0 -0.16314677087776816
3820.0 -0.1588218810152342
3840.0 -0.13921934006437814
3860.0 -0.1396116928700628
3880.0 -0.14358424089395394
3900.0 -0.16793080617301165
3920.0 -0.18758134126112425
3940.0 -0.19981634093868095
3960.0 -0.20414481547818178
3980.0 -0.2060318355973539
4000.0 -0.21969326609550555
4020.0 -0.1888565204775926
4040.0 -0.16280535643362393
4060.0 -0.12190956799572729
4080.0 -0.11378757356014096
4100.0 -0.09415951371310424
4120.0 -0.08516288870428074
4140.0 -0.07170583471307372
4160.0 -0.0526239559790182
4180.0 -0.0624273524600759
4200.0 -0.1055327864150991
4220.0 -0.13568331906435024
4240.0 -0.14696469700289952
4260.0 -0.1466927923284147
4280.0 -0.16605418219423876
4300.0 -0.17120925357816802
4320.0 -0.16332516030417146
4340.0 -0.12296794670681271
4360.0 -0.08204153298247742
4380.0 -0.03412203025678921
4400.0 0.0019842045309107423
4420.0 0.018083907635027263
4440.0 0.013123469831571864
4460.0 -0.004177276430671541
4480.0 -0.0241548808033995
4500.0 -0.03758355701081946
4500.0 -0.03758355701081946
4520.0 -0.0501779245271717
4540.0 -0.06038752662602342
4560.0 -0.10317042530046264
4580.0 -0.14549518950833654
4600.0 -0.1876497632855924
4620.0 -0.2081161737217612
4640.0 -0.21687677863714855
4660.0 -0.2003280680088242
4680.0 -0.18185351705270184
4700.0 -0.1591108919384051
4720.0 -0.14339898191249423
4740.0 -0.1285752389110217
4760.0 -0.10722167768741797
4780.0 -0.09418240282704954
4800.0 -0.07670506165327522
4820.0 -0.0755962774528829
4840.0 -0.09869585356625914
4860.0 -0.1347683398189376
4880.0 -0.1763827058902861
4900.0 -0.18677810594511468
4920.0 -0.1995779082785557
4940.0 -0.19304817048477158
4960.0 -0.17537616053509034
4980.0 -0.14863583739565261
5000.0 -0.11517648744413303
5020.0 -0.08865972090003524
5040.0 -0.07796527216651342
5060.0 -0.08759521851158115
5080.0 -0.11927281658427208
5100.0 -0.15336055881881552
5120.0 -0.18778348756291074
5140.0 -0.2122536834303313
5160.0 -0.20518269774204634
5180.0 -0.1983821062380725
5200.0 -0.17985356578787487
5220.0 -0.15711966273642253
5240.0 -0.14373165644298924
5260.0 -0.1301753888515087
