Time stressAv
300.0 0.030875470001290567
320.0 0.030141695292112167
340.0 0.0036430584908634287
360.0 -0.05304079667831179
380.0 -0.11895895818055663
400.0 -0.1806015272290269
420.0 -0.20685689818386988
440.0 -0.2185263296779791
460.0 -0.21778751962063617
480.0 -0.21084887621681236
500.0 -0.1824382580052125
520.0 -0.14582592406360106
540.0 -0.1136088525979565
560.0 -0.08322725133959695
580.0 -0.060495669603874334
600.0 -0.04899438316755059
620.0 -0.04959261792916697
640.0 -0.0750478382184362
660.0 -0.1006453996349761
680.0 -0.1303873137942128
700.0 -0.1531202578520169
720.0 -0.1636345529209229
740.0 -0.1655400526578855
760.0 -0.1531290710720271
780.0 -0.1407423923000407
800.0 -0.12205368459282145
820.0 -0.1004030481251927
840.0 -0.08079176033078118
860.0 -0.07788101831966962
880.0 -0.08567135916853263
900.0 -0.10204756695976709
920.0 -0.11467448464725578
940.0 -0.1225774595906987
960.0 -0.1270768851447174
980.0 -0.13003231894230124
1000.0 -0.1379198872518402
1020.0 -0.15243073477674088
1040.0 -0.15694390100043362
1060.0 -0.16612507485118097
1080.0 -0.18317262699833856
1100.0 -0.17632263741847035
1120.0 -0.17828758129879096
1140.0 -0.17413405886959468
1160.0 -0.16405993485263168
1180.0 -0.14253759872311836
1200.0 -0.11743833682393856
1220.0 -0.09983340838239607
1240.0 -0.08861365578448921
1260.0 -0.0833912535273431
1280.0 -0.09726890361799641
1300.0 -0.11400288923136477
1320.0 -0.13784977498472048
1340.0 -0.1630209465340279
1360.0 -0.17902784221431112
1380.0 -0.19572301618135846
1400.0 -0.2193367086394157
1420.0 -0.22912681863132792
1440.0 -0.21957686404673493
1460.0 -0.2015241564942558
1480.0 -0.1751087063417961
1500.0 -0.1609106350504919
1520.0 -0.1459810904789205
1540.0 -0.13685213499189047
1560.0 -0.1218820615428509
1580.0 -0.11138178634765165
1600.0 -0.10439265761349871
1620.0 -0.10166817666404
1640.0 -0.11291515143698767
1660.0 -0.12896461951561908
1680.0 -0.1447586927272095
1700.0 -0.16268139653750704
1720.0 -0.18220335131026089
1740.0 -0.1969975929345563
1760.0 -0.2159873259325782
1780.0 -0.2133133801545352
1800.0 -0.20546390653643076
1820.0 -0.19700626750801895
1840.0 -0.19543472876493637
1860.0 -0.1920055224485404
1880.0 -0.18870803340643574
1900.0 -0.1773652511987068
1920.0 -0.1502185106425187
1940.0 -0.12780309704859372
1960.0 -0.10807723814385937
1980.0 -0.09551785221987823
2000.0 -0.09681847638614159
2020.0 -0.0964947718328012
2040.0 -0.0956135729188916
2060.0 -0.10775900653351538
2080.0 -0.1359243634429833
2100.0 -0.1574228303383692
2120.0 -0.17713622482746025
2140.0 -0.19511237979602022
2160.0 -0.20308490623967054
2180.0 -0.19412379697151172
2200.0 -0.17760449373492984
2220.0 -0.17596605012555108
2240.0 -0.1740415636224213
2260.0 -0.16640038591523837
2280.0 -0.14450755923568323
2300.0 -0.13543044475598273
2320.0 -0.12660324428575495
2340.0 -0.1170613294250068
2360.0 -0.11755665860913095
2380.0 -0.12544543467384092
2400.0 -0.1421837591957478
2420.0 -0.14739400124065508
2440.0 -0.15428652887116034
2460.0 -0.17364791549103034
2480.0 -0.19108256452149022
2500.0 -0.21022012015237954
2520.0 -0.20895996169555353
2540.0 -0.200034035193246
2560.0 -0.18245373095571105
2580.0 -0.16728967260315666
2600.0 -0.1665406796774121
2620.0 -0.15751278588313714
2640.0 -0.15226415746235625
2660.0 -0.15106643242856702
2680.0 -0.14682172449692613
2700.0 -0.14539643010222877
2720.0 -0.15109244327431437
2740.0 -0.16595429718582702
2760.0 -0.1755380352083301
2780.0 -0.19069532588388913
2800.0 -0.2030255094355028
2820.0 -0.19777496122566504
2840.0 -0.17600860295152007
2860.0 -0.16225187346348904
2880.0 -0.15137281809212974
2900.0 -0.14080313291713756
2920.0 -0.13642571833897765
2940.0 -0.12396919723744189
2960.0 -0.12068616884122924
2980.0 -0.12602638163542448
3000.0 -0.1348046854599915
3020.0 -0.15687517470849321
3040.0 -0.17627398551257434
3060.0 -0.184059577031362
3080.0 -0.19263829780437236
3100.0 -0.1966988117440479
3120.0 -0.1984634521683767
3140.0 -0.20444413561231523
3160.0 -0.20524246813507774
3180.0 -0.19683953591217498
3200.0 -0.17578955186418468
3220.0 -0.15742269158558556
3240.0 -0.14581022312689393
3260.0 -0.1372376876991697
3280.0 -0.12375097484787452
3300.0 -0.11312936797572619
3320.0 -0.10696595658377017
3340.0 -0.12014588092277956
3360.0 -0.1313850294042056
3380.0 -0.1375436903100696
3400.0 -0.14181118316993177
3420.0 -0.12995304429915747
3440.0 -0.1272389912775115
3460.0 -0.12612645872115716
3480.0 -0.12933357229047684
3500.0 -0.13272142637814202
3520.0 -0.13248788316041862
3540.0 -0.13202137931665286
3560.0 -0.13134397668396344
3580.0 -0.12742832395321735
3600.0 -0.1363613911698101
3620.0 -0.1398010637700461
3640.0 -0.13648652363223654
3660.0 -0.1318417515351932
3680.0 -0.1392302456031319
3700.0 -0.1629405528529228
3720.0 -0.16987732285251775
3740.0 -0.17568709544683433
3760.0 -0.17872553515815273
3780.0 -0.17359193661991365
3800.0 -0.16020490249152156
3820.0 -0.14719072808114353
3840.0 -0.12719361895951176
3860.0 -0.1063150291478596
3880.0 -0.08993852163220802
3900.0 -0.0801398246669966
3920.0 -0.07826808432742179
3940.0 -0.09768560408452658
3960.0 -0.12517179012296561
3980.0 -0.1435862922111708
4000.0 -0.1465206218189187
4020.0 -0.148430849541658
4040.0 -0.14384024022712183
4060.0 -0.1412906001806927
4080.0 -0.1367082974936834
4100.0 -0.15177080402955348
4120.0 -0.1580109527522077
4140.0 -0.13936050450577844
4160.0 -0.12187253126022064
4180.0 -0.1090318321865697
4200.0 -0.1067672782163578
4220.0 -0.10150243641557843
4240.0 -0.08883521350849834
4260.0 -0.07820192849555324
4280.0 -0.07172439684138965
4300.0 -0.07234862162280536
4320.0 -0.0871818202284082
4340.0 -0.10802817472326058
4360.0 -0.12212769977882683
4380.0 -0.13026035620108323
4400.0 -0.1357752448725479
4420.0 -0.13435367449656035
4440.0 -0.1329392362604004
4460.0 -0.12534153031659548
4480.0 -0.1307265148292418
4500.0 -0.14091124846067074
4500.0 -0.14091124846067063
4520.0 -0.1450256464781487
4540.0 -0.15773639113833912
4560.0 -0.17061982954316557
4580.0 -0.16159594210245684
