Time stressAv
300.0 0.06900696322740485
320.0 0.08440244729605184
340.0 0.06775985431030263
360.0 0.03174721331829689
380.0 -0.027601303005862655
400.0 -0.09671768825669365
420.0 -0.17149333396547684
440.0 -0.2187841220192439
460.0 -0.23818847644299238
480.0 -0.23449858560805492
500.0 -0.21195257652325375
520.0 -0.18653975149090574
540.0 -0.16114998087787039
560.0 -0.12511044369602672
580.0 -0.0874847670326382
600.0 -0.06252547474861231
620.0 -0.06089822790150213
640.0 -0.07138507939243455
660.0 -0.0826714553080319
680.0 -0.09573686195515063
700.0 -0.10332727020928135
720.0 -0.1070927941581773
740.0 -0.11438615376394608
760.0 -0.10773544630951655
780.0 -0.11069619489961162
800.0 -0.11481812158142513
820.0 -0.1075448066920872
840.0 -0.10416894693650745
860.0 -0.11160164761224785
880.0 -0.11765945633765014
900.0 -0.13097555983147222
920.0 -0.1423386324861365
940.0 -0.14782378031086718
960.0 -0.15453858061899176
980.0 -0.1613993977843039
1000.0 -0.17032302529277712
1020.0 -0.167526371739673
1040.0 -0.16576997046704153
1060.0 -0.16262655513997223
1080.0 -0.15706006220690263
1100.0 -0.14864204382680454
1120.0 -0.15315871695269617
1140.0 -0.16270625053955123
1160.0 -0.16832687997831722
1180.0 -0.17073159269959196
1200.0 -0.16364056912216893
1220.0 -0.13877616172567278
1240.0 -0.12526895478925723
1260.0 -0.12246537462830141
1280.0 -0.12665746307969392
1300.0 -0.14584574867534408
1320.0 -0.15796980415860565
1340.0 -0.1618573660527308
1360.0 -0.1678523728935155
1380.0 -0.15993081016711994
1400.0 -0.1505407901677895
1420.0 -0.1346151685046528
1440.0 -0.11664453508817922
1460.0 -0.10515600169749144
1480.0 -0.09463533190355485
1500.0 -0.09176401274790953
1520.0 -0.10415856170641775
1540.0 -0.11445888829132483
1560.0 -0.1267098717996474
1580.0 -0.14590462376567695
1600.0 -0.16433701814489213
1620.0 -0.1726359606106783
1640.0 -0.17908084581627023
1660.0 -0.1886881915102578
1680.0 -0.18267007746173672
1700.0 -0.15891948422513638
1720.0 -0.13370250230490302
1740.0 -0.10136250190960389
1760.0 -0.08202046094061223
1780.0 -0.06412536095554928
1800.0 -0.07176445043056388
1820.0 -0.08280848652630102
1840.0 -0.09658113263095898
1860.0 -0.11171768616839328
1880.0 -0.1278496266119358
1900.0 -0.1510975622976445
1920.0 -0.17055354398690717
1940.0 -0.1825762696674573
1960.0 -0.1871844059732374
1980.0 -0.18107553044072686
2000.0 -0.1571687633657858
2020.0 -0.1262045571814591
2040.0 -0.11804673976157659
2060.0 -0.12701536941467054
2080.0 -0.13958993825940647
2100.0 -0.14805821707864916
2120.0 -0.14542207256575881
2140.0 -0.13221354669097596
2160.0 -0.11985868378745579
2180.0 -0.11009138437282169
2200.0 -0.09478156700131228
2220.0 -0.08633966752911543
2240.0 -0.08825799879083784
2260.0 -0.09908483257666428
2280.0 -0.10930486685647477
2300.0 -0.11908558771646671
2320.0 -0.11970710075643308
2340.0 -0.12240758083887206
2360.0 -0.13201046951592457
2380.0 -0.1519630209392003
2400.0 -0.16373044651277488
2420.0 -0.16956243618378822
2440.0 -0.15680012184595868
2460.0 -0.13443953728977126
2480.0 -0.11080956148048283
2500.0 -0.09190823285532186
2520.0 -0.08024991423209782
2540.0 -0.07383093247288998
2560.0 -0.06334068078163015
2580.0 -0.05633522322714509
2600.0 -0.05088769902958764
2620.0 -0.06615594330556877
2640.0 -0.091995572046136
2660.0 -0.1337709311029792
2680.0 -0.16409656460417202
2700.0 -0.17355855421808578
2720.0 -0.17568734988961657
2740.0 -0.16280822787914243
2760.0 -0.1489499501100209
2780.0 -0.13339752676870123
2800.0 -0.11682024330033967
2820.0 -0.10430997150619299
2840.0 -0.1018523678237541
2860.0 -0.09561938571095212
2880.0 -0.08566278796841832
2900.0 -0.09344618674233578
2920.0 -0.11527360628227375
2940.0 -0.1435669979023775
2960.0 -0.16591679699871545
2980.0 -0.1834648055055078
3000.0 -0.19034303650681042
3020.0 -0.19635496336892647
3040.0 -0.18253078566484793
3060.0 -0.16041911912242982
