step etot ke peBond peAngle temp press stressX stressY stressZ stressX_N stressY_N stressZ_N AvBondForce NumMons BoxLength BoxVol CurrentConc ConcPref P_add P_remov NreactNuc NreactDeath T_den_add T_den_remov T_id_add T_id_remov NumTot
9900880 23428.7946909234 19039.5650035084 2124.07033870868 3840.03336955253 1.00047634079548 0.112522773128303 -4033.90288366309 -7639.91172102108 -9457.67621551452 5293.04364283824 1915.09829978797 322.691520781411 -2.31094436645387 7 32.068889 62599.1528432015 0.000111822599541141 0.000253519698480572 0.022495064319535 0.000272337150103061 0 0 2.26791647727712 0.43220228043124 0.991882397121729 0.0630115023528637 1444
9900900 23468.1564183896 19066.2521419449 2128.07144601261 3840.60267197693 1.00187867591209 0.110518671898917 -3992.92728777065 -7404.37551791532 -9383.71107254729 5389.39043120841 2112.96778689009 503.787591026964 -2.35282828050744 7 32.108889 62677.2336932655 0.000111683295313528 0.000253519698480572 0.0233734032330982 0.000262103111261608 0 0 2.35353360719674 0.416479573654465 0.99311958671956 0.0629330050839572 1444
9900920 23548.7678938489 19136.6267063931 2106.33478241841 3842.21799615961 1.00557666411251 0.108958417518407 -3981.48941620099 -7108.46088728533 -9423.20898704683 5465.50605740753 2405.4783077237 582.792980598505 -2.40950019138861 7 32.148889 62755.3145433295 0.000111544337733609 0.000253519698480572 0.024285999946384 0.000252254044375034 0 0 2.44238290770514 0.401328829404454 0.9943567763174 0.0628547031493756 1444
9900940 23518.4203734427 19088.6340652191 2093.82853801477 3854.47470986538 1.00305478391104 0.10643963507209 -4091.54700394863 -6520.00882992227 -9452.33519416878 5386.63729922516 2943.44492669718 529.591577689434 -2.44793977805474 7 32.188889 62833.3953933935 0.000111405725509082 0.000253519698480572 0.0252341892386073 0.00024277545239273 0 0 2.53458639792076 0.386729240759266 0.995593965915233 0.0627765958209129 1444
9900960 23378.1340339956 18937.2333930033 2093.30117671547 3869.17227959145 0.995099098447401 0.102309352583982 -4109.97886550113 -6225.64367357691 -8973.67467463413 5386.5110435087 3239.50390217531 882.472669026287 -2.47416594628151 7 32.228889 62911.4762434575 0.000111267457354062 0.000253519698480572 0.0262193578454313 0.000233653384811457 0 0 2.63027070336062 0.372660757713829 0.996831155513067 0.0626986823739789 1444
9900980 23408.255037766 18948.0691935465 2089.81803746715 3871.35134863802 0.995668489716326 0.103613322149301 -4280.02876571468 -6267.72130032013 -9031.9217474837 5208.47631683057 3256.03608213933 882.668342060742 -2.47070692169529 7 32.268889 62989.5570935215 0.000111129531989041 0.000253519698480572 0.027242946479529 0.00022487441704484 0 0 2.72956722983754 0.359104059644353 0.9980683451109 0.062620962087577 1444
9901000 23483.8172519196 19009.7991401497 2084.97992624398 3865.61849910628 0.998912227222077 0.109270758813055 -4793.33034256679 -6709.90314523756 -9171.11247612366 4650.84451581009 2891.74861158846 822.159790540806 -2.41494786587983 7 32.308889 63067.6379435855 0.000110991948140845 0.000253519698480572 0.0283064519296802 0.000216425630573068 0 0 2.8326123439245 0.346040528775188 0.999305534708728 0.0625434342442798 1444
9901000 23484.3168394382 19009.7991401497 2085.48178955077 3865.60978546841 0.998912227222077 0.108896679885729 -4746.62326323837 -6695.47384667964 -9162.74744275736 4695.19186964302 2905.74729333315 830.175608559979 -2.42067404560772 7 32.310889 63071.5419860887 0.0001109850778905 0.000253519698480572 0.0283607026582443 0.00021601163349128 0 0 2.83786551604178 0.345399973242574 0.999367394188625 0.0625395628909258 1444
9901020 23402.9163470802 18965.5398132657 2096.29326339426 3850.59274505693 0.996586522333396 0.113277993689908 -5729.16826554168 -6610.04686976934 -9121.50915328123 3617.25185903539 2983.50145098682 837.844888297032 -2.34520988267664 7 32.310889 63150.6131936495 0.000110846112903682 0.000253519698480572 0.0294821113030816 0.000207795216739661 0 0 2.94638355935156 0.332678571394955 1.00062027598233 0.0624612567825919 1444
9901040 23480.0868646454 19019.6867886461 2130.28730733552 3840.39206081411 0.999431795730335 0.11822980268611 -6362.82187433345 -6590.90593355023 -9474.64761461282 2934.3689148398 3022.96475475867 602.385712456954 -2.29940639829238 7 32.310889 63233.8460437135 0.000110700209428364 0.000253519698480572 0.0307104259746923 0.000199484100716014 0 0 3.06509906716898 0.319793472193412 1.00193909892307 0.0623790408690287 1444
