Time RateMons NumMons LargestComp 
244000.0 0.0 58.0 5760.0
246000.0 -0.002 58.0 5774.0
248000.0 -0.002 54.0 5788.0
250000.0 0.0 50.0 5806.0
252000.0 0.001 50.0 5780.0
254000.0 0.0005 52.0 5772.0
256000.0 0.001 53.0 5712.0
258000.0 0.001 55.0 5690.0
260000.0 -0.001 57.0 5644.0
262000.0 -0.002 55.0 5688.0
264000.0 0.0 51.0 5712.0
266000.0 -0.001 51.0 5728.0
268000.0 0.0 49.0 5770.0
270000.0 0.0 49.0 5784.0
272000.0 0.0 49.0 5700.0
274000.0 0.001 49.0 5692.0
276000.0 0.001 51.0 5690.0
278000.0 0.0 53.0 5686.0
280000.0 -0.0005 53.0 5654.0
282000.0 -0.0005 52.0 5668.0
284000.0 -0.0005 51.0 5690.0
286000.0 -0.001 50.0 5700.0
288000.0 0.0 48.0 5754.0
290000.0 0.0 48.0 5764.0
292000.0 0.001 48.0 5730.0
294000.0 0.0 50.0 5726.0
296000.0 0.001 50.0 5718.0
298000.0 0.0 52.0 5696.0
300000.0 -0.001 52.0 5696.0
302000.0 -0.0005 50.0 5720.0
304000.0 0.0 49.0 5768.0
306000.0 -0.001 49.0 5778.0
308000.0 -0.001 47.0 5790.0
310000.0 0.0 45.0 5802.0
312000.0 0.001 45.0 5784.0
314000.0 0.0 47.0 5784.0
316000.0 0.0 47.0 5752.0
318000.0 0.0005 47.0 5746.0
320000.0 -0.0005 48.0 5742.0
322000.0 0.0 47.0 5782.0
324000.0 0.0 47.0 5782.0
326000.0 -0.0005 47.0 5786.0
328000.0 0.0 46.0 5788.0
330000.0 0.0 46.0 5796.0
332000.0 0.0 46.0 5796.0
334000.0 0.0 46.0 5766.0
336000.0 0.0005 46.0 5684.0
338000.0 0.001 47.0 5678.0
340000.0 -0.0005 49.0 5668.0
342000.0 -0.0005 48.0 5716.0
344000.0 0.0 47.0 5756.0
346000.0 -0.0005 47.0 5786.0
348000.0 -0.001 46.0 5794.0
350000.0 0.0005 44.0 5796.0
352000.0 0.0 45.0 5794.0
354000.0 0.0005 45.0 5794.0
356000.0 0.0 46.0 5774.0
358000.0 0.0 46.0 5768.0
360000.0 -0.0005 46.0 5744.0
362000.0 -0.0005 45.0 5754.0
364000.0 0.0 44.0 5780.0
366000.0 0.0 44.0 5780.0
368000.0 0.0 44.0 5790.0
370000.0 0.0 44.0 5806.0
372000.0 0.001 44.0 5776.0
374000.0 0.001 46.0 5762.0
376000.0 0.0005 48.0 5742.0
378000.0 0.0005 49.0 5736.0
380000.0 -0.0005 50.0 5728.0
382000.0 0.0 49.0 5758.0
384000.0 -0.0005 49.0 5758.0
386000.0 -0.0005 48.0 5772.0
388000.0 -0.001 47.0 5772.0
390000.0 0.0005 45.0 5774.0
392000.0 0.0 46.0 5764.0
394000.0 0.001 46.0 5764.0
396000.0 0.001 48.0 5744.0
398000.0 0.0005 50.0 5732.0
400000.0 -0.0005 51.0 5730.0
402000.0 -0.0005 50.0 5730.0
404000.0 -0.0015 49.0 5732.0
406000.0 -0.001 46.0 5844.0
408000.0 -0.0005 44.0 5844.0
410000.0 0.0 43.0 5848.0
412000.0 0.0 43.0 5836.0
414000.0 0.0005 43.0 5832.0
416000.0 0.0005 44.0 5792.0
418000.0 0.0 45.0 5790.0
420000.0 -0.001 45.0 5776.0
422000.0 0.0 43.0 5802.0
424000.0 -0.0005 43.0 5810.0
426000.0 -0.0005 42.0 5812.0
428000.0 -0.0005 41.0 5854.0
430000.0 0.001 40.0 5856.0
432000.0 0.0 42.0 5848.0
434000.0 0.001 42.0 5848.0
436000.0 0.0005 44.0 5844.0
438000.0 0.0005 45.0 5842.0
440000.0 -0.0005 46.0 5840.0
442000.0 -0.0005 45.0 5868.0
444000.0 -0.0005 44.0 5904.0
446000.0 0.0 43.0 5906.0
448000.0 0.0 43.0 5906.0
450000.0 0.0 43.0 5912.0
452000.0 0.0005 43.0 5912.0
454000.0 0.0005 44.0 5906.0
456000.0 0.0 45.0 5856.0
458000.0 0.0005 45.0 5856.0
460000.0 -0.003 46.0 5838.0
462000.0 0.0 40.0 5878.0
464000.0 0.0 40.0 5938.0
466000.0 0.0 40.0 5952.0
468000.0 0.0 40.0 5958.0
470000.0 0.0 40.0 5958.0
472000.0 0.0015 40.0 5954.0
474000.0 0.0005 43.0 5938.0
476000.0 0.002 44.0 5934.0
478000.0 0.0005 48.0 5930.0
480000.0 -0.0005 49.0 5910.0
482000.0 -0.0015 48.0 5920.0
484000.0 0.0 45.0 5940.0
486000.0 -0.0005 45.0 5944.0
488000.0 -0.001 44.0 5944.0
490000.0 0.0 42.0 5948.0
492000.0 0.0 42.0 5944.0
494000.0 0.0005 42.0 5934.0
496000.0 0.0 43.0 5892.0
498000.0 0.0005 43.0 5892.0
500000.0 -0.001 44.0 5822.0
502000.0 -0.0015 42.0 5830.0
504000.0 -0.001 39.0 5836.0
506000.0 0.0 37.0 5840.0
508000.0 -0.0015 37.0 5852.0
510000.0 0.0 34.0 5866.0
512000.0 0.0 34.0 5866.0
514000.0 0.0 34.0 5866.0
516000.0 0.0005 34.0 5860.0
518000.0 0.0 35.0 5858.0
520000.0 -0.0005 35.0 5836.0
522000.0 0.0 34.0 5852.0
524000.0 -0.0005 34.0 5904.0
526000.0 -0.001 33.0 5912.0
528000.0 -0.0005 31.0 5916.0
530000.0 0.0 30.0 5930.0
532000.0 0.0 30.0 5926.0
534000.0 0.0 30.0 5926.0
536000.0 0.0005 30.0 5876.0
538000.0 0.0005 31.0 5868.0
540000.0 0.0 32.0 5854.0
542000.0 -0.0005 32.0 5902.0
544000.0 -0.0005 31.0 5914.0
546000.0 0.0 30.0 5914.0
548000.0 -0.0005 30.0 5920.0
550000.0 0.0 29.0 5922.0
552000.0 0.0 29.0 5922.0
554000.0 0.0 29.0 5922.0
556000.0 0.0 29.0 5868.0
558000.0 0.0005 29.0 5868.0
560000.0 0.0 30.0 5826.0
562000.0 -0.0015 30.0 5866.0
564000.0 -0.001 27.0 5870.0
566000.0 0.0 25.0 5884.0
568000.0 0.0 25.0 5904.0
570000.0 0.0 25.0 5924.0
572000.0 0.0 25.0 5924.0
574000.0 0.0005 25.0 5924.0
576000.0 0.0 26.0 5900.0
578000.0 0.0 26.0 5890.0
580000.0 -0.0005 26.0 5870.0
582000.0 0.0 25.0 5870.0
584000.0 -0.0005 25.0 5884.0
586000.0 0.0 24.0 5958.0
588000.0 -0.0005 24.0 5966.0
590000.0 0.0005 23.0 5968.0
592000.0 0.0 24.0 5946.0
594000.0 0.0 24.0 5946.0
596000.0 0.0015 24.0 5936.0
598000.0 0.0005 27.0 5922.0
600000.0 -0.0005 28.0 5916.0
602000.0 0.0 27.0 5926.0
604000.0 0.0 27.0 5954.0
606000.0 0.0 27.0 5990.0
608000.0 -0.0005 27.0 5990.0
610000.0 0.0 26.0 5996.0
612000.0 0.0 26.0 5986.0
614000.0 0.0 26.0 5986.0
616000.0 0.0005 26.0 5978.0
618000.0 0.001 27.0 5976.0
620000.0 -0.0005 29.0 5974.0
622000.0 -0.0005 28.0 6006.0
624000.0 -0.0005 27.0 6014.0
626000.0 -0.0015 26.0 6020.0
628000.0 0.0 23.0 6024.0
630000.0 0.0005 23.0 6024.0
632000.0 0.0 24.0 6016.0
634000.0 0.0 24.0 6016.0
636000.0 0.0005 24.0 5958.0
638000.0 0.0 25.0 5956.0
640000.0 -0.0005 25.0 5944.0
642000.0 0.0 24.0 5952.0
644000.0 0.0 24.0 5976.0
646000.0 0.0 24.0 5984.0
648000.0 -0.0015 24.0 5990.0
650000.0 0.0005 21.0 5990.0
652000.0 0.0 22.0 5988.0
654000.0 0.0 22.0 5988.0
656000.0 0.0 22.0 5972.0
658000.0 0.0 22.0 5950.0
660000.0 -0.0015 22.0 5950.0
662000.0 0.0 19.0 5966.0
664000.0 0.0 19.0 5966.0
666000.0 -0.0005 19.0 5986.0
668000.0 0.0 18.0 6006.0
670000.0 0.0 18.0 6014.0
672000.0 0.0 18.0 6014.0
674000.0 0.0 18.0 6014.0
676000.0 0.0 18.0 6014.0
678000.0 0.0 18.0 6014.0
680000.0 0.0 18.0 6014.0
682000.0 0.0 18.0 6020.0
684000.0 -0.0005 18.0 6020.0
686000.0 0.0 17.0 6040.0
688000.0 0.0 17.0 6044.0
690000.0 0.0 17.0 6108.0
692000.0 0.0005 17.0 6108.0
694000.0 0.0005 18.0 6106.0
696000.0 0.0005 19.0 6104.0
698000.0 0.0 20.0 6070.0
700000.0 -0.0005 20.0 6070.0
702000.0 0.0 19.0 6076.0
704000.0 0.0 19.0 6094.0
706000.0 -0.0005 19.0 6094.0
708000.0 0.0 18.0 6100.0
710000.0 0.0005 18.0 6100.0
712000.0 0.0 19.0 6082.0
714000.0 0.0 19.0 6082.0
716000.0 0.001 19.0 6074.0
718000.0 0.0 21.0 6070.0
720000.0 0.0 21.0 6070.0
722000.0 -0.0005 21.0 6070.0
724000.0 0.0 20.0 6106.0
726000.0 0.0 20.0 6120.0
728000.0 0.0 20.0 6120.0
730000.0 0.0 20.0 6120.0
732000.0 0.0 20.0 6112.0
734000.0 0.0005 20.0 6090.0
736000.0 0.0 21.0 6088.0
738000.0 0.001 21.0 6072.0
740000.0 -0.0005 23.0 6068.0
742000.0 -0.0005 22.0 6070.0
744000.0 0.0 21.0 6094.0
746000.0 0.0 21.0 6098.0
748000.0 0.0 21.0 6098.0
750000.0 0.0005 21.0 6098.0
752000.0 0.0005 22.0 6096.0
754000.0 0.0005 23.0 6094.0
756000.0 0.0 24.0 6092.0
758000.0 0.0 24.0 6068.0
760000.0 -0.0005 24.0 6068.0
762000.0 -0.0005 23.0 6070.0
764000.0 0.0 22.0 6078.0
766000.0 -0.0005 22.0 6088.0
768000.0 0.0 21.0 6102.0
770000.0 0.0 21.0 6102.0
772000.0 0.0 21.0 6092.0
774000.0 0.0 21.0 6072.0
776000.0 0.0 21.0 6062.0
778000.0 0.0 21.0 6062.0
780000.0 -0.001 21.0 6048.0
782000.0 0.0 19.0 6048.0
784000.0 0.0 19.0 6072.0
786000.0 0.0 19.0 6088.0
788000.0 0.0 19.0 6124.0
790000.0 0.0005 19.0 6124.0
792000.0 0.001 20.0 6094.0
794000.0 0.0 22.0 6066.0
796000.0 0.0 22.0 6062.0
798000.0 0.0 22.0 6052.0
800000.0 0.0 22.0 6044.0
802000.0 0.0 22.0 6044.0
804000.0 0.0 22.0 6044.0
806000.0 -0.0005 22.0 6044.0
808000.0 0.0 21.0 6046.0
810000.0 0.0 21.0 6070.0
812000.0 0.0 21.0 6070.0
814000.0 0.0 21.0 6062.0
816000.0 0.0 21.0 6062.0
818000.0 0.0005 21.0 6062.0
820000.0 -0.0005 22.0 6048.0
822000.0 -0.0005 21.0 6050.0
824000.0 -0.0005 20.0 6052.0
826000.0 0.0 19.0 6092.0
828000.0 0.0 19.0 6092.0
830000.0 0.0015 19.0 6118.0
832000.0 0.0 22.0 6110.0
834000.0 0.001 22.0 6098.0
836000.0 0.0 24.0 6068.0
838000.0 0.0 24.0 6028.0
840000.0 -0.0015 24.0 6028.0
842000.0 -0.0005 21.0 6046.0
844000.0 -0.0005 20.0 6056.0
846000.0 0.0 19.0 6064.0
848000.0 0.0 19.0 6068.0
850000.0 0.0005 19.0 6094.0
852000.0 0.0 20.0 6084.0
854000.0 0.0 20.0 6078.0
856000.0 0.0 20.0 6066.0
858000.0 0.0 20.0 6056.0
860000.0 -0.0015 20.0 6050.0
862000.0 -0.0005 17.0 6056.0
864000.0 0.0 16.0 6066.0
866000.0 -0.0005 16.0 6066.0
868000.0 0.0 15.0 6080.0
870000.0 0.0 15.0 6084.0
872000.0 0.0 15.0 6076.0
874000.0 0.0005 15.0 6070.0
876000.0 0.0 16.0 6062.0
878000.0 0.0 16.0 6054.0
880000.0 0.0 16.0 6036.0
882000.0 -0.0005 16.0 6036.0
884000.0 -0.0005 15.0 6046.0
886000.0 0.0 14.0 6064.0
888000.0 -0.0005 14.0 6064.0
890000.0 0.0 13.0 6076.0
892000.0 0.0005 13.0 6056.0
894000.0 0.0 14.0 6054.0
896000.0 0.0 14.0 6048.0
898000.0 0.0 14.0 6034.0
900000.0 0.0 14.0 6018.0
902000.0 0.0 14.0 6026.0
904000.0 0.0 14.0 6078.0
906000.0 0.0 14.0 6078.0
908000.0 0.0 14.0 6078.0
910000.0 0.0005 14.0 6078.0
912000.0 0.0 15.0 6076.0
914000.0 0.0005 15.0 6062.0
916000.0 0.0 16.0 6062.0
918000.0 0.0 16.0 6062.0
920000.0 -0.0005 16.0 6062.0
922000.0 0.0 15.0 6064.0
924000.0 -0.0005 15.0 6064.0
926000.0 0.0 14.0 6066.0
928000.0 0.0 14.0 6070.0
930000.0 0.0 14.0 6080.0
932000.0 0.0005 14.0 6072.0
934000.0 0.0 15.0 6070.0
936000.0 0.0005 15.0 6070.0
938000.0 0.0 16.0 6058.0
940000.0 -0.0005 16.0 6050.0
942000.0 0.0 15.0 6052.0
944000.0 0.0 15.0 6052.0
946000.0 0.0 15.0 6058.0
948000.0 0.0 15.0 6058.0
950000.0 0.0 15.0 6066.0
952000.0 0.0005 15.0 6066.0
954000.0 0.0005 16.0 6064.0
956000.0 0.0 17.0 6064.0
958000.0 0.0 17.0 6054.0
960000.0 0.0 17.0 6030.0
962000.0 0.0 17.0 6030.0
964000.0 0.0 17.0 6030.0
966000.0 -0.0005 17.0 6030.0
968000.0 0.0 16.0 6032.0
970000.0 0.0005 16.0 6038.0
972000.0 0.0 17.0 6028.0
974000.0 0.0005 17.0 6024.0
976000.0 0.0 18.0 6022.0
978000.0 0.0 18.0 6022.0
980000.0 -0.001 18.0 6022.0
982000.0 -0.0005 16.0 6040.0
984000.0 0.0 15.0 6050.0
986000.0 0.0 15.0 6056.0
988000.0 0.0 15.0 6062.0
990000.0 0.0005 15.0 6072.0
992000.0 0.0 16.0 6062.0
994000.0 0.0005 16.0 6062.0
996000.0 0.001 17.0 6060.0
998000.0 0.0 19.0 6056.0
1000000.0 -0.001 19.0 6050.0
1002000.0 -0.0005 17.0 6054.0
1004000.0 0.0 16.0 6086.0
1006000.0 0.0 16.0 6086.0
1008000.0 0.0 16.0 6086.0
1010000.0 0.0 16.0 6086.0
1012000.0 0.0005 16.0 6072.0
1014000.0 0.0 17.0 6062.0
1016000.0 0.0 17.0 6056.0
1018000.0 0.0 17.0 6036.0
1020000.0 0.0 17.0 6026.0
1022000.0 -0.0005 17.0 6040.0
1024000.0 0.0 16.0 6056.0
1026000.0 0.0 16.0 6064.0
1028000.0 0.0 16.0 6070.0
1030000.0 0.0 16.0 6070.0
1032000.0 0.0 16.0 6070.0
1034000.0 0.0 16.0 6066.0
1036000.0 0.0 16.0 6060.0
1038000.0 0.0015 16.0 6060.0
1040000.0 0.0 19.0 6044.0
1042000.0 0.0 19.0 6058.0
1044000.0 -0.001 19.0 6064.0
1046000.0 0.0 17.0 6084.0
1048000.0 0.0 17.0 6084.0
1050000.0 0.0 17.0 6092.0
1052000.0 0.0 17.0 6092.0
1054000.0 0.0 17.0 6082.0
1056000.0 0.0 17.0 6078.0
1058000.0 0.0 17.0 6078.0
1060000.0 0.0 17.0 6078.0
1062000.0 -0.0005 17.0 6078.0
1064000.0 0.0 16.0 6080.0
1066000.0 0.0 16.0 6088.0
1068000.0 -0.0005 16.0 6088.0
1070000.0 0.001 15.0 6088.0
1072000.0 0.0005 17.0 6086.0
1074000.0 0.0 18.0 6084.0
1076000.0 0.0 18.0 6076.0
1078000.0 0.0 18.0 6076.0
1080000.0 -0.0005 18.0 6076.0
1082000.0 0.0 17.0 6100.0
1084000.0 -0.0005 17.0 6106.0
1086000.0 0.0 16.0 6116.0
1088000.0 0.0 16.0 6116.0
1090000.0 0.0 16.0 6116.0
1092000.0 0.0 16.0 6116.0
1094000.0 0.0 16.0 6116.0
1096000.0 0.0005 16.0 6108.0
1098000.0 0.0 17.0 6100.0
1100000.0 0.0 17.0 6100.0
1102000.0 -0.0005 17.0 6100.0
1104000.0 0.0 16.0 6112.0
1106000.0 0.0 16.0 6112.0
1108000.0 0.0 16.0 6112.0
1110000.0 0.0 16.0 6120.0
1112000.0 0.0 16.0 6116.0
1114000.0 0.0005 16.0 6116.0
1116000.0 0.0 17.0 6078.0
1118000.0 0.0 17.0 6078.0
1120000.0 0.0 17.0 6078.0
1122000.0 -0.0005 17.0 6094.0
1124000.0 0.0 16.0 6108.0
1126000.0 0.0 16.0 6112.0
1128000.0 0.0 16.0 6112.0
1130000.0 0.0 16.0 6120.0
1132000.0 0.0 16.0 6096.0
1134000.0 0.0 16.0 6096.0
1136000.0 0.0 16.0 6088.0
1138000.0 0.0 16.0 6088.0
1140000.0 0.0 16.0 6074.0
1142000.0 0.0 16.0 6080.0
1144000.0 0.0 16.0 6080.0
1146000.0 0.0 16.0 6080.0
1148000.0 0.0 16.0 6110.0
1150000.0 0.0 16.0 6110.0
1152000.0 0.0005 16.0 6110.0
1154000.0 0.0 17.0 6108.0
1156000.0 0.0005 17.0 6108.0
1158000.0 0.0005 18.0 6098.0
1160000.0 0.0 19.0 6066.0
1162000.0 -0.0005 19.0 6072.0
1164000.0 0.0 18.0 6082.0
1166000.0 0.0 18.0 6082.0
1168000.0 0.0 18.0 6082.0
1170000.0 0.0 18.0 6106.0
1172000.0 0.0 18.0 6094.0
1174000.0 0.0 18.0 6094.0
1176000.0 0.0005 18.0 6094.0
1178000.0 0.0005 19.0 6092.0
1180000.0 0.0 20.0 6042.0
1182000.0 0.0 20.0 6042.0
1184000.0 0.0 20.0 6042.0
1186000.0 -0.0005 20.0 6042.0
1188000.0 0.0 19.0 6044.0
1190000.0 0.0 19.0 6072.0
1192000.0 0.0 19.0 6072.0
1194000.0 0.0 19.0 6068.0
1196000.0 0.0 19.0 6060.0
1198000.0 0.0 19.0 6036.0
1200000.0 0.0 19.0 6028.0
1202000.0 0.0 19.0 6038.0
1204000.0 0.0 19.0 6064.0
1206000.0 0.0 19.0 6072.0
1208000.0 0.0 19.0 6072.0
1210000.0 0.0 19.0 6072.0
1212000.0 0.0 19.0 6032.0
1214000.0 0.0005 19.0 6032.0
1216000.0 0.0 20.0 6006.0
1218000.0 0.001 20.0 5998.0
1220000.0 0.0 22.0 5998.0
1222000.0 -0.0005 22.0 6006.0
1224000.0 -0.001 21.0 6044.0
1226000.0 0.0 19.0 6064.0
1228000.0 0.0 19.0 6064.0
1230000.0 0.001 19.0 6064.0
1232000.0 0.0 21.0 6030.0
1234000.0 0.0 21.0 6030.0
1236000.0 0.0 21.0 6022.0
1238000.0 0.0005 21.0 6008.0
1240000.0 0.0 22.0 5986.0
1242000.0 -0.0005 22.0 5986.0
1244000.0 -0.0005 21.0 5996.0
1246000.0 -0.0005 20.0 6008.0
1248000.0 0.0 19.0 6010.0
1250000.0 0.0 19.0 6010.0
1252000.0 0.0 19.0 6010.0
1254000.0 0.0005 19.0 5980.0
1256000.0 0.0 20.0 5978.0
1258000.0 0.0 20.0 5970.0
1260000.0 -0.0005 20.0 5956.0
1262000.0 -0.0005 19.0 5958.0
1264000.0 0.0 18.0 5960.0
1266000.0 -0.001 18.0 5968.0
1268000.0 -0.0005 16.0 5988.0
1270000.0 0.0 15.0 5998.0
1272000.0 0.0 15.0 5994.0
1274000.0 0.0 15.0 5994.0
1276000.0 0.0005 15.0 5976.0
1278000.0 0.001 16.0 5966.0
1280000.0 -0.0005 18.0 5956.0
1282000.0 -0.0005 17.0 6018.0
1284000.0 -0.0005 16.0 6026.0
1286000.0 0.0 15.0 6028.0
1288000.0 0.0 15.0 6028.0
1290000.0 0.0 15.0 6028.0
1292000.0 0.0 15.0 6020.0
1294000.0 0.0 15.0 6020.0
1296000.0 0.0 15.0 6012.0
1298000.0 0.0 15.0 6012.0
1300000.0 0.0 15.0 6012.0
1302000.0 0.0 15.0 6024.0
1304000.0 0.0 15.0 6044.0
1306000.0 0.0 15.0 6050.0
1308000.0 -0.001 15.0 6050.0
1310000.0 0.0 13.0 6054.0
1312000.0 0.0005 13.0 6038.0
1314000.0 0.0 14.0 6036.0
1316000.0 0.0 14.0 5984.0
1318000.0 0.0015 14.0 5984.0
1320000.0 0.0 17.0 5932.0
1322000.0 0.0 17.0 5944.0
1324000.0 -0.0005 17.0 5952.0
1326000.0 0.0 16.0 6006.0
1328000.0 0.0 16.0 6006.0
1330000.0 0.0 16.0 6006.0
1332000.0 0.0 16.0 5982.0
1334000.0 0.0 16.0 5982.0
1336000.0 0.0005 16.0 5976.0
1338000.0 0.0 17.0 5974.0
1340000.0 0.0 17.0 5974.0
1342000.0 0.0 17.0 5974.0
1344000.0 -0.0005 17.0 5982.0
1346000.0 0.0 16.0 5984.0
1348000.0 0.0 16.0 6022.0
1350000.0 0.0 16.0 6030.0
1352000.0 0.0 16.0 6022.0
1354000.0 0.0 16.0 6022.0
1356000.0 0.0 16.0 6006.0
1358000.0 0.0 16.0 6006.0
1360000.0 0.0 16.0 5996.0
1362000.0 -0.0005 16.0 5996.0
1364000.0 0.0 15.0 6004.0
1366000.0 0.0 15.0 6004.0
1368000.0 -0.0005 15.0 6014.0
1370000.0 0.0 14.0 6032.0
1372000.0 0.0 14.0 6016.0
1374000.0 0.0 14.0 6016.0
1376000.0 0.0005 14.0 6008.0
1378000.0 0.0 15.0 5994.0
1380000.0 0.0 15.0 5994.0
1382000.0 0.0 15.0 5994.0
1384000.0 0.0 15.0 6070.0
1386000.0 0.0 15.0 6082.0
1388000.0 0.0 15.0 6106.0
1390000.0 0.0 15.0 6106.0
1392000.0 0.0 15.0 6094.0
1394000.0 0.0 15.0 6080.0
1396000.0 0.0 15.0 6080.0
1398000.0 0.0005 15.0 6050.0
1400000.0 -0.0025 16.0 6048.0
1402000.0 0.0 11.0 6074.0
1404000.0 -0.0005 11.0 6074.0
1406000.0 -0.0005 10.0 6090.0
1408000.0 0.0 9.0 6092.0
1410000.0 0.0005 9.0 6092.0
1412000.0 0.0005 10.0 6062.0
1414000.0 0.0005 11.0 6060.0
1416000.0 0.001 12.0 6048.0
1418000.0 0.0 14.0 6020.0
1420000.0 0.0 14.0 6012.0
1422000.0 0.0 14.0 6012.0
1424000.0 0.0 14.0 6044.0
1426000.0 -0.0005 14.0 6058.0
1428000.0 0.0 13.0 6068.0
1430000.0 0.0 13.0 6068.0
1432000.0 0.0005 13.0 6068.0
1434000.0 0.0 14.0 6066.0
1436000.0 0.0005 14.0 5978.0
1438000.0 0.0 15.0 5960.0
1440000.0 0.0 15.0 5870.0
1442000.0 -0.0005 15.0 5934.0
1444000.0 0.0 14.0 5942.0
1446000.0 -0.0005 14.0 5992.0
1448000.0 0.0 13.0 5992.0
1450000.0 0.0 13.0 6008.0
1452000.0 0.0 13.0 6000.0
1454000.0 0.0 13.0 6000.0
1456000.0 0.0005 13.0 5994.0
1458000.0 0.0 14.0 5992.0
1460000.0 -0.0015 14.0 5992.0
1462000.0 -0.0005 11.0 5998.0
1464000.0 0.0 10.0 6000.0
1466000.0 0.0 10.0 6028.0
1468000.0 0.0 10.0 6034.0
1470000.0 0.0 10.0 6050.0
1472000.0 0.0 10.0 6050.0
1474000.0 0.0 10.0 6022.0
