time Area Area_std NumInNet NumInNet_std
19800 303.69498 0.3411291 715.33333 1.2472191
20000 303.7384 0.34015957 715.33333 1.2472191
20200 303.79594 0.3540763 715.33333 1.2472191
20400 303.84056 0.34824519 715.33333 1.2472191
20600 303.87795 0.34270722 715.33333 1.2472191
20800 303.90826 0.3456271 715.33333 1.2472191
21000 303.94064 0.34630932 715.33333 1.2472191
21200 303.98225 0.34382413 715.33333 1.2472191
21400 304.02198 0.34642533 715.33333 1.2472191
21600 304.06801 0.34157251 715.33333 1.2472191
21800 304.09382 0.33370158 715.33333 1.2472191
22000 304.13544 0.33521229 715.33333 1.2472191
22200 304.17515 0.33907082 715.33333 1.2472191
22400 304.21953 0.34229798 715.33333 1.2472191
22600 304.26241 0.33658662 715.33333 1.2472191
22800 304.2954 0.32573003 715.33333 1.2472191
23000 304.34198 0.30830165 715.33333 1.2472191
23200 304.39834 0.30364529 715.33333 1.2472191
23400 304.43706 0.30296851 715.33333 1.2472191
23600 304.48205 0.2977958 715.33333 1.2472191
23800 304.52805 0.30248688 715.33333 1.2472191
24000 304.57196 0.31688732 715.33333 1.2472191
24200 304.61213 0.33843026 715.33333 1.2472191
24400 304.64813 0.34394557 715.33333 1.2472191
24600 304.68991 0.34377169 715.33333 1.2472191
24800 304.72286 0.35505987 715.33333 1.2472191
25000 304.75571 0.35188447 715.33333 1.2472191
25200 304.79472 0.35425775 715.33333 1.2472191
25400 304.83571 0.34616914 715.33333 1.2472191
25600 304.86895 0.33737803 715.33333 1.2472191
25800 304.90693 0.33877565 715.33333 1.2472191
26000 304.94265 0.3442866 715.33333 1.2472191
26200 304.97482 0.36773503 715.33333 1.2472191
26400 305.01562 0.36883728 715.33333 1.2472191
26600 305.05449 0.36275556 715.33333 1.2472191
26800 305.08961 0.34926944 715.33333 1.2472191
27000 305.11624 0.34739885 715.33333 1.2472191
27200 305.13235 0.3562552 715.33333 1.2472191
27400 305.17139 0.36031425 715.33333 1.2472191
27600 305.20335 0.3548236 715.33333 1.2472191
27800 305.23991 0.36280662 715.33333 1.2472191
28000 305.27289 0.38091117 715.33333 1.2472191
28200 305.30502 0.38420675 715.33333 1.2472191
28400 305.35165 0.38676147 715.33333 1.2472191
28600 305.38951 0.39639766 715.33333 1.2472191
28800 305.42664 0.39382402 715.33333 1.2472191
29000 305.47378 0.40018518 715.33333 1.2472191
29200 305.50587 0.3965959 715.33333 1.2472191
29400 305.5422 0.39079642 715.33333 1.2472191
29600 305.58172 0.39082021 715.33333 1.2472191
29800 305.60808 0.37281403 715.33333 1.2472191
30000 305.6536 0.37825847 715.33333 1.2472191
30200 305.69697 0.3790617 715.33333 1.2472191
30400 305.74053 0.38251419 715.33333 1.2472191
30600 305.78691 0.37764358 715.33333 1.2472191
30800 305.83475 0.37784623 715.33333 1.2472191
31000 305.8758 0.38029562 715.33333 1.2472191
31200 305.92852 0.3961044 715.33333 1.2472191
31400 305.98189 0.41615434 715.33333 1.2472191
31600 306.02815 0.43105272 715.33333 1.2472191
31800 306.08536 0.4375108 715.33333 1.2472191
32000 306.13809 0.44036251 715.33333 1.2472191
32200 306.1833 0.44616849 715.33333 1.2472191
32400 306.22452 0.45537929 715.33333 1.2472191
32600 306.26891 0.47462051 715.33333 1.2472191
32800 306.3217 0.45277244 715.33333 1.2472191
33000 306.36994 0.44096105 715.33333 1.2472191
33200 306.40714 0.4358655 715.33333 1.2472191
33400 306.4389 0.44486586 715.33333 1.2472191
33600 306.4808 0.44717582 715.33333 1.2472191
33800 306.50751 0.44809469 715.33333 1.2472191
34000 306.54621 0.44997064 715.33333 1.2472191
34200 306.58217 0.45841263 715.33333 1.2472191
34400 306.61985 0.46718905 715.33333 1.2472191
34600 306.64429 0.45723246 715.33333 1.2472191
34800 306.67875 0.46729544 715.33333 1.2472191
35000 306.72116 0.46132002 715.33333 1.2472191
35200 306.76149 0.45026353 715.33333 1.2472191
35400 306.79145 0.45889819 715.33333 1.2472191
35600 306.81862 0.46960885 715.33333 1.2472191
35800 306.86211 0.47295761 715.33333 1.2472191
36000 306.89226 0.45774893 715.33333 1.2472191
36200 306.9313 0.45115773 715.33333 1.2472191
36400 306.9691 0.45337285 715.33333 1.2472191
36600 307.00188 0.44554721 715.33333 1.2472191
36800 307.02805 0.43885763 715.33333 1.2472191
37000 307.06339 0.4227477 715.33333 1.2472191
37200 307.09638 0.4279437 715.33333 1.2472191
37400 307.14395 0.43132988 715.33333 1.2472191
37600 307.18837 0.43847764 715.33333 1.2472191
37800 307.21975 0.43441919 715.33333 1.2472191
38000 307.26137 0.43111382 715.33333 1.2472191
38200 307.31096 0.43780923 715.33333 1.2472191
38400 307.35232 0.42848882 715.33333 1.2472191
38600 307.38033 0.41622605 715.33333 1.2472191
38800 307.41182 0.41581407 715.33333 1.2472191
39000 307.45856 0.41227367 715.33333 1.2472191
39200 307.50223 0.40723131 715.33333 1.2472191
39400 307.55975 0.41494951 715.33333 1.2472191
39600 307.60625 0.42191129 715.33333 1.2472191
39800 307.64761 0.43181271 715.33333 1.2472191
40000 307.68882 0.45569266 715.33333 1.2472191
40200 307.73022 0.45648398 715.33333 1.2472191
40400 307.7806 0.4680799 715.33333 1.2472191
40600 307.82212 0.47506516 715.33333 1.2472191
40800 307.87154 0.46295294 715.33333 1.2472191
41000 307.91589 0.46270659 715.33333 1.2472191
41200 307.94441 0.45845557 715.33333 1.2472191
41400 307.99 0.45316751 715.33333 1.2472191
41600 308.02942 0.44904627 715.33333 1.2472191
41800 308.0597 0.44087628 715.33333 1.2472191
42000 308.10268 0.43110651 715.33333 1.2472191
42200 308.1428 0.41694342 715.33333 1.2472191
42400 308.19192 0.41618478 715.33333 1.2472191
42600 308.23742 0.41353795 715.33333 1.2472191
42800 308.28422 0.41787724 715.33333 1.2472191
43000 308.3255 0.41050791 715.33333 1.2472191
43200 308.3648 0.41321448 715.33333 1.2472191
43400 308.41249 0.43744436 715.33333 1.2472191
43600 308.4617 0.44956766 715.33333 1.2472191
43800 308.50746 0.45435387 715.33333 1.2472191
44000 308.55484 0.45130084 715.33333 1.2472191
44200 308.59794 0.45733496 715.33333 1.2472191
44400 308.63853 0.46369983 715.33333 1.2472191
44600 308.67647 0.46873881 715.33333 1.2472191
44800 308.71698 0.47355134 715.33333 1.2472191
45000 308.76076 0.47210388 715.33333 1.2472191
45200 308.81061 0.47795083 715.33333 1.2472191
45400 308.85069 0.47046506 715.33333 1.2472191
45600 308.8838 0.47367165 715.33333 1.2472191
45800 308.91766 0.47504464 715.33333 1.2472191
46000 308.9691 0.48431024 715.33333 1.2472191
46200 309.01198 0.48556472 715.33333 1.2472191
46400 309.03677 0.50319185 715.33333 1.2472191
46600 309.07688 0.50330372 715.33333 1.2472191
46800 309.1106 0.49876575 715.33333 1.2472191
47000 309.14066 0.47928087 715.33333 1.2472191
47200 309.17775 0.4672963 715.33333 1.2472191
47400 309.19309 0.4649595 715.33333 1.2472191
47600 309.22748 0.44773798 715.33333 1.2472191
47800 309.2496 0.43099662 715.33333 1.2472191
48000 309.2782 0.42373213 715.33333 1.2472191
48200 309.31758 0.41488556 715.33333 1.2472191
48400 309.3463 0.40822854 715.33333 1.2472191
48600 309.38645 0.39992894 715.33333 1.2472191
48800 309.40905 0.38542402 715.33333 1.2472191
49000 309.42432 0.37671298 715.33333 1.2472191
49200 309.46486 0.37598125 715.33333 1.2472191
49400 309.50994 0.37124565 715.33333 1.2472191
49600 309.54163 0.35622336 715.33333 1.2472191
49800 309.57229 0.33412834 715.33333 1.2472191
50000 309.60746 0.32920363 715.33333 1.2472191
50200 309.63039 0.33465713 715.33333 1.2472191
50400 309.65155 0.32379415 715.33333 1.2472191
50600 309.67221 0.31261684 715.33333 1.2472191
50800 309.70205 0.3132147 715.33333 1.2472191
51000 309.7412 0.31746788 715.33333 1.2472191
51200 309.77279 0.31928198 715.33333 1.2472191
51400 309.81419 0.31119075 715.33333 1.2472191
51600 309.86839 0.30623669 715.33333 1.2472191
51800 309.90693 0.29938093 715.33333 1.2472191
52000 309.94358 0.2965175 715.33333 1.2472191
52200 309.9765 0.28721068 715.33333 1.2472191
52400 310.0036 0.28075892 715.33333 1.2472191
52600 310.02702 0.2891535 715.33333 1.2472191
52800 310.05273 0.29577366 715.33333 1.2472191
53000 310.07801 0.29320265 715.33333 1.2472191
53200 310.09767 0.3000271 715.33333 1.2472191
53400 310.11853 0.3036507 715.33333 1.2472191
53600 310.14309 0.29303484 715.33333 1.2472191
53800 310.17931 0.29412135 715.33333 1.2472191
54000 310.214 0.2945405 715.33333 1.2472191
54200 310.25671 0.29686605 715.33333 1.2472191
54400 310.30038 0.29383566 715.33333 1.2472191
54600 310.33194 0.2931267 715.33333 1.2472191
54800 310.35914 0.28807117 715.33333 1.2472191
55000 310.38636 0.29295158 715.33333 1.2472191
55200 310.42115 0.29026625 715.33333 1.2472191
55400 310.45431 0.3122525 715.33333 1.2472191
55600 310.48863 0.33216579 715.33333 1.2472191
55800 310.53316 0.33481004 715.33333 1.2472191
56000 310.57494 0.32868773 715.33333 1.2472191
56200 310.60209 0.32784432 715.33333 1.2472191
56400 310.63908 0.3332406 715.33333 1.2472191
56600 310.67813 0.33318698 715.33333 1.2472191
56800 310.70334 0.33713045 715.33333 1.2472191
57000 310.72401 0.32851575 715.33333 1.2472191
57200 310.75887 0.31298168 715.33333 1.2472191
57400 310.79214 0.29797042 715.33333 1.2472191
57600 310.81812 0.29578678 715.33333 1.2472191
57800 310.86149 0.30741261 715.33333 1.2472191
58000 310.89594 0.31096778 715.33333 1.2472191
58200 310.94398 0.30865458 715.33333 1.2472191
58400 310.9833 0.29748187 715.33333 1.2472191
58600 311.01144 0.29869821 715.33333 1.2472191
58800 311.04379 0.28811179 715.33333 1.2472191
59000 311.06626 0.27184394 715.33333 1.2472191
59200 311.10101 0.26013907 715.33333 1.2472191
59400 311.13206 0.24370306 715.33333 1.2472191
59600 311.17696 0.25066222 715.33333 1.2472191
59800 311.23177 0.24420888 715.33333 1.2472191
60000 311.28531 0.23421384 715.33333 1.2472191
60200 311.31951 0.22699702 715.33333 1.2472191
60400 311.35951 0.21563674 715.33333 1.2472191
60600 311.39117 0.21269227 715.33333 1.2472191
60800 311.42489 0.20120596 715.33333 1.2472191
61000 311.47302 0.1903742 715.33333 1.2472191
61200 311.52151 0.18212144 715.33333 1.2472191
61400 311.56079 0.16883735 715.33333 1.2472191
61600 311.6033 0.16628715 715.33333 1.2472191
61800 311.63279 0.16135167 715.33333 1.2472191
62000 311.67058 0.15820937 715.33333 1.2472191
62200 311.71304 0.15032987 715.33333 1.2472191
62400 311.75393 0.14903681 715.33333 1.2472191
62600 311.79634 0.15443254 715.33333 1.2472191
62800 311.84387 0.16089562 715.33333 1.2472191
63000 311.88852 0.16874888 715.33333 1.2472191
63200 311.9432 0.17318583 715.33333 1.2472191
63400 311.98649 0.15927929 715.33333 1.2472191
63600 312.01383 0.15145716 715.33333 1.2472191
63800 312.06392 0.1384567 715.33333 1.2472191
64000 312.10355 0.12511549 715.33333 1.2472191
64200 312.14548 0.10942132 715.33333 1.2472191
64400 312.19992 0.094870713 715.33333 1.2472191
64600 312.23743 0.085423167 715.33333 1.2472191
64800 312.28725 0.076469629 715.33333 1.2472191
65000 312.33837 0.066893464 715.33333 1.2472191
65200 312.38999 0.066940479 715.33333 1.2472191
65400 312.44616 0.08783046 715.33333 1.2472191
65600 312.48578 0.097953947 715.33333 1.2472191
65800 312.52526 0.11545401 715.33333 1.2472191
66000 312.56606 0.11628653 715.33333 1.2472191
66200 312.60506 0.11948715 715.33333 1.2472191
66400 312.66373 0.12543747 715.33333 1.2472191
66600 312.69862 0.12128849 715.33333 1.2472191
66800 312.74281 0.1248518 715.33333 1.2472191
67000 312.79646 0.1176169 715.33333 1.2472191
67200 312.84689 0.11380657 715.33333 1.2472191
67400 312.91168 0.1198025 715.33333 1.2472191
67600 312.96285 0.11434102 715.33333 1.2472191
67800 313.00598 0.10778602 715.33333 1.2472191
68000 313.05154 0.11354544 715.33333 1.2472191
68200 313.10458 0.1089328 715.33333 1.2472191
68400 313.16128 0.11032212 715.33333 1.2472191
68600 313.21513 0.099090209 715.33333 1.2472191
68800 313.2614 0.10252812 715.33333 1.2472191
69000 313.30851 0.11782012 715.33333 1.2472191
69200 313.34863 0.11759175 715.33333 1.2472191
69400 313.39303 0.10977246 715.33333 1.2472191
69600 313.44445 0.10507868 715.33333 1.2472191
69800 313.49633 0.09764833 715.33333 1.2472191
70000 313.55802 0.10324897 715.33333 1.2472191
70200 313.62257 0.095331236 715.33333 1.2472191
70400 313.668 0.083866656 715.33333 1.2472191
70600 313.70346 0.07312106 715.33333 1.2472191
70800 313.74868 0.069338164 715.33333 1.2472191
71000 313.80477 0.065724039 715.33333 1.2472191
71200 313.85827 0.067791965 715.33333 1.2472191
71400 313.89935 0.069238378 715.33333 1.2472191
71600 313.9428 0.074504957 715.33333 1.2472191
71800 313.98779 0.071147115 715.33333 1.2472191
72000 314.02757 0.079592068 715.33333 1.2472191
72200 314.07217 0.089112898 715.33333 1.2472191
72400 314.1202 0.076508553 715.33333 1.2472191
72600 314.14648 0.077278922 715.33333 1.2472191
72800 314.1836 0.072761928 715.33333 1.2472191
73000 314.2291 0.079148283 715.33333 1.2472191
73200 314.27268 0.081506303 715.33333 1.2472191
73400 314.32879 0.088578631 715.33333 1.2472191
73600 314.37396 0.093979215 715.33333 1.2472191
73800 314.41406 0.097199976 715.33333 1.2472191
74000 314.46097 0.11358739 715.33333 1.2472191
74200 314.52283 0.1212179 715.33333 1.2472191
74400 314.58541 0.12203858 715.33333 1.2472191
74600 314.63425 0.10351241 715.33333 1.2472191
74800 314.67967 0.10536463 715.33333 1.2472191
75000 314.71768 0.10763747 715.33333 1.2472191
75200 314.75021 0.10589517 715.33333 1.2472191
75400 314.79032 0.12333513 715.33333 1.2472191
75600 314.81479 0.12676338 715.33333 1.2472191
75800 314.85481 0.13637771 715.33333 1.2472191
76000 314.89086 0.15071249 715.33333 1.2472191
76200 314.93953 0.16306792 715.33333 1.2472191
76400 314.99169 0.17161196 715.33333 1.2472191
76600 315.05138 0.1940134 715.33333 1.2472191
76800 315.11094 0.197197 715.33333 1.2472191
77000 315.16469 0.18673701 715.33333 1.2472191
77200 315.22576 0.18571294 715.33333 1.2472191
77400 315.28947 0.19258374 715.33333 1.2472191
77600 315.34837 0.19209287 715.33333 1.2472191
77800 315.39535 0.19327909 715.33333 1.2472191
78000 315.4516 0.19946084 715.33333 1.2472191
78200 315.50033 0.20881949 715.33333 1.2472191
78400 315.54694 0.21135313 715.33333 1.2472191
78600 315.58628 0.21672856 715.33333 1.2472191
78800 315.62317 0.21142149 715.33333 1.2472191
79000 315.67027 0.22128448 715.33333 1.2472191
79200 315.71776 0.22694891 715.33333 1.2472191
79400 315.75852 0.23405825 715.33333 1.2472191
79600 315.80035 0.25255858 715.33333 1.2472191
79800 315.83535 0.26773306 715.33333 1.2472191
80000 315.87929 0.27123528 715.33333 1.2472191
80200 315.90832 0.26281421 715.33333 1.2472191
80400 315.93709 0.26285758 715.33333 1.2472191
80600 315.97495 0.27054737 715.33333 1.2472191
80800 316.01314 0.26386319 715.33333 1.2472191
81000 316.05565 0.26623469 715.33333 1.2472191
81200 316.09182 0.2756594 715.33333 1.2472191
81400 316.1438 0.28006486 715.33333 1.2472191
81600 316.19416 0.28403194 715.33333 1.2472191
81800 316.24418 0.2918956 715.33333 1.2472191
82000 316.29523 0.28947921 715.33333 1.2472191
82200 316.3269 0.29120274 715.33333 1.2472191
82400 316.37014 0.28751787 715.33333 1.2472191
82600 316.40318 0.27825266 715.33333 1.2472191
82800 316.42886 0.27546949 715.33333 1.2472191
83000 316.4589 0.27595313 715.33333 1.2472191
83200 316.49403 0.26777103 715.33333 1.2472191
83400 316.51958 0.26702131 715.33333 1.2472191
83600 316.53063 0.26490907 715.33333 1.2472191
83800 316.55789 0.26141021 715.33333 1.2472191
84000 316.60355 0.25593455 715.33333 1.2472191
84200 316.6432 0.23904436 715.33333 1.2472191
84400 316.68378 0.23310309 715.33333 1.2472191
84600 316.70436 0.23726637 715.33333 1.2472191
84800 316.72499 0.23892731 715.33333 1.2472191
85000 316.76951 0.23813792 715.33333 1.2472191
85200 316.80895 0.22523539 715.33333 1.2472191
85400 316.85714 0.22612961 715.33333 1.2472191
85600 316.89835 0.23356652 715.33333 1.2472191
85800 316.95085 0.24018007 715.33333 1.2472191
86000 316.99803 0.23021023 715.33333 1.2472191
86200 317.03238 0.2398189 715.33333 1.2472191
86400 317.07577 0.24106564 715.33333 1.2472191
86600 317.12466 0.22975011 715.33333 1.2472191
86800 317.16423 0.22592349 715.33333 1.2472191
87000 317.19812 0.23771018 715.33333 1.2472191
87200 317.22009 0.22432171 715.33333 1.2472191
87400 317.24335 0.21403505 715.33333 1.2472191
87600 317.27799 0.19906132 715.33333 1.2472191
87800 317.31302 0.19195232 715.33333 1.2472191
88000 317.34013 0.19081902 715.33333 1.2472191
88200 317.37242 0.19465152 715.33333 1.2472191
88400 317.3962 0.19698765 715.33333 1.2472191
88600 317.43632 0.19928125 715.33333 1.2472191
88800 317.48664 0.20991264 715.33333 1.2472191
89000 317.53855 0.22596185 715.33333 1.2472191
89200 317.58521 0.24858773 715.33333 1.2472191
89400 317.6345 0.2545725 715.33333 1.2472191
89600 317.67497 0.2656367 715.33333 1.2472191
89800 317.70702 0.26601115 715.33333 1.2472191
90000 317.75178 0.27037648 715.33333 1.2472191
90200 317.77325 0.28269938 715.33333 1.2472191
90400 317.79828 0.28453488 715.33333 1.2472191
90600 317.8361 0.29177829 715.33333 1.2472191
90800 317.87476 0.28137959 715.33333 1.2472191
91000 317.90113 0.29206191 715.33333 1.2472191
91200 317.9296 0.2988723 715.33333 1.2472191
91400 317.96378 0.31047736 715.33333 1.2472191
91600 317.99516 0.30759449 715.33333 1.2472191
91800 318.03035 0.31297078 715.33333 1.2472191
92000 318.0659 0.31427549 715.33333 1.2472191
92200 318.09367 0.3128015 715.33333 1.2472191
92400 318.12847 0.3160701 715.33333 1.2472191
92600 318.16164 0.32442153 715.33333 1.2472191
92800 318.18914 0.32738807 715.33333 1.2472191
93000 318.23092 0.3232613 715.33333 1.2472191
93200 318.26865 0.31822617 715.33333 1.2472191
93400 318.31693 0.30261833 715.33333 1.2472191
93600 318.35813 0.28429807 715.33333 1.2472191
93800 318.39675 0.2714045 715.33333 1.2472191
94000 318.43667 0.26067413 715.33333 1.2472191
94200 318.48415 0.26772196 715.33333 1.2472191
94400 318.52926 0.27328372 715.33333 1.2472191
94600 318.5809 0.27511824 715.33333 1.2472191
94800 318.62247 0.28299983 715.33333 1.2472191
95000 318.65228 0.30572376 715.33333 1.2472191
95200 318.68817 0.3184398 715.33333 1.2472191
95400 318.72661 0.32756677 715.33333 1.2472191
95600 318.76341 0.32660604 715.33333 1.2472191
95800 318.81512 0.32154011 715.33333 1.2472191
96000 318.85907 0.31548197 715.33333 1.2472191
96200 318.88899 0.3211922 715.33333 1.2472191
96400 318.91589 0.32876172 715.33333 1.2472191
96600 318.94602 0.34267067 715.33333 1.2472191
96800 318.97531 0.35279008 715.33333 1.2472191
97000 319.01395 0.3489803 715.33333 1.2472191
97200 319.0513 0.34055445 715.33333 1.2472191
97400 319.08873 0.33983406 715.33333 1.2472191
97600 319.12067 0.35898725 715.33333 1.2472191
97800 319.16093 0.37576907 715.33333 1.2472191
98000 319.20947 0.38411114 715.33333 1.2472191
98200 319.24702 0.39487654 715.33333 1.2472191
98400 319.29832 0.39168487 715.33333 1.2472191
98600 319.34452 0.40000765 715.33333 1.2472191
98800 319.38082 0.39687935 715.33333 1.2472191
99000 319.42108 0.39654426 715.33333 1.2472191
99200 319.45767 0.38069244 715.33333 1.2472191
99400 319.48428 0.37236863 715.33333 1.2472191
99600 319.51601 0.36984295 715.33333 1.2472191
99800 319.55449 0.37126821 715.33333 1.2472191
100000 319.59306 0.37906558 715.33333 1.2472191
100200 319.62954 0.4071489 715.33333 1.2472191
100400 319.66351 0.41032818 715.33333 1.2472191
100600 319.70416 0.41373761 715.33333 1.2472191
100800 319.73473 0.41264287 715.33333 1.2472191
101000 319.7623 0.42287474 715.33333 1.2472191
101200 319.80352 0.42602349 715.33333 1.2472191
101400 319.84067 0.42254827 715.33333 1.2472191
101600 319.87955 0.42246415 715.33333 1.2472191
101800 319.92868 0.41667596 715.33333 1.2472191
102000 319.96518 0.41804911 715.33333 1.2472191
102200 320.00196 0.43794561 715.33333 1.2472191
102400 320.04134 0.44975004 715.33333 1.2472191
102600 320.07688 0.4722271 715.33333 1.2472191
102800 320.12038 0.48988044 715.33333 1.2472191
103000 320.16117 0.48802016 715.33333 1.2472191
103200 320.20239 0.50193202 715.33333 1.2472191
103400 320.24511 0.52800495 715.33333 1.2472191
103600 320.29555 0.53057755 715.33333 1.2472191
103800 320.33229 0.520054 715.33333 1.2472191
104000 320.37048 0.50877023 715.33333 1.2472191
104200 320.38779 0.50844963 715.33333 1.2472191
104400 320.42381 0.51261737 715.33333 1.2472191
104600 320.46121 0.50713325 715.33333 1.2472191
104800 320.49642 0.48833597 715.33333 1.2472191
105000 320.53157 0.50873967 715.33333 1.2472191
105200 320.55406 0.50244708 715.33333 1.2472191
105400 320.58002 0.50424282 715.33333 1.2472191
105600 320.61428 0.50128017 715.33333 1.2472191
105800 320.66286 0.49023531 715.33333 1.2472191
106000 320.70181 0.48696208 715.33333 1.2472191
106200 320.73322 0.48926284 715.33333 1.2472191
106400 320.77888 0.48251155 715.33333 1.2472191
106600 320.81261 0.48266025 715.33333 1.2472191
106800 320.83543 0.48032598 715.33333 1.2472191
107000 320.8581 0.48528899 715.33333 1.2472191
107200 320.89524 0.48127939 715.33333 1.2472191
107400 320.9342 0.49489921 715.33333 1.2472191
107600 320.96809 0.50106046 715.33333 1.2472191
107800 321.00943 0.49869444 715.33333 1.2472191
108000 321.04448 0.48682754 715.33333 1.2472191
108200 321.08107 0.4803904 715.33333 1.2472191
108400 321.11896 0.49548357 715.33333 1.2472191
108600 321.16641 0.50740327 715.33333 1.2472191
108800 321.20612 0.51974395 715.33333 1.2472191
109000 321.24732 0.53784442 715.33333 1.2472191
109200 321.2912 0.54791479 715.33333 1.2472191
109400 321.34894 0.55554002 715.33333 1.2472191
109600 321.38463 0.55117387 715.33333 1.2472191
109800 321.42552 0.57062654 715.33333 1.2472191
110000 321.46635 0.56824008 715.33333 1.2472191
110200 321.51127 0.58070555 715.33333 1.2472191
110400 321.55545 0.5890189 715.33333 1.2472191
110600 321.59506 0.59365162 715.33333 1.2472191
110800 321.63809 0.58912276 715.33333 1.2472191
111000 321.67631 0.58448029 715.33333 1.2472191
111200 321.72646 0.59419416 715.33333 1.2472191
111400 321.76365 0.59524753 715.33333 1.2472191
111600 321.7859 0.60026192 715.33333 1.2472191
111800 321.8193 0.60666019 715.33333 1.2472191
