time Area Area_std NumInNet NumInNet_std
319000 353.69654 4.3226751 715.33333 1.2472191
319200 353.7376 4.3356134 715.33333 1.2472191
319400 353.76458 4.3306956 715.33333 1.2472191
319600 353.78894 4.3367859 715.33333 1.2472191
319800 353.81586 4.3390691 715.33333 1.2472191
320000 353.85018 4.3293538 715.33333 1.2472191
320200 353.8891 4.3188418 715.33333 1.2472191
320400 353.91564 4.3210185 715.33333 1.2472191
320600 353.94727 4.3159936 715.33333 1.2472191
320800 353.97655 4.3016735 715.33333 1.2472191
321000 354.00616 4.2819982 715.33333 1.2472191
321200 354.03969 4.270606 715.33333 1.2472191
321400 354.05908 4.2485998 715.33333 1.2472191
321600 354.08722 4.2234368 715.33333 1.2472191
321800 354.1237 4.1999419 715.33333 1.2472191
322000 354.16057 4.1765054 715.33333 1.2472191
322200 354.19477 4.1519509 715.33333 1.2472191
322400 354.23567 4.13279 715.33333 1.2472191
322600 354.27792 4.1205164 715.33333 1.2472191
322800 354.32157 4.1190227 715.33333 1.2472191
323000 354.35673 4.1227148 715.33333 1.2472191
323200 354.38061 4.116933 715.33333 1.2472191
323400 354.41186 4.1296216 715.33333 1.2472191
323600 354.45499 4.1302351 715.33333 1.2472191
323800 354.49769 4.1267753 715.33333 1.2472191
324000 354.53241 4.1232498 715.33333 1.2472191
324200 354.57759 4.1283222 715.33333 1.2472191
324400 354.61795 4.1255875 715.33333 1.2472191
324600 354.64959 4.1252448 715.33333 1.2472191
324800 354.69101 4.12767 715.33333 1.2472191
325000 354.72218 4.1206289 715.33333 1.2472191
325200 354.75927 4.1019162 715.33333 1.2472191
325400 354.79671 4.0835494 715.33333 1.2472191
325600 354.82583 4.0741576 715.33333 1.2472191
325800 354.85586 4.0805195 715.33333 1.2472191
326000 354.89628 4.0786068 715.33333 1.2472191
326200 354.93735 4.0811547 715.33333 1.2472191
326400 354.98438 4.0888964 715.33333 1.2472191
326600 355.02749 4.1006817 715.33333 1.2472191
326800 355.06333 4.1058771 715.33333 1.2472191
327000 355.0956 4.1158391 715.33333 1.2472191
327200 355.13528 4.1287631 715.33333 1.2472191
327400 355.16697 4.1356208 715.33333 1.2472191
327600 355.21507 4.1475007 715.33333 1.2472191
327800 355.2393 4.155146 715.33333 1.2472191
328000 355.28219 4.1671184 715.33333 1.2472191
328200 355.327 4.1746955 715.33333 1.2472191
328400 355.37144 4.1841433 715.33333 1.2472191
328600 355.40625 4.1911411 715.33333 1.2472191
328800 355.446 4.2027402 715.33333 1.2472191
329000 355.48976 4.2068462 715.33333 1.2472191
329200 355.523 4.2237262 715.33333 1.2472191
329400 355.57388 4.2355986 715.33333 1.2472191
329600 355.61197 4.2438169 715.33333 1.2472191
329800 355.64781 4.2585077 715.33333 1.2472191
330000 355.68868 4.2634476 715.33333 1.2472191
330200 355.73854 4.2710578 715.33333 1.2472191
330400 355.78256 4.2616978 715.33333 1.2472191
330600 355.82558 4.2510766 715.33333 1.2472191
330800 355.85736 4.2248918 715.33333 1.2472191
331000 355.8953 4.218617 715.33333 1.2472191
331200 355.94076 4.221897 715.33333 1.2472191
331400 355.98508 4.2225579 715.33333 1.2472191
331600 356.01997 4.2245843 715.33333 1.2472191
331800 356.05924 4.2178526 715.33333 1.2472191
332000 356.09499 4.2161987 715.33333 1.2472191
332200 356.12021 4.2103069 715.33333 1.2472191
332400 356.14293 4.2103286 715.33333 1.2472191
332600 356.17521 4.2126052 715.33333 1.2472191
332800 356.20166 4.2285572 715.33333 1.2472191
333000 356.23081 4.2303826 715.33333 1.2472191
333200 356.26648 4.2376075 715.33333 1.2472191
333400 356.30881 4.2345652 715.33333 1.2472191
333600 356.34775 4.2299028 715.33333 1.2472191
333800 356.37923 4.2307792 715.33333 1.2472191
334000 356.41959 4.2338704 715.33333 1.2472191
334200 356.44929 4.2354383 715.33333 1.2472191
334400 356.49701 4.2330482 715.33333 1.2472191
334600 356.55399 4.2411829 715.33333 1.2472191
334800 356.58457 4.2452682 715.33333 1.2472191
335000 356.60604 4.2460942 715.33333 1.2472191
335200 356.64407 4.2554309 715.33333 1.2472191
335400 356.6755 4.2602383 715.33333 1.2472191
335600 356.69984 4.2619233 715.33333 1.2472191
335800 356.73574 4.2550161 715.33333 1.2472191
336000 356.76542 4.2541929 715.33333 1.2472191
336200 356.79031 4.2504997 715.33333 1.2472191
336400 356.80895 4.2415162 715.33333 1.2472191
336600 356.84431 4.2472807 715.33333 1.2472191
336800 356.87074 4.2430429 715.33333 1.2472191
337000 356.90662 4.2408364 715.33333 1.2472191
337200 356.954 4.2369584 715.33333 1.2472191
337400 356.98477 4.2400219 715.33333 1.2472191
337600 357.02798 4.2459203 715.33333 1.2472191
337800 357.07563 4.2515438 715.33333 1.2472191
338000 357.11554 4.2622743 715.33333 1.2472191
338200 357.148 4.268132 715.33333 1.2472191
338400 357.17083 4.2731146 715.33333 1.2472191
338600 357.19045 4.2781592 715.33333 1.2472191
338800 357.22367 4.2770427 715.33333 1.2472191
339000 357.25695 4.2860372 715.33333 1.2472191
339200 357.28105 4.2997502 715.33333 1.2472191
339400 357.31002 4.305087 715.33333 1.2472191
339600 357.33493 4.3136908 715.33333 1.2472191
339800 357.37962 4.3280012 715.33333 1.2472191
340000 357.41569 4.3419712 715.33333 1.2472191
340200 357.45754 4.3629332 715.33333 1.2472191
340400 357.50855 4.3569115 715.33333 1.2472191
340600 357.55021 4.3519404 715.33333 1.2472191
340800 357.59092 4.3563051 715.33333 1.2472191
341000 357.62977 4.3565606 715.33333 1.2472191
341200 357.6754 4.3420247 715.33333 1.2472191
341400 357.71662 4.3307178 715.33333 1.2472191
341600 357.75646 4.3249444 715.33333 1.2472191
341800 357.79756 4.3348567 715.33333 1.2472191
342000 357.8194 4.3413404 715.33333 1.2472191
342200 357.84852 4.3296679 715.33333 1.2472191
342400 357.88219 4.3301327 715.33333 1.2472191
342600 357.91862 4.3403996 715.33333 1.2472191
342800 357.95076 4.3527101 715.33333 1.2472191
343000 357.99504 4.3459013 715.33333 1.2472191
343200 358.03904 4.3409165 715.33333 1.2472191
343400 358.07775 4.3378594 715.33333 1.2472191
343600 358.12263 4.3335914 715.33333 1.2472191
343800 358.1586 4.3255502 715.33333 1.2472191
344000 358.20318 4.3232402 715.33333 1.2472191
344200 358.24427 4.3190635 715.33333 1.2472191
344400 358.28611 4.3146656 715.33333 1.2472191
344600 358.32746 4.3272801 715.33333 1.2472191
344800 358.36611 4.3189825 715.33333 1.2472191
345000 358.39622 4.3101528 715.33333 1.2472191
345200 358.42764 4.2992903 715.33333 1.2472191
345400 358.46329 4.2944834 715.33333 1.2472191
345600 358.48493 4.2903125 715.33333 1.2472191
345800 358.5253 4.3060313 715.33333 1.2472191
346000 358.56572 4.3083455 715.33333 1.2472191
346200 358.62851 4.3060104 715.33333 1.2472191
346400 358.67894 4.2954134 715.33333 1.2472191
346600 358.72033 4.2952015 715.33333 1.2472191
346800 358.75316 4.2845991 715.33333 1.2472191
347000 358.78942 4.2781669 715.33333 1.2472191
347200 358.829 4.2826844 715.33333 1.2472191
347400 358.87303 4.2783757 715.33333 1.2472191
347600 358.91762 4.2856425 715.33333 1.2472191
347800 358.95984 4.2906828 715.33333 1.2472191
348000 358.99997 4.3037776 715.33333 1.2472191
348200 359.04188 4.307093 715.33333 1.2472191
348400 359.08094 4.3179055 715.33333 1.2472191
348600 359.13364 4.3270349 715.33333 1.2472191
348800 359.17933 4.3382736 715.33333 1.2472191
349000 359.22417 4.3363965 715.33333 1.2472191
349200 359.25717 4.344356 715.33333 1.2472191
349400 359.28672 4.3571585 715.33333 1.2472191
349600 359.30002 4.3593422 715.33333 1.2472191
349800 359.31672 4.3657606 715.33333 1.2472191
350000 359.35059 4.3749444 715.33333 1.2472191
350200 359.40633 4.3792779 715.33333 1.2472191
350400 359.44559 4.3823766 715.33333 1.2472191
350600 359.47236 4.3756596 715.33333 1.2472191
350800 359.50314 4.3739041 715.33333 1.2472191
351000 359.54729 4.3789158 715.33333 1.2472191
351200 359.57665 4.3756788 715.33333 1.2472191
351400 359.60759 4.3758338 715.33333 1.2472191
351600 359.64054 4.3669202 715.33333 1.2472191
351800 359.67106 4.376269 715.33333 1.2472191
352000 359.71158 4.3863002 715.33333 1.2472191
352200 359.74053 4.3952917 715.33333 1.2472191
352400 359.7714 4.3988149 715.33333 1.2472191
352600 359.79828 4.4049635 715.33333 1.2472191
352800 359.82134 4.4005254 715.33333 1.2472191
353000 359.85664 4.3829055 715.33333 1.2472191
353200 359.88155 4.3887047 715.33333 1.2472191
353400 359.91399 4.3789574 715.33333 1.2472191
353600 359.9357 4.3728718 715.33333 1.2472191
353800 359.95758 4.3772466 715.33333 1.2472191
354000 359.98526 4.3743133 715.33333 1.2472191
354200 360.00628 4.3749841 715.33333 1.2472191
354400 360.02798 4.3714041 715.33333 1.2472191
354600 360.04334 4.3825652 715.33333 1.2472191
354800 360.07178 4.4034012 715.33333 1.2472191
355000 360.09992 4.4112286 715.33333 1.2472191
355200 360.14442 4.4185007 715.33333 1.2472191
355400 360.18971 4.4309253 715.33333 1.2472191
355600 360.22683 4.4343002 715.33333 1.2472191
355800 360.25432 4.4341761 715.33333 1.2472191
356000 360.28196 4.4273606 715.33333 1.2472191
356200 360.31021 4.4128436 715.33333 1.2472191
356400 360.34737 4.4053824 715.33333 1.2472191
356600 360.3764 4.4156419 715.33333 1.2472191
356800 360.42392 4.4150298 715.33333 1.2472191
357000 360.46324 4.4039948 715.33333 1.2472191
357200 360.50993 4.4042609 715.33333 1.2472191
357400 360.54018 4.4059691 715.33333 1.2472191
357600 360.56478 4.3983379 715.33333 1.2472191
357800 360.59617 4.3904292 715.33333 1.2472191
358000 360.64113 4.3831889 715.33333 1.2472191
358200 360.67991 4.3728153 715.33333 1.2472191
358400 360.73153 4.359965 715.33333 1.2472191
358600 360.78482 4.3445129 715.33333 1.2472191
358800 360.84335 4.3334462 715.33333 1.2472191
359000 360.88589 4.3241135 715.33333 1.2472191
359200 360.92894 4.3344953 715.33333 1.2472191
359400 360.96197 4.3233163 715.33333 1.2472191
359600 360.99176 4.3034237 715.33333 1.2472191
359800 361.02415 4.2913097 715.33333 1.2472191
360000 361.0436 4.2895984 715.33333 1.2472191
360200 361.06216 4.2997675 715.33333 1.2472191
360400 361.09326 4.3016674 715.33333 1.2472191
360600 361.1315 4.3110167 715.33333 1.2472191
360800 361.17126 4.3141494 715.33333 1.2472191
361000 361.21232 4.3189449 715.33333 1.2472191
361200 361.25836 4.3174088 715.33333 1.2472191
361400 361.29518 4.320871 715.33333 1.2472191
361600 361.34533 4.3234903 715.33333 1.2472191
361800 361.37358 4.3230032 715.33333 1.2472191
362000 361.39341 4.3215884 715.33333 1.2472191
362200 361.42858 4.3140016 715.33333 1.2472191
362400 361.4683 4.3099057 715.33333 1.2472191
362600 361.5124 4.3000622 715.33333 1.2472191
362800 361.57213 4.3016037 715.33333 1.2472191
363000 361.62113 4.3059793 715.33333 1.2472191
363200 361.67774 4.3046411 715.33333 1.2472191
363400 361.74352 4.3150048 715.33333 1.2472191
363600 361.80332 4.3286454 715.33333 1.2472191
363800 361.84514 4.3400122 715.33333 1.2472191
364000 361.88563 4.3375841 715.33333 1.2472191
364200 361.93343 4.3531778 715.33333 1.2472191
364400 361.97243 4.356956 715.33333 1.2472191
364600 362.00363 4.3602839 715.33333 1.2472191
364800 362.04868 4.3589746 715.33333 1.2472191
365000 362.08094 4.3771911 715.33333 1.2472191
365200 362.11334 4.3847616 715.33333 1.2472191
365400 362.14874 4.3803009 715.33333 1.2472191
365600 362.1837 4.3779574 715.33333 1.2472191
365800 362.21659 4.3874936 715.33333 1.2472191
366000 362.24598 4.4049993 715.33333 1.2472191
366200 362.28243 4.4134893 715.33333 1.2472191
366400 362.32898 4.3952797 715.33333 1.2472191
366600 362.36253 4.3944663 715.33333 1.2472191
366800 362.40077 4.3924747 715.33333 1.2472191
367000 362.44943 4.4040791 715.33333 1.2472191
367200 362.50432 4.4125533 715.33333 1.2472191
367400 362.55599 4.411805 715.33333 1.2472191
367600 362.60768 4.4227565 715.33333 1.2472191
367800 362.6549 4.4143579 715.33333 1.2472191
368000 362.7013 4.4170891 715.33333 1.2472191
368200 362.73359 4.4363264 715.33333 1.2472191
368400 362.77435 4.4589607 715.33333 1.2472191
368600 362.8207 4.4772116 715.33333 1.2472191
368800 362.87618 4.4848053 715.33333 1.2472191
369000 362.92771 4.4999528 715.33333 1.2472191
369200 362.98186 4.5188753 715.33333 1.2472191
369400 363.03258 4.5269339 715.33333 1.2472191
369600 363.09008 4.5181412 715.33333 1.2472191
369800 363.12854 4.5256146 715.33333 1.2472191
370000 363.15604 4.5286924 715.33333 1.2472191
370200 363.20042 4.537166 715.33333 1.2472191
370400 363.24744 4.5530032 715.33333 1.2472191
370600 363.28996 4.5705596 715.33333 1.2472191
370800 363.34366 4.5826317 715.33333 1.2472191
371000 363.3861 4.5970899 715.33333 1.2472191
371200 363.43166 4.6074071 715.33333 1.2472191
371400 363.47816 4.6130307 715.33333 1.2472191
371600 363.53268 4.6168708 715.33333 1.2472191
371800 363.5742 4.6172126 715.33333 1.2472191
372000 363.61837 4.6264607 715.33333 1.2472191
372200 363.65365 4.6391449 715.33333 1.2472191
372400 363.692 4.6516079 715.33333 1.2472191
372600 363.73243 4.6486178 715.33333 1.2472191
372800 363.77799 4.6475193 715.33333 1.2472191
373000 363.81266 4.6627008 715.33333 1.2472191
373200 363.85086 4.6707228 715.33333 1.2472191
373400 363.89417 4.6683271 715.33333 1.2472191
373600 363.93546 4.6669028 715.33333 1.2472191
373800 363.98158 4.650942 715.33333 1.2472191
374000 364.02267 4.6478113 715.33333 1.2472191
374200 364.05378 4.6509139 715.33333 1.2472191
374400 364.09572 4.6553951 715.33333 1.2472191
374600 364.14297 4.6437312 715.33333 1.2472191
374800 364.19125 4.6395992 715.33333 1.2472191
375000 364.22901 4.6288019 715.33333 1.2472191
375200 364.26025 4.6291921 715.33333 1.2472191
375400 364.30313 4.6282867 715.33333 1.2472191
375600 364.36522 4.639621 715.33333 1.2472191
375800 364.40559 4.6415316 715.33333 1.2472191
376000 364.434 4.6432208 715.33333 1.2472191
376200 364.46904 4.6468601 715.33333 1.2472191
376400 364.48868 4.6518273 715.33333 1.2472191
376600 364.52356 4.6564195 715.33333 1.2472191
376800 364.55111 4.6573785 715.33333 1.2472191
377000 364.58424 4.6627924 715.33333 1.2472191
377200 364.61254 4.6704657 715.33333 1.2472191
377400 364.65503 4.6682087 715.33333 1.2472191
377600 364.7096 4.6660357 715.33333 1.2472191
377800 364.75333 4.6707947 715.33333 1.2472191
378000 364.7915 4.6678797 715.33333 1.2472191
378200 364.8233 4.6641723 715.33333 1.2472191
378400 364.85264 4.6590388 715.33333 1.2472191
378600 364.8801 4.6487249 715.33333 1.2472191
378800 364.90952 4.640122 715.33333 1.2472191
379000 364.94942 4.6349647 715.33333 1.2472191
379200 364.9709 4.6401804 715.33333 1.2472191
379400 364.99571 4.6375177 715.33333 1.2472191
379600 365.02923 4.6365152 715.33333 1.2472191
379800 365.06655 4.6305831 715.33333 1.2472191
380000 365.08641 4.6247418 715.33333 1.2472191
380200 365.11578 4.6111194 715.33333 1.2472191
380400 365.15901 4.607334 715.33333 1.2472191
380600 365.19762 4.5993752 715.33333 1.2472191
380800 365.23693 4.5986112 715.33333 1.2472191
381000 365.27296 4.6051925 715.33333 1.2472191
381200 365.30176 4.6083944 715.33333 1.2472191
381400 365.34153 4.6140915 715.33333 1.2472191
381600 365.38033 4.6103036 715.33333 1.2472191
381800 365.41875 4.6092751 715.33333 1.2472191
382000 365.4562 4.6112565 715.33333 1.2472191
382200 365.48905 4.6164363 715.33333 1.2472191
382400 365.51774 4.6175827 715.33333 1.2472191
382600 365.55926 4.6178521 715.33333 1.2472191
382800 365.59693 4.6022766 715.33333 1.2472191
383000 365.6222 4.5948712 715.33333 1.2472191
383200 365.65324 4.5890054 715.33333 1.2472191
383400 365.69354 4.5822336 715.33333 1.2472191
383600 365.73562 4.5778151 715.33333 1.2472191
383800 365.77152 4.5736655 715.33333 1.2472191
384000 365.81931 4.5624438 715.33333 1.2472191
384200 365.86287 4.5538094 715.33333 1.2472191
384400 365.90189 4.5642985 715.33333 1.2472191
384600 365.93097 4.5661046 715.33333 1.2472191
384800 365.96872 4.5568704 715.33333 1.2472191
385000 366.00694 4.5709901 715.33333 1.2472191
385200 366.04483 4.5678493 715.33333 1.2472191
385400 366.08544 4.570626 715.33333 1.2472191
385600 366.12205 4.575747 715.33333 1.2472191
385800 366.15533 4.583489 715.33333 1.2472191
386000 366.19629 4.5854461 715.33333 1.2472191
386200 366.23983 4.5888832 715.33333 1.2472191
386400 366.28754 4.5914149 715.33333 1.2472191
386600 366.33259 4.6071072 715.33333 1.2472191
386800 366.39496 4.6146326 715.33333 1.2472191
387000 366.44019 4.6292541 715.33333 1.2472191
387200 366.47424 4.6355474 715.33333 1.2472191
387400 366.50378 4.6360013 715.33333 1.2472191
387600 366.54184 4.6348161 715.33333 1.2472191
387800 366.58359 4.6328895 715.33333 1.2472191
388000 366.61853 4.6346908 715.33333 1.2472191
388200 366.65338 4.6416344 715.33333 1.2472191
388400 366.68635 4.6343279 715.33333 1.2472191
388600 366.70772 4.6342375 715.33333 1.2472191
388800 366.73442 4.6350433 715.33333 1.2472191
389000 366.76745 4.6448808 715.33333 1.2472191
389200 366.81813 4.6375711 715.33333 1.2472191
389400 366.85237 4.6380235 715.33333 1.2472191
389600 366.89023 4.6336323 715.33333 1.2472191
389800 366.92456 4.6248525 715.33333 1.2472191
390000 366.95684 4.6180183 715.33333 1.2472191
390200 366.98826 4.6138658 715.33333 1.2472191
390400 367.02819 4.6149882 715.33333 1.2472191
390600 367.06648 4.6158404 715.33333 1.2472191
390800 367.08549 4.6227051 715.33333 1.2472191
391000 367.11165 4.6384503 715.33333 1.2472191
391200 367.14471 4.6365606 715.33333 1.2472191
391400 367.18427 4.6369332 715.33333 1.2472191
391600 367.22586 4.6296869 715.33333 1.2472191
391800 367.26821 4.6320206 715.33333 1.2472191
392000 367.30306 4.6399128 715.33333 1.2472191
392200 367.34014 4.6397303 715.33333 1.2472191
392400 367.37739 4.647294 715.33333 1.2472191
392600 367.40864 4.6588897 715.33333 1.2472191
392800 367.44306 4.6701252 715.33333 1.2472191
393000 367.49158 4.6710567 715.33333 1.2472191
393200 367.53232 4.674675 715.33333 1.2472191
393400 367.5812 4.6863368 715.33333 1.2472191
393600 367.62505 4.6975659 715.33333 1.2472191
393800 367.66225 4.7061918 715.33333 1.2472191
394000 367.69926 4.7219396 715.33333 1.2472191
394200 367.73158 4.7291534 715.33333 1.2472191
394400 367.7623 4.7299742 715.33333 1.2472191
394600 367.79251 4.736069 715.33333 1.2472191
394800 367.81589 4.7320385 715.33333 1.2472191
395000 367.84611 4.7176685 715.33333 1.2472191
395200 367.87177 4.7129295 715.33333 1.2472191
395400 367.91739 4.7092102 715.33333 1.2472191
395600 367.95035 4.7084093 715.33333 1.2472191
395800 367.98559 4.719837 715.33333 1.2472191
396000 368.0292 4.7207184 715.33333 1.2472191
396200 368.06067 4.710021 715.33333 1.2472191
396400 368.09798 4.7081458 715.33333 1.2472191
396600 368.13499 4.7034954 715.33333 1.2472191
396800 368.16425 4.7033251 715.33333 1.2472191
397000 368.19131 4.7001973 715.33333 1.2472191
397200 368.2199 4.7196466 715.33333 1.2472191
397400 368.25106 4.718521 715.33333 1.2472191
397600 368.28719 4.710927 715.33333 1.2472191
397800 368.32798 4.7120548 715.33333 1.2472191
398000 368.35698 4.7105211 715.33333 1.2472191
398200 368.39337 4.7065486 715.33333 1.2472191
398400 368.42958 4.7044721 715.33333 1.2472191
398600 368.46298 4.7010716 715.33333 1.2472191
398800 368.49667 4.6979761 715.33333 1.2472191
399000 368.53315 4.6936116 715.33333 1.2472191
399200 368.57581 4.6897394 715.33333 1.2472191
399400 368.61582 4.6880947 715.33333 1.2472191
399600 368.65763 4.6872354 715.33333 1.2472191
399800 368.69452 4.6755415 715.33333 1.2472191
400000 368.73568 4.6719147 715.33333 1.2472191
400200 368.78465 4.6709379 715.33333 1.2472191
400400 368.83104 4.6537995 715.33333 1.2472191
400600 368.87952 4.6515939 715.33333 1.2472191
400800 368.92308 4.6468894 715.33333 1.2472191
401000 368.97265 4.6432082 715.33333 1.2472191
401200 369.02471 4.6468779 715.33333 1.2472191
401400 369.06248 4.6426058 715.33333 1.2472191
401600 369.1 4.638453 715.33333 1.2472191
401800 369.14105 4.6321841 715.33333 1.2472191
402000 369.17575 4.6438961 715.33333 1.2472191
402200 369.22196 4.6420029 715.33333 1.2472191
402400 369.26086 4.6394226 715.33333 1.2472191
402600 369.29726 4.6464561 715.33333 1.2472191
402800 369.34608 4.6468637 715.33333 1.2472191
403000 369.37156 4.6523676 715.33333 1.2472191
403200 369.41456 4.6647288 715.33333 1.2472191
403400 369.44894 4.6649409 715.33333 1.2472191
403600 369.48897 4.6666377 715.33333 1.2472191
403800 369.5158 4.6672943 715.33333 1.2472191
404000 369.55208 4.6649254 715.33333 1.2472191
404200 369.59276 4.6703169 715.33333 1.2472191
404400 369.63637 4.6686598 715.33333 1.2472191
404600 369.66607 4.6741669 715.33333 1.2472191
404800 369.70169 4.6623565 715.33333 1.2472191
405000 369.74927 4.6657917 715.33333 1.2472191
405200 369.80528 4.6605443 715.33333 1.2472191
405400 369.85478 4.6646594 715.33333 1.2472191
405600 369.89902 4.6655245 715.33333 1.2472191
405800 369.93912 4.6798828 715.33333 1.2472191
406000 369.98045 4.6779492 715.33333 1.2472191
406200 370.02384 4.682204 715.33333 1.2472191
406400 370.06081 4.6745168 715.33333 1.2472191
406600 370.09345 4.6776655 715.33333 1.2472191
406800 370.14432 4.6806516 715.33333 1.2472191
407000 370.19197 4.6812508 715.33333 1.2472191
407200 370.23866 4.6975442 715.33333 1.2472191
407400 370.29096 4.704695 715.33333 1.2472191
407600 370.34902 4.6909371 715.33333 1.2472191
407800 370.38764 4.6880695 715.33333 1.2472191
408000 370.42996 4.6828565 715.33333 1.2472191
408200 370.47285 4.6728357 715.33333 1.2472191
408400 370.52206 4.6702762 715.33333 1.2472191
408600 370.5677 4.6841886 715.33333 1.2472191
408800 370.59524 4.68303 715.33333 1.2472191
409000 370.63473 4.6902053 715.33333 1.2472191
409200 370.67196 4.7072543 715.33333 1.2472191
409400 370.71393 4.713795 715.33333 1.2472191
409600 370.75313 4.728176 715.33333 1.2472191
409800 370.77849 4.7481027 715.33333 1.2472191
410000 370.80974 4.7493378 715.33333 1.2472191
410200 370.83088 4.7683125 715.33333 1.2472191
410400 370.84979 4.7805627 715.33333 1.2472191
410600 370.88322 4.786243 715.33333 1.2472191
410800 370.91764 4.7937778 715.33333 1.2472191
411000 370.94951 4.8021682 715.33333 1.2472191
411200 370.99704 4.8041769 715.33333 1.2472191
411400 371.04601 4.8086519 715.33333 1.2472191
411600 371.09716 4.8146787 715.33333 1.2472191
411800 371.13854 4.825765 715.33333 1.2472191
412000 371.17789 4.8399871 715.33333 1.2472191
412200 371.21238 4.8370217 715.33333 1.2472191
412400 371.24354 4.8297962 715.33333 1.2472191
412600 371.27066 4.8158784 715.33333 1.2472191
412800 371.30653 4.7979953 715.33333 1.2472191
413000 371.34242 4.7836627 715.33333 1.2472191
413200 371.37721 4.7786363 715.33333 1.2472191
413400 371.40126 4.7802932 715.33333 1.2472191
413600 371.43717 4.7863962 715.33333 1.2472191
413800 371.45779 4.8024723 715.33333 1.2472191
414000 371.49059 4.8233207 715.33333 1.2472191
414200 371.53123 4.8168789 715.33333 1.2472191
414400 371.56842 4.807939 715.33333 1.2472191
414600 371.60188 4.8190747 715.33333 1.2472191
414800 371.63368 4.8179149 715.33333 1.2472191
415000 371.66177 4.8187534 715.33333 1.2472191
415200 371.68954 4.8351271 715.33333 1.2472191
415400 371.70561 4.8392261 715.33333 1.2472191
415600 371.72019 4.8363466 715.33333 1.2472191
415800 371.75395 4.8549149 715.33333 1.2472191
416000 371.78263 4.8673662 715.33333 1.2472191
416200 371.81525 4.88395 715.33333 1.2472191
416400 371.84257 4.8979792 715.33333 1.2472191
416600 371.8796 4.9049644 715.33333 1.2472191
416800 371.91846 4.919562 715.33333 1.2472191
417000 371.94769 4.939598 715.33333 1.2472191
417200 371.97839 4.9572292 715.33333 1.2472191
417400 372.00743 4.970893 715.33333 1.2472191
417600 372.03391 4.9887703 715.33333 1.2472191
417800 372.04638 5.0191257 715.33333 1.2472191
418000 372.06648 5.0453065 715.33333 1.2472191
418200 372.08932 5.0689464 715.33333 1.2472191
418400 372.11331 5.0940897 715.33333 1.2472191
418600 372.14857 5.1005605 715.33333 1.2472191
418800 372.17615 5.1081741 715.33333 1.2472191
419000 372.2019 5.1195048 715.33333 1.2472191
419200 372.22447 5.1185492 715.33333 1.2472191
419400 372.25963 5.1232709 715.33333 1.2472191
419600 372.3007 5.1327899 715.33333 1.2472191
419800 372.34031 5.1340869 715.33333 1.2472191
420000 372.38154 5.1486177 715.33333 1.2472191
420200 372.40226 5.1391063 715.33333 1.2472191
420400 372.44111 5.1507253 715.33333 1.2472191
420600 372.48649 5.1428297 715.33333 1.2472191
420800 372.52912 5.1439287 715.33333 1.2472191
421000 372.56766 5.1629717 715.33333 1.2472191
421200 372.59615 5.1739761 715.33333 1.2472191
421400 372.62356 5.1852266 715.33333 1.2472191
421600 372.65899 5.1975605 715.33333 1.2472191
421800 372.70103 5.2046152 715.33333 1.2472191
422000 372.73175 5.2077816 715.33333 1.2472191
422200 372.74413 5.2158037 715.33333 1.2472191
422400 372.77578 5.2131862 715.33333 1.2472191
422600 372.82658 5.2098092 715.33333 1.2472191
422800 372.87484 5.2116176 715.33333 1.2472191
423000 372.90492 5.2195172 715.33333 1.2472191
423200 372.94475 5.2263322 715.33333 1.2472191
423400 372.97143 5.2327909 715.33333 1.2472191
423600 373.02235 5.2352354 715.33333 1.2472191
423800 373.06711 5.2289894 715.33333 1.2472191
424000 373.11462 5.238802 715.33333 1.2472191
424200 373.15447 5.2448572 715.33333 1.2472191
424400 373.17786 5.2396668 715.33333 1.2472191
424600 373.20753 5.2344621 715.33333 1.2472191
424800 373.23371 5.2350865 715.33333 1.2472191
425000 373.27744 5.242969 715.33333 1.2472191
425200 373.31034 5.2512356 715.33333 1.2472191
425400 373.34346 5.2629391 715.33333 1.2472191
425600 373.36777 5.2508456 715.33333 1.2472191
425800 373.38932 5.2560532 715.33333 1.2472191
426000 373.40865 5.2733996 715.33333 1.2472191
426200 373.44196 5.2892373 715.33333 1.2472191
426400 373.48362 5.301747 715.33333 1.2472191
426600 373.51347 5.3198654 715.33333 1.2472191
426800 373.55312 5.3365893 715.33333 1.2472191
427000 373.58678 5.3500213 715.33333 1.2472191
427200 373.61131 5.3627708 715.33333 1.2472191
427400 373.64965 5.3712126 715.33333 1.2472191
427600 373.68045 5.3856463 715.33333 1.2472191
427800 373.70829 5.4050636 715.33333 1.2472191
428000 373.73965 5.4143122 715.33333 1.2472191
428200 373.77109 5.436521 715.33333 1.2472191
428400 373.7935 5.4503504 715.33333 1.2472191
428600 373.83105 5.4615714 715.33333 1.2472191
428800 373.86133 5.4667008 715.33333 1.2472191
429000 373.89587 5.4661628 715.33333 1.2472191
429200 373.93857 5.4636121 715.33333 1.2472191
429400 373.96996 5.4736146 715.33333 1.2472191
429600 374.01257 5.478041 715.33333 1.2472191
429800 374.05326 5.4880603 715.33333 1.2472191
430000 374.10747 5.5038469 715.33333 1.2472191
430200 374.14406 5.5111578 715.33333 1.2472191
430400 374.18593 5.5368675 715.33333 1.2472191
430600 374.23716 5.5573531 715.33333 1.2472191
430800 374.27222 5.5760471 715.33333 1.2472191
431000 374.30765 5.5991504 715.33333 1.2472191
