time Area Area_std
41800 308.15314 0.5103425
42000 308.19978 0.50473366
42200 308.24488 0.51063114
42400 308.28288 0.5024145
42600 308.3097 0.50322703
42800 308.34415 0.50334885
43000 308.3793 0.49724196
43200 308.40937 0.50293955
43400 308.45492 0.50771773
43600 308.49072 0.51715894
43800 308.53704 0.52735733
44000 308.58905 0.54254036
44200 308.64033 0.54425423
44400 308.67429 0.54496
44600 308.72626 0.55474564
44800 308.76712 0.55755436
45000 308.79967 0.54198619
45200 308.836 0.54512675
45400 308.87293 0.54755552
45600 308.89993 0.55299526
45800 308.94315 0.54774273
46000 308.98732 0.55147954
46200 309.02708 0.54843757
46400 309.07513 0.55784887
46600 309.11571 0.55018866
46800 309.16256 0.54344627
47000 309.20185 0.54606557
47200 309.24298 0.53975024
47400 309.272 0.51918009
47600 309.30205 0.5149017
47800 309.33908 0.51839877
48000 309.37188 0.52605171
48200 309.41366 0.52947187
48400 309.45726 0.53381491
48600 309.49837 0.53906851
48800 309.53378 0.55641957
49000 309.56564 0.55558433
49200 309.59855 0.56776967
49400 309.63846 0.57752009
49600 309.67446 0.57328695
49800 309.71906 0.56807737
50000 309.77486 0.57278532
50200 309.82347 0.57992574
50400 309.86055 0.58028885
50600 309.89803 0.57738232
50800 309.93918 0.58123886
51000 309.99239 0.5911902
51200 310.04921 0.58881861
51400 310.09742 0.5798655
51600 310.14542 0.58027459
51800 310.18086 0.58088027
52000 310.21645 0.58410972
52200 310.26029 0.58557952
52400 310.28778 0.59529309
52600 310.31712 0.60245561
52800 310.34487 0.60789997
53000 310.38176 0.61115782
53200 310.41975 0.61437766
53400 310.45517 0.60945885
53600 310.48877 0.60597852
53800 310.52137 0.59988779
54000 310.56225 0.59510202
54200 310.582 0.59647213
54400 310.61224 0.58481894
54600 310.63263 0.57596479
54800 310.65714 0.57279564
55000 310.7009 0.56981016
55200 310.74029 0.57202697
55400 310.77769 0.57776134
55600 310.81402 0.58104833
55800 310.85464 0.59896074
56000 310.89831 0.59939544
56200 310.94665 0.61936897
56400 310.98648 0.62564086
56600 311.01899 0.63652028
56800 311.03988 0.64602118
57000 311.06574 0.66131824
57200 311.0995 0.67565151
57400 311.12838 0.67776305
57600 311.15361 0.67903748
57800 311.1927 0.69082015
58000 311.23888 0.70200064
58200 311.27831 0.71098731
58400 311.32759 0.72772218
58600 311.35828 0.74531575
58800 311.39395 0.7451339
59000 311.43821 0.74570414
59200 311.47844 0.74829202
59400 311.51927 0.74784306
59600 311.5644 0.75125399
59800 311.59267 0.74497387
60000 311.62278 0.74358717
60200 311.64592 0.75703958
60400 311.6775 0.76385061
60600 311.71659 0.77780236
60800 311.75019 0.78333739
61000 311.79931 0.78347057
61200 311.84584 0.7858351
61400 311.8734 0.79092334
61600 311.90736 0.79540169
61800 311.93245 0.79654745
62000 311.97356 0.7858496
62200 312.01207 0.78094223
62400 312.0506 0.78092701
62600 312.10166 0.78481167
62800 312.15758 0.78285074
63000 312.20647 0.77217919
63200 312.24844 0.77103319
63400 312.29472 0.75612902
63600 312.34062 0.7535608
63800 312.37135 0.74730358
64000 312.41432 0.74856293
64200 312.45612 0.74407683
64400 312.49633 0.75713549
64600 312.54729 0.74458653
64800 312.58275 0.7331457
65000 312.61178 0.72762294
65200 312.62877 0.72031928
65400 312.66948 0.71596881
65600 312.69445 0.70691105
65800 312.7185 0.69535269
66000 312.75096 0.7013623
66200 312.79223 0.69952958
66400 312.84133 0.7123214
66600 312.88518 0.70109893
66800 312.92393 0.70052337
67000 312.95535 0.70692552
67200 313.00085 0.71568916
67400 313.02485 0.71308095
67600 313.05251 0.72296732
67800 313.09366 0.73677535
68000 313.14409 0.74638367
68200 313.18466 0.749677
68400 313.21478 0.74982015
68600 313.24547 0.74801508
68800 313.27297 0.75141985
69000 313.29545 0.74429408
69200 313.33436 0.74521439
69400 313.36702 0.73774583
69600 313.40346 0.7253966
69800 313.43976 0.72779953
70000 313.4842 0.72532302
70200 313.51584 0.72845532
70400 313.55873 0.72793467
70600 313.58721 0.73327926
70800 313.63947 0.74246886
71000 313.67946 0.73658296
71200 313.72119 0.72339069
71400 313.76678 0.71798615
71600 313.80608 0.71871209
71800 313.83487 0.71939463
72000 313.87961 0.7183614
72200 313.91431 0.71689754
72400 313.94828 0.72020371
72600 313.98607 0.7035746
72800 314.02992 0.69756676
73000 314.0472 0.68865031
73200 314.08976 0.69682722
73400 314.13066 0.69301873
73600 314.17244 0.69345164
73800 314.22196 0.68561681
74000 314.2664 0.68506126
74200 314.31957 0.67550453
74400 314.38566 0.66366654
74600 314.43093 0.65879206
74800 314.47012 0.64112335
75000 314.5069 0.63481252
75200 314.54974 0.62969138
75400 314.58575 0.62889442
75600 314.61756 0.62928767
75800 314.66041 0.62254488
76000 314.69824 0.60670867
76200 314.73792 0.60785804
76400 314.77393 0.59476728
76600 314.799 0.58926626
76800 314.82354 0.58179539
77000 314.86768 0.57466542
77200 314.8929 0.57991854
77400 314.9329 0.58207549
77600 314.97338 0.57749765
77800 315.01922 0.57734057
78000 315.05513 0.5825923
78200 315.08628 0.56508641
78400 315.11584 0.5615039
78600 315.14458 0.5447787
78800 315.18034 0.53936406
79000 315.1995 0.53030024
79200 315.23524 0.53396076
79400 315.26579 0.52987514
79600 315.30154 0.52080376
79800 315.34405 0.52602745
80000 315.37698 0.52354794
80200 315.41679 0.52791639
80400 315.47146 0.54356392
80600 315.50688 0.5584511
80800 315.55349 0.5538937
81000 315.59923 0.54290984
81200 315.6421 0.54618237
81400 315.69168 0.53766807
81600 315.72299 0.52884477
81800 315.76846 0.53286754
82000 315.82426 0.53635104
82200 315.87073 0.53830057
82400 315.92805 0.53784723
82600 315.97067 0.52047733
82800 316.01884 0.51040764
83000 316.06144 0.50085977
83200 316.08713 0.49964115
83400 316.1186 0.4927758
83600 316.14829 0.48598207
83800 316.18118 0.48360271
84000 316.21631 0.47626974
84200 316.24308 0.46528317
84400 316.27351 0.46943144
84600 316.29975 0.45822404
84800 316.31881 0.44736834
85000 316.35319 0.43324894
85200 316.39074 0.42768673
85400 316.41827 0.42989633
85600 316.46043 0.42056092
85800 316.5058 0.4224186
86000 316.55307 0.41877645
86200 316.60222 0.41491942
86400 316.63891 0.41541009
86600 316.68338 0.42364242
86800 316.72376 0.41136726
87000 316.75128 0.41144518
87200 316.77705 0.39965074
87400 316.80997 0.3921207
87600 316.85997 0.38453087
87800 316.89427 0.37605161
88000 316.9239 0.38748518
88200 316.94006 0.40404562
88400 316.95413 0.3970266
88600 316.96646 0.40202238
88800 316.98877 0.40948477
89000 317.02181 0.41432076
89200 317.05916 0.4056275
89400 317.1 0.39769955
89600 317.14406 0.40724985
89800 317.16576 0.41354651
90000 317.18147 0.42154118
90200 317.21663 0.42316182
90400 317.23987 0.41530754
90600 317.26751 0.4030779
90800 317.31041 0.39801949
91000 317.34722 0.39457823
91200 317.3854 0.39780917
91400 317.41439 0.40941441
91600 317.44512 0.43016243
91800 317.47904 0.45019182
92000 317.49832 0.45762966
92200 317.53156 0.46829964
92400 317.55807 0.48472635
92600 317.59188 0.47793959
92800 317.61704 0.48000606
93000 317.64637 0.48065859
93200 317.6799 0.48480943
93400 317.72068 0.4867968
93600 317.75598 0.47885553
93800 317.80192 0.4884178
94000 317.84019 0.4947746
94200 317.88414 0.48585191
94400 317.92773 0.46422255
94600 317.96658 0.44675821
94800 317.99759 0.4403447
95000 318.03292 0.4283315
95200 318.07807 0.41219794
95400 318.12412 0.40631768
95600 318.16937 0.40056136
95800 318.21352 0.40328551
96000 318.2524 0.40417082
96200 318.27808 0.41190954
96400 318.30413 0.42859516
96600 318.33539 0.43556711
96800 318.3842 0.43663774
97000 318.42685 0.43856269
97200 318.46127 0.43823928
97400 318.49414 0.43557295
97600 318.54889 0.43107871
97800 318.5796 0.4245526
98000 318.61019 0.41993416
98200 318.63838 0.41420529
98400 318.66714 0.41580129
98600 318.71392 0.41708588
98800 318.74096 0.41916897
99000 318.76969 0.42264733
99200 318.80917 0.42581563
99400 318.84968 0.41815763
99600 318.89186 0.42301915
99800 318.9366 0.43193032
100000 318.97812 0.41825782
100200 319.02143 0.4284808
100400 319.07975 0.43576189
100600 319.12627 0.44709411
100800 319.16453 0.47278685
101000 319.20023 0.49040916
101200 319.22857 0.50294524
101400 319.26615 0.50680763
101600 319.30551 0.51460385
101800 319.34219 0.52127889
102000 319.38073 0.53381144
102200 319.41419 0.54231348
102400 319.46175 0.55919578
102600 319.49943 0.57119541
102800 319.54682 0.57403054
103000 319.59938 0.57561662
103200 319.64254 0.58757331
103400 319.69148 0.58530041
103600 319.74524 0.58030478
103800 319.79347 0.58174514
104000 319.84112 0.5862264
104200 319.89102 0.58320755
104400 319.94465 0.58017658
104600 319.98515 0.58913598
104800 320.02025 0.59873344
105000 320.0628 0.61060741
105200 320.09273 0.61129265
105400 320.12389 0.6197981
105600 320.15882 0.62936924
105800 320.18495 0.63182636
106000 320.21868 0.63863269
106200 320.24896 0.6514226
106400 320.28423 0.66215334
106600 320.32998 0.66922917
106800 320.36248 0.67972827
107000 320.39344 0.6868365
107200 320.4223 0.69602896
107400 320.4663 0.68272484
107600 320.50509 0.68832511
107800 320.55286 0.6934781
108000 320.59206 0.67500081
108200 320.62293 0.66832755
108400 320.65369 0.65612308
108600 320.69326 0.64775605
108800 320.71788 0.64502777
109000 320.75692 0.64433302
109200 320.78651 0.64198749
109400 320.80293 0.64346817
109600 320.82871 0.62854141
109800 320.87827 0.60850537
110000 320.92848 0.58577504
110200 320.95818 0.58363359
110400 320.98711 0.58175963
110600 321.03193 0.58309834
110800 321.05919 0.58065092
111000 321.08947 0.57703982
111200 321.13237 0.57347801
111400 321.1701 0.56899969
111600 321.20873 0.55795576
111800 321.24051 0.56491567
112000 321.28329 0.56776743
112200 321.33204 0.56728587
112400 321.37235 0.57657563
112600 321.40805 0.58854782
112800 321.4441 0.57705878
113000 321.46234 0.57404026
113200 321.48922 0.5933186
113400 321.52107 0.60549821
113600 321.56279 0.6158671
113800 321.58507 0.62520519
114000 321.61231 0.63023681
114200 321.63852 0.63510714
114400 321.66973 0.64233917
114600 321.70094 0.65195983
114800 321.7321 0.66378131
115000 321.75626 0.67866367
115200 321.76519 0.68031087
115400 321.7834 0.66346545
115600 321.81856 0.65525973
115800 321.86186 0.65743738
116000 321.90611 0.66069959
116200 321.9376 0.65692933
116400 321.97152 0.64554515
116600 322.00269 0.64552718
116800 322.05092 0.65408803
117000 322.07973 0.64478655
117200 322.11822 0.64545753
117400 322.14983 0.64438699
117600 322.17473 0.64301371
117800 322.2119 0.63918882
118000 322.24513 0.64254373
118200 322.26988 0.65374119
118400 322.30861 0.64858093
118600 322.34373 0.66047102
118800 322.38133 0.67722404
119000 322.4145 0.6933579
119200 322.43942 0.69857032
119400 322.46476 0.70052584
119600 322.49123 0.69701442
119800 322.52324 0.70261189
120000 322.5537 0.70000004
120200 322.58653 0.70258987
120400 322.60041 0.69658816
120600 322.6295 0.69991488
120800 322.66647 0.70379513
121000 322.69632 0.70309088
121200 322.71517 0.70228918
121400 322.74784 0.69360217
121600 322.78328 0.69172679
121800 322.82139 0.69591566
122000 322.84904 0.68913826
122200 322.89568 0.68360603
122400 322.93782 0.69090798
122600 322.98853 0.67868087
122800 323.01894 0.67132804
123000 323.05548 0.64817085
123200 323.10872 0.64242221
123400 323.15757 0.63976094
123600 323.20496 0.626137
123800 323.25484 0.62384956
124000 323.30236 0.61486062
124200 323.34778 0.6058331
124400 323.38708 0.604113
124600 323.41972 0.59791838
124800 323.44798 0.57857844
125000 323.47712 0.56986951
125200 323.50755 0.55294588
125400 323.54425 0.53393146
125600 323.576 0.52453335
125800 323.60164 0.51050405
126000 323.63674 0.50513616
126200 323.67122 0.49412565
126400 323.70946 0.48627996
126600 323.73956 0.47741863
126800 323.78171 0.45850267
127000 323.81307 0.42409034
127200 323.83637 0.40748065
127400 323.86868 0.39175999
127600 323.89384 0.38539684
127800 323.92955 0.38346095
128000 323.9687 0.38137782
128200 323.99471 0.37585173
128400 324.03078 0.37863554
128600 324.06288 0.36228273
128800 324.08339 0.35847457
129000 324.1327 0.35603279
129200 324.1684 0.34353634
129400 324.19139 0.35039842
129600 324.21437 0.33518888
129800 324.23066 0.34049482
130000 324.26313 0.33675072
130200 324.28895 0.33981181
130400 324.31679 0.33448502
130600 324.33442 0.33775603
130800 324.36444 0.34509893
131000 324.39586 0.35257119
131200 324.43975 0.34937484
131400 324.4757 0.35070757
131600 324.50436 0.34505739
131800 324.53615 0.35603109
132000 324.56435 0.35297933
132200 324.61031 0.35501677
132400 324.64894 0.35786655
132600 324.69959 0.36372354
132800 324.74891 0.36743244
133000 324.78432 0.36211993
133200 324.82987 0.37060289
133400 324.86612 0.37771751
133600 324.90511 0.36959826
133800 324.94717 0.36729039
134000 324.9848 0.34695327
134200 325.02405 0.33999591
134400 325.07442 0.33308731
134600 325.12198 0.32932255
134800 325.16558 0.33357828
135000 325.22005 0.33786348
135200 325.26403 0.34869885
135400 325.30552 0.34752315
135600 325.35386 0.34249474
135800 325.38632 0.32888944
136000 325.42324 0.31571056
136200 325.45761 0.31185745
136400 325.49374 0.30043906
136600 325.53574 0.29279733
136800 325.57911 0.2807762
137000 325.61983 0.27283783
137200 325.64563 0.2708407
137400 325.67577 0.27738966
137600 325.72572 0.27859238
137800 325.76959 0.27541076
138000 325.80425 0.2556509
138200 325.83897 0.25423499
138400 325.88794 0.24883565
138600 325.92694 0.24413616
138800 325.96726 0.2445266
139000 326.00706 0.25173904
139200 326.05033 0.25410823
139400 326.08464 0.24724231
139600 326.12343 0.2538023
139800 326.1565 0.24734544
140000 326.18827 0.2378223
140200 326.22394 0.24903064
140400 326.2674 0.25771206
140600 326.31804 0.27192361
140800 326.36541 0.29249369
141000 326.41004 0.29640527
141200 326.44212 0.2973962
141400 326.46807 0.3076821
141600 326.50709 0.31060497
141800 326.5585 0.31566557
142000 326.60608 0.32444343
142200 326.65154 0.33134342
142400 326.68939 0.33064055
142600 326.72997 0.33038367
142800 326.78497 0.31454109
143000 326.8294 0.31228581
143200 326.86055 0.29809411
143400 326.88776 0.29783037
143600 326.91918 0.29007452
143800 326.94032 0.29917926
144000 326.97358 0.30597461
144200 327.01987 0.30832596
144400 327.05937 0.30162949
144600 327.09493 0.29176231
144800 327.13209 0.27834567
145000 327.1573 0.26748978
145200 327.18441 0.26927687
145400 327.225 0.2631886
145600 327.26733 0.25404648
145800 327.30758 0.24886531
146000 327.3525 0.26255326
146200 327.39238 0.27043105
146400 327.43952 0.27475431
146600 327.48328 0.28319051
146800 327.52478 0.28118542
147000 327.5459 0.28002982
147200 327.5737 0.27620166
147400 327.59831 0.28213177
147600 327.63058 0.27856462
147800 327.66276 0.25969593
148000 327.70306 0.24846196
148200 327.73753 0.2541792
148400 327.77603 0.24223345
148600 327.81909 0.24254695
148800 327.86989 0.24186406
149000 327.92213 0.23934003
149200 327.97928 0.2387691
149400 328.02896 0.23257653
149600 328.07692 0.22247423
149800 328.09742 0.20373545
150000 328.12801 0.20026743
150200 328.15632 0.19882599
150400 328.18091 0.18961773
150600 328.20203 0.17683339
150800 328.22999 0.17473125
151000 328.2603 0.16686921
151200 328.29403 0.16132861
151400 328.32504 0.15584353
151600 328.35188 0.15667173
151800 328.36217 0.16115847
152000 328.38814 0.16424486
152200 328.42395 0.16935341
152400 328.45469 0.17286047
152600 328.47682 0.15372131
152800 328.50834 0.1486349
153000 328.54258 0.13862413
153200 328.5856 0.12647877
153400 328.62317 0.12435863
153600 328.66192 0.14071552
153800 328.70757 0.14512425
154000 328.75507 0.14654083
154200 328.79473 0.14981607
154400 328.83492 0.1369599
154600 328.87245 0.13452112
154800 328.91483 0.13451138
155000 328.96528 0.13811189
155200 329.01917 0.13638637
155400 329.06629 0.13423091
155600 329.11021 0.11355176
155800 329.15193 0.11037498
156000 329.18611 0.10706935
156200 329.23104 0.11342434
156400 329.26555 0.11647878
156600 329.28689 0.11954792
156800 329.30601 0.12639329
157000 329.34981 0.13554788
157200 329.3934 0.15092827
157400 329.43518 0.15265374
157600 329.49323 0.15336603
157800 329.53316 0.15471476
158000 329.57651 0.16225885
158200 329.6238 0.17145448
158400 329.66447 0.18401639
158600 329.7126 0.20692821
158800 329.76122 0.22674835
159000 329.80842 0.24052792
159200 329.85161 0.24220906
159400 329.90379 0.23537409
159600 329.95647 0.22911581
159800 329.99404 0.22228306
160000 330.0313 0.22340529
160200 330.07898 0.22965084
160400 330.11622 0.2417415
160600 330.15215 0.25990927
160800 330.18395 0.26827286
161000 330.22169 0.28395211
161200 330.26067 0.29836173
161400 330.30644 0.31539832
161600 330.32934 0.32128992
161800 330.3601 0.30521591
162000 330.40268 0.3068018
162200 330.44312 0.30648767
162400 330.48109 0.3035437
162600 330.52803 0.2937857
162800 330.56547 0.29329975
163000 330.60517 0.28333345
163200 330.63794 0.28489978
163400 330.68607 0.27799344
163600 330.73288 0.26851715
163800 330.76805 0.25895979
164000 330.80784 0.24791421
164200 330.84529 0.2585041
164400 330.88165 0.2687972
164600 330.91794 0.26386498
164800 330.96274 0.24418051
165000 331.01521 0.23941644
165200 331.05773 0.23595951
165400 331.10969 0.24114014
165600 331.16441 0.24535791
165800 331.20882 0.24174854
166000 331.26185 0.23732446
166200 331.31928 0.23631857
166400 331.36924 0.22487173
166600 331.41528 0.21541144
166800 331.47995 0.20227663
167000 331.52404 0.18544352
167200 331.5741 0.18599431
167400 331.61505 0.18188705
167600 331.66543 0.18015679
167800 331.71581 0.18320923
168000 331.76102 0.18323384
168200 331.80209 0.18809042
168400 331.8404 0.19113631
168600 331.8727 0.1921422
168800 331.91937 0.19800541
169000 331.96601 0.20164234
169200 332.00754 0.21515525
169400 332.05441 0.22283457
169600 332.09472 0.22923525
169800 332.14262 0.24166005
170000 332.17951 0.24596423
170200 332.21906 0.24618892
170400 332.27504 0.24695059
170600 332.33035 0.25001474
170800 332.38384 0.2494412
171000 332.43682 0.23710752
171200 332.48507 0.22400491
171400 332.548 0.20842299
171600 332.59954 0.20199512
171800 332.64779 0.18924271
172000 332.69851 0.17249533
172200 332.76103 0.16560403
172400 332.81888 0.15477795
172600 332.88244 0.14621139
172800 332.92368 0.14083874
173000 332.98557 0.12792688
173200 333.04568 0.12257033
173400 333.09244 0.11949464
173600 333.14377 0.12118265
173800 333.18827 0.12839667
174000 333.23257 0.13894914
174200 333.2706 0.15724104
174400 333.29426 0.17704569
174600 333.32703 0.18305808
174800 333.36131 0.20304265
175000 333.39063 0.22626985
175200 333.43596 0.24176215
175400 333.48746 0.25812162
175600 333.52936 0.27271578
175800 333.56609 0.28029576
176000 333.61945 0.29604256
176200 333.68017 0.30865193
176400 333.73511 0.32257175
176600 333.786 0.33632115
176800 333.8361 0.35300993
177000 333.87554 0.35870329
177200 333.90605 0.37047078
177400 333.94741 0.37278698
177600 333.9937 0.37425922
177800 334.0346 0.37847162
178000 334.07637 0.38567955
178200 334.10603 0.39813877
178400 334.13507 0.40915301
178600 334.1743 0.41220626
178800 334.21065 0.41143297
179000 334.24854 0.39827509
179200 334.2778 0.39035251
179400 334.30245 0.39893622
179600 334.33291 0.40171847
179800 334.36143 0.41096072
180000 334.39962 0.42148693
180200 334.44139 0.42276159
180400 334.47913 0.42102293
180600 334.53018 0.41928123
180800 334.56272 0.43351807
181000 334.59909 0.42167126
181200 334.64127 0.41799504
181400 334.67953 0.42794193
181600 334.71021 0.42571497
181800 334.73384 0.42719255
182000 334.75964 0.43184222
182200 334.80226 0.42875214
182400 334.85279 0.42151545
182600 334.90138 0.4286766
182800 334.94463 0.43939811
183000 335.00566 0.42826319
183200 335.06191 0.43324133
183400 335.11171 0.43693317
183600 335.154 0.4303067
183800 335.19949 0.43197168
184000 335.24568 0.43596424
184200 335.29043 0.43534787
184400 335.3372 0.43912781
184600 335.37602 0.4349033
184800 335.41339 0.44005682
185000 335.45241 0.44861989
185200 335.49166 0.44383661
185400 335.52836 0.45672363
185600 335.5751 0.47256386
185800 335.61679 0.4832089
186000 335.66455 0.48598699
186200 335.71016 0.49497323
186400 335.75274 0.49951783
186600 335.78598 0.50280664
186800 335.83298 0.49422385
187000 335.87767 0.50115375
187200 335.92393 0.51010288
187400 335.97728 0.51649043
187600 336.02115 0.53236473
187800 336.07063 0.54169705
188000 336.11771 0.5567935
188200 336.15402 0.58761033
188400 336.18837 0.61653964
188600 336.21794 0.62834756
188800 336.27312 0.64376357
189000 336.31413 0.65112415
189200 336.34341 0.66308272
189400 336.37312 0.6654022
189600 336.41202 0.66334997
189800 336.46092 0.67151174
190000 336.49729 0.67711991
190200 336.53416 0.68886227
190400 336.58189 0.68480561
190600 336.62916 0.67866685
190800 336.67911 0.68036661
191000 336.71732 0.69744429
191200 336.75703 0.71128267
191400 336.78794 0.72497542
191600 336.83319 0.74107892
191800 336.86738 0.75717427
192000 336.90062 0.75897389
192200 336.94551 0.77624576
192400 336.98939 0.78962497
192600 337.04035 0.807756
192800 337.08675 0.81210811
193000 337.1362 0.81480336
193200 337.18086 0.80966939
193400 337.23101 0.80898289
193600 337.27689 0.80788707
193800 337.32434 0.81464231
194000 337.37344 0.83617296
194200 337.41176 0.84016017
194400 337.46778 0.84185374
194600 337.50671 0.83891416
194800 337.55019 0.84718241
195000 337.60087 0.8582246
195200 337.64373 0.86967509
195400 337.69082 0.880042
195600 337.73871 0.88289359
195800 337.7879 0.89539931
196000 337.83907 0.91044662
196200 337.87962 0.92064185
196400 337.93015 0.92828484
196600 337.98443 0.93631477
196800 338.04301 0.95987003
197000 338.09459 0.98142803
197200 338.15009 0.98112637
197400 338.20638 0.99785195
197600 338.25765 0.99686302
197800 338.28998 1.0068521
198000 338.32782 1.0125024
198200 338.35281 1.020226
198400 338.38348 1.0292667
198600 338.43391 1.0352663
198800 338.47964 1.024296
199000 338.52068 1.0313982
199200 338.55122 1.0418534
199400 338.58394 1.0508088
199600 338.64451 1.0614183
199800 338.70028 1.0661711
200000 338.75201 1.0602054
