time Area Area_std
55000 310.38636 0.29295158
55200 310.42115 0.29026625
55400 310.45431 0.3122525
55600 310.48863 0.33216579
55800 310.53316 0.33481004
56000 310.57494 0.32868773
56200 310.60209 0.32784432
56400 310.63908 0.3332406
56600 310.67813 0.33318698
56800 310.70334 0.33713045
57000 310.72401 0.32851575
57200 310.75887 0.31298168
57400 310.79214 0.29797042
57600 310.81812 0.29578678
57800 310.86149 0.30741261
58000 310.89594 0.31096778
58200 310.94398 0.30865458
58400 310.9833 0.29748187
58600 311.01144 0.29869821
58800 311.04379 0.28811179
59000 311.06626 0.27184394
59200 311.10101 0.26013907
59400 311.13206 0.24370306
59600 311.17696 0.25066222
59800 311.23177 0.24420888
60000 311.28531 0.23421384
60200 311.31951 0.22699702
60400 311.35951 0.21563674
60600 311.39117 0.21269227
60800 311.42489 0.20120596
61000 311.47302 0.1903742
61200 311.52151 0.18212144
61400 311.56079 0.16883735
61600 311.6033 0.16628715
61800 311.63279 0.16135167
62000 311.67058 0.15820937
62200 311.71304 0.15032987
62400 311.75393 0.14903681
62600 311.79634 0.15443254
62800 311.84387 0.16089562
63000 311.88852 0.16874888
63200 311.9432 0.17318583
63400 311.98649 0.15927929
63600 312.01383 0.15145716
63800 312.06392 0.1384567
64000 312.10355 0.12511549
64200 312.14548 0.10942132
64400 312.19992 0.094870713
64600 312.23743 0.085423167
64800 312.28725 0.076469629
65000 312.33837 0.066893464
65200 312.38999 0.066940479
65400 312.44616 0.08783046
65600 312.48578 0.097953947
65800 312.52526 0.11545401
66000 312.56606 0.11628653
66200 312.60506 0.11948715
66400 312.66373 0.12543747
66600 312.69862 0.12128849
66800 312.74281 0.1248518
67000 312.79646 0.1176169
67200 312.84689 0.11380657
67400 312.91168 0.1198025
67600 312.96285 0.11434102
67800 313.00598 0.10778602
68000 313.05154 0.11354544
68200 313.10458 0.1089328
68400 313.16128 0.11032212
68600 313.21513 0.099090209
68800 313.2614 0.10252812
69000 313.30851 0.11782012
69200 313.34863 0.11759175
69400 313.39303 0.10977246
69600 313.44445 0.10507868
69800 313.49633 0.09764833
70000 313.55802 0.10324897
70200 313.62257 0.095331236
70400 313.668 0.083866656
70600 313.70346 0.07312106
70800 313.74868 0.069338164
71000 313.80477 0.065724039
71200 313.85827 0.067791965
71400 313.89935 0.069238378
71600 313.9428 0.074504957
71800 313.98779 0.071147115
72000 314.02757 0.079592068
72200 314.07217 0.089112898
72400 314.1202 0.076508553
72600 314.14648 0.077278922
72800 314.1836 0.072761928
73000 314.2291 0.079148283
73200 314.27268 0.081506303
73400 314.32879 0.088578631
73600 314.37396 0.093979215
73800 314.41406 0.097199976
74000 314.46097 0.11358739
74200 314.52283 0.1212179
74400 314.58541 0.12203858
74600 314.63425 0.10351241
74800 314.67967 0.10536463
75000 314.71768 0.10763747
75200 314.75021 0.10589517
75400 314.79032 0.12333513
75600 314.81479 0.12676338
75800 314.85481 0.13637771
76000 314.89086 0.15071249
76200 314.93953 0.16306792
76400 314.99169 0.17161196
76600 315.05138 0.1940134
76800 315.11094 0.197197
77000 315.16469 0.18673701
77200 315.22576 0.18571294
77400 315.28947 0.19258374
77600 315.34837 0.19209287
77800 315.39535 0.19327909
78000 315.4516 0.19946084
78200 315.50033 0.20881949
78400 315.54694 0.21135313
78600 315.58628 0.21672856
78800 315.62317 0.21142149
79000 315.67027 0.22128448
79200 315.71776 0.22694891
79400 315.75852 0.23405825
79600 315.80035 0.25255858
79800 315.83535 0.26773306
80000 315.87929 0.27123528
80200 315.90832 0.26281421
80400 315.93709 0.26285758
80600 315.97495 0.27054737
80800 316.01314 0.26386319
81000 316.05565 0.26623469
81200 316.09182 0.2756594
81400 316.1438 0.28006486
81600 316.19416 0.28403194
81800 316.24418 0.2918956
82000 316.29523 0.28947921
82200 316.3269 0.29120274
82400 316.37014 0.28751787
82600 316.40318 0.27825266
82800 316.42886 0.27546949
83000 316.4589 0.27595313
83200 316.49403 0.26777103
83400 316.51958 0.26702131
83600 316.53063 0.26490907
83800 316.55789 0.26141021
84000 316.60355 0.25593455
84200 316.6432 0.23904436
84400 316.68378 0.23310309
84600 316.70436 0.23726637
84800 316.72499 0.23892731
85000 316.76951 0.23813792
85200 316.80895 0.22523539
85400 316.85714 0.22612961
85600 316.89835 0.23356652
85800 316.95085 0.24018007
86000 316.99803 0.23021023
86200 317.03238 0.2398189
86400 317.07577 0.24106564
86600 317.12466 0.22975011
86800 317.16423 0.22592349
87000 317.19812 0.23771018
87200 317.22009 0.22432171
87400 317.24335 0.21403505
87600 317.27799 0.19906132
87800 317.31302 0.19195232
88000 317.34013 0.19081902
88200 317.37242 0.19465152
88400 317.3962 0.19698765
88600 317.43632 0.19928125
88800 317.48664 0.20991264
89000 317.53855 0.22596185
89200 317.58521 0.24858773
89400 317.6345 0.2545725
89600 317.67497 0.2656367
89800 317.70702 0.26601115
90000 317.75178 0.27037648
90200 317.77325 0.28269938
90400 317.79828 0.28453488
90600 317.8361 0.29177829
90800 317.87476 0.28137959
91000 317.90113 0.29206191
91200 317.9296 0.2988723
91400 317.96378 0.31047736
91600 317.99516 0.30759449
91800 318.03035 0.31297078
92000 318.0659 0.31427549
92200 318.09367 0.3128015
92400 318.12847 0.3160701
92600 318.16164 0.32442153
92800 318.18914 0.32738807
93000 318.23092 0.3232613
93200 318.26865 0.31822617
93400 318.31693 0.30261833
93600 318.35813 0.28429807
93800 318.39675 0.2714045
94000 318.43667 0.26067413
94200 318.48415 0.26772196
94400 318.52926 0.27328372
94600 318.5809 0.27511824
94800 318.62247 0.28299983
95000 318.65228 0.30572376
95200 318.68817 0.3184398
95400 318.72661 0.32756677
95600 318.76341 0.32660604
95800 318.81512 0.32154011
96000 318.85907 0.31548197
96200 318.88899 0.3211922
96400 318.91589 0.32876172
96600 318.94602 0.34267067
96800 318.97531 0.35279008
97000 319.01395 0.3489803
97200 319.0513 0.34055445
97400 319.08873 0.33983406
97600 319.12067 0.35898725
97800 319.16093 0.37576907
98000 319.20947 0.38411114
98200 319.24702 0.39487654
98400 319.29832 0.39168487
98600 319.34452 0.40000765
98800 319.38082 0.39687935
99000 319.42108 0.39654426
99200 319.45767 0.38069244
99400 319.48428 0.37236863
99600 319.51601 0.36984295
99800 319.55449 0.37126821
100000 319.59306 0.37906558
100200 319.62954 0.4071489
100400 319.66351 0.41032818
100600 319.70416 0.41373761
100800 319.73473 0.41264287
101000 319.7623 0.42287474
101200 319.80352 0.42602349
101400 319.84067 0.42254827
101600 319.87955 0.42246415
101800 319.92868 0.41667596
102000 319.96518 0.41804911
102200 320.00196 0.43794561
102400 320.04134 0.44975004
102600 320.07688 0.4722271
102800 320.12038 0.48988044
103000 320.16117 0.48802016
103200 320.20239 0.50193202
103400 320.24511 0.52800495
103600 320.29555 0.53057755
103800 320.33229 0.520054
104000 320.37048 0.50877023
104200 320.38779 0.50844963
104400 320.42381 0.51261737
104600 320.46121 0.50713325
104800 320.49642 0.48833597
105000 320.53157 0.50873967
105200 320.55406 0.50244708
105400 320.58002 0.50424282
105600 320.61428 0.50128017
105800 320.66286 0.49023531
106000 320.70181 0.48696208
106200 320.73322 0.48926284
106400 320.77888 0.48251155
106600 320.81261 0.48266025
106800 320.83543 0.48032598
107000 320.8581 0.48528899
107200 320.89524 0.48127939
107400 320.9342 0.49489921
107600 320.96809 0.50106046
107800 321.00943 0.49869444
108000 321.04448 0.48682754
108200 321.08107 0.4803904
108400 321.11896 0.49548357
108600 321.16641 0.50740327
108800 321.20612 0.51974395
109000 321.24732 0.53784442
109200 321.2912 0.54791479
109400 321.34894 0.55554002
109600 321.38463 0.55117387
109800 321.42552 0.57062654
110000 321.46635 0.56824008
110200 321.51127 0.58070555
110400 321.55545 0.5890189
110600 321.59506 0.59365162
110800 321.63809 0.58912276
111000 321.67631 0.58448029
111200 321.72646 0.59419416
111400 321.76365 0.59524753
111600 321.7859 0.60026192
111800 321.8193 0.60666019
112000 321.84715 0.61328248
112200 321.8878 0.61832573
112400 321.92985 0.63615162
112600 321.97113 0.6420824
112800 322.0075 0.63938119
113000 322.03615 0.63852423
113200 322.0894 0.64235864
113400 322.12618 0.66434912
113600 322.16559 0.68938408
113800 322.21525 0.702526
114000 322.27325 0.71155082
114200 322.3296 0.71380701
114400 322.36402 0.72225801
114600 322.39052 0.72432734
114800 322.43433 0.72131297
115000 322.46875 0.72859069
115200 322.50193 0.73215884
115400 322.53846 0.71440111
115600 322.571 0.70186865
115800 322.60688 0.69318651
116000 322.65608 0.69521063
116200 322.69731 0.69719276
116400 322.73455 0.70806842
116600 322.77166 0.70915689
116800 322.80055 0.70469365
117000 322.84299 0.7036885
117200 322.88969 0.70378891
117400 322.92412 0.71862447
117600 322.95813 0.7197583
117800 322.99458 0.7164899
118000 323.0345 0.7123791
118200 323.06823 0.71462184
118400 323.10685 0.71705305
118600 323.14755 0.72031014
118800 323.19159 0.72631353
119000 323.22934 0.73623167
119200 323.26992 0.75634844
119400 323.30677 0.76664884
119600 323.33676 0.77302999
119800 323.36961 0.79376891
120000 323.40673 0.8015876
120200 323.45064 0.79912281
120400 323.50459 0.80214645
120600 323.54538 0.8082833
120800 323.58012 0.82988373
121000 323.62503 0.84543754
121200 323.66111 0.86112122
121400 323.69977 0.87088028
121600 323.73409 0.87114075
121800 323.78271 0.87666545
122000 323.81924 0.89439629
122200 323.85896 0.90412763
122400 323.91818 0.93068433
122600 323.96689 0.94305385
122800 324.00388 0.96308751
123000 324.04068 0.97291136
123200 324.08354 0.97296678
123400 324.1229 0.97247812
123600 324.16761 0.97786548
123800 324.20766 0.98277535
124000 324.23048 0.98058408
124200 324.24478 0.97478079
124400 324.28806 0.97255627
124600 324.32604 0.98169191
124800 324.37573 0.99320452
125000 324.40309 1.0100397
125200 324.44881 1.0170417
125400 324.47217 1.01872
125600 324.49569 1.0216461
125800 324.52239 1.0216146
126000 324.56345 1.019527
126200 324.59296 1.0136017
126400 324.62313 1.0148899
126600 324.66435 1.020696
126800 324.72053 1.038489
127000 324.75998 1.0512874
127200 324.79944 1.0595659
127400 324.85066 1.0656338
127600 324.90137 1.0745855
127800 324.94895 1.0857859
128000 325.01545 1.1007023
128200 325.06857 1.1095465
128400 325.11983 1.1154902
128600 325.17249 1.1252193
128800 325.22125 1.1392315
129000 325.26294 1.1390747
129200 325.28997 1.152655
129400 325.32216 1.1725093
129600 325.36679 1.1890054
129800 325.40757 1.1852276
130000 325.45965 1.1892081
130200 325.49861 1.2020247
130400 325.53596 1.2010702
130600 325.57358 1.2048971
130800 325.60923 1.2072035
131000 325.65895 1.2091773
131200 325.69101 1.2052266
131400 325.71414 1.2154921
131600 325.74617 1.220216
131800 325.78723 1.2159789
132000 325.84024 1.2251893
132200 325.87484 1.2262617
132400 325.91078 1.2470221
132600 325.94737 1.256215
132800 325.98294 1.2711867
133000 326.02246 1.2728115
133200 326.0576 1.2845896
133400 326.08298 1.2858151
133600 326.12294 1.2908567
133800 326.16726 1.2882415
134000 326.20765 1.2888684
134200 326.24936 1.2915026
134400 326.29516 1.2852118
134600 326.33645 1.2903458
134800 326.38658 1.2842762
135000 326.42691 1.2951752
135200 326.45994 1.2997647
135400 326.49109 1.3055961
135600 326.52944 1.3106121
135800 326.57322 1.3279412
136000 326.60206 1.3505923
136200 326.64023 1.3514001
136400 326.68553 1.3505795
136600 326.7267 1.3540754
136800 326.76084 1.3547106
137000 326.80732 1.3473489
137200 326.84074 1.3541118
137400 326.8812 1.375686
137600 326.93565 1.3838419
137800 326.98963 1.3932698
138000 327.0306 1.3994686
138200 327.07022 1.4092486
138400 327.10727 1.4234101
138600 327.14706 1.4350845
138800 327.18913 1.4460744
139000 327.23323 1.4585485
139200 327.27163 1.4760951
139400 327.30786 1.4845833
139600 327.34365 1.493036
139800 327.38768 1.503804
140000 327.42912 1.5119649
140200 327.46743 1.5303546
140400 327.49771 1.5486775
140600 327.53405 1.5476573
140800 327.58219 1.5447507
141000 327.62874 1.5443515
141200 327.68093 1.5387277
141400 327.72883 1.5400494
141600 327.77708 1.542195
141800 327.80512 1.5391797
142000 327.83819 1.5342408
142200 327.8686 1.5341886
142400 327.90929 1.530543
142600 327.94246 1.5253655
142800 327.97323 1.5122164
143000 328.0061 1.5152841
143200 328.03504 1.5188064
143400 328.06576 1.501796
143600 328.0981 1.4998159
143800 328.12966 1.5003441
144000 328.16767 1.4937764
144200 328.21978 1.4895509
144400 328.25633 1.4697303
144600 328.28922 1.4666944
144800 328.31411 1.4815629
145000 328.33566 1.4789475
145200 328.3755 1.4825413
145400 328.41402 1.4767668
145600 328.45712 1.4637586
145800 328.50223 1.4661225
146000 328.55076 1.4673013
146200 328.59352 1.4644866
146400 328.64341 1.4640179
146600 328.70009 1.4618327
146800 328.73647 1.4690732
147000 328.77445 1.4838312
147200 328.81361 1.4861518
147400 328.84952 1.4754699
147600 328.89323 1.4841683
147800 328.93455 1.4796826
148000 328.97631 1.4880852
148200 329.00479 1.4969384
148400 329.0272 1.5006275
148600 329.05495 1.5069589
148800 329.09387 1.5068911
149000 329.12625 1.5139711
149200 329.15888 1.5113275
149400 329.19417 1.5159945
149600 329.22837 1.5286977
149800 329.26293 1.551704
150000 329.30816 1.5699072
150200 329.35591 1.582672
150400 329.39812 1.5893775
150600 329.44609 1.5868771
150800 329.47881 1.5837828
151000 329.51256 1.5926168
151200 329.53789 1.5994251
151400 329.55838 1.6112789
151600 329.58648 1.6182123
151800 329.60865 1.6246778
152000 329.6218 1.6213498
152200 329.66294 1.6150742
152400 329.70071 1.6210429
152600 329.74226 1.6180716
152800 329.77761 1.5958067
153000 329.81128 1.5921227
153200 329.84773 1.5866037
153400 329.88416 1.5905469
153600 329.92546 1.5902935
153800 329.97754 1.5929863
154000 330.02275 1.5901248
154200 330.06317 1.5900694
154400 330.10961 1.586898
154600 330.13961 1.5810133
154800 330.17571 1.5741554
155000 330.21581 1.5638603
155200 330.25079 1.5532268
155400 330.2896 1.548877
155600 330.31557 1.5532349
155800 330.35824 1.5541284
156000 330.39296 1.5421737
156200 330.42988 1.5296373
156400 330.46597 1.535734
156600 330.51716 1.5443576
156800 330.55526 1.5489401
157000 330.59345 1.5338439
157200 330.62188 1.5243822
157400 330.6526 1.5237652
157600 330.68519 1.5320178
157800 330.72299 1.5419178
158000 330.76362 1.545587
158200 330.80104 1.545904
158400 330.84888 1.560238
158600 330.9027 1.5653263
158800 330.92966 1.5687723
159000 330.9728 1.5701439
159200 331.01591 1.5677539
159400 331.05213 1.5650938
159600 331.09048 1.5627821
159800 331.12682 1.5680005
160000 331.17818 1.5807493
160200 331.21811 1.5885942
160400 331.25012 1.6017044
160600 331.28454 1.5985399
160800 331.32597 1.590054
161000 331.3682 1.5828419
161200 331.39697 1.5846994
161400 331.44249 1.5911724
161600 331.47405 1.5924981
161800 331.51364 1.5963609
162000 331.56276 1.6066566
162200 331.60957 1.6188961
162400 331.66271 1.6220218
162600 331.70314 1.6201551
162800 331.74634 1.6275154
163000 331.79481 1.6329694
163200 331.83652 1.6261859
163400 331.88396 1.6274384
163600 331.92041 1.6261246
163800 331.95237 1.6365354
164000 331.98717 1.6423733
164200 332.02439 1.6654287
164400 332.06732 1.6796461
164600 332.10329 1.7021662
164800 332.14337 1.7175318
165000 332.19487 1.7295468
165200 332.22915 1.7399644
165400 332.27697 1.7661882
165600 332.30979 1.7725647
165800 332.33495 1.7855473
166000 332.36025 1.7870009
166200 332.39341 1.7883774
166400 332.41731 1.7946997
166600 332.42959 1.7970927
166800 332.45591 1.8071835
167000 332.51177 1.7972779
167200 332.56144 1.7976448
167400 332.59121 1.7919408
167600 332.63409 1.7905688
167800 332.66671 1.7659086
168000 332.69123 1.756906
168200 332.71321 1.7544511
168400 332.73645 1.748148
168600 332.77383 1.7586161
168800 332.80317 1.7778841
169000 332.8386 1.7980431
169200 332.8781 1.8060496
169400 332.91988 1.8199541
169600 332.97076 1.8107372
169800 333.01638 1.8006354
170000 333.05845 1.7847816
170200 333.09964 1.7817987
170400 333.14083 1.7736956
170600 333.17969 1.7806466
170800 333.21747 1.7831551
171000 333.25172 1.7928182
171200 333.2818 1.8057962
171400 333.31883 1.7948037
171600 333.36106 1.8038709
171800 333.39437 1.8140336
172000 333.43818 1.8114719
172200 333.49029 1.8093564
172400 333.53752 1.8146961
172600 333.5794 1.828833
172800 333.62426 1.8406474
173000 333.66713 1.8337628
173200 333.71146 1.8502075
173400 333.75347 1.8622327
173600 333.7926 1.8811047
173800 333.8324 1.8967317
174000 333.88291 1.8979431
174200 333.92511 1.8973358
174400 333.95576 1.8892344
174600 333.99119 1.8701129
174800 334.02384 1.8610824
175000 334.06185 1.8725591
175200 334.09507 1.8810275
175400 334.13912 1.8824642
175600 334.18835 1.8925757
175800 334.22935 1.8847592
176000 334.2862 1.8672664
176200 334.33695 1.8539643
176400 334.38755 1.8504412
176600 334.42374 1.8526413
176800 334.46262 1.854417
177000 334.50772 1.854389
177200 334.54497 1.8504555
177400 334.58273 1.848625
177600 334.62503 1.850697
177800 334.67714 1.8394208
178000 334.72868 1.8279818
178200 334.78444 1.8254402
178400 334.83765 1.8312273
178600 334.88848 1.8356047
178800 334.93325 1.8347568
179000 334.96049 1.8397209
179200 334.9954 1.8422626
179400 335.0379 1.8360603
179600 335.07668 1.835056
179800 335.11013 1.8371068
180000 335.14867 1.8418428
180200 335.18831 1.834009
180400 335.22285 1.8395185
180600 335.25971 1.8548194
180800 335.29527 1.8521404
181000 335.33757 1.8541004
181200 335.38377 1.8511344
181400 335.42381 1.8585308
181600 335.448 1.8576134
181800 335.47649 1.8523717
182000 335.51727 1.854111
182200 335.5572 1.8533972
182400 335.58667 1.8491643
182600 335.62617 1.8407962
182800 335.6698 1.8383712
183000 335.71483 1.8273939
183200 335.76657 1.8266917
183400 335.79864 1.8342844
183600 335.83421 1.8357624
183800 335.86394 1.8445487
184000 335.89469 1.8465042
184200 335.93188 1.8401385
184400 335.9702 1.838814
184600 336.00288 1.8410473
184800 336.03899 1.8436026
185000 336.07117 1.8415446
185200 336.09649 1.8519115
185400 336.13546 1.8701656
185600 336.17731 1.8752487
185800 336.20718 1.8771218
186000 336.24856 1.879982
186200 336.28335 1.8823749
186400 336.3313 1.8907707
186600 336.38682 1.9039677
186800 336.42463 1.9145688
187000 336.46707 1.907196
187200 336.51102 1.9124957
187400 336.5646 1.9077999
187600 336.60777 1.9089359
187800 336.65206 1.9277951
188000 336.68938 1.9489317
188200 336.73204 1.94176
188400 336.76227 1.9361938
188600 336.79804 1.9544288
188800 336.83787 1.9686795
189000 336.8791 1.9792921
189200 336.92277 1.9864159
189400 336.95464 1.9856269
189600 336.99871 1.9875289
189800 337.03765 1.9904349
190000 337.05721 1.9909074
190200 337.09604 1.9999977
190400 337.14095 1.9892827
190600 337.17119 1.9903337
190800 337.21256 1.9928082
191000 337.25337 1.9978116
191200 337.29885 1.9948095
191400 337.32974 1.9951555
191600 337.3493 2.0104953
191800 337.38291 2.0223219
192000 337.41079 2.025911
192200 337.44296 2.0207466
192400 337.48612 2.0249522
192600 337.51941 2.0383368
192800 337.56291 2.0471362
193000 337.61142 2.0463236
193200 337.6478 2.049988
193400 337.68329 2.0467344
193600 337.72651 2.0649866
193800 337.76307 2.0694993
194000 337.79677 2.0755771
194200 337.83548 2.0841299
194400 337.86598 2.0881112
194600 337.89399 2.1061819
194800 337.93916 2.1095357
195000 337.9683 2.1151844
195200 338.00438 2.1326377
195400 338.0533 2.137742
195600 338.10281 2.1399132
195800 338.15044 2.1380996
196000 338.19371 2.1417123
196200 338.22747 2.1397838
196400 338.26277 2.1414972
196600 338.29451 2.1344836
196800 338.33088 2.1378625
197000 338.36028 2.1382124
197200 338.38447 2.139409
197400 338.41628 2.1450529
197600 338.45197 2.1412032
197800 338.47738 2.1438085
198000 338.51203 2.1491774
198200 338.54712 2.1556581
198400 338.59244 2.1680694
198600 338.62882 2.1751618
198800 338.66283 2.183696
199000 338.70176 2.1901591
199200 338.73378 2.2014841
199400 338.76093 2.2087878
199600 338.78647 2.2247958
199800 338.81848 2.2371135
200000 338.84874 2.255099
200200 338.88249 2.2696812
200400 338.92562 2.2813774
200600 338.9647 2.2871913
