time Area Area_std
20000 304.39565 0.070508213
20200 304.42914 0.067938323
20400 304.47761 0.074422452
20600 304.53238 0.064011137
20800 304.57042 0.061661872
21000 304.61499 0.067400053
21200 304.66545 0.083876031
21400 304.72324 0.08239647
21600 304.76691 0.096478706
21800 304.82516 0.10508971
22000 304.86448 0.1147644
22200 304.90427 0.1083346
22400 304.93329 0.12355465
22600 304.98202 0.12992499
22800 305.01934 0.1302812
23000 305.05642 0.13309034
23200 305.09495 0.1221229
23400 305.13702 0.11863529
23600 305.17577 0.10132217
23800 305.20032 0.095820582
24000 305.23269 0.10090862
24200 305.26444 0.10412816
24400 305.29099 0.098330937
24600 305.32584 0.097014025
24800 305.36661 0.10374247
25000 305.40866 0.10747826
25200 305.4513 0.11036906
25400 305.49792 0.1022241
25600 305.55014 0.095254343
25800 305.59243 0.08277979
26000 305.64348 0.08042463
26200 305.68458 0.07146194
26400 305.72138 0.0614754
26600 305.74944 0.072996907
26800 305.78568 0.070328646
27000 305.81507 0.064966593
27200 305.85893 0.072641521
27400 305.9084 0.084201867
27600 305.93785 0.079893001
27800 305.9782 0.078225718
28000 306.02888 0.088234822
28200 306.07523 0.099347607
28400 306.11869 0.10710188
28600 306.15894 0.11885287
28800 306.21414 0.12319814
29000 306.26234 0.12409768
29200 306.31157 0.13044854
29400 306.34226 0.14076042
29600 306.37059 0.13318477
29800 306.41691 0.1466266
30000 306.4525 0.15762873
30200 306.50076 0.166366
30400 306.54324 0.17841787
30600 306.5836 0.19267462
30800 306.62896 0.20063933
31000 306.66873 0.20770042
31200 306.70819 0.21404884
31400 306.75235 0.21800202
31600 306.78968 0.22343687
31800 306.82623 0.22508459
32000 306.87248 0.22987657
32200 306.92367 0.22670604
32400 306.97181 0.22869251
32600 307.02073 0.21930013
32800 307.05834 0.21297425
33000 307.08989 0.21322979
33200 307.13938 0.20848459
33400 307.18022 0.21035969
33600 307.2104 0.20769935
33800 307.25521 0.21371277
34000 307.30338 0.22884404
34200 307.3402 0.24044961
34400 307.3707 0.2407004
34600 307.40195 0.24080911
34800 307.44365 0.23370742
35000 307.48125 0.22528701
35200 307.52641 0.21569142
35400 307.56805 0.20064196
35600 307.61219 0.1966517
35800 307.64661 0.19149892
36000 307.68389 0.19588729
36200 307.73873 0.20132539
36400 307.77655 0.20407642
36600 307.82023 0.19554687
36800 307.86872 0.19318917
37000 307.91057 0.18947949
37200 307.95038 0.19281192
37400 308.0041 0.19408517
37600 308.05516 0.20116368
37800 308.10624 0.21892589
38000 308.15594 0.22978927
38200 308.20799 0.24197925
38400 308.24149 0.24994163
38600 308.27515 0.26131321
38800 308.31466 0.2719606
39000 308.34613 0.27599075
39200 308.39815 0.2937773
39400 308.4519 0.30279763
39600 308.50215 0.30959018
39800 308.55088 0.31351514
40000 308.6044 0.32851624
40200 308.65831 0.32907751
40400 308.69677 0.32609938
40600 308.74356 0.33093234
40800 308.77332 0.33936761
41000 308.80864 0.34253823
41200 308.84904 0.31756548
41400 308.90122 0.31588087
41600 308.95623 0.32263601
41800 309.00171 0.32209561
42000 309.03983 0.32101603
42200 309.08616 0.33686315
42400 309.12354 0.33430631
42600 309.16444 0.33321369
42800 309.22423 0.34423787
43000 309.26102 0.35356039
43200 309.3181 0.35805244
43400 309.37151 0.35468321
43600 309.41021 0.35553994
43800 309.45486 0.3627102
44000 309.50141 0.35743409
44200 309.55166 0.34410928
44400 309.61057 0.34952335
44600 309.65715 0.34948297
44800 309.69323 0.34090468
45000 309.74193 0.34530759
45200 309.78862 0.34567075
45400 309.8384 0.35198616
45600 309.87305 0.36728347
45800 309.92143 0.38170462
46000 309.9624 0.37341184
46200 310.00082 0.36428618
46400 310.03298 0.35087435
46600 310.06457 0.34501078
46800 310.09789 0.33061328
47000 310.14174 0.32131682
47200 310.19277 0.31578117
47400 310.231 0.32853564
47600 310.27819 0.33390745
47800 310.32393 0.33548069
48000 310.36828 0.3246333
48200 310.40754 0.32734235
48400 310.45299 0.3311183
48600 310.49345 0.34700623
48800 310.54228 0.3721367
49000 310.58277 0.37518507
49200 310.62086 0.39067859
49400 310.65658 0.42098117
49600 310.69944 0.41750497
49800 310.75051 0.41042738
50000 310.80262 0.40895615
50200 310.84712 0.40343039
50400 310.88723 0.39906362
50600 310.93419 0.39109768
50800 310.99343 0.40040885
51000 311.05894 0.40967784
51200 311.10671 0.41805762
51400 311.13809 0.41961732
51600 311.17873 0.42852631
51800 311.23021 0.43524287
52000 311.27718 0.44824126
52200 311.3277 0.45203932
52400 311.362 0.44610564
52600 311.40741 0.45414807
52800 311.45142 0.45144666
53000 311.49113 0.45891704
53200 311.54166 0.46635381
53400 311.59179 0.47259602
53600 311.63171 0.48160928
53800 311.68588 0.49466933
54000 311.74061 0.51067128
54200 311.79034 0.52171613
54400 311.84906 0.52975414
54600 311.894 0.53082163
54800 311.93643 0.52279993
55000 311.98107 0.53742136
55200 312.03051 0.53005543
55400 312.06822 0.52803278
55600 312.10954 0.52399544
55800 312.15691 0.53068327
56000 312.20886 0.52873845
56200 312.27013 0.53176792
56400 312.32802 0.53149418
56600 312.36766 0.52939491
56800 312.41548 0.52509243
57000 312.46973 0.50969646
57200 312.53248 0.50639208
57400 312.5877 0.51113718
57600 312.65029 0.51853176
57800 312.70928 0.52512142
58000 312.76692 0.51705839
58200 312.81503 0.5083854
58400 312.86005 0.50114165
58600 312.90186 0.49064186
58800 312.94431 0.50401795
59000 312.98085 0.51369003
59200 313.01726 0.52766376
59400 313.0733 0.5274923
59600 313.12185 0.52158186
59800 313.16905 0.51877099
60000 313.22672 0.51637923
60200 313.28136 0.51433613
60400 313.32862 0.52150941
60600 313.3598 0.52750988
60800 313.40951 0.53679077
61000 313.45882 0.54622712
61200 313.49755 0.53794124
61400 313.53836 0.52750776
61600 313.57569 0.50971011
61800 313.62134 0.49977158
62000 313.65157 0.49462281
62200 313.67755 0.49997259
62400 313.70434 0.50145352
62600 313.74851 0.5078045
62800 313.79701 0.50771376
63000 313.84281 0.50441487
63200 313.88975 0.50611694
63400 313.93016 0.50381228
63600 313.9781 0.51648608
63800 314.01678 0.51751296
64000 314.06215 0.52483206
64200 314.12094 0.5336552
64400 314.1653 0.52410065
64600 314.21183 0.51728632
64800 314.25671 0.50803023
65000 314.29615 0.50457213
65200 314.33193 0.50886744
65400 314.3688 0.50092815
65600 314.40905 0.4961576
65800 314.44745 0.49685617
66000 314.48565 0.4955825
66200 314.53047 0.49542119
66400 314.57398 0.49846531
66600 314.60071 0.49456511
66800 314.63375 0.50052994
67000 314.6735 0.50271909
67200 314.72476 0.49291365
67400 314.77257 0.49793501
67600 314.8015 0.52009597
67800 314.84072 0.52648481
68000 314.87671 0.52404379
68200 314.90897 0.52134675
68400 314.94559 0.51229655
68600 314.99173 0.50513983
68800 315.03556 0.50268017
69000 315.08118 0.49593461
69200 315.11371 0.49007818
69400 315.14884 0.48748974
69600 315.18971 0.49790754
69800 315.23124 0.50064721
70000 315.28733 0.5021819
70200 315.32625 0.49729211
70400 315.3766 0.49249433
70600 315.42172 0.49726281
70800 315.46856 0.50400422
71000 315.50396 0.5031266
71200 315.53781 0.48820411
71400 315.57611 0.48715473
71600 315.61251 0.48802811
71800 315.66036 0.48042352
72000 315.70052 0.48377926
72200 315.73713 0.5043863
72400 315.78157 0.51019868
72600 315.80916 0.51665162
72800 315.83648 0.505206
73000 315.86225 0.50443495
73200 315.89339 0.49316024
73400 315.93734 0.48484064
73600 315.98959 0.48138468
73800 316.02526 0.48148445
74000 316.06509 0.48548201
74200 316.09022 0.48257279
74400 316.11829 0.4899866
74600 316.15575 0.49149257
74800 316.191 0.48325768
75000 316.22675 0.49042332
75200 316.25849 0.4800986
75400 316.2936 0.47018565
75600 316.35255 0.44824647
75800 316.40192 0.4368431
76000 316.44144 0.42667319
76200 316.46692 0.40751651
76400 316.5054 0.3993223
76600 316.53425 0.40037227
76800 316.55569 0.4022538
77000 316.58508 0.39983132
77200 316.62094 0.38797633
77400 316.65911 0.38457777
77600 316.70298 0.37982755
77800 316.74532 0.37118668
78000 316.78281 0.36761346
78200 316.81937 0.35912821
78400 316.87399 0.35539663
78600 316.92699 0.34422129
78800 316.96498 0.32017205
79000 317.00745 0.32390322
79200 317.03867 0.30998891
79400 317.07461 0.29229501
79600 317.1112 0.27454112
79800 317.16673 0.25950353
80000 317.21083 0.25060178
80200 317.26382 0.25871505
80400 317.30845 0.25980072
80600 317.35116 0.25179051
80800 317.40525 0.24727595
81000 317.46844 0.24639042
81200 317.53157 0.26763808
81400 317.58895 0.27809836
81600 317.65101 0.28008741
81800 317.70764 0.28035561
82000 317.75283 0.26623383
82200 317.79877 0.27738515
82400 317.83551 0.26640229
82600 317.88104 0.280566
82800 317.92626 0.29383166
83000 317.9895 0.29984581
83200 318.02857 0.30501288
83400 318.07598 0.30959009
83600 318.11149 0.29813927
83800 318.1474 0.30452852
84000 318.18309 0.30646163
84200 318.22213 0.30402747
84400 318.26366 0.3132932
84600 318.31296 0.30085665
84800 318.34126 0.28878302
85000 318.36851 0.28895737
85200 318.40645 0.28711298
85400 318.44784 0.29112947
85600 318.4911 0.28247999
85800 318.5339 0.26185788
86000 318.58312 0.25229448
86200 318.63811 0.24305681
86400 318.70085 0.22965041
86600 318.75794 0.21492757
86800 318.81293 0.21803931
87000 318.86842 0.22065297
87200 318.91999 0.22960111
87400 318.97505 0.23824232
87600 319.02712 0.24831671
87800 319.07894 0.26309923
88000 319.13837 0.27756755
88200 319.18559 0.29110707
88400 319.22558 0.28757686
88600 319.27562 0.29516837
88800 319.32047 0.30246339
89000 319.36102 0.29633931
89200 319.41381 0.29434887
89400 319.45401 0.29836063
89600 319.48101 0.29222776
89800 319.52614 0.28856232
90000 319.56726 0.28422727
90200 319.60862 0.28634572
90400 319.65949 0.27943109
90600 319.70897 0.29151327
90800 319.76346 0.30021398
91000 319.81165 0.29228318
91200 319.85697 0.28396067
91400 319.88726 0.27962566
91600 319.92452 0.26856042
91800 319.95872 0.25201271
92000 320.00221 0.25491096
92200 320.03794 0.26243552
92400 320.08325 0.26834124
92600 320.11699 0.27819124
92800 320.15502 0.28921418
93000 320.19951 0.28351335
93200 320.24041 0.28371957
93400 320.2863 0.27093875
93600 320.33808 0.26869985
93800 320.38584 0.26303117
94000 320.43176 0.25173867
94200 320.47628 0.23955952
94400 320.52315 0.23366686
94600 320.56913 0.21054242
94800 320.61245 0.1964544
95000 320.66351 0.19609035
95200 320.71495 0.20027683
95400 320.76175 0.20317091
95600 320.8091 0.20056936
95800 320.85787 0.19944227
96000 320.89643 0.1809396
96200 320.9406 0.17305579
96400 320.98349 0.17989487
96600 321.03561 0.17595295
96800 321.08865 0.17301855
97000 321.1359 0.17413034
97200 321.18778 0.1643109
97400 321.2419 0.16399574
97600 321.28655 0.16835632
97800 321.33927 0.16954809
98000 321.38483 0.16968497
98200 321.42323 0.17216937
98400 321.45955 0.17314744
98600 321.50214 0.17364171
98800 321.55265 0.17312772
99000 321.59725 0.16572663
99200 321.64308 0.17609802
99400 321.69025 0.17722364
99600 321.71645 0.18622786
99800 321.74315 0.19097789
100000 321.78127 0.1883013
100200 321.82689 0.19224597
100400 321.85865 0.20203677
100600 321.89253 0.21385208
100800 321.9132 0.23267839
101000 321.94616 0.24510004
101200 321.98647 0.26012204
101400 322.01668 0.26781999
101600 322.04521 0.26243444
101800 322.07554 0.24867172
102000 322.09873 0.24078458
102200 322.14078 0.23368012
102400 322.18151 0.24258106
102600 322.22393 0.23492908
102800 322.25303 0.24525673
103000 322.28673 0.24388211
103200 322.3432 0.23382587
103400 322.39864 0.2157189
103600 322.4507 0.2183738
103800 322.49719 0.22335557
104000 322.53151 0.22729117
104200 322.57049 0.22566188
104400 322.59932 0.219047
104600 322.62463 0.21356575
104800 322.67392 0.2043793
105000 322.71605 0.19040877
105200 322.76237 0.17741164
105400 322.80273 0.16634411
105600 322.83999 0.16066459
105800 322.8826 0.1480609
106000 322.92839 0.13666341
106200 322.9643 0.13465584
106400 323.00754 0.12821165
106600 323.03716 0.14476439
106800 323.07014 0.15255239
107000 323.10727 0.15248666
107200 323.14755 0.15284033
107400 323.19043 0.15108189
107600 323.21907 0.14395769
107800 323.24701 0.1405338
108000 323.29133 0.13872688
108200 323.33826 0.14581575
108400 323.39191 0.16769167
108600 323.43658 0.16631907
108800 323.48385 0.15581914
109000 323.5166 0.15062713
109200 323.55148 0.14364652
109400 323.59624 0.14413822
109600 323.65178 0.13972264
109800 323.68726 0.13247697
110000 323.71097 0.12268031
110200 323.72645 0.13055701
110400 323.74486 0.13751214
110600 323.7783 0.13551856
110800 323.82442 0.12814703
111000 323.86947 0.13228942
111200 323.91104 0.13584832
111400 323.94346 0.1454482
111600 323.98121 0.14986534
111800 324.01407 0.15833467
112000 324.05576 0.16750663
112200 324.10885 0.16935429
112400 324.17107 0.16845289
112600 324.23916 0.16134906
112800 324.30003 0.16365485
113000 324.36139 0.14893712
113200 324.42031 0.14396407
113400 324.47804 0.14578559
113600 324.52091 0.13725484
113800 324.56467 0.15136141
114000 324.60679 0.16932268
114200 324.64972 0.17652252
114400 324.69126 0.16365957
114600 324.74827 0.16544494
114800 324.80823 0.16502229
115000 324.84964 0.15889616
115200 324.876 0.14452712
115400 324.91105 0.14420137
115600 324.95082 0.14885763
115800 324.98826 0.15982246
116000 325.02585 0.15815124
116200 325.05188 0.16887604
116400 325.07875 0.17684952
116600 325.12124 0.17884259
116800 325.15456 0.1854858
117000 325.18644 0.18742669
117200 325.22529 0.17661629
117400 325.26643 0.17570896
117600 325.30717 0.18922705
117800 325.34359 0.19240074
118000 325.37392 0.18876334
118200 325.41831 0.20384786
118400 325.47334 0.22302106
118600 325.51815 0.24086426
118800 325.55852 0.25004589
119000 325.60121 0.25278171
119200 325.63549 0.25023932
119400 325.68342 0.26536738
119600 325.73151 0.28015615
119800 325.76568 0.28963698
120000 325.80843 0.3033478
120200 325.85292 0.31255492
120400 325.90415 0.32826504
120600 325.95178 0.3342189
120800 326.00367 0.351804
121000 326.0422 0.3532165
121200 326.0705 0.36315982
121400 326.09151 0.36003852
121600 326.12513 0.36789474
121800 326.16868 0.37529118
122000 326.23071 0.38561903
122200 326.27849 0.40066518
122400 326.30994 0.42313125
122600 326.35335 0.43943866
122800 326.38837 0.44820078
123000 326.42651 0.46143917
123200 326.47069 0.47087723
123400 326.51895 0.47234662
123600 326.55857 0.47897772
123800 326.60335 0.48022459
124000 326.64454 0.48064313
124200 326.68134 0.47814299
124400 326.72473 0.49348752
124600 326.76512 0.50682049
124800 326.81335 0.51023674
125000 326.857 0.52250592
125200 326.89872 0.5365355
125400 326.93772 0.5548007
125600 326.96645 0.56393006
125800 327.01009 0.57161754
126000 327.04677 0.57904275
126200 327.10058 0.58852779
126400 327.1254 0.5963136
126600 327.16551 0.60058978
126800 327.21481 0.60328963
127000 327.28018 0.61251826
127200 327.32124 0.6229555
127400 327.36032 0.63103822
127600 327.39927 0.6394026
127800 327.43804 0.6513946
128000 327.48062 0.65346078
128200 327.52615 0.66732699
128400 327.58078 0.66749998
128600 327.62331 0.67258891
128800 327.67674 0.68072226
129000 327.73791 0.69032026
129200 327.78993 0.69675068
129400 327.8441 0.69735104
129600 327.88235 0.71146544
129800 327.91628 0.71073157
130000 327.95439 0.70706171
130200 327.98897 0.68379092
130400 328.01768 0.67237386
130600 328.05269 0.68317505
130800 328.09662 0.68189221
131000 328.13347 0.68390591
131200 328.17189 0.68741538
131400 328.22503 0.69684594
131600 328.26345 0.70955439
131800 328.29256 0.71573677
132000 328.33475 0.72253745
132200 328.37511 0.73385977
132400 328.4239 0.73715453
132600 328.46984 0.74343336
132800 328.52737 0.75182024
133000 328.58124 0.76648815
133200 328.62988 0.7804339
133400 328.68433 0.8022338
133600 328.72585 0.8289326
133800 328.76425 0.83707196
134000 328.81445 0.83806574
134200 328.86937 0.85062546
134400 328.92923 0.85038121
134600 328.98634 0.85750455
134800 329.03641 0.86972638
135000 329.08773 0.88439224
135200 329.12421 0.8981689
135400 329.15228 0.89914733
135600 329.20007 0.89973224
135800 329.24884 0.89010926
136000 329.30123 0.88583167
136200 329.34143 0.89239346
136400 329.39888 0.89134153
136600 329.44803 0.89843517
136800 329.48836 0.90742807
137000 329.53156 0.90883991
137200 329.57281 0.91108855
137400 329.61664 0.90764558
137600 329.66617 0.90698569
137800 329.7111 0.91425955
138000 329.76006 0.91887283
138200 329.80106 0.91741301
138400 329.84902 0.92440715
138600 329.89615 0.933237
138800 329.95375 0.93991484
139000 330.00697 0.93841537
139200 330.04646 0.95251184
139400 330.1075 0.96190819
139600 330.16058 0.96290972
139800 330.21026 0.96738091
140000 330.26054 0.9681018
140200 330.30409 0.96847374
140400 330.35055 0.96426456
140600 330.38879 0.95977763
140800 330.43561 0.94685217
141000 330.48797 0.96055833
141200 330.53528 0.97920728
141400 330.57311 0.99891815
141600 330.61732 1.0041376
141800 330.66421 1.0223299
142000 330.69936 1.0353425
142200 330.75174 1.0567872
142400 330.7838 1.0663567
142600 330.82799 1.0664502
142800 330.86611 1.0691324
143000 330.91783 1.0692685
143200 330.95664 1.0752552
143400 330.99928 1.0692908
143600 331.04216 1.0552632
143800 331.09423 1.0590178
144000 331.14249 1.0682659
144200 331.1743 1.0667861
144400 331.21953 1.0668387
144600 331.27003 1.0779909
144800 331.32953 1.0847071
145000 331.37388 1.0780983
145200 331.42699 1.071461
145400 331.47032 1.0769615
145600 331.52414 1.0796646
145800 331.57544 1.0866131
146000 331.61738 1.103643
146200 331.66275 1.1181001
146400 331.70385 1.1234845
146600 331.73613 1.1282938
146800 331.77893 1.1314128
147000 331.81967 1.1436066
147200 331.86235 1.1558604
147400 331.91258 1.1602325
147600 331.95983 1.1733834
147800 332.00004 1.1755692
148000 332.03943 1.1832897
148200 332.08211 1.1860756
148400 332.11821 1.189819
148600 332.16001 1.2015576
148800 332.20018 1.2181447
149000 332.236 1.2244461
149200 332.26906 1.2240419
149400 332.30631 1.2235784
149600 332.3566 1.2181803
149800 332.39899 1.2154798
150000 332.4446 1.2024864
150200 332.49927 1.1872319
150400 332.55241 1.1758579
150600 332.60077 1.1769194
150800 332.64311 1.1794904
151000 332.67914 1.1712458
151200 332.70782 1.1732231
151400 332.74284 1.1747118
151600 332.78065 1.1790331
151800 332.83009 1.1802087
152000 332.87584 1.1831367
152200 332.92786 1.1690039
152400 332.97546 1.1662516
152600 333.03186 1.1616786
152800 333.07146 1.1518827
153000 333.10604 1.1382714
153200 333.15298 1.1317927
153400 333.19171 1.1162706
153600 333.23809 1.1170756
153800 333.28063 1.1066019
154000 333.32735 1.0945279
154200 333.36027 1.0917891
154400 333.39733 1.1017383
154600 333.42557 1.1081144
154800 333.46732 1.1042851
155000 333.49995 1.1075599
155200 333.53871 1.0998737
155400 333.58562 1.107408
155600 333.62412 1.107493
155800 333.65774 1.1008273
156000 333.699 1.105029
156200 333.74406 1.113059
156400 333.7812 1.1134586
156600 333.82361 1.1173708
156800 333.86426 1.1141934
157000 333.9162 1.1192697
157200 333.95889 1.124734
157400 333.99678 1.1298722
157600 334.04381 1.1216072
157800 334.07257 1.1204849
158000 334.11313 1.1265492
158200 334.15323 1.1372233
158400 334.19158 1.164654
158600 334.23931 1.1810598
158800 334.26971 1.1931271
159000 334.29151 1.2022554
159200 334.33175 1.2011335
159400 334.37014 1.1909196
159600 334.42275 1.1746734
159800 334.46019 1.1693235
160000 334.49973 1.1677
160200 334.55779 1.1741226
160400 334.60524 1.1731826
160600 334.65481 1.1848168
160800 334.7078 1.1846662
161000 334.75732 1.1690087
161200 334.81099 1.1534895
161400 334.86356 1.134985
161600 334.92287 1.129485
161800 334.96945 1.1235894
162000 335.00924 1.119407
162200 335.04827 1.1111698
162400 335.09226 1.1008106
162600 335.13716 1.1123882
162800 335.18537 1.122377
163000 335.23285 1.1410691
163200 335.2733 1.1426827
163400 335.33286 1.1546463
163600 335.3881 1.1595862
163800 335.45345 1.165713
164000 335.52057 1.1735012
164200 335.58004 1.1850985
164400 335.6357 1.1792699
164600 335.68423 1.1833786
164800 335.74758 1.1837209
165000 335.79019 1.1945656
165200 335.83432 1.1957571
165400 335.88189 1.1946582
165600 335.93497 1.1804374
165800 335.98469 1.1692579
166000 336.03625 1.1485049
166200 336.10576 1.1383228
166400 336.16567 1.1406027
166600 336.22375 1.1423447
166800 336.27889 1.1264519
167000 336.34309 1.1286108
167200 336.39614 1.1284962
167400 336.45907 1.126949
167600 336.51549 1.1158236
167800 336.5733 1.1117952
168000 336.63184 1.1046438
168200 336.69141 1.0990292
168400 336.75059 1.0982476
168600 336.80384 1.1069841
168800 336.84886 1.103634
169000 336.91959 1.1038097
169200 336.9772 1.0919558
169400 337.04965 1.0756019
169600 337.10997 1.0688152
169800 337.1725 1.0671066
170000 337.22232 1.0766709
170200 337.28074 1.0843592
170400 337.33703 1.0950163
170600 337.3956 1.1032277
170800 337.45214 1.1087901
171000 337.51175 1.1082829
171200 337.57502 1.1076305
171400 337.63674 1.1071515
171600 337.70011 1.0971262
171800 337.74989 1.0942116
172000 337.7841 1.1064052
172200 337.83122 1.1093238
172400 337.8875 1.11358
172600 337.94044 1.1282838
172800 337.98606 1.1411053
173000 338.03623 1.1473803
173200 338.07577 1.1491265
173400 338.12442 1.1483716
173600 338.18037 1.1655365
173800 338.23685 1.1628281
174000 338.28503 1.1455179
174200 338.35375 1.1293681
174400 338.41937 1.1242221
174600 338.46606 1.1248254
174800 338.51167 1.1244373
175000 338.56551 1.1173789
175200 338.61024 1.1128021
175400 338.66204 1.1099043
175600 338.70582 1.1172342
175800 338.74074 1.1103239
176000 338.79645 1.1139538
176200 338.84476 1.1148143
176400 338.90072 1.123349
176600 338.95134 1.1250535
176800 339.00381 1.1325592
177000 339.06525 1.1292036
177200 339.11264 1.1291572
177400 339.16514 1.1231983
177600 339.2328 1.1196903
177800 339.28826 1.1174638
178000 339.35373 1.113792
178200 339.41312 1.0988613
178400 339.46572 1.0837887
178600 339.50803 1.0837886
178800 339.56525 1.1039349
179000 339.61253 1.1047627
179200 339.6585 1.1012672
179400 339.70556 1.1054203
179600 339.74453 1.1158835
179800 339.78196 1.1136016
180000 339.84088 1.1116102
180200 339.89156 1.1177775
180400 339.93524 1.1350264
180600 339.99049 1.1402323
180800 340.04234 1.1394939
181000 340.09576 1.1517809
181200 340.15245 1.1619262
181400 340.2066 1.1737046
181600 340.25437 1.1775306
181800 340.29302 1.1886012
182000 340.34631 1.2083296
182200 340.3879 1.1993394
182400 340.42964 1.2105148
182600 340.46789 1.2127546
182800 340.50344 1.2117481
183000 340.55018 1.2060723
183200 340.59962 1.2058252
183400 340.64083 1.203621
183600 340.6784 1.2098299
183800 340.74277 1.2227107
184000 340.79764 1.2221103
184200 340.84611 1.1940632
184400 340.90109 1.1572636
184600 340.9415 1.1444982
184800 340.97173 1.130493
185000 341.01889 1.1250519
185200 341.06646 1.1162142
185400 341.11084 1.1098576
185600 341.15577 1.093331
185800 341.18877 1.0795409
186000 341.23151 1.0742922
186200 341.27298 1.0569447
186400 341.3086 1.0368452
186600 341.35079 1.0204885
186800 341.40048 1.0158099
187000 341.4629 0.999384
187200 341.52207 0.98674806
187400 341.56597 0.99021783
187600 341.61644 0.9814333
187800 341.67556 0.97042532
188000 341.72736 0.97099092
188200 341.78284 0.96502473
188400 341.84454 0.96053206
188600 341.90368 0.94979584
188800 341.95259 0.95014258
189000 342.00677 0.94451661
189200 342.06198 0.94574669
189400 342.10771 0.9523141
189600 342.14481 0.95543215
189800 342.18579 0.9595182
190000 342.22594 0.95447637
190200 342.26923 0.95255086
190400 342.31977 0.95537694
190600 342.38487 0.94609837
190800 342.43598 0.9525491
191000 342.4831 0.95319903
191200 342.52499 0.94426602
191400 342.56345 0.94092916
191600 342.61457 0.95325148
191800 342.67699 0.95388224
192000 342.72221 0.96616976
192200 342.77131 0.96421824
192400 342.82078 0.9660058
192600 342.86295 0.97805611
192800 342.91141 0.98528634
193000 342.95062 1.0077012
193200 343.0074 1.0175124
193400 343.07257 1.0251655
193600 343.13666 1.0274026
193800 343.19859 1.0393899
194000 343.25829 1.0474887
194200 343.31604 1.059114
194400 343.38826 1.063435
194600 343.47004 1.0782172
194800 343.52093 1.0724066
195000 343.573 1.0743441
195200 343.62764 1.0843027
195400 343.6866 1.0949062
195600 343.74189 1.0757953
195800 343.79859 1.0676225
196000 343.83982 1.072645
196200 343.88017 1.0731991
196400 343.90442 1.065932
196600 343.93648 1.0588095
196800 343.97777 1.0527087
197000 344.02497 1.0507257
197200 344.08283 1.0545747
197400 344.14536 1.0767763
197600 344.19594 1.069547
197800 344.25306 1.0555462
198000 344.31395 1.0652268
198200 344.37139 1.0609385
198400 344.43257 1.0506412
198600 344.47391 1.0356745
198800 344.51792 1.028347
199000 344.57086 1.0120313
199200 344.62032 0.9990567
199400 344.67278 0.98919476
199600 344.72683 0.96765473
199800 344.78308 0.95402975
200000 344.83899 0.95199524
200200 344.88753 0.93262542
200400 344.92846 0.92349948
