time Area Area_std NumInNet
61400 311.8734 0.79092334 715.33333
61600 311.90736 0.79540169 715.33333
61800 311.93245 0.79654745 715.33333
62000 311.97356 0.7858496 715.33333
62200 312.01207 0.78094223 715.33333
62400 312.0506 0.78092701 715.33333
62600 312.10166 0.78481167 715.33333
62800 312.15758 0.78285074 715.33333
63000 312.20647 0.77217919 715.33333
63200 312.24844 0.77103319 715.33333
63400 312.29472 0.75612902 715.33333
63600 312.34062 0.7535608 715.33333
63800 312.37135 0.74730358 715.33333
64000 312.41432 0.74856293 715.33333
64200 312.45612 0.74407683 715.33333
64400 312.49633 0.75713549 715.33333
64600 312.54729 0.74458653 715.33333
64800 312.58275 0.7331457 715.33333
65000 312.61178 0.72762294 715.33333
65200 312.62877 0.72031928 715.33333
65400 312.66948 0.71596881 715.33333
65600 312.69445 0.70691105 715.33333
65800 312.7185 0.69535269 715.33333
66000 312.75096 0.7013623 715.33333
66200 312.79223 0.69952958 715.33333
66400 312.84133 0.7123214 715.33333
66600 312.88518 0.70109893 715.33333
66800 312.92393 0.70052337 715.33333
67000 312.95535 0.70692552 715.33333
67200 313.00085 0.71568916 715.33333
67400 313.02485 0.71308095 715.33333
67600 313.05251 0.72296732 715.33333
67800 313.09366 0.73677535 715.33333
68000 313.14409 0.74638367 715.33333
68200 313.18466 0.749677 715.33333
68400 313.21478 0.74982015 715.33333
68600 313.24547 0.74801508 715.33333
68800 313.27297 0.75141985 715.33333
69000 313.29545 0.74429408 715.33333
69200 313.33436 0.74521439 715.33333
69400 313.36702 0.73774583 715.33333
69600 313.40346 0.7253966 715.33333
69800 313.43976 0.72779953 715.33333
70000 313.4842 0.72532302 715.33333
70200 313.51584 0.72845532 715.33333
70400 313.55873 0.72793467 715.33333
70600 313.58721 0.73327926 715.33333
70800 313.63947 0.74246886 715.33333
71000 313.67946 0.73658296 715.33333
71200 313.72119 0.72339069 715.33333
71400 313.76678 0.71798615 715.33333
71600 313.80608 0.71871209 715.33333
71800 313.83487 0.71939463 715.33333
72000 313.87961 0.7183614 715.33333
72200 313.91431 0.71689754 715.33333
72400 313.94828 0.72020371 715.33333
72600 313.98607 0.7035746 715.33333
72800 314.02992 0.69756676 715.33333
73000 314.0472 0.68865031 715.33333
73200 314.08976 0.69682722 715.33333
73400 314.13066 0.69301873 715.33333
73600 314.17244 0.69345164 715.33333
73800 314.22196 0.68561681 715.33333
74000 314.2664 0.68506126 715.33333
74200 314.31957 0.67550453 715.33333
74400 314.38566 0.66366654 715.33333
74600 314.43093 0.65879206 715.33333
74800 314.47012 0.64112335 715.33333
75000 314.5069 0.63481252 715.33333
75200 314.54974 0.62969138 715.33333
75400 314.58575 0.62889442 715.33333
75600 314.61756 0.62928767 715.33333
75800 314.66041 0.62254488 715.33333
76000 314.69824 0.60670867 715.33333
76200 314.73792 0.60785804 715.33333
76400 314.77393 0.59476728 715.33333
76600 314.799 0.58926626 715.33333
76800 314.82354 0.58179539 715.33333
77000 314.86768 0.57466542 715.33333
77200 314.8929 0.57991854 715.33333
77400 314.9329 0.58207549 715.33333
77600 314.97338 0.57749765 715.33333
77800 315.01922 0.57734057 715.33333
78000 315.05513 0.5825923 715.33333
78200 315.08628 0.56508641 715.33333
78400 315.11584 0.5615039 715.33333
78600 315.14458 0.5447787 715.33333
78800 315.18034 0.53936406 715.33333
79000 315.1995 0.53030024 715.33333
79200 315.23524 0.53396076 715.33333
79400 315.26579 0.52987514 715.33333
79600 315.30154 0.52080376 715.33333
79800 315.34405 0.52602745 715.33333
80000 315.37698 0.52354794 715.33333
80200 315.41679 0.52791639 715.33333
80400 315.47146 0.54356392 715.33333
80600 315.50688 0.5584511 715.33333
80800 315.55349 0.5538937 715.33333
81000 315.59923 0.54290984 715.33333
81200 315.6421 0.54618237 715.33333
81400 315.69168 0.53766807 715.33333
81600 315.72299 0.52884477 715.33333
81800 315.76846 0.53286754 715.33333
82000 315.82426 0.53635104 715.33333
82200 315.87073 0.53830057 715.33333
82400 315.92805 0.53784723 715.33333
82600 315.97067 0.52047733 715.33333
82800 316.01884 0.51040764 715.33333
83000 316.06144 0.50085977 715.33333
83200 316.08713 0.49964115 715.33333
83400 316.1186 0.4927758 715.33333
83600 316.14829 0.48598207 715.33333
83800 316.18118 0.48360271 715.33333
84000 316.21631 0.47626974 715.33333
84200 316.24308 0.46528317 715.33333
84400 316.27351 0.46943144 715.33333
84600 316.29975 0.45822404 715.33333
84800 316.31881 0.44736834 715.33333
85000 316.35319 0.43324894 715.33333
85200 316.39074 0.42768673 715.33333
85400 316.41827 0.42989633 715.33333
85600 316.46043 0.42056092 715.33333
85800 316.5058 0.4224186 715.33333
86000 316.55307 0.41877645 715.33333
86200 316.60222 0.41491942 715.33333
86400 316.63891 0.41541009 715.33333
86600 316.68338 0.42364242 715.33333
86800 316.72376 0.41136726 715.33333
87000 316.75128 0.41144518 715.33333
87200 316.77705 0.39965074 715.33333
87400 316.80997 0.3921207 715.33333
87600 316.85997 0.38453087 715.33333
87800 316.89427 0.37605161 715.33333
88000 316.9239 0.38748518 715.33333
88200 316.94006 0.40404562 715.33333
88400 316.95413 0.3970266 715.33333
88600 316.96646 0.40202238 715.33333
88800 316.98877 0.40948477 715.33333
89000 317.02181 0.41432076 715.33333
89200 317.05916 0.4056275 715.33333
89400 317.1 0.39769955 715.33333
89600 317.14406 0.40724985 715.33333
89800 317.16576 0.41354651 715.33333
90000 317.18147 0.42154118 715.33333
90200 317.21663 0.42316182 715.33333
90400 317.23987 0.41530754 715.33333
90600 317.26751 0.4030779 715.33333
90800 317.31041 0.39801949 715.33333
91000 317.34722 0.39457823 715.33333
91200 317.3854 0.39780917 715.33333
91400 317.41439 0.40941441 715.33333
91600 317.44512 0.43016243 715.33333
91800 317.47904 0.45019182 715.33333
92000 317.49832 0.45762966 715.33333
92200 317.53156 0.46829964 715.33333
92400 317.55807 0.48472635 715.33333
92600 317.59188 0.47793959 715.33333
92800 317.61704 0.48000606 715.33333
93000 317.64637 0.48065859 715.33333
93200 317.6799 0.48480943 715.33333
93400 317.72068 0.4867968 715.33333
93600 317.75598 0.47885553 715.33333
93800 317.80192 0.4884178 715.33333
94000 317.84019 0.4947746 715.33333
94200 317.88414 0.48585191 715.33333
94400 317.92773 0.46422255 715.33333
94600 317.96658 0.44675821 715.33333
94800 317.99759 0.4403447 715.33333
95000 318.03292 0.4283315 715.33333
95200 318.07807 0.41219794 715.33333
95400 318.12412 0.40631768 715.33333
95600 318.16937 0.40056136 715.33333
95800 318.21352 0.40328551 715.33333
96000 318.2524 0.40417082 715.33333
96200 318.27808 0.41190954 715.33333
96400 318.30413 0.42859516 715.33333
96600 318.33539 0.43556711 715.33333
96800 318.3842 0.43663774 715.33333
97000 318.42685 0.43856269 715.33333
97200 318.46127 0.43823928 715.33333
97400 318.49414 0.43557295 715.33333
97600 318.54889 0.43107871 715.33333
97800 318.5796 0.4245526 715.33333
98000 318.61019 0.41993416 715.33333
98200 318.63838 0.41420529 715.33333
98400 318.66714 0.41580129 715.33333
98600 318.71392 0.41708588 715.33333
98800 318.74096 0.41916897 715.33333
99000 318.76969 0.42264733 715.33333
99200 318.80917 0.42581563 715.33333
99400 318.84968 0.41815763 715.33333
99600 318.89186 0.42301915 715.33333
99800 318.9366 0.43193032 715.33333
100000 318.97812 0.41825782 715.33333
100200 319.02143 0.4284808 715.33333
100400 319.07975 0.43576189 715.33333
100600 319.12627 0.44709411 715.33333
100800 319.16453 0.47278685 715.33333
101000 319.20023 0.49040916 715.33333
101200 319.22857 0.50294524 715.33333
101400 319.26615 0.50680763 715.33333
101600 319.30551 0.51460385 715.33333
101800 319.34219 0.52127889 715.33333
102000 319.38073 0.53381144 715.33333
102200 319.41419 0.54231348 715.33333
102400 319.46175 0.55919578 715.33333
102600 319.49943 0.57119541 715.33333
102800 319.54682 0.57403054 715.33333
103000 319.59938 0.57561662 715.33333
103200 319.64254 0.58757331 715.33333
103400 319.69148 0.58530041 715.33333
103600 319.74524 0.58030478 715.33333
103800 319.79347 0.58174514 715.33333
104000 319.84112 0.5862264 715.33333
104200 319.89102 0.58320755 715.33333
104400 319.94465 0.58017658 715.33333
104600 319.98515 0.58913598 715.33333
104800 320.02025 0.59873344 715.33333
105000 320.0628 0.61060741 715.33333
105200 320.09273 0.61129265 715.33333
105400 320.12389 0.6197981 715.33333
105600 320.15882 0.62936924 715.33333
105800 320.18495 0.63182636 715.33333
106000 320.21868 0.63863269 715.33333
106200 320.24896 0.6514226 715.33333
106400 320.28423 0.66215334 715.33333
106600 320.32998 0.66922917 715.33333
106800 320.36248 0.67972827 715.33333
107000 320.39344 0.6868365 715.33333
107200 320.4223 0.69602896 715.33333
107400 320.4663 0.68272484 715.33333
107600 320.50509 0.68832511 715.33333
107800 320.55286 0.6934781 715.33333
108000 320.59206 0.67500081 715.33333
108200 320.62293 0.66832755 715.33333
108400 320.65369 0.65612308 715.33333
108600 320.69326 0.64775605 715.33333
108800 320.71788 0.64502777 715.33333
109000 320.75692 0.64433302 715.33333
109200 320.78651 0.64198749 715.33333
109400 320.80293 0.64346817 715.33333
109600 320.82871 0.62854141 715.33333
109800 320.87827 0.60850537 715.33333
110000 320.92848 0.58577504 715.33333
110200 320.95818 0.58363359 715.33333
110400 320.98711 0.58175963 715.33333
110600 321.03193 0.58309834 715.33333
110800 321.05919 0.58065092 715.33333
111000 321.08947 0.57703982 715.33333
111200 321.13237 0.57347801 715.33333
111400 321.1701 0.56899969 715.33333
111600 321.20873 0.55795576 715.33333
111800 321.24051 0.56491567 715.33333
112000 321.28329 0.56776743 715.33333
112200 321.33204 0.56728587 715.33333
112400 321.37235 0.57657563 715.33333
112600 321.40805 0.58854782 715.33333
112800 321.4441 0.57705878 715.33333
113000 321.46234 0.57404026 715.33333
113200 321.48922 0.5933186 715.33333
113400 321.52107 0.60549821 715.33333
113600 321.56279 0.6158671 715.33333
113800 321.58507 0.62520519 715.33333
114000 321.61231 0.63023681 715.33333
114200 321.63852 0.63510714 715.33333
114400 321.66973 0.64233917 715.33333
114600 321.70094 0.65195983 715.33333
114800 321.7321 0.66378131 715.33333
115000 321.75626 0.67866367 715.33333
115200 321.76519 0.68031087 715.33333
115400 321.7834 0.66346545 715.33333
115600 321.81856 0.65525973 715.33333
115800 321.86186 0.65743738 715.33333
116000 321.90611 0.66069959 715.33333
116200 321.9376 0.65692933 715.33333
116400 321.97152 0.64554515 715.33333
116600 322.00269 0.64552718 715.33333
116800 322.05092 0.65408803 715.33333
117000 322.07973 0.64478655 715.33333
117200 322.11822 0.64545753 715.33333
117400 322.14983 0.64438699 715.33333
117600 322.17473 0.64301371 715.33333
117800 322.2119 0.63918882 715.33333
118000 322.24513 0.64254373 715.33333
118200 322.26988 0.65374119 715.33333
118400 322.30861 0.64858093 715.33333
118600 322.34373 0.66047102 715.33333
118800 322.38133 0.67722404 715.33333
119000 322.4145 0.6933579 715.33333
119200 322.43942 0.69857032 715.33333
119400 322.46476 0.70052584 715.33333
119600 322.49123 0.69701442 715.33333
119800 322.52324 0.70261189 715.33333
120000 322.5537 0.70000004 715.33333
120200 322.58653 0.70258987 715.33333
120400 322.60041 0.69658816 715.33333
120600 322.6295 0.69991488 715.33333
120800 322.66647 0.70379513 715.33333
121000 322.69632 0.70309088 715.33333
121200 322.71517 0.70228918 715.33333
121400 322.74784 0.69360217 715.33333
121600 322.78328 0.69172679 715.33333
121800 322.82139 0.69591566 715.33333
122000 322.84904 0.68913826 715.33333
122200 322.89568 0.68360603 715.33333
122400 322.93782 0.69090798 715.33333
122600 322.98853 0.67868087 715.33333
122800 323.01894 0.67132804 715.33333
123000 323.05548 0.64817085 715.33333
123200 323.10872 0.64242221 715.33333
123400 323.15757 0.63976094 715.33333
123600 323.20496 0.626137 715.33333
123800 323.25484 0.62384956 715.33333
124000 323.30236 0.61486062 715.33333
124200 323.34778 0.6058331 715.33333
124400 323.38708 0.604113 715.33333
124600 323.41972 0.59791838 715.33333
124800 323.44798 0.57857844 715.33333
125000 323.47712 0.56986951 715.33333
125200 323.50755 0.55294588 715.33333
125400 323.54425 0.53393146 715.33333
125600 323.576 0.52453335 715.33333
125800 323.60164 0.51050405 715.33333
126000 323.63674 0.50513616 715.33333
126200 323.67122 0.49412565 715.33333
126400 323.70946 0.48627996 715.33333
126600 323.73956 0.47741863 715.33333
126800 323.78171 0.45850267 715.33333
127000 323.81307 0.42409034 715.33333
127200 323.83637 0.40748065 715.33333
127400 323.86868 0.39175999 715.33333
127600 323.89384 0.38539684 715.33333
127800 323.92955 0.38346095 715.33333
128000 323.9687 0.38137782 715.33333
128200 323.99471 0.37585173 715.33333
128400 324.03078 0.37863554 715.33333
128600 324.06288 0.36228273 715.33333
128800 324.08339 0.35847457 715.33333
129000 324.1327 0.35603279 715.33333
129200 324.1684 0.34353634 715.33333
129400 324.19139 0.35039842 715.33333
129600 324.21437 0.33518888 715.33333
129800 324.23066 0.34049482 715.33333
130000 324.26313 0.33675072 715.33333
130200 324.28895 0.33981181 715.33333
130400 324.31679 0.33448502 715.33333
130600 324.33442 0.33775603 715.33333
130800 324.36444 0.34509893 715.33333
131000 324.39586 0.35257119 715.33333
131200 324.43975 0.34937484 715.33333
131400 324.4757 0.35070757 715.33333
131600 324.50436 0.34505739 715.33333
131800 324.53615 0.35603109 715.33333
132000 324.56435 0.35297933 715.33333
132200 324.61031 0.35501677 715.33333
132400 324.64894 0.35786655 715.33333
132600 324.69959 0.36372354 715.33333
132800 324.74891 0.36743244 715.33333
133000 324.78432 0.36211993 715.33333
133200 324.82987 0.37060289 715.33333
133400 324.86612 0.37771751 715.33333
133600 324.90511 0.36959826 715.33333
133800 324.94717 0.36729039 715.33333
134000 324.9848 0.34695327 715.33333
134200 325.02405 0.33999591 715.33333
134400 325.07442 0.33308731 715.33333
134600 325.12198 0.32932255 715.33333
134800 325.16558 0.33357828 715.33333
135000 325.22005 0.33786348 715.33333
135200 325.26403 0.34869885 715.33333
135400 325.30552 0.34752315 715.33333
135600 325.35386 0.34249474 715.33333
135800 325.38632 0.32888944 715.33333
136000 325.42324 0.31571056 715.33333
136200 325.45761 0.31185745 715.33333
136400 325.49374 0.30043906 715.33333
136600 325.53574 0.29279733 715.33333
136800 325.57911 0.2807762 715.33333
137000 325.61983 0.27283783 715.33333
137200 325.64563 0.2708407 715.33333
137400 325.67577 0.27738966 715.33333
137600 325.72572 0.27859238 715.33333
137800 325.76959 0.27541076 715.33333
138000 325.80425 0.2556509 715.33333
138200 325.83897 0.25423499 715.33333
138400 325.88794 0.24883565 715.33333
138600 325.92694 0.24413616 715.33333
138800 325.96726 0.2445266 715.33333
139000 326.00706 0.25173904 715.33333
139200 326.05033 0.25410823 715.33333
139400 326.08464 0.24724231 715.33333
139600 326.12343 0.2538023 715.33333
139800 326.1565 0.24734544 715.33333
140000 326.18827 0.2378223 715.33333
140200 326.22394 0.24903064 715.33333
140400 326.2674 0.25771206 715.33333
140600 326.31804 0.27192361 715.33333
140800 326.36541 0.29249369 715.33333
141000 326.41004 0.29640527 715.33333
141200 326.44212 0.2973962 715.33333
141400 326.46807 0.3076821 715.33333
141600 326.50709 0.31060497 715.33333
141800 326.5585 0.31566557 715.33333
142000 326.60608 0.32444343 715.33333
142200 326.65154 0.33134342 715.33333
142400 326.68939 0.33064055 715.33333
142600 326.72997 0.33038367 715.33333
142800 326.78497 0.31454109 715.33333
143000 326.8294 0.31228581 715.33333
143200 326.86055 0.29809411 715.33333
143400 326.88776 0.29783037 715.33333
143600 326.91918 0.29007452 715.33333
143800 326.94032 0.29917926 715.33333
144000 326.97358 0.30597461 715.33333
144200 327.01987 0.30832596 715.33333
144400 327.05937 0.30162949 715.33333
144600 327.09493 0.29176231 715.33333
144800 327.13209 0.27834567 715.33333
145000 327.1573 0.26748978 715.33333
145200 327.18441 0.26927687 715.33333
145400 327.225 0.2631886 715.33333
145600 327.26733 0.25404648 715.33333
145800 327.30758 0.24886531 715.33333
146000 327.3525 0.26255326 715.33333
146200 327.39238 0.27043105 715.33333
146400 327.43952 0.27475431 715.33333
146600 327.48328 0.28319051 715.33333
146800 327.52478 0.28118542 715.33333
147000 327.5459 0.28002982 715.33333
147200 327.5737 0.27620166 715.33333
