Time AvStress StdStress Strain
-2909940 0.022134669 0.060344741 0
-2909880 0.032991435 0.097950738 0
-2909820 -0.11869965 0.05753503 0
-2909760 -0.069700692 0.11964329 0
-2909700 -0.030299529 0.1672016 0
-2909640 -0.055476787 0.023758021 0
-2909580 -0.05054325 0.0037346017 0
-2909520 -0.096044303 0.0052064041 0
-2909460 -0.0053097916 0.045821889 0
-2909400 0.0096101688 0.015067086 0
-2909340 -0.097799994 0.017842937 0
-2909280 -0.081586831 0.13855256 0
-2909220 -0.039276505 0.13208448 0
-2909160 -0.066843226 0.11925655 0
-2909100 -0.12405446 0.09165422 0
-2909040 -0.099511493 0.017667651 0
-2908980 -0.079503146 0.03220768 0
-2908920 -0.058855725 0.14963764 0
-2908860 -0.035806913 0.13593739 0
-2908800 -0.019566626 0.0070977415 0
-2908740 -0.12115968 0.065668564 0
-2908680 -0.12811015 0.05637442 0
-2908620 -0.12707912 0.016563707 0
-2908560 -0.19688784 0.11870107 0
-2908500 -0.04817106 0.1987495 0
-2908440 -0.016383671 0.019808534 0
-2908380 -0.011539208 0.11396667 0
-2908320 -0.013975165 0.072894003 0
-2908260 -0.070655188 0.072196233 0
-2908200 -0.073032761 0.062905546 0
-2908140 -0.060298083 0.030819213 0
-2908080 0.016882632 0.010586871 0
-2908020 0.004501183 0.034573796 0
-2907960 -0.0061626361 0.00041411925 0
-2907900 -0.022932581 0.056760726 0
-2907840 -0.012871142 0.071343496 0
-2907780 -0.025527726 0.027260217 0
-2907720 -0.057624788 0.031248506 0
-2907660 -0.013765831 0.041637205 0
-2907600 0.071623751 0.064773472 0
-2907540 0.11472322 0.11885635 0
-2907480 -0.052297995 0.059286188 0
-2907420 -0.12959444 0.010091465 0
-2907360 -0.097497873 0.0070682974 0
-2907300 -0.14233757 0.053257468 0
-2907240 -0.06688622 0.0010932811 0
-2907180 0.050147474 0.078773058 0
-2907120 -0.0027580181 0.073263209 0
-2907060 -0.076663598 0.0058859861 0
-2907000 -0.15902668 0.13518635 0
