Time AvStress StdStress Strain
-2629920 -0.021872039 0.010846771 0
-2629860 0.0047724835 0.073628345 0.0074355291
-2629800 -0.015612411 0.030130074 0.014870505
-2629740 -0.026916398 0.058832405 0.022304929
-2629680 0.0016743185 0.028538178 0.0297388
-2629620 -2.538557e-06 0.069025662 0.037172119
-2629560 -0.028795046 0.08404004 0.044604885
-2629500 -0.12488002 0.083282748 0.052037099
-2629440 -0.079377691 0.051597572 0.059468762
-2629380 0.023130288 0.065073187 0.066899872
-2629320 -0.030810764 0.07589742 0.07433043
-2629260 -0.05503339 0.036545699 0.081760437
-2629200 -0.11123254 0.083732604 0.089189892
-2629140 -0.11546283 0.063551202 0.096618796
-2629080 0.012688794 0.06074489 0.10404715
-2629020 0.047268899 0.068317141 0.11147495
-2628960 -0.029833887 0.077943043 0.1189022
-2628900 -0.053722752 0.069716887 0.1263289
-2628840 -0.032505009 0.14841864 0.13375505
-2628780 -0.031626775 0.06710486 0.14118065
-2628720 -0.048546467 0.065637623 0.14860569
-2628660 -0.051794864 0.075980763 0.15603019
-2628600 -0.067649995 0.059324895 0.16345414
-2628540 -0.055532281 0.055579826 0.17087753
-2628480 -0.017925657 0.051619889 0.17830038
-2628420 -0.090152756 0.036794954 0.18572267
-2628360 -0.097099985 0.10650215 0.19314442
-2628300 -0.025694905 0.10813382 0.20056562
-2628240 0.022906824 0.046934561 0.20798626
-2628180 0.0081497488 0.018637684 0.21540636
-2628120 0.003376853 0.073753278 0.22282591
-2628060 0.021009126 0.12096098 0.23024491
-2628000 -0.034240313 0.091837005 0.23766336
-2627940 -0.046104166 0.055519013 0.24508126
-2627880 0.077178405 0.019222912 0.25249861
-2627820 0.10759746 0.084061222 0.25991541
-2627760 0.031381398 0.090055183 0.26733167
-2627700 -0.020668227 0.051839865 0.27474737
-2627640 -0.075703753 0.050853931 0.28216253
-2627580 -0.012956959 0.066311875 0.28957714
-2627520 0.062576468 0.10461073 0.2969912
-2627460 -0.028137181 0.018005048 0.30440472
-2627400 -0.022450351 0.096233198 0.31181768
-2627340 0.12532762 0.082825757 0.3192301
-2627280 0.05727254 0.010866283 0.32664197
-2627220 0.039438452 0.023238685 0.33405329
-2627160 0.028009657 0.085563072 0.34146407
-2627100 -0.014942204 0.10531119 0.34887429
-2627040 0.065144971 0.10987692 0.35628397
-2626980 0.076573076 0.067366364 0.36369311
-2626920 0.10209201 0.089791784 0.37110169
-2626860 0.10099691 0.092387424 0.37850973
-2626800 0.025223946 0.037833911 0.38591723
-2626740 -0.025709901 0.06747776 0.39332417
