Time AvStress StdStress Strain
-2999940 0.032704455 0.12418857 0
-2999880 -0.0032718648 0.049209219 0
-2999820 -0.0038689755 0.020714055 0
-2999760 -0.067868111 0.045072049 0
-2999700 -0.039371384 0.08038173 0
-2999640 0.051626088 0.079743202 0
-2999580 0.089441972 0.05027564 0
-2999520 0.061686203 0.036742348 0
-2999460 0.028978749 0.06140737 0
-2999400 0.063352009 0.12826435 0
-2999340 -0.010035483 0.048177219 0
-2999280 -0.0088109323 0.14296924 0
-2999220 0.033384395 0.12268343 0
-2999160 -0.0016639753 0.10624304 0
-2999100 0.053565901 0.17810094 0
-2999040 0.048110427 0.13583082 0
-2998980 0.038220049 0.071751017 0
-2998920 0.060228968 0.063390466 0
-2998860 0.010641624 0.062692111 0
-2998800 -0.030951108 0.063809068 0
-2998740 0.10094229 0.024644158 0
-2998680 0.16969405 0.041736667 0
-2998620 0.099232345 0.10089426 0
-2998560 -0.0066514727 0.12988158 0
-2998500 0.028818214 0.059240743 0
-2998440 0.016617045 0.074814595 0
-2998380 -0.049558708 0.1309612 0
-2998320 0.042047177 0.15385292 0
-2998260 0.11937995 0.064351441 0
-2998200 0.043892319 0.12101627 0
-2998140 0.020657019 0.12971412 0
-2998080 -0.0009842296 0.12778901 0
-2998020 0.023312843 0.11526565 0
-2997960 0.058614507 0.034637799 0
-2997900 -0.075523343 0.019094582 0
-2997840 0.0083811466 0.064676283 0
-2997780 0.076648695 0.034527472 0
-2997720 0.052819367 0.078608006 0
-2997660 -0.0032342589 0.12446008 0
-2997600 -0.0017564896 0.098471935 0
-2997540 0.068540529 0.04201424 0
-2997480 0.065716852 0.069441572 0
-2997420 0.078428304 0.077112396 0
-2997360 0.10187576 0.058630369 0
-2997300 0.077337189 0.073408148 0
-2997240 0.042797573 0.12754966 0
-2997180 -0.020218538 0.15005341 0
-2997120 -0.097966807 0.057409628 0
-2997060 -0.099739954 0.054061009 0
-2997000 -0.00016099771 0.069460446 0
-2996940 0.014602716 0.10911437 0
-2996880 0.0273031 0.12032277 0
-2996820 0.037635463 0.041942039 0
-2996760 -0.05015684 0.080194801 0
-2996700 -0.067495717 0.053812022 0
-2996640 -0.070249425 0.038144641 0
-2996580 -0.0035163749 0.076211813 0
-2996520 -0.011650795 0.0087806667 0
-2996460 -0.058654504 0.048172836 0
-2996400 -0.025830382 0.082855764 0
-2996340 -0.01926741 0.10019111 0
-2996280 -0.022117378 0.10543397 0
-2996220 -0.091996466 0.11807203 0
-2996160 -0.012111309 0.25742644 0
-2996100 0.11051977 0.17989488 0
-2996040 0.028773413 0.056240136 0
-2995980 0.028958878 0.023686783 0
-2995920 0.027361518 0.030609879 0
-2995860 0.030242721 0.083871061 0
-2995800 0.11589753 0.04352738 0
-2995740 0.031644062 0.049372629 0
-2995680 -0.098428753 0.026833814 0
-2995620 -0.032740412 0.058742337 0
-2995560 0.023205978 0.086057505 0
-2995500 0.0010892041 0.055868335 0
-2995440 0.057312664 0.068562842 0
-2995380 0.0070924965 0.051509246 0
-2995320 -0.05859733 0.10701107 0
-2995260 -0.060670221 0.10631469 0
