Time AvStress StdStress Strain
-2629920 -0.07016197 0.075521623 0
-2629860 -0.14150978 0.025805113 0.0074355291
-2629800 -0.097644159 0.037080096 0.014870505
-2629740 -0.038849599 0.083114497 0.022304929
-2629680 -0.027466635 0.034955206 0.0297388
-2629620 -0.036030114 0.051361859 0.037172119
-2629560 -0.09803598 0.073532575 0.044604885
-2629500 -0.11602397 0.083755674 0.052037099
-2629440 -0.06209499 0.02615446 0.059468762
-2629380 -0.067653785 0.085992846 0.066899872
-2629320 -0.065723054 0.085267224 0.07433043
-2629260 -0.021521762 0.036657935 0.081760437
-2629200 -0.036662737 0.079550207 0.089189892
-2629140 -0.022543156 0.17517006 0.096618796
-2629080 -0.10974789 0.11559428 0.10404715
-2629020 -0.08291414 0.02156031 0.11147495
-2628960 0.0025009615 0.066016245 0.1189022
-2628900 0.058464278 0.083462332 0.1263289
-2628840 0.046998543 0.10715434 0.13375505
-2628780 0.029870553 0.090090884 0.14118065
-2628720 0.046933225 0.019116864 0.14860569
-2628660 0.037226267 0.046850187 0.15603019
-2628600 0.044530587 0.021337508 0.16345414
-2628540 0.018699466 0.062682435 0.17087753
-2628480 -0.085692788 0.11474788 0.17830038
-2628420 -0.082621296 0.10028556 0.18572267
-2628360 0.029662133 0.10962222 0.19314442
-2628300 -0.027091664 0.14582591 0.20056562
-2628240 -0.088801066 0.059197305 0.20798626
-2628180 -0.041826874 0.030664537 0.21540636
-2628120 -0.01426026 0.11001604 0.22282591
-2628060 -0.086591085 0.12903691 0.23024491
-2628000 -0.071278382 0.13184239 0.23766336
-2627940 -0.056162592 0.11249992 0.24508126
-2627880 -0.042629698 0.10290325 0.25249861
-2627820 0.02783343 0.096408844 0.25991541
-2627760 0.06066225 0.068365045 0.26733167
-2627700 0.048815065 0.0681584 0.27474737
-2627640 0.050747673 0.028877715 0.28216253
-2627580 0.0076137303 0.019983683 0.28957714
-2627520 -0.071729174 0.083599387 0.2969912
-2627460 -0.1019274 0.088302785 0.30440472
-2627400 -0.096396679 0.045099325 0.31181768
-2627340 -0.11761509 0.0068055358 0.3192301
-2627280 -0.088347716 0.01960186 0.32664197
-2627220 -0.066472224 0.026872364 0.33405329
-2627160 -0.13046598 0.061469538 0.34146407
-2627100 -0.11476281 0.076117094 0.34887429
-2627040 -0.028010151 0.018420244 0.35628397
-2626980 -0.019443102 0.11130629 0.36369311
-2626920 -0.060967274 0.072543788 0.37110169
-2626860 -0.019268394 0.10295891 0.37850973
-2626800 -0.030776562 0.087133956 0.38591723
-2626740 -0.046283796 0.091188636 0.39332417
-2626680 -0.054286125 0.043166713 0.40073057
-2626620 0.039261914 0.091534948 0.40813643
-2626560 0.038436128 0.099112118 0.41554173
-2626500 -0.074160115 0.061246711 0.4229465
-2626440 -0.0089671671 0.063435728 0.43035071
-2626380 0.033601587 0.02245536 0.43775438
-2626320 0.0017739552 0.06413159 0.44515751
-2626260 -0.02099959 0.085130458 0.45256008
-2626200 0.048444646 0.053457078 0.45996212
-2626140 0.11631172 0.040459913 0.4673636
-2626080 0.011285863 0.028504605 0.47476455
-2626020 -0.065899214 0.029925911 0.48216494
-2625960 0.0049929134 0.056986171 0.4895648
-2625900 0.044440475 0.0994161 0.4969641
-2625840 0.044256077 0.044440338 0.50436287
-2625780 0.043485656 0.039552778 0.51176108
-2625720 0.02793458 0.085136256 0.51915876
-2625660 0.039783093 0.019488643 0.52655589
-2625600 0.028204268 0.029739798 0.53395247
-2625540 0.066029076 0.0080224046 0.54134851
-2625480 -0.0069238635 0.083800683 0.54874401
-2625420 -0.021498636 0.045007234 0.55613896
-2625360 0.03082341 0.066134461 0.56353337
-2625300 -0.030711899 0.071048241 0.57092724
-2625240 -0.0036945344 0.059879187 0.57832056
-2625180 -0.0010746945 0.041384079 0.58571334
-2625120 -0.0065443139 0.099078855 0.59310557
-2625060 -0.066020513 0.079770062 0.60049726
-2625000 -0.07136695 0.06139682 0.60788841
-2624940 -0.034780679 0.035516461 0.61527902
-2624880 -0.031921786 0.069225869 0.62266908
-2624820 -0.10118975 0.016840719 0.6300586
-2624760 -0.15003204 0.018995045 0.63744758
-2624700 -0.01931162 0.036320665 0.64483601
-2624640 -0.025869051 0.035321994 0.65222391
-2624580 -0.093196278 0.081349117 0.65961126
-2624520 -0.068229305 0.11522757 0.66699807
-2624460 -0.0079287857 0.050255178 0.67438433
-2624400 -0.035701092 0.078770939 0.68177006
-2624340 -0.058461722 0.093254325 0.68915524
-2624280 -0.069900643 0.021809526 0.69653988
-2624220 -0.077269921 0.02087328 0.70392398
-2624160 0.0017196798 0.016930889 0.71130754
-2624100 0.060924264 0.069916147 0.71869056
-2624040 0.0045774101 0.13535455 0.72607303
-2623980 -0.0058030099 0.13078116 0.73345497
-2623920 0.10386432 0.0065378432 0.74083636
-2623860 0.097231338 0.017936336 0.74821721
-2623800 0.055171382 0.10882519 0.75559753
-2623740 0.013495953 0.051154094 0.7629773
-2623680 -0.039080052 0.094929139 0.77035653
-2623620 0.022679636 0.093848138 0.77773522
-2623560 0.14222336 0.15269966 0.78511337
-2623500 0.12800273 0.072793986 0.79249098
-2623440 0.019305832 0.094491198 0.79986805
-2623380 -0.036850066 0.074833697 0.80724458
-2623320 -0.095241353 0.076067172 0.81462057
-2623260 -0.18457338 0.036216074 0.82199603
-2623200 -0.10944281 0.044735411 0.82937094
-2623140 0.021076393 0.0376408 0.83674531
-2623080 0.066054487 0.011694976 0.84411914
-2623020 0.05171487 0.061496298 0.85149244
-2622960 0.025765379 0.10181146 0.85886519
-2622900 -0.014313508 0.088381724 0.86623741
-2622840 -0.026364128 0.13329233 0.87360909
-2622780 0.053817517 0.045089649 0.88098023
-2622720 -0.0066504621 0.014886368 0.88835083
-2622660 -0.057042164 0.091932913 0.89572089
-2622600 0.0029903742 0.0560628 0.90309041
-2622540 -0.062784426 0.087095853 0.9104594
-2622480 -0.13855535 0.011101409 0.91782785
-2622420 -0.096255961 0.074964224 0.92519576
-2622360 -0.08163765 0.054449248 0.93256313
-2622300 -0.10537938 0.043265796 0.93992996
-2622240 -0.06153646 0.027384714 0.94729626
-2622180 -0.017627954 0.017123624 0.95466202
-2622120 0.023507845 0.11353385 0.96202724
-2622060 -0.016639935 0.1825235 0.96939192
-2622000 -0.029911337 0.19524314 0.97675607
-2621940 0.021423541 0.13436518 0.98411968
-2621880 -0.023444 0.11170392 0.99148275
-2621820 -0.03304865 0.059935117 0.99884529
-2621760 -0.011275745 0.022792647 1.0062073
-2621700 -0.018743105 0.051472015 1.0135687
-2621640 -0.041060941 0.047120101 1.0209297
-2621580 -0.031752151 0.089518061 1.0282901
-2621520 -0.035984107 0.099707341 1.0356499
-2621460 0.019524909 0.048872481 1.0430092
-2621400 0.076489522 0.029306714 1.050368
-2621340 -0.0047765298 0.077927565 1.0577263
-2621280 -0.058218783 0.063975264 1.065084
-2621220 -0.056398732 0.030174966 1.0724412
-2621160 -0.04628357 0.051496381 1.0797978
-2621100 0.012756673 0.075985853 1.0871539
-2621040 0.034440368 0.071414854 1.0945095
-2620980 0.046917519 0.14292752 1.1018645
-2620920 0.028168993 0.13986857 1.109219
-2620860 -0.065568159 0.053314846 1.116573
-2620800 -0.0012359947 0.030486027 1.1239264
-2620740 0.043093323 0.075491577 1.1312793
-2620680 0.036214215 0.062586944 1.1386316
-2620620 -0.044894861 0.037360092 1.1459835
-2620560 -0.077906897 0.087994666 1.1533348
-2620500 0.061169604 0.095461839 1.1606855
-2620440 -0.0032656618 0.052477431 1.1680357
-2620380 -0.076414815 0.11037737 1.1753854
-2620320 0.046279598 0.13312587 1.1827346
-2620260 0.088343038 0.13507573 1.1900832
-2620200 0.046823077 0.10679368 1.1974313
-2620140 0.026534953 0.098802117 1.2047788
-2620080 -0.012990976 0.054634559 1.2121259
-2620020 -0.032889216 0.10070368 1.2194723
-2619960 -0.018925088 0.040319176 1.2268183
-2619900 -0.014088421 0.052063707 1.2341637
-2619840 -0.031134441 0.12683292 1.2415086
-2619780 -0.075879673 0.11922299 1.248853
-2619720 0.011431119 0.075725908 1.2561968
-2619660 0.034207058 0.061172428 1.2635401
-2619600 -0.034106571 0.025046799 1.2708828
