Time AvStress StdStress Strain
-2999940 -0.13288564 0.080555363 0
-2999880 -0.12770655 0.028592078 0
-2999820 -0.12538356 0.02180556 0
-2999760 -0.039852382 0.057861661 0
-2999700 -0.012016387 0.052251472 0
-2999640 -0.026502061 0.11640445 0
-2999580 0.011250403 0.10294257 0
-2999520 -0.067095956 0.091781404 0
-2999460 -0.22361354 0.022681415 0
-2999400 -0.21616509 0.068854779 0
-2999340 -0.092220517 0.047850323 0
-2999280 0.046806259 0.069446073 0
-2999220 0.0072193589 0.088914714 0
-2999160 -0.034335591 0.086705729 0
-2999100 -0.030702532 0.041590906 0
-2999040 -0.15594692 0.066915096 0
-2998980 -0.10064892 0.1339447 0
-2998920 -0.027777636 0.10510372 0
-2998860 -0.043648403 0.029084924 0
-2998800 -0.047025225 0.05444842 0
-2998740 -0.056389022 0.15293576 0
-2998680 -0.044103476 0.21844324 0
-2998620 -0.058320879 0.1770318 0
-2998560 -0.029137284 0.096777164 0
-2998500 -0.041758801 0.090145093 0
-2998440 -0.14942031 0.12319192 0
-2998380 -0.13888626 0.076631228 0
-2998320 -0.14025347 0.014070935 0
-2998260 -0.1550673 0.08763299 0
-2998200 -0.051682359 0.044036562 0
-2998140 -0.0035353912 0.072506304 0
-2998080 -0.088740356 0.1230713 0
-2998020 -0.061965003 0.12750565 0
-2997960 -0.022700186 0.038296509 0
-2997900 -0.11449903 0.097900113 0
-2997840 -0.068422253 0.12399279 0
-2997780 -0.024811342 0.079528558 0
-2997720 -0.072413639 0.1147865 0
-2997660 -0.074231316 0.098552366 0
-2997600 -0.0080536104 0.16109638 0
-2997540 -0.053575199 0.080445098 0
-2997480 -0.087220896 0.063589149 0
-2997420 -0.14640731 0.083912656 0
-2997360 -0.19448823 0.018820299 0
-2997300 -0.12097376 0.110992 0
-2997240 -0.075180212 0.026996127 0
-2997180 -0.083066068 0.082831893 0
-2997120 -0.12211942 0.071962078 0
-2997060 -0.04978258 0.15559592 0
-2997000 -0.044348651 0.17902475 0
-2996940 -0.061526766 0.18277834 0
-2996880 -0.10792106 0.1813525 0
-2996820 -0.1237186 0.13526131 0
-2996760 -0.012032789 0.077224899 0
-2996700 0.029597546 0.058690672 0
-2996640 -0.097119893 0.022931445 0
-2996580 -0.14251658 0.030597913 0
-2996520 -0.082620121 0.12033001 0
-2996460 -0.065071812 0.10130673 0
-2996400 -0.067286109 0.04293087 0
-2996340 -0.069901569 0.16783722 0
-2996280 -0.050804136 0.02134462 0
-2996220 -0.12315861 0.065107766 0
-2996160 -0.04065341 0.033999439 0
-2996100 0.053778456 0.086256717 0
-2996040 -0.015928444 0.051550583 0
-2995980 -0.082106091 0.067651918 0
-2995920 -0.11401182 0.043878546 0
-2995860 -0.12807681 0.061365755 0
-2995800 -0.16757086 0.054742844 0
-2995740 -0.13570883 0.082287385 0
-2995680 -0.019454366 0.060106545 0
-2995620 0.050816607 0.04842904 0
-2995560 -0.044353263 0.032389768 0
-2995500 -0.089029804 0.037019252 0
-2995440 -0.064229754 0.1033967 0
-2995380 -0.063892176 0.046677302 0
-2995320 0.0037376305 0.048657988 0
-2995260 -0.021565146 0.047546049 0
-2995200 -0.065474791 0.03957095 0
-2995140 -0.089492575 0.055635812 0
-2995080 -0.061851038 0.073325714 0
-2995020 -0.0189389 0.028935563 0
-2994960 -0.10596325 0.034797233 0
-2994900 -0.14369558 0.1094894 0
-2994840 -0.0853405 0.10335249 0
-2994780 -0.095865261 0.094728792 0
-2994720 -0.051724845 0.055568138 0
-2994660 -0.017515779 0.16177152 0
-2994600 -0.091878504 0.065966935 0
-2994540 -0.044962768 0.066552087 0
-2994480 -0.030688102 0.056859895 0
-2994420 -0.0078868601 0.076477636 0
-2994360 0.023781592 0.12667155 0
-2994300 0.043548143 0.15727536 0
-2994240 -0.0041123616 0.11538966 0
-2994180 -0.044003271 0.10268572 0
-2994120 -0.04950394 0.053638989 0
-2994060 -0.080443747 0.037898385 0
-2994000 -0.072628511 0.092742651 0
-2993940 -0.12788192 0.045836589 0
-2993880 -0.1450052 0.12032253 0
-2993820 -0.096814727 0.0082793795 0
-2993760 -0.0584524 0.024896796 0
-2993700 -0.10302335 0.10791639 0
-2993640 -0.16366137 0.062713055 0
-2993580 -0.095606456 0.029106868 0
-2993520 0.048670137 0.083643006 0
-2993460 -0.047347254 0.039319293 0
-2993400 -0.13334167 0.10130457 0
-2993340 -0.085009054 0.045679215 0
-2993280 -0.10963894 0.10802668 0
-2993220 -0.074209251 0.054216459 0
-2993160 -0.031554635 0.07626152 0
-2993100 -0.048920243 0.13112544 0
-2993040 -0.092429164 0.12888918 0
-2992980 -0.15951782 0.091647468 0
-2992920 -0.090100452 0.048539846 0
-2992860 0.007755335 0.097927673 0
-2992800 -0.02872963 0.13438156 0
-2992740 -0.065729722 0.11712423 0
-2992680 -0.052494233 0.028394166 0
-2992620 -0.12856753 0.035218079 0
-2992560 -0.13374301 0.082669048 0
-2992500 -0.078844012 0.11388821 0
