Time AvStrain StdStrain Time_1e5
39600 0.011695806 0.00042631417 0.396
39800 0.011741438 0.0004276821 0.398
40000 0.011798832 0.00040924335 0.4
40200 0.011855788 0.00042638569 0.402
40400 0.011930613 0.00042556451 0.404
40600 0.011986199 0.00041423691 0.406
40800 0.012018206 0.00040421481 0.408
41000 0.012073367 0.00037907897 0.41
41200 0.012130513 0.00036329753 0.412
41400 0.012180726 0.00036241197 0.414
41600 0.012218973 0.00037591881 0.416
41800 0.012263904 0.00037992675 0.418
42000 0.012322712 0.0003933372 0.42
42200 0.012359676 0.00038597766 0.422
42400 0.012405413 0.00038871153 0.424
42600 0.012452586 0.00037310396 0.426
42800 0.012513433 0.00037363103 0.428
43000 0.012547654 0.00036510469 0.43
43200 0.012604538 0.00036714687 0.432
43400 0.01266157 0.00036444427 0.434
43600 0.012708577 0.00037772028 0.436
43800 0.012762424 0.00041013092 0.438
44000 0.012817673 0.00041414359 0.44
44200 0.012870949 0.00040917315 0.442
44400 0.012937514 0.00043239508 0.444
44600 0.012990181 0.0004351171 0.446
44800 0.01305451 0.00042703657 0.448
45000 0.013108716 0.00042468032 0.45
45200 0.013170215 0.00043118916 0.452
45400 0.013197162 0.0004165242 0.454
45600 0.013246827 0.00039523797 0.456
45800 0.0133091 0.0003826224 0.458
46000 0.013393549 0.00038237054 0.46
46200 0.013467557 0.00036511466 0.462
46400 0.013541951 0.00036248844 0.464
46600 0.013617306 0.00036208445 0.466
46800 0.013683088 0.0003711425 0.468
47000 0.013754964 0.00038759136 0.47
47200 0.013803888 0.00037953334 0.472
47400 0.013867921 0.0003501569 0.474
47600 0.013920719 0.000335586 0.476
47800 0.013970926 0.00033689593 0.478
48000 0.014025492 0.00034499943 0.48
48200 0.014097513 0.00033010563 0.482
48400 0.014160577 0.00032958788 0.484
48600 0.014224028 0.00033597349 0.486
48800 0.014293122 0.00034885448 0.488
49000 0.014369707 0.00035076987 0.49
49200 0.014445309 0.000340246 0.492
49400 0.014513565 0.00033894089 0.494
49600 0.014580014 0.00032629792 0.496
49800 0.014642627 0.00030811848 0.498
50000 0.014707807 0.00030172778 0.5
50200 0.014776112 0.00030976206 0.502
50400 0.014851668 0.00032664972 0.504
50600 0.014908423 0.00034762907 0.506
50800 0.014959891 0.00037315467 0.508
51000 0.014982479 0.00039598185 0.51
51200 0.015021067 0.00041416107 0.512
51400 0.015079081 0.0004264455 0.514
51600 0.01512217 0.00044721506 0.516
51800 0.015174886 0.000453935 0.518
52000 0.015262919 0.00046585394 0.52
52200 0.015325868 0.0004693871 0.522
52400 0.015393414 0.00046971807 0.524
52600 0.015443015 0.00043685221 0.526
52800 0.015474804 0.00042945943 0.528
53000 0.015506772 0.00043881195 0.53
53200 0.015552851 0.00041096629 0.532
53400 0.015602271 0.00037405087 0.534
53600 0.01565841 0.0003493661 0.536
53800 0.015705513 0.00033912656 0.538
54000 0.015756527 0.00032896034 0.54
54200 0.015824772 0.00032008174 0.542
54400 0.015881047 0.00033027436 0.544
54600 0.015926193 0.00034280669 0.546
54800 0.01599707 0.00035142062 0.548
55000 0.016080832 0.0003777647 0.55
55200 0.016150034 0.00039883621 0.552
55400 0.016200814 0.00042502843 0.554
55600 0.016291085 0.00046324829 0.556
55800 0.0163849 0.00050490698 0.558
56000 0.016464366 0.00053968562 0.56
56200 0.016517056 0.00054712606 0.562
56400 0.016579474 0.00054743905 0.564
56600 0.016652939 0.00055724336 0.566
56800 0.016728567 0.0005629992 0.568
57000 0.016802722 0.0005629439 0.57
57200 0.016860038 0.00058210267 0.572
57400 0.016897287 0.00060909709 0.574
57600 0.01693953 0.00061331085 0.576
57800 0.016998563 0.00064787108 0.578
58000 0.017048005 0.00066419311 0.58
58200 0.017098542 0.00066996811 0.582
58400 0.01715377 0.00069226439 0.584
58600 0.017198491 0.000729943 0.586
58800 0.017245178 0.00075669213 0.588
59000 0.017305617 0.00079135653 0.59
59200 0.017357819 0.00080595296 0.592
59400 0.017407782 0.00081269859 0.594
59600 0.017463685 0.00084898354 0.596
59800 0.017518126 0.00085803621 0.598
60000 0.017581387 0.00085900816 0.6
60200 0.017649103 0.00084965991 0.602
60400 0.017697444 0.00083914068 0.604
60600 0.017745431 0.00083410005 0.606
60800 0.01781313 0.00083075413 0.608
61000 0.01787509 0.00082877557 0.61
61200 0.017930815 0.00083386001 0.612
61400 0.017999543 0.00085128273 0.614
61600 0.018078285 0.00084917611 0.616
61800 0.018128924 0.00083769422 0.618
62000 0.018179928 0.00083815597 0.62
62200 0.018238489 0.0008356793 0.622
62400 0.018296776 0.00081828839 0.624
62600 0.018340179 0.00080197875 0.626
62800 0.018416384 0.00078359488 0.628
63000 0.018489996 0.00076618557 0.63
63200 0.018553017 0.00074498803 0.632
63400 0.018628724 0.00072621323 0.634
63600 0.018694297 0.00074309444 0.636
63800 0.018766562 0.00075756388 0.638
64000 0.018831358 0.00076365271 0.64
64200 0.018904241 0.00076923102 0.642
64400 0.018965183 0.00077829519 0.644
64600 0.019024508 0.00080451551 0.646
64800 0.019091494 0.00079152854 0.648
65000 0.019149342 0.00076934217 0.65
65200 0.019213784 0.00077393413 0.652
65400 0.019256515 0.00076847359 0.654
65600 0.019315287 0.00076630498 0.656
65800 0.01938087 0.00076977923 0.658
66000 0.019463956 0.00077595726 0.66
66200 0.019504638 0.00078038096 0.662
66400 0.019557634 0.00076202597 0.664
66600 0.019611664 0.00077076943 0.666
66800 0.019664924 0.00078155864 0.668
67000 0.019718247 0.0007906164 0.67
67200 0.019779869 0.0007787638 0.672
67400 0.019846071 0.00077576887 0.674
67600 0.019916929 0.00076840968 0.676
67800 0.019996407 0.00076409854 0.678
68000 0.020037416 0.00076219614 0.68
68200 0.020099592 0.00077950428 0.682
68400 0.020172138 0.00080913299 0.684
68600 0.020223015 0.00082769256 0.686
68800 0.020284096 0.00084592991 0.688
69000 0.020344803 0.00085905917 0.69
69200 0.020420154 0.00085681692 0.692
69400 0.02048225 0.0008501576 0.694
69600 0.020553774 0.00084040729 0.696
69800 0.020628845 0.00084171165 0.698
70000 0.020679711 0.00087115369 0.7
70200 0.020747161 0.00088370058 0.702
70400 0.02080652 0.00086776153 0.704
70600 0.020860854 0.00085806189 0.706
70800 0.020925554 0.00084046388 0.708
71000 0.020993063 0.00084297835 0.71
71200 0.021073102 0.00087312444 0.712
71400 0.021135215 0.00091228909 0.714
71600 0.021178269 0.00094609216 0.716
71800 0.021237657 0.00094881066 0.718
72000 0.021304438 0.00096371635 0.72
72200 0.021345525 0.00093658518 0.722
72400 0.021390219 0.0009366839 0.724
72600 0.021440373 0.00093923549 0.726
72800 0.021493959 0.0009461153 0.728
73000 0.021553398 0.00095860645 0.73
73200 0.021581477 0.00099623834 0.732
73400 0.021645916 0.0010361765 0.734
73600 0.021695961 0.0010858703 0.736
73800 0.021768979 0.0010900578 0.738
74000 0.021827149 0.0010967711 0.74
74200 0.021894718 0.001111366 0.742
74400 0.02194333 0.0011130088 0.744
74600 0.021997677 0.0011135838 0.746
74800 0.022032401 0.0011276609 0.748
75000 0.022073037 0.0011347826 0.75
75200 0.022123132 0.0011243409 0.752
75400 0.022179902 0.001122145 0.754
75600 0.022254963 0.0011285607 0.756
75800 0.022299727 0.0011493479 0.758
76000 0.022358937 0.001152501 0.76
76200 0.022431748 0.0011461687 0.762
76400 0.022504386 0.0011589621 0.764
76600 0.022597663 0.0011846085 0.766
76800 0.022674508 0.0011983533 0.768
77000 0.022732909 0.0011888496 0.77
77200 0.022797853 0.0012160586 0.772
77400 0.022849122 0.0012634526 0.774
77600 0.022915303 0.0012883018 0.776
77800 0.022959097 0.0012844025 0.778
78000 0.02301311 0.0012693365 0.78
78200 0.023066145 0.0012872856 0.782
78400 0.023111883 0.0013116559 0.784
78600 0.023161144 0.0013431068 0.786
78800 0.023216858 0.0013605765 0.788
79000 0.0232614 0.0013659516 0.79
79200 0.023300124 0.001356008 0.792
79400 0.023364921 0.0013534723 0.794
79600 0.023423274 0.0013686867 0.796
79800 0.023478047 0.0013564871 0.798
80000 0.023525546 0.0013442077 0.8
80200 0.023561471 0.0013362318 0.802
80400 0.023616444 0.0013383465 0.804
80600 0.023637878 0.0013341795 0.806
80800 0.023702308 0.0013179732 0.808
81000 0.023767867 0.0013241539 0.81
81200 0.023837801 0.0013298405 0.812
81400 0.023882362 0.0013733286 0.814
81600 0.023955391 0.0014015594 0.816
81800 0.02401693 0.0014078205 0.818
82000 0.024071099 0.0014054182 0.82
82200 0.02412524 0.0014070496 0.822
82400 0.024170177 0.0013914733 0.824
82600 0.024245305 0.0013947741 0.826
82800 0.024305033 0.0013861475 0.828
83000 0.024356998 0.001390939 0.83
83200 0.024387902 0.0014149251 0.832
83400 0.024430766 0.0014126192 0.834
83600 0.024491224 0.0014092165 0.836
83800 0.024543614 0.0014184616 0.838
84000 0.024595133 0.0014170498 0.84
84200 0.024644026 0.0014098614 0.842
84400 0.024709651 0.0013958885 0.844
84600 0.024771342 0.0013888602 0.846
84800 0.024856516 0.0014152307 0.848
85000 0.024923288 0.0014259645 0.85
85200 0.025000142 0.0014260399 0.852
85400 0.025054192 0.0014264346 0.854
85600 0.025101818 0.001422262 0.856
85800 0.025167146 0.0014301943 0.858
86000 0.025245486 0.001427095 0.86
86200 0.025295284 0.0014549597 0.862
86400 0.025343682 0.0014765674 0.864
86600 0.025393378 0.0014934668 0.866
86800 0.025439009 0.0014990377 0.868
87000 0.02548181 0.0014950191 0.87
87200 0.025547917 0.0014951054 0.872
87400 0.025598159 0.0014972923 0.874
87600 0.02565242 0.0015027643 0.876
87800 0.025724906 0.0015085218 0.878
88000 0.025802575 0.0015411267 0.88
88200 0.025856184 0.0015575253 0.882
88400 0.025889547 0.0015563695 0.884
88600 0.025941018 0.0015910235 0.886
88800 0.025983127 0.0015945833 0.888
89000 0.026020418 0.0016051842 0.89
89200 0.026079184 0.0016080343 0.892
89400 0.026129555 0.0016265931 0.894
89600 0.026173522 0.0016299203 0.896
89800 0.026226305 0.0016270804 0.898
90000 0.026266909 0.0016227203 0.9
90200 0.026303173 0.0016300049 0.902
90400 0.026357652 0.0016290483 0.904
90600 0.026386294 0.0016390224 0.906
90800 0.026420535 0.0016573776 0.908
91000 0.026452812 0.0016781338 0.91
91200 0.026496087 0.0016974384 0.912
91400 0.026543392 0.0017071071 0.914
91600 0.026606493 0.0017379857 0.916
91800 0.026661312 0.001742065 0.918
92000 0.026706634 0.0017545102 0.92
92200 0.026762749 0.0017700389 0.922
92400 0.026820564 0.0017631971 0.924
92600 0.026878072 0.001778047 0.926
92800 0.026936721 0.0017753187 0.928
93000 0.026987598 0.0017683158 0.93
93200 0.027034083 0.0017677269 0.932
93400 0.027063658 0.0017561579 0.934
93600 0.027124902 0.001760588 0.936
93800 0.027182731 0.0017830525 0.938
94000 0.027224538 0.0017873003 0.94
94200 0.02727445 0.0018131236 0.942
94400 0.027313117 0.0018342649 0.944
94600 0.027354886 0.0018744084 0.946
94800 0.027396215 0.0018881685 0.948
95000 0.027452362 0.0019064629 0.95
95200 0.027504965 0.0019558126 0.952
95400 0.027563134 0.0019706242 0.954
95600 0.027624474 0.0019589129 0.956
95800 0.027687409 0.001938816 0.958
96000 0.027752951 0.0019511109 0.96
96200 0.027792703 0.0019577597 0.962
96400 0.027841635 0.0019646315 0.964
96600 0.027897645 0.0019633284 0.966
96800 0.027942234 0.0019386074 0.968
97000 0.027996561 0.0019427119 0.97
97200 0.028052906 0.0019530236 0.972
97400 0.028125552 0.0019437651 0.974
97600 0.028183417 0.0019376423 0.976
97800 0.028245459 0.0019602261 0.978
98000 0.028300724 0.0019936638 0.98
98200 0.028352751 0.0020055216 0.982
98400 0.0283947 0.0020320334 0.984
98600 0.028438019 0.0020526086 0.986
98800 0.028495852 0.0020783418 0.988
99000 0.028537386 0.0021052829 0.99
99200 0.028584162 0.0021441089 0.992
99400 0.028634511 0.0021703829 0.994
99600 0.028680346 0.0021911963 0.996
99800 0.028739322 0.0022004271 0.998
100000 0.028793476 0.0022194225 1
100200 0.028833323 0.0022356255 1.002
100400 0.028892252 0.0022270181 1.004
100600 0.028933966 0.0022270935 1.006
100800 0.028983899 0.0022347574 1.008
101000 0.02901695 0.0022551221 1.01
101200 0.029077349 0.0022675389 1.012
101400 0.029129039 0.0022853985 1.014
101600 0.02917199 0.0023006058 1.016
101800 0.029241419 0.0023143409 1.018
102000 0.029292359 0.0023246422 1.02
102200 0.029348273 0.0023330322 1.022
102400 0.02941073 0.0023494404 1.024
102600 0.029480382 0.0023358532 1.026
102800 0.029558616 0.0023178733 1.028
103000 0.029619111 0.0023166583 1.03
103200 0.029681318 0.0023305891 1.032
103400 0.029761716 0.0023280659 1.034
103600 0.02984277 0.0023237126 1.036
103800 0.029900905 0.0023168212 1.038
104000 0.02997092 0.002320566 1.04
104200 0.030036961 0.0023179517 1.042
104400 0.03011633 0.002319636 1.044
104600 0.030205168 0.0023198356 1.046
104800 0.030286246 0.0023342556 1.048
105000 0.030366882 0.0023626749 1.05
105200 0.030465743 0.0023863311 1.052
105400 0.030554047 0.002427142 1.054
105600 0.030629199 0.0024748726 1.056
105800 0.030715092 0.0025066918 1.058
106000 0.030799808 0.0025271609 1.06
106200 0.030859744 0.0025397788 1.062
106400 0.030925746 0.0025712788 1.064
106600 0.030987419 0.0025759286 1.066
106800 0.031039986 0.0025978057 1.068
107000 0.031101395 0.0026261905 1.07
107200 0.031193611 0.0026292287 1.072
107400 0.03126959 0.0026336572 1.074
107600 0.031342818 0.0026552579 1.076
107800 0.03141683 0.002656209 1.078
108000 0.031482238 0.0026650831 1.08
108200 0.031552839 0.0026843554 1.082
108400 0.031624373 0.0026720187 1.084
108600 0.031709388 0.0026690981 1.086
108800 0.031772081 0.0026522394 1.088
109000 0.03181649 0.0026432499 1.09
109200 0.031865292 0.0026655257 1.092
109400 0.031900728 0.0026874185 1.094
109600 0.031931615 0.0027067814 1.096
109800 0.031995303 0.0027255003 1.098
110000 0.032054555 0.0027557583 1.1
110200 0.032105528 0.0027658975 1.102
110400 0.032160325 0.0027833536 1.104
110600 0.032209592 0.0027800777 1.106
110800 0.03226107 0.0028074658 1.108
111000 0.032332086 0.002827297 1.11
111200 0.032385841 0.0028397689 1.112
111400 0.032433269 0.0028348533 1.114
111600 0.032481252 0.0028604839 1.116
111800 0.032527378 0.0028573351 1.118
112000 0.032590848 0.0028628454 1.12
112200 0.032677889 0.0028878322 1.122
112400 0.032759694 0.0028883013 1.124
112600 0.03281579 0.0028977714 1.126
112800 0.032885069 0.0029052847 1.128
113000 0.032943426 0.0029208647 1.13
113200 0.03301328 0.0029226259 1.132
113400 0.033077586 0.0028967684 1.134
113600 0.033152153 0.0028914414 1.136
113800 0.033211155 0.0028983399 1.138
114000 0.033265533 0.00289173 1.14
114200 0.033315744 0.0028829126 1.142
114400 0.033367492 0.0028719345 1.144
114600 0.033422968 0.0028799441 1.146
114800 0.033507503 0.0028967304 1.148
115000 0.033588105 0.0028979955 1.15
115200 0.033667589 0.0028891903 1.152
115400 0.033730104 0.0028822464 1.154
115600 0.033793586 0.0028823266 1.156
115800 0.033841569 0.0028750183 1.158
116000 0.033902354 0.0028702013 1.16
116200 0.033958582 0.0028763298 1.162
116400 0.034001194 0.0028958021 1.164
116600 0.034026096 0.0028926939 1.166
116800 0.034078737 0.0028900649 1.168
117000 0.034132095 0.002900501 1.17
117200 0.034198924 0.0029103402 1.172
117400 0.034233291 0.0029051106 1.174
117600 0.034288124 0.0029154006 1.176
117800 0.034339269 0.002930747 1.178
118000 0.034394247 0.0029240014 1.18
118200 0.034442275 0.0029195626 1.182
118400 0.034529847 0.0029144429 1.184
118600 0.034590241 0.002908364 1.186
118800 0.034656903 0.0029108587 1.188
119000 0.034727115 0.002911536 1.19
119200 0.03480814 0.0029010644 1.192
119400 0.034883387 0.0028760581 1.194
119600 0.034963011 0.0028272839 1.196
119800 0.035048667 0.0027978436 1.198
120000 0.035122523 0.0027637089 1.2
120200 0.035198272 0.0027457732 1.202
120400 0.035266118 0.0027358637 1.204
120600 0.035319664 0.0027459499 1.206
120800 0.035386551 0.0027520782 1.208
121000 0.035461906 0.0027556171 1.21
121200 0.035521892 0.0027347842 1.212
121400 0.035576363 0.0027237506 1.214
121600 0.035648769 0.0027206722 1.216
121800 0.035710126 0.0027259996 1.218
122000 0.035791737 0.0027276242 1.22
122200 0.03585923 0.0027284782 1.222
122400 0.035929449 0.0027103282 1.224
122600 0.035983933 0.0027118989 1.226
122800 0.036035739 0.0026950816 1.228
123000 0.036091486 0.0026878079 1.23
123200 0.036129561 0.0026855251 1.232
123400 0.036184104 0.0026963554 1.234
123600 0.036250621 0.002701066 1.236
123800 0.036299744 0.0027023896 1.238
124000 0.036370821 0.0026998031 1.24
124200 0.036445989 0.0026679414 1.242
124400 0.036497194 0.0026581421 1.244
124600 0.036533598 0.0026670927 1.246
124800 0.036593207 0.0026772944 1.248
125000 0.03663509 0.0026787855 1.25
125200 0.036655227 0.0026908781 1.252
125400 0.036739141 0.0026860762 1.254
125600 0.036791866 0.002688799 1.256
125800 0.036821754 0.0026932858 1.258
126000 0.036884435 0.002705404 1.26
126200 0.036951311 0.0026995595 1.262
126400 0.03701266 0.002698757 1.264
126600 0.03708564 0.0026858812 1.266
126800 0.037138883 0.0026752608 1.268
127000 0.037201044 0.002653049 1.27
127200 0.037239056 0.0026058366 1.272
127400 0.037290386 0.0025964355 1.274
127600 0.037338023 0.0025969376 1.276
127800 0.037365741 0.0025777082 1.278
128000 0.037419871 0.0025760655 1.28
128200 0.037471366 0.0026024346 1.282
128400 0.037515696 0.0026068788 1.284
128600 0.037570583 0.0026047131 1.286
128800 0.03762854 0.0026336577 1.288
129000 0.037678713 0.0026478884 1.29
129200 0.037726774 0.0026490645 1.292
129400 0.03776984 0.0026535525 1.294
129600 0.037819208 0.0026602206 1.296
129800 0.037866514 0.0026768568 1.298
130000 0.037919309 0.0027055957 1.3
130200 0.037980411 0.00272677 1.302
130400 0.038018254 0.002714948 1.304
130600 0.038045386 0.0027144258 1.306
130800 0.038073883 0.0027042413 1.308
131000 0.038135404 0.0027037961 1.31
131200 0.03819352 0.0027075656 1.312
131400 0.038264107 0.0027340074 1.314
131600 0.038316346 0.0027355715 1.316
131800 0.038355982 0.0027487963 1.318
132000 0.038407396 0.0027588273 1.32
132200 0.038463315 0.0027641415 1.322
132400 0.038517431 0.0027683328 1.324
132600 0.038580067 0.002770445 1.326
132800 0.038633076 0.0027836354 1.328
133000 0.038674335 0.0028041218 1.33
133200 0.038717868 0.0028055447 1.332
133400 0.03874545 0.0028112716 1.334
133600 0.038772152 0.0028050059 1.336
133800 0.038817393 0.0028189832 1.338
134000 0.038860197 0.0028312454 1.34
134200 0.038894039 0.0028394034 1.342
134400 0.038952753 0.002833775 1.344
134600 0.039022139 0.0028485329 1.346
134800 0.039068617 0.0028578436 1.348
135000 0.0391232 0.0028646099 1.35
135200 0.03918283 0.0028463976 1.352
135400 0.039252862 0.0028339495 1.354
135600 0.039315989 0.0028320472 1.356
135800 0.039386346 0.0028303707 1.358
136000 0.039450676 0.0028478927 1.36
136200 0.039509815 0.0028363099 1.362
136400 0.039552555 0.0028197857 1.364
136600 0.039599776 0.00282308 1.366
136800 0.039655476 0.0028106939 1.368
137000 0.039691927 0.0028140388 1.37
137200 0.039737935 0.0028010785 1.372
137400 0.039780552 0.0028069435 1.374
137600 0.039826342 0.0028175893 1.376
137800 0.039870779 0.0028369609 1.378
138000 0.039936573 0.0028548031 1.38
