Time AvStrain StdStrain Time_1e5
104000 0.027554646 0.002138496 1.04
104200 0.027575987 0.0021414348 1.042
104400 0.02764301 0.0021331281 1.044
104600 0.02770797 0.0021198184 1.046
104800 0.027752687 0.0020916413 1.048
105000 0.027789537 0.0020653097 1.05
105200 0.027821381 0.0020330083 1.052
105400 0.027859392 0.0020031909 1.054
105600 0.027883989 0.0019725193 1.056
105800 0.027950839 0.0019687886 1.058
106000 0.027993869 0.0019482811 1.06
106200 0.028039077 0.0019611552 1.062
106400 0.02807546 0.0019702187 1.064
106600 0.02811687 0.0019819168 1.066
106800 0.028134525 0.0019768774 1.068
107000 0.028164147 0.0019673819 1.07
107200 0.028213472 0.0019445865 1.072
107400 0.028252036 0.0019265307 1.074
107600 0.028303315 0.0019068651 1.076
107800 0.028366741 0.001919786 1.078
108000 0.028425412 0.0019151108 1.08
108200 0.028446534 0.0019164507 1.082
108400 0.028518938 0.0019100578 1.084
108600 0.02856963 0.001911876 1.086
108800 0.028612844 0.0019159102 1.088
109000 0.028686178 0.0019399691 1.09
109200 0.028737132 0.0019320274 1.092
109400 0.028768335 0.0019123017 1.094
109600 0.028806956 0.0018977928 1.096
109800 0.028842199 0.0018799443 1.098
110000 0.028879764 0.0018778187 1.1
110200 0.028915829 0.0018615387 1.102
110400 0.02895769 0.0018388548 1.104
110600 0.028999985 0.0018340055 1.106
110800 0.029070315 0.0018211036 1.108
111000 0.029138343 0.0018147453 1.11
111200 0.029196165 0.0018021032 1.112
111400 0.029241984 0.0017940619 1.114
111600 0.029301208 0.0018027919 1.116
111800 0.02934922 0.0017896566 1.118
112000 0.029399265 0.0017825305 1.12
112200 0.02945646 0.0017971969 1.122
112400 0.029509741 0.0017977727 1.124
112600 0.029532914 0.0018039653 1.126
112800 0.029575996 0.0018216654 1.128
113000 0.029611122 0.0018167357 1.13
113200 0.029666231 0.0018426498 1.132
113400 0.029725353 0.0018448537 1.134
113600 0.029789073 0.0018389477 1.136
113800 0.029854149 0.0018643609 1.138
114000 0.029902588 0.0019009159 1.14
114200 0.029938678 0.0019168082 1.142
114400 0.029989499 0.0019292733 1.144
114600 0.030051123 0.0019435395 1.146
114800 0.030085556 0.0019386471 1.148
115000 0.030141744 0.0019291333 1.15
115200 0.030202477 0.0019254011 1.152
115400 0.03028604 0.001927486 1.154
115600 0.030360714 0.0019479416 1.156
115800 0.030438471 0.0019562816 1.158
116000 0.030495727 0.0019480014 1.16
116200 0.030554894 0.0019524131 1.162
116400 0.030603409 0.0019454824 1.164
116600 0.030667357 0.0019394548 1.166
116800 0.030692715 0.0019305147 1.168
117000 0.030734271 0.0019261715 1.17
117200 0.03078056 0.0019156543 1.172
117400 0.030840334 0.0019150823 1.174
117600 0.030897819 0.0018913083 1.176
117800 0.03093497 0.0018719237 1.178
118000 0.030985524 0.001870168 1.18
118200 0.03103213 0.0018489412 1.182
118400 0.031095214 0.0018380556 1.184
118600 0.031130911 0.0018676668 1.186
118800 0.03118031 0.0018845747 1.188
119000 0.031242629 0.0018889359 1.19
119200 0.031260048 0.001887971 1.192
119400 0.031293111 0.0019116941 1.194
119600 0.031347306 0.0019355184 1.196
119800 0.031407756 0.0019627377 1.198
120000 0.031448584 0.0019893106 1.2
120200 0.031511932 0.0020116238 1.202
120400 0.031566915 0.0020498852 1.204
120600 0.031626718 0.0020580237 1.206
120800 0.031674913 0.0020605129 1.208
121000 0.031716232 0.002064714 1.21
121200 0.031770692 0.0020512441 1.212
121400 0.031827137 0.0020564501 1.214
121600 0.031883176 0.0020677485 1.216
121800 0.031967549 0.0020780755 1.218
122000 0.032042868 0.0020741903 1.22
122200 0.032123629 0.002051707 1.222
122400 0.032194516 0.0020417742 1.224
122600 0.032264287 0.0020554197 1.226
122800 0.03231346 0.0020652299 1.228
123000 0.032387533 0.0020801965 1.23
123200 0.03246345 0.0020821175 1.232
123400 0.032533512 0.0020736161 1.234
123600 0.032591015 0.0020889818 1.236
123800 0.032662939 0.0021119106 1.238
124000 0.032734054 0.0021359728 1.24
124200 0.032815572 0.0021220694 1.242
124400 0.032871284 0.0021173155 1.244
124600 0.03293896 0.0021415808 1.246
124800 0.032990171 0.0021619574 1.248
125000 0.033035428 0.0021890182 1.25
125200 0.03307919 0.0021945946 1.252
125400 0.033124645 0.0021968356 1.254
125600 0.033177437 0.0021928269 1.256
125800 0.033215836 0.0021876025 1.258
126000 0.033264267 0.0022038302 1.26
126200 0.033310634 0.0022101714 1.262
126400 0.033362453 0.0022236384 1.264
126600 0.033438432 0.0022470218 1.266
126800 0.033517668 0.0022596015 1.268
127000 0.033588656 0.002272332 1.27
127200 0.033659964 0.0022931278 1.272
127400 0.033723571 0.0023057304 1.274
127600 0.033781778 0.002339545 1.276
127800 0.033844007 0.0023620431 1.278
128000 0.033911609 0.0023599098 1.28
128200 0.033959202 0.0023510653 1.282
128400 0.033995511 0.0023711401 1.284
128600 0.034044507 0.0023500451 1.286
128800 0.034095741 0.0023541794 1.288
129000 0.034156102 0.0023505166 1.29
129200 0.034208671 0.0023244762 1.292
129400 0.034284354 0.002310688 1.294
129600 0.034339374 0.0023092422 1.296
129800 0.034388221 0.0023206705 1.298
130000 0.034484558 0.0023110503 1.3
130200 0.034573324 0.0022900827 1.302
130400 0.034647001 0.0022703266 1.304
130600 0.034708547 0.0022584467 1.306
130800 0.034762986 0.0022642133 1.308
131000 0.034810163 0.002269574 1.31
131200 0.034877993 0.0022700369 1.312
131400 0.034931667 0.0022759967 1.314
131600 0.034981273 0.0022835036 1.316
131800 0.035027233 0.0022931942 1.318
132000 0.03507697 0.0022927911 1.32
132200 0.035127653 0.0022875419 1.322
132400 0.035155607 0.0022771027 1.324
132600 0.035214979 0.0022838484 1.326
132800 0.035262603 0.0022883259 1.328
133000 0.035314351 0.0023047659 1.33
133200 0.035381663 0.0023228148 1.332
133400 0.035425647 0.0023531592 1.334
133600 0.035490093 0.0023703263 1.336
133800 0.035554686 0.002382389 1.338
134000 0.03562707 0.0023908604 1.34
134200 0.035702485 0.0024027535 1.342
134400 0.035767477 0.0023967405 1.344
134600 0.035824159 0.0023962391 1.346
134800 0.035883688 0.0024263255 1.348
135000 0.035944035 0.0024372889 1.35
135200 0.03599242 0.0024542932 1.352
135400 0.036090156 0.0024722522 1.354
135600 0.036172106 0.0024783547 1.356
135800 0.03624007 0.0024933064 1.358
136000 0.036304495 0.0025075331 1.36
136200 0.036383392 0.0025109899 1.362
136400 0.03646076 0.0024985034 1.364
136600 0.036513486 0.0024978199 1.366
136800 0.036593922 0.0024896935 1.368
137000 0.036653542 0.0024646767 1.37
137200 0.03668547 0.0024514911 1.372
137400 0.036735748 0.0024335438 1.374
137600 0.036803807 0.0024154699 1.376
