Time Strain Concentration
3057200 0.42593006 0.098909866
3057400 0.4259354 0.098909126
3057600 0.42597447 0.098903706
3057800 0.42599077 0.098901445
3058000 0.42601895 0.098897536
3058200 0.42602105 0.098897245
3058400 0.42600991 0.098898789
3058600 0.42602861 0.098896196
3058800 0.42605983 0.098891867
3059000 0.42606963 0.098890506
3059200 0.42606891 0.098890607
3059400 0.42607913 0.09888919
3059600 0.42607358 0.098889959
3059800 0.42605539 0.098892482
3060000 0.42601511 0.098898068
3060200 0.42600137 0.098899975
3060400 0.42603031 0.09889596
3060600 0.42604989 0.098893245
3060800 0.42605543 0.098892477
3061000 0.42607911 0.098889192
3061200 0.42606934 0.098890548
3061400 0.42607153 0.098890243
3061600 0.42609699 0.098886712
3061800 0.42608992 0.098887693
3062000 0.42610378 0.098885771
3062200 0.42610852 0.098885113
3062400 0.42612858 0.098882332
3062600 0.42613976 0.098880781
3062800 0.42615188 0.0988791
3063000 0.42615649 0.098878461
3063200 0.42615439 0.098878753
3063400 0.42614737 0.098879726
3063600 0.42616181 0.098877724
3063800 0.42617552 0.098875823
3064000 0.42616617 0.098877119
3064200 0.42615267 0.098878991
3064400 0.42615918 0.098878089
3064600 0.42614449 0.098880125
3064800 0.42615525 0.098878634
3065000 0.42615056 0.098879284
3065200 0.42613836 0.098880976
3065400 0.42613129 0.098881956
3065600 0.42612261 0.09888316
3065800 0.42611329 0.098884452
3066000 0.42611427 0.098884316
3066200 0.42611791 0.098883812
3066400 0.42611712 0.098883921
3066600 0.42612019 0.098883495
3066800 0.42612153 0.09888331
3067000 0.42617007 0.098876578
3067200 0.42619066 0.098873724
3067400 0.42620542 0.098871676
3067600 0.42621447 0.098870422
3067800 0.42623136 0.09886808
3068000 0.42621489 0.098870363
3068200 0.42623386 0.098867734
3068400 0.42624055 0.098866807
3068600 0.42625261 0.098865135
3068800 0.42623353 0.09886778
3069000 0.42624226 0.09886657
3069200 0.42622253 0.098869305
3069400 0.42621227 0.098870727
3069600 0.42622366 0.098869149
3069800 0.4262602 0.098864082
3070000 0.42625368 0.098864987
3070200 0.42625132 0.098865313
3070400 0.42625704 0.09886452
3070600 0.4262344 0.09886766
3070800 0.42623693 0.098867308
3071000 0.42624805 0.098865766
3071200 0.42623685 0.09886732
3071400 0.42624265 0.098866516
3071600 0.42626229 0.098863792
3071800 0.42624268 0.098866511
3072000 0.42620463 0.098871786
3072200 0.42618543 0.098874449
3072400 0.42618544 0.098874447
3072600 0.42616496 0.098877287
3072800 0.42613551 0.098881371
3073000 0.42611729 0.098883897
3073200 0.42609756 0.098886634
3073400 0.42609276 0.0988873
3073600 0.42607217 0.098890154
3073800 0.42609103 0.098887539
3074000 0.42610739 0.098885271
3074200 0.42612395 0.098882974
3074400 0.42611904 0.098883654
3074600 0.42609376 0.09888716
3074800 0.42609362 0.09888718
3075000 0.42606232 0.098891521
3075200 0.42607171 0.098890219
3075400 0.4260735 0.098889971
3075600 0.42605866 0.098892029
3075800 0.42604646 0.09889372
3076000 0.42603873 0.098894792
3076200 0.42603711 0.098895017
3076400 0.426041 0.098894478
3076600 0.42606288 0.098891444
3076800 0.42607676 0.098889519
3077000 0.42611316 0.098884471
3077200 0.42613795 0.098881032
3077400 0.42617474 0.098875931
3077600 0.42620349 0.098871944
3077800 0.4261745 0.098875964
3078000 0.42619385 0.098873281
3078200 0.42620122 0.098872259
3078400 0.42620807 0.09887131
3078600 0.42621708 0.09887006
3078800 0.42622031 0.098869612
3079000 0.42620243 0.098872092
3079200 0.42620233 0.098872105
3079400 0.42619228 0.098873499
3079600 0.42618839 0.098874038
3079800 0.42620083 0.098872313
3080000 0.42619998 0.098872431
3080200 0.42617678 0.098875648
3080400 0.42618196 0.098874929
3080600 0.42619802 0.098872703
3080800 0.42620344 0.098871951
3081000 0.4262084 0.098871263
3081200 0.42619961 0.098872483
3081400 0.42619596 0.098872989
3081600 0.42620587 0.098871615
3081800 0.42618241 0.098874868
3082000 0.4261846 0.098874564
3082200 0.4261745 0.098875964
3082400 0.42618791 0.098874104
3082600 0.42620199 0.098872153
3082800 0.4261976 0.098872762
3083000 0.42617052 0.098876516
3083200 0.42615466 0.098878716
3083400 0.42617445 0.098875971
3083600 0.42618255 0.098874848
3083800 0.42618617 0.098874346
3084000 0.42618627 0.098874332
3084200 0.42617438 0.098875981
3084400 0.42618082 0.098875088
3084600 0.42618736 0.098874181
3084800 0.42617066 0.098876496
3085000 0.42617198 0.098876314
3085200 0.4261863 0.098874329
3085400 0.42618428 0.098874608
3085600 0.42618695 0.098874238
3085800 0.42621679 0.098870101
3086000 0.42625052 0.098865424
3086200 0.42625659 0.098864583
3086400 0.42625682 0.098864551
3086600 0.42628731 0.098860324
3086800 0.42628933 0.098860044
3087000 0.42631216 0.098856879
3087200 0.42630286 0.098858168
3087400 0.42631058 0.098857099
3087600 0.42631011 0.098857164
3087800 0.42630524 0.098857838
3088000 0.42631736 0.098856159
3088200 0.42633052 0.098854334
3088400 0.42634924 0.098851739
3088600 0.42635214 0.098851337
3088800 0.42634063 0.098852933
3089000 0.42633893 0.098853168
3089200 0.42631572 0.098856386
3089400 0.42630398 0.098858013
3089600 0.42629219 0.098859648
3089800 0.42626399 0.098863557
3090000 0.42627027 0.098862686
3090200 0.426262 0.098863833
3090400 0.42624329 0.098866426
3090600 0.42621882 0.09886982
3090800 0.42620238 0.098872098
3091000 0.42622504 0.098868956
3091200 0.42622291 0.098869252
3091400 0.42619959 0.098872485
3091600 0.42619968 0.098872472
3091800 0.42618555 0.098874432
3092000 0.42617958 0.098875259
3092200 0.42614636 0.098879867
3092400 0.42609626 0.098886814
3092600 0.4260987 0.098886476
3092800 0.42608381 0.09888854
3093000 0.42607964 0.098889119
3093200 0.42608491 0.098888388
3093400 0.42610454 0.098885665
3093600 0.42609706 0.098886703
3093800 0.42611857 0.09888372
3094000 0.426146 0.098879916
3094200 0.42616627 0.098877105
3094400 0.4261899 0.098873829
3094600 0.42619262 0.098873451
3094800 0.42617118 0.098876424
3095000 0.42616912 0.098876711
3095200 0.42619349 0.098873331
3095400 0.42620258 0.098872071
3095600 0.42621845 0.09886987
3095800 0.42622866 0.098868455
3096000 0.42625411 0.098864926
3096200 0.42626754 0.098863065
3096400 0.42625745 0.098864464
3096600 0.42624656 0.098865973
3096800 0.42624545 0.098866127
3097000 0.42622372 0.098869139
3097200 0.42620636 0.098871546
3097400 0.42620883 0.098871204
3097600 0.42622334 0.098869192
3097800 0.42621687 0.09887009
3098000 0.42621051 0.098870971
3098200 0.42620641 0.09887154
3098400 0.42622389 0.098869117
3098600 0.42625015 0.098865475
3098800 0.42624829 0.098865733
3099000 0.42624943 0.098865575
3099200 0.42623115 0.098868109
3099400 0.42620751 0.098871387
3099600 0.42621051 0.098870971
3099800 0.42621254 0.09887069
3100000 0.42622765 0.098868595
3100200 0.42626867 0.098862907
3100400 0.42628969 0.098859995
3100600 0.42630852 0.098857384
3100800 0.42634273 0.098852641
3101000 0.42637181 0.098848611
3101200 0.42638553 0.098846709
3101400 0.42642147 0.098841728
3101600 0.42643348 0.098840064
3101800 0.4264257 0.098841142
3102000 0.426437 0.098839576
3102200 0.42643991 0.098839173
3102400 0.42645424 0.098837187
3102600 0.42647808 0.098833884
3102800 0.4265022 0.098830542
3103000 0.42650272 0.098830469
3103200 0.42649718 0.098831237
3103400 0.42650754 0.098829802
3103600 0.42649387 0.098831696
3103800 0.42647727 0.098833995
3104000 0.42648474 0.098832961
3104200 0.42650251 0.098830498
3104400 0.42649683 0.098831285
3104600 0.42647411 0.098834434
3104800 0.4264769 0.098834048
3105000 0.42647617 0.098834148
3105200 0.4264766 0.098834089
3105400 0.42648847 0.098832444
3105600 0.42649532 0.098831494
3105800 0.4264897 0.098832274
3106000 0.42648884 0.098832393
3106200 0.42648142 0.098833421
3106400 0.42645068 0.098837681
3106600 0.42647861 0.09883381
3106800 0.4264717 0.098834767
3107000 0.42647578 0.098834202
3107200 0.42648201 0.098833339
3107400 0.42648729 0.098832607
3107600 0.4265148 0.098828796
3107800 0.42651511 0.098828752
3108000 0.42652017 0.098828051
3108200 0.4265162 0.098828601
3108400 0.42653243 0.098826353
3108600 0.42656722 0.098821533
3108800 0.42657404 0.098820587
3109000 0.42658063 0.098819674
3109200 0.42656742 0.098821505
3109400 0.42655783 0.098822833
3109600 0.42654592 0.098824483
3109800 0.42653586 0.098825877
3110000 0.42653621 0.098825829
3110200 0.42654542 0.098824552
3110400 0.42654477 0.098824643
3110600 0.42653121 0.098826521
3110800 0.42652577 0.098827276
3111000 0.42653024 0.098826656
3111200 0.42654208 0.098825016
3111400 0.42655777 0.098822842
3111600 0.42657462 0.098820507
3111800 0.42658132 0.098819579
3112000 0.42658823 0.098818621
3112200 0.42659348 0.098817894
3112400 0.42658609 0.098818919
3112600 0.4265884 0.098818599
3112800 0.42658725 0.098818757
3113000 0.42659112 0.098818221
3113200 0.42658962 0.09881843
3113400 0.42655579 0.098823116
3113600 0.42656398 0.098821981
3113800 0.42656879 0.098821315
3114000 0.42655064 0.098823829
3114200 0.42653092 0.098826562
3114400 0.42650081 0.098830734
3114600 0.4265186 0.098828268
3114800 0.42652978 0.09882672
3115000 0.4265406 0.098825221
3115200 0.42652391 0.098827533
3115400 0.42650577 0.098830047
3115600 0.42648121 0.09883345
3115800 0.42645053 0.098837702
3116000 0.42641 0.098843318
3116200 0.42641953 0.098841997
3116400 0.42643171 0.098840309
3116600 0.42641834 0.098842162
3116800 0.42642024 0.098841899
3117000 0.42642065 0.098841841
3117200 0.4264145 0.098842694
3117400 0.4264119 0.098843054
3117600 0.42642175 0.098841689
3117800 0.42643112 0.098840391
3118000 0.42644208 0.098838872
3118200 0.42641358 0.098842822
3118400 0.42640741 0.098843678
3118600 0.42640046 0.09884464
3118800 0.42640285 0.098844309
3119000 0.42641109 0.098843167
3119200 0.42640428 0.098844111
3119400 0.42635141 0.098851438
3119600 0.42634503 0.098852323
3119800 0.42630751 0.098857524
3120000 0.42629811 0.098858827
3120200 0.42625077 0.09886539
3120400 0.42622477 0.098868994
3120600 0.42623468 0.09886762
3120800 0.4262414 0.098866689
3121000 0.42624793 0.098865783
3121200 0.4262665 0.098863209
3121400 0.42628106 0.09886119
3121600 0.42627022 0.098862693
3121800 0.42625977 0.098864142
3122000 0.42625051 0.098865426
3122200 0.42622373 0.098869139
3122400 0.42619887 0.098872586
3122600 0.42619648 0.098872917
3122800 0.42619323 0.098873368
3123000 0.42618216 0.098874902
3123200 0.42615834 0.098878205
3123400 0.42611085 0.098884791
3123600 0.42608172 0.098888831
3123800 0.42605772 0.098892158
3124000 0.42606359 0.098891345
3124200 0.42604224 0.098894306
3124400 0.42603632 0.098895127
3124600 0.42602391 0.098896849
3124800 0.42604278 0.098894231
3125000 0.42603085 0.098895885
3125200 0.42601988 0.098897407
3125400 0.42601974 0.098897426
3125600 0.42604693 0.098893656
3125800 0.42606823 0.098890701
3126000 0.4260643 0.098891247
3126200 0.42606081 0.098891731
3126400 0.42608014 0.098889049
3126600 0.42607556 0.098889684
3126800 0.42607638 0.09888957
3127000 0.4260927 0.098887307
3127200 0.42609717 0.098886688
3127400 0.42611289 0.098884508
3127600 0.42612541 0.098882772
3127800 0.42613961 0.098880802
3128000 0.42612964 0.098882185
3128200 0.42611063 0.09888482
3128400 0.4260733 0.098889998
3128600 0.4260749 0.098889776
3128800 0.42607282 0.098890064
3129000 0.42606045 0.098891781
3129200 0.42607765 0.098889395
3129400 0.4260872 0.09888807
3129600 0.4260975 0.098886641
3129800 0.42607148 0.098890251
3130000 0.42605682 0.098892284
3130200 0.42604118 0.098894453
3130400 0.42605132 0.098893047
3130600 0.42604235 0.098894291
3130800 0.42605212 0.098892936
3131000 0.42605761 0.098892174
3131200 0.42606346 0.098891363
3131400 0.42606758 0.098890792
3131600 0.42609438 0.098887074
3131800 0.42609203 0.098887401
3132000 0.42609338 0.098887213
3132200 0.42610277 0.09888591
3132400 0.42610243 0.098885957
3132600 0.4261221 0.098883231
3132800 0.4261495 0.098879431
3133000 0.42615074 0.098879259
3133200 0.42615546 0.098878605
3133400 0.42616451 0.09887735
3133600 0.42617326 0.098876136
3133800 0.42619056 0.098873738
3134000 0.4261862 0.098874342
3134200 0.42618471 0.098874548
3134400 0.42620649 0.098871529
3134600 0.42623143 0.09886807
3134800 0.42623638 0.098867385
3135000 0.4262298 0.098868297
3135200 0.42623204 0.098867986
3135400 0.42622651 0.098868753
3135600 0.42621216 0.098870743
3135800 0.42621039 0.098870987
3136000 0.42622278 0.098869269
3136200 0.42621825 0.098869898
3136400 0.42622582 0.098868849
3136600 0.42622119 0.09886949
3136800 0.42622735 0.098868636
3137000 0.42621561 0.098870264
3137200 0.42621218 0.09887074
3137400 0.42620366 0.098871921
3137600 0.42619983 0.098872452
3137800 0.42621251 0.098870694
3138000 0.42621815 0.098869912
3138200 0.42619648 0.098872917
3138400 0.42617883 0.098875363
3138600 0.42617455 0.098875957
3138800 0.426167 0.098877004
3139000 0.42615082 0.098879248
3139200 0.4261404 0.098880692
3139400 0.42612779 0.098882441
3139600 0.42615311 0.098878931
3139800 0.42616537 0.098877231
3140000 0.42617186 0.09887633
3140200 0.42617729 0.098875578
3140400 0.42618374 0.098874684
3140600 0.42621737 0.09887002
3140800 0.42624008 0.098866872
3141000 0.42622162 0.098869431
3141200 0.42619093 0.098873686
3141400 0.42613755 0.098881087
3141600 0.42610883 0.098885071
3141800 0.42607196 0.098890183
3142000 0.42606328 0.098891388
3142200 0.42604649 0.098893717
3142400 0.42599897 0.098900308
3142600 0.425995 0.098900858
3142800 0.42597134 0.09890414
3143000 0.42595108 0.098906951
3143200 0.42596814 0.098904584
3143400 0.42598287 0.098902541
3143600 0.42597873 0.098903115
3143800 0.42598507 0.098902236
3144000 0.42597302 0.098903907
3144200 0.42597424 0.098903738
3144400 0.42597845 0.098903153
3144600 0.42595819 0.098905964
3144800 0.42593652 0.098908971
3145000 0.42590984 0.098912671
3145200 0.4258857 0.098916021
3145400 0.42586058 0.098919507
3145600 0.42585622 0.098920111
3145800 0.4258528 0.098920587
3146000 0.42583834 0.098922592
3146200 0.42582633 0.098924258
3146400 0.42581691 0.098925565
3146600 0.4258085 0.098926733
3146800 0.42579809 0.098928177
3147000 0.42578664 0.098929767
3147200 0.4257752 0.098931353
3147400 0.42575672 0.098933918
3147600 0.42574889 0.098935006
3147800 0.42574319 0.098935796
3148000 0.42569634 0.098942298
3148200 0.42565754 0.098947684
3148400 0.42564306 0.098949695
3148600 0.42564886 0.098948889
3148800 0.42566987 0.098945973
3149000 0.42564904 0.098948865
3149200 0.42565362 0.098948229
3149400 0.42564424 0.098949531
3149600 0.42564649 0.098949218
3149800 0.42564838 0.098948955
3150000 0.42564195 0.098949849
3150200 0.42562985 0.098951528
3150400 0.42561953 0.098952961
3150600 0.42558522 0.098957723
3150800 0.42556837 0.098960064
3151000 0.42554257 0.098963645
3151200 0.42554505 0.098963301
3151400 0.42554839 0.098962837
3151600 0.42553318 0.098964948
3151800 0.42553276 0.098965007
3152000 0.42552706 0.098965798
3152200 0.42550707 0.098968575
3152400 0.42547386 0.098973185
3152600 0.42546846 0.098973935
3152800 0.42546239 0.098974779
3153000 0.42544052 0.098977816
3153200 0.42540889 0.098982209
3153400 0.42538219 0.098985917
3153600 0.42536823 0.098987856
3153800 0.42537835 0.09898645
3154000 0.4253989 0.098983596
3154200 0.42539293 0.098984426
3154400 0.42540133 0.098983258
3154600 0.42537282 0.098987218
3154800 0.42534031 0.098991734
3155000 0.42533012 0.09899315
3155200 0.42530188 0.098997072
3155400 0.42529023 0.09899869
3155600 0.42528557 0.098999338
3155800 0.42529131 0.09899854
3156000 0.42526275 0.099002507
3156200 0.42524274 0.099005288
3156400 0.425202 0.099010948
3156600 0.42516091 0.099016658
3156800 0.42510875 0.099023905
3157000 0.42507782 0.099028204
3157200 0.4250523 0.099031751
3157400 0.42503062 0.099034764
3157600 0.42499966 0.099039068
3157800 0.42501044 0.099037569
3158000 0.42502007 0.099036231
3158200 0.42501505 0.099036928
3158400 0.42502542 0.099035488
3158600 0.42506029 0.099030641
3158800 0.42506543 0.099029927
3159000 0.42508413 0.099027328
3159200 0.42509859 0.099025317
3159400 0.42508273 0.099027521
3159600 0.42508932 0.099026606
3159800 0.42507024 0.099029258
3160000 0.42509009 0.099026499
3160200 0.4250838 0.099027373
3160400 0.42505756 0.09903102
3160600 0.42503071 0.099034752
3160800 0.42502304 0.099035818
3161000 0.42500994 0.099037639
3161200 0.42500383 0.099038488
3161400 0.42498108 0.09904165
3161600 0.42498179 0.099041551
3161800 0.42495518 0.099045251
3162000 0.42493663 0.09904783
3162200 0.42493498 0.099048059
3162400 0.42491545 0.099050774
3162600 0.42491837 0.099050369
3162800 0.42491048 0.099051466
3163000 0.42490205 0.099052637
3163200 0.42488796 0.099054596
3163400 0.42489008 0.099054302
3163600 0.42487559 0.099056316
3163800 0.42489598 0.099053482
3164000 0.42490231 0.099052601
3164200 0.42492421 0.099049557
3164400 0.42492421 0.099049557
3164600 0.42490928 0.099051632
3164800 0.42488858 0.09905451
3165000 0.42488932 0.099054407
3165200 0.4248884 0.099054535
3165400 0.42488025 0.099055668
3165600 0.42487199 0.099056816
3165800 0.42485015 0.099059853
3166000 0.42480916 0.099065553
3166200 0.42477796 0.099069892
3166400 0.42477631 0.099070121
3166600 0.42481525 0.099064707
3166800 0.42482583 0.099063235
3167000 0.42483029 0.099062615
3167200 0.42485111 0.099059719
3167400 0.42486626 0.099057613
3167600 0.42487394 0.099056545
3167800 0.42485049 0.099059806
3168000 0.42484026 0.099061229
3168200 0.42482107 0.099063897
3168400 0.42479455 0.099067585
3168600 0.4247822 0.099069302
3168800 0.42477978 0.099069638
3169000 0.42478483 0.099068937
3169200 0.42478533 0.099068867
3169400 0.42477631 0.099070121
3169600 0.42477694 0.099070034
3169800 0.42476922 0.099071108
3170000 0.42476644 0.099071494
3170200 0.42477015 0.099070978
3170400 0.42474301 0.099074753
3170600 0.42471493 0.099078657
3170800 0.42470564 0.099079951
3171000 0.42465333 0.099087226
3171200 0.4246057 0.099093851
3171400 0.42457622 0.099097954
3171600 0.42454228 0.099102675
3171800 0.42453108 0.099104234
3172000 0.42453165 0.099104154
3172200 0.42453906 0.099103124
3172400 0.4245149 0.099106485
3172600 0.42446853 0.099112938
3172800 0.42444201 0.099116629
3173000 0.42440356 0.09912198
3173200 0.42437456 0.099126016
3173400 0.42438475 0.099124596
3173600 0.42435684 0.099128482
3173800 0.42434087 0.099130704
3174000 0.42432116 0.099133449
3174200 0.42430347 0.09913591
3174400 0.42430964 0.099135051
3174600 0.42431475 0.099134341
3174800 0.42430222 0.099136084
3175000 0.42429065 0.099137696
3175200 0.42427723 0.099139564
3175400 0.42427527 0.099139837
3175600 0.42428971 0.099137826
3175800 0.424296 0.099136951
3176000 0.42429585 0.099136972
3176200 0.42426227 0.099141646
3176400 0.4242428 0.099144356
3176600 0.42425781 0.099142268
3176800 0.42425249 0.099143008
3177000 0.42425692 0.099142391
3177200 0.4242704 0.099140515
3177400 0.42426972 0.099140608
3177600 0.42429901 0.099136531
3177800 0.42431574 0.099134203
3178000 0.42431133 0.099134816
3178200 0.42431146 0.099134798
3178400 0.42431364 0.099134494
3178600 0.42434105 0.09913068
3178800 0.42435245 0.099129093
3179000 0.42434624 0.099129958
3179200 0.42433506 0.099131513
3179400 0.4243199 0.099133624
3179600 0.42429599 0.099136952
3179800 0.42427627 0.099139697
3180000 0.42426775 0.099140884
3180200 0.42425919 0.099142075
3180400 0.42424414 0.09914417
3180600 0.42423897 0.09914489
3180800 0.42424508 0.099144039
3181000 0.42424184 0.099144491
3181200 0.4242363 0.099145262
3181400 0.42424101 0.099144606
3181600 0.4242379 0.099145039
3181800 0.4242473 0.099143731
3182000 0.42423794 0.099145034
3182200 0.42422727 0.099146518
3182400 0.4242063 0.099149439
3182600 0.4241677 0.099154813
3182800 0.42413327 0.099159607
3183000 0.42409967 0.099164287
3183200 0.42409656 0.09916472
3183400 0.42407245 0.099168078
3183600 0.42404089 0.099172474
3183800 0.42400601 0.099177332
3184000 0.42400297 0.099177755
3184200 0.42397363 0.099181842
3184400 0.42392034 0.099189266
3184600 0.42387892 0.099195038
3184800 0.42384594 0.099199632
3185000 0.42381243 0.099204302
3185200 0.42379809 0.099206301
3185400 0.4237956 0.099206648
3185600 0.42379888 0.099206191
3185800 0.42379011 0.099207412
3186000 0.4237832 0.099208375
3186200 0.42378367 0.09920831
3186400 0.42378592 0.099207996
3186600 0.42379365 0.099206919
3186800 0.42380567 0.099205243
3187000 0.42380973 0.099204678
3187200 0.42382114 0.099203088
3187400 0.42381723 0.099203633
3187600 0.42382335 0.09920278
3187800 0.42383226 0.099201539
3188000 0.42383557 0.099201078
3188200 0.42387497 0.099195588
3188400 0.42389134 0.099193307
3188600 0.42391328 0.09919025
3188800 0.42389728 0.099192479
3189000 0.42389641 0.099192601
3189200 0.42390017 0.099192076
3189400 0.42387625 0.099195409
3189600 0.42385889 0.099197828
3189800 0.42387666 0.099195353
3190000 0.42387668 0.099195349
3190200 0.42389406 0.099192928
3190400 0.42389992 0.099192111
3190600 0.42388816 0.09919375
3190800 0.42389445 0.099192873
3191000 0.42389014 0.099193474
3191200 0.42391297 0.099190293
3191400 0.42388734 0.099193864
3191600 0.42387376 0.099195756
3191800 0.42386636 0.099196787
3192000 0.42387638 0.099195391
3192200 0.42388675 0.099193946
3192400 0.42390096 0.099191967
3192600 0.42391724 0.099189698
3192800 0.42389854 0.099192304
3193000 0.42390531 0.09919136
3193200 0.42389721 0.099192489
3193400 0.42389562 0.09919271
3193600 0.42388057 0.099194807
3193800 0.4238828 0.099194497
3194000 0.4238823 0.099194566
3194200 0.42389117 0.099193331
3194400 0.42391081 0.099190594
3194600 0.42390305 0.099191675
3194800 0.42389618 0.099192633
3195000 0.42386771 0.0991966
3195200 0.4238277 0.099202174
3195400 0.42378974 0.099207463
3195600 0.42378604 0.09920798
3195800 0.42375429 0.099212405
3196000 0.42377413 0.099209639
3196200 0.42377667 0.099209286
3196400 0.42376919 0.099210328
3196600 0.42373468 0.099215137
3196800 0.42372169 0.099216948
3197000 0.42372802 0.099216065
3197200 0.4237246 0.099216542
3197400 0.42370336 0.099219503
3197600 0.42368609 0.09922191
3197800 0.42368643 0.099221863
3198000 0.42368543 0.099222002
3198200 0.4236745 0.099223526
3198400 0.42366466 0.099224897
3198600 0.42363967 0.09922838
3198800 0.42362916 0.099229846
3199000 0.423613 0.099232098
3199200 0.42360132 0.099233726
3199400 0.42361015 0.099232495
3199600 0.42360822 0.099232765
3199800 0.42362769 0.09923005
3200000 0.42363377 0.099229203
3200200 0.42362808 0.099229997
3200400 0.4236464 0.099227442
3200600 0.42365533 0.099226197
3200800 0.42367699 0.099223179
3201000 0.42367903 0.099222894
3201200 0.42369675 0.099220424
3201400 0.42373841 0.099214617
3201600 0.42374084 0.099214279
3201800 0.42375447 0.09921238
3202000 0.42378579 0.099208015
3202200 0.42381579 0.099203833
3202400 0.42383401 0.099201295
3202600 0.42382935 0.099201944
3202800 0.42384608 0.099199612
3203000 0.42387787 0.099195183
3203200 0.42390027 0.099192062
3203400 0.42389118 0.099193329
3203600 0.4238974 0.099192462
3203800 0.42391071 0.099190609
3204000 0.42391761 0.099189646
3204200 0.42389972 0.099192139
3204400 0.42390552 0.099191332
3204600 0.42392104 0.099189168
3204800 0.42390656 0.099191186
3205000 0.42389742 0.099192459
3205200 0.4239229 0.09918891
3205400 0.42392662 0.099188391
3205600 0.42391556 0.099189932
3205800 0.42392021 0.099189284
3206000 0.42393007 0.099187911
3206200 0.42391928 0.099189414
3206400 0.42391129 0.099190527
3206600 0.42390396 0.099191548
3206800 0.42392404 0.09918875
3207000 0.4239004 0.099192044
3207200 0.42390977 0.099190739
3207400 0.42386825 0.099196524
3207600 0.4238548 0.099198398
3207800 0.42384185 0.099200202
3208000 0.42379831 0.099206269
3208200 0.42377767 0.099209145
3208400 0.42377508 0.099209507
3208600 0.42377045 0.099210152
3208800 0.42376365 0.0992111
3209000 0.42377502 0.099209516
3209200 0.42377902 0.099208958
3209400 0.42376063 0.099211521
3209600 0.42372968 0.099215834
3209800 0.42368974 0.099221401
3210000 0.42366977 0.099224184
3210200 0.42365695 0.099225971
3210400 0.42362467 0.099230471
3210600 0.42363335 0.099229261
3210800 0.42362116 0.09923096
3211000 0.42361121 0.099232348
3211200 0.42358569 0.099235906
3211400 0.42355095 0.099240749
3211600 0.42353202 0.099243389
3211800 0.42350337 0.099247384
3212000 0.42347866 0.09925083
3212200 0.42346195 0.099253159
3212400 0.4234429 0.099255817
3212600 0.42343453 0.099256983
3212800 0.4234476 0.09925516
3213000 0.4234605 0.099253361
3213200 0.42345413 0.09925425
3213400 0.42345797 0.099253714
3213600 0.42348473 0.099249983
3213800 0.42350357 0.099247355
3214000 0.42350808 0.099246727
3214200 0.42352691 0.099244101
3214400 0.42353436 0.099243062
3214600 0.42355901 0.099239625
3214800 0.42361301 0.099232097
3215000 0.42362538 0.099230372
3215200 0.42365643 0.099226045
3215400 0.42369242 0.099221027
3215600 0.42371572 0.09921778
3215800 0.42374213 0.099214099
3216000 0.42377113 0.099210057
3216200 0.42380993 0.099204651
3216400 0.42384279 0.099200071
3216600 0.4238795 0.099194956
3216800 0.42390139 0.099191907
3217000 0.42391166 0.099190475
3217200 0.42391324 0.099190256
3217400 0.42392497 0.099188622
3217600 0.4239258 0.099188506
3217800 0.42395247 0.09918479
3218000 0.42395355 0.099184639
3218200 0.42396962 0.099182402
3218400 0.42398158 0.099180736
3218600 0.4239964 0.099178671
3218800 0.42401122 0.099176606
3219000 0.42402211 0.099175089
3219200 0.42402558 0.099174606
3219400 0.42404103 0.099172454
3219600 0.42404339 0.099172125
3219800 0.42403485 0.099173315
3220000 0.4240359 0.099173169
3220200 0.42405099 0.099171066
3220400 0.42407044 0.099168358
3220600 0.42407359 0.09916792
3220800 0.42408005 0.09916702
3221000 0.42407599 0.099167585
3221200 0.42408942 0.099165715
3221400 0.42407913 0.099167147
3221600 0.42408467 0.099166377
3221800 0.42407941 0.099167109
3222000 0.4240741 0.099167849
3222200 0.42407536 0.099167673
3222400 0.42408697 0.099166056
3222600 0.42406188 0.099169551
3222800 0.42405305 0.09917078
3223000 0.4240873 0.099166009
3223200 0.4240826 0.099166664
3223400 0.42403703 0.099173011
3223600 0.42401655 0.099175863
3223800 0.42397227 0.099182031
3224000 0.42394003 0.099186523
3224200 0.42390294 0.099191691
3224400 0.42388121 0.099194718
3224600 0.42384952 0.099199133
3224800 0.42382982 0.099201879
3225000 0.42381715 0.099203644
3225200 0.42380491 0.09920535
3225400 0.4238165 0.099203735
3225600 0.42382945 0.09920193
3225800 0.42381848 0.099203459
3226000 0.4238125 0.099204292
3226200 0.42380437 0.099205426
3226400 0.42379192 0.09920716
3226600 0.42379422 0.099206839
3226800 0.42378854 0.099207632
3227000 0.42376573 0.09921081
3227200 0.42375178 0.099212754
3227400 0.42374383 0.099213862
3227600 0.42375363 0.099212496
3227800 0.42375263 0.099212635
3228000 0.42375096 0.099212869
3228200 0.42375818 0.099211862
3228400 0.42376942 0.099210296
3228600 0.42381943 0.099203326
3228800 0.42387391 0.099195735
3229000 0.42389969 0.099192144
3229200 0.42393274 0.099187539
3229400 0.42398464 0.099180308
3229600 0.42398468 0.099180303
3229800 0.42399089 0.099179439
3230000 0.42401208 0.099176487
3230200 0.42404204 0.099172314
3230400 0.42405262 0.09917084
3230600 0.42404706 0.099171614
3230800 0.42405837 0.099170039
3231000 0.42406353 0.09916932
3231200 0.42408831 0.099165869
3231400 0.42411566 0.099162061
3231600 0.42413867 0.099158856
3231800 0.42413998 0.099158674
3232000 0.42414147 0.099158467
