moleculeID,timeEntered,timeLeft
0,14032000.0,14079000.0
1,14149000.0,14178000.0
2,14149000.0,14178000.0
3,14136000.0,14392000.0
4,14319000.0,14400000.0
5,14020000.0,14495000.0
6,14454000.0,14593000.0
7,14549000.0,14646000.0
8,14394000.0,14732000.0
9,14389000.0,14822000.0
10,14354000.0,14857000.0
11,14674000.0,14939000.0
