moleculeID,timeEntered,timeLeft
0,14041000.0,14139000.0
1,14124000.0,14224000.0
2,14049000.0,14299000.0
3,14278000.0,14384000.0
4,14317000.0,14406000.0
5,14458000.0,14600000.0
6,14617000.0,14634000.0
7,14133000.0,14671000.0
8,14620000.0,14676000.0
9,14682000.0,14685000.0
10,14446000.0,14737000.0
11,14468000.0,14764000.0
12,14649000.0,14787000.0
13,14749000.0,14814000.0
14,14864000.0,14895000.0
15,14699000.0,14906000.0
