time,numberMonsInNetwork
13080000.0,2675.0
13081000.0,2675.0
13082000.0,2683.0
13083000.0,2684.0
13084000.0,2684.0
13085000.0,2702.0
13086000.0,2686.0
13087000.0,2678.0
13088000.0,2676.0
13089000.0,2683.0
13090000.0,2675.0
13091000.0,2674.0
13092000.0,2670.0
13093000.0,2665.0
13094000.0,2657.0
13095000.0,2655.0
13096000.0,2650.0
13097000.0,2645.0
13098000.0,2632.0
13099000.0,2625.0
13100000.0,2627.0
13101000.0,2634.0
13102000.0,2639.0
13103000.0,2643.0
13104000.0,2659.0
13105000.0,2656.0
13106000.0,2656.0
13107000.0,2660.0
13108000.0,2649.0
13109000.0,2647.0
13110000.0,2657.0
13111000.0,2654.0
13112000.0,2651.0
13113000.0,2660.0
13114000.0,2650.0
13115000.0,2662.0
13116000.0,2673.0
13117000.0,2673.0
13118000.0,2670.0
13119000.0,2674.0
13120000.0,2677.0
13121000.0,2662.0
13122000.0,2650.0
13123000.0,2655.0
13124000.0,2658.0
13125000.0,2655.0
13126000.0,2633.0
13127000.0,2654.0
13128000.0,2655.0
13129000.0,2643.0
13130000.0,2639.0
13131000.0,2649.0
13132000.0,2654.0
13133000.0,2654.0
13134000.0,2649.0
13135000.0,2658.0
13136000.0,2655.0
13137000.0,2653.0
13138000.0,2659.0
13139000.0,2650.0
13140000.0,2662.0
13141000.0,2656.0
13142000.0,2644.0
13143000.0,2644.0
13144000.0,2646.0
13145000.0,2636.0
13146000.0,2637.0
13147000.0,2648.0
13148000.0,2652.0
13149000.0,2649.0
13150000.0,2643.0
13151000.0,2632.0
13152000.0,2626.0
13153000.0,2629.0
13154000.0,2633.0
13155000.0,2636.0
13156000.0,2637.0
13157000.0,2634.0
13158000.0,2637.0
13159000.0,2636.0
13160000.0,2627.0
13161000.0,2634.0
13162000.0,2639.0
13163000.0,2644.0
13164000.0,2637.0
13165000.0,2656.0
13166000.0,2652.0
13167000.0,2655.0
13168000.0,2662.0
13169000.0,2660.0
13170000.0,2655.0
13171000.0,2669.0
13172000.0,2671.0
13173000.0,2668.0
13174000.0,2662.0
13175000.0,2657.0
13176000.0,2663.0
13177000.0,2656.0
13178000.0,2656.0
13179000.0,2659.0
13180000.0,2666.0
13181000.0,2683.0
13182000.0,2674.0
13183000.0,2668.0
13184000.0,2664.0
13185000.0,2673.0
13186000.0,2670.0
13187000.0,2660.0
13188000.0,2646.0
13189000.0,2643.0
13190000.0,2639.0
13191000.0,2633.0
13192000.0,2632.0
13193000.0,2636.0
13194000.0,2632.0
13195000.0,2637.0
13196000.0,2635.0
13197000.0,2627.0
13198000.0,2637.0
13199000.0,2638.0
13200000.0,2636.0
13201000.0,2658.0
13202000.0,2656.0
13203000.0,2640.0
13204000.0,2635.0
13205000.0,2646.0
13206000.0,2661.0
13207000.0,2657.0
13208000.0,2652.0
13209000.0,2659.0
13210000.0,2659.0
13211000.0,2656.0
13212000.0,2647.0
13213000.0,2650.0
13214000.0,2656.0
13215000.0,2658.0
13216000.0,2665.0
13217000.0,2666.0
13218000.0,2668.0
13219000.0,2666.0
13220000.0,2661.0
13221000.0,2655.0
13222000.0,2646.0
13223000.0,2646.0
13224000.0,2650.0
13225000.0,2653.0
13226000.0,2645.0
13227000.0,2651.0
13228000.0,2655.0
13229000.0,2659.0
13230000.0,2666.0
13231000.0,2659.0
13232000.0,2665.0
13233000.0,2674.0
13234000.0,2664.0
13235000.0,2670.0
13236000.0,2660.0
13237000.0,2667.0
13238000.0,2667.0
13239000.0,2667.0
13240000.0,2662.0
13241000.0,2663.0
13242000.0,2674.0
13243000.0,2668.0
13244000.0,2660.0
13245000.0,2673.0
13246000.0,2672.0
13247000.0,2675.0
13248000.0,2690.0
13249000.0,2700.0
13250000.0,2708.0
13251000.0,2696.0
13252000.0,2695.0
13253000.0,2694.0
13254000.0,2689.0
13255000.0,2684.0
13256000.0,2678.0
13257000.0,2683.0
13258000.0,2692.0
13259000.0,2696.0
13260000.0,2699.0
13261000.0,2691.0
13262000.0,2693.0
13263000.0,2693.0
13264000.0,2710.0
13265000.0,2706.0
13266000.0,2699.0
13267000.0,2691.0
13268000.0,2694.0
13269000.0,2687.0
13270000.0,2682.0
13271000.0,2698.0
13272000.0,2697.0
13273000.0,2690.0
13274000.0,2700.0
13275000.0,2701.0
13276000.0,2702.0
13277000.0,2701.0
13278000.0,2709.0
13279000.0,2698.0
13280000.0,2694.0
13281000.0,2700.0
13282000.0,2707.0
13283000.0,2703.0
13284000.0,2704.0
13285000.0,2703.0
13286000.0,2697.0
13287000.0,2690.0
13288000.0,2698.0
13289000.0,2696.0
13290000.0,2692.0
13291000.0,2690.0
13292000.0,2687.0
13293000.0,2680.0
13294000.0,2685.0
13295000.0,2681.0
13296000.0,2673.0
13297000.0,2667.0
13298000.0,2673.0
13299000.0,2672.0
13300000.0,2671.0
13301000.0,2673.0
13302000.0,2678.0
13303000.0,2675.0
13304000.0,2683.0
13305000.0,2682.0
13306000.0,2685.0
13307000.0,2687.0
13308000.0,2693.0
13309000.0,2700.0
13310000.0,2692.0
13311000.0,2682.0
13312000.0,2684.0
13313000.0,2682.0
13314000.0,2690.0
13315000.0,2675.0
13316000.0,2667.0
13317000.0,2660.0
13318000.0,2667.0
13319000.0,2679.0
13320000.0,2684.0
13321000.0,2673.0
13322000.0,2679.0
13323000.0,2679.0
13324000.0,2673.0
13325000.0,2664.0
13326000.0,2669.0
13327000.0,2669.0
13328000.0,2664.0
13329000.0,2654.0
13330000.0,2654.0
13331000.0,2655.0
13332000.0,2652.0
13333000.0,2661.0
13334000.0,2668.0
13335000.0,2666.0
13336000.0,2666.0
13337000.0,2657.0
13338000.0,2654.0
13339000.0,2661.0
13340000.0,2663.0
13341000.0,2670.0
13342000.0,2682.0
13343000.0,2676.0
13344000.0,2675.0
13345000.0,2660.0
13346000.0,2662.0
13347000.0,2674.0
13348000.0,2663.0
13349000.0,2662.0
13350000.0,2678.0
13351000.0,2677.0
13352000.0,2676.0
13353000.0,2683.0
13354000.0,2675.0
13355000.0,2669.0
13356000.0,2671.0
13357000.0,2666.0
13358000.0,2665.0
13359000.0,2678.0
13360000.0,2680.0
13361000.0,2689.0
13362000.0,2681.0
13363000.0,2677.0
13364000.0,2676.0
13365000.0,2678.0
13366000.0,2679.0
13367000.0,2678.0
13368000.0,2692.0
13369000.0,2691.0
13370000.0,2693.0
13371000.0,2692.0
13372000.0,2696.0
13373000.0,2695.0
13374000.0,2689.0
13375000.0,2693.0
13376000.0,2690.0
13377000.0,2683.0
13378000.0,2698.0
13379000.0,2698.0
13380000.0,2691.0
13381000.0,2692.0
13382000.0,2696.0
13383000.0,2695.0
13384000.0,2688.0
13385000.0,2692.0
13386000.0,2707.0
13387000.0,2707.0
13388000.0,2705.0
13389000.0,2694.0
13390000.0,2690.0
13391000.0,2691.0
13392000.0,2691.0
13393000.0,2679.0
13394000.0,2686.0
13395000.0,2678.0
13396000.0,2676.0
13397000.0,2665.0
13398000.0,2669.0
13399000.0,2680.0
13400000.0,2679.0
13401000.0,2678.0
13402000.0,2682.0
13403000.0,2665.0
13404000.0,2658.0
13405000.0,2653.0
13406000.0,2670.0
13407000.0,2675.0
13408000.0,2669.0
13409000.0,2665.0
13410000.0,2669.0
13411000.0,2677.0
13412000.0,2678.0
13413000.0,2688.0
13414000.0,2687.0
13415000.0,2682.0
13416000.0,2684.0
13417000.0,2681.0
13418000.0,2681.0
13419000.0,2687.0
13420000.0,2685.0
13421000.0,2672.0
13422000.0,2668.0
13423000.0,2676.0
13424000.0,2681.0
13425000.0,2688.0
13426000.0,2682.0
13427000.0,2681.0
13428000.0,2677.0
13429000.0,2677.0
13430000.0,2684.0
13431000.0,2685.0
13432000.0,2671.0
13433000.0,2672.0
13434000.0,2674.0
13435000.0,2663.0
13436000.0,2659.0
13437000.0,2653.0
13438000.0,2651.0
13439000.0,2648.0
13440000.0,2641.0
13441000.0,2648.0
13442000.0,2653.0
13443000.0,2653.0
13444000.0,2657.0
13445000.0,2661.0
13446000.0,2667.0
13447000.0,2665.0
13448000.0,2676.0
13449000.0,2681.0
13450000.0,2685.0
13451000.0,2683.0
13452000.0,2678.0
13453000.0,2685.0
13454000.0,2683.0
13455000.0,2678.0
13456000.0,2679.0
13457000.0,2682.0
13458000.0,2687.0
13459000.0,2678.0
13460000.0,2675.0
13461000.0,2670.0
13462000.0,2667.0
13463000.0,2665.0
13464000.0,2670.0
13465000.0,2655.0
13466000.0,2670.0
13467000.0,2665.0
13468000.0,2668.0
13469000.0,2666.0
13470000.0,2661.0
13471000.0,2667.0
13472000.0,2668.0
13473000.0,2664.0
13474000.0,2668.0
13475000.0,2672.0
13476000.0,2664.0
13477000.0,2662.0
13478000.0,2656.0
13479000.0,2651.0
13480000.0,2663.0
13481000.0,2657.0
13482000.0,2659.0
13483000.0,2660.0
13484000.0,2676.0
13485000.0,2668.0
13486000.0,2670.0
13487000.0,2677.0
13488000.0,2669.0
13489000.0,2676.0
13490000.0,2678.0
13491000.0,2682.0
13492000.0,2673.0
13493000.0,2674.0
13494000.0,2673.0
13495000.0,2678.0
13496000.0,2688.0
13497000.0,2700.0
13498000.0,2701.0
13499000.0,2705.0
13500000.0,2702.0
13501000.0,2701.0
13502000.0,2693.0
13503000.0,2689.0
13504000.0,2683.0
13505000.0,2673.0
13506000.0,2680.0
13507000.0,2683.0
13508000.0,2677.0
13509000.0,2684.0
13510000.0,2687.0
13511000.0,2688.0
13512000.0,2675.0
13513000.0,2690.0
13514000.0,2686.0
13515000.0,2693.0
13516000.0,2695.0
13517000.0,2688.0
13518000.0,2703.0
13519000.0,2713.0
13520000.0,2716.0
13521000.0,2712.0
13522000.0,2712.0
13523000.0,2701.0
13524000.0,2709.0
13525000.0,2703.0
13526000.0,2709.0
13527000.0,2706.0
13528000.0,2702.0
13529000.0,2702.0
13530000.0,2702.0
13531000.0,2705.0
13532000.0,2709.0
13533000.0,2718.0
13534000.0,2704.0
13535000.0,2702.0
13536000.0,2710.0
13537000.0,2705.0
13538000.0,2708.0
13539000.0,2702.0
13540000.0,2703.0
13541000.0,2694.0
13542000.0,2687.0
13543000.0,2691.0
13544000.0,2694.0
13545000.0,2686.0
13546000.0,2689.0
13547000.0,2688.0
13548000.0,2705.0
13549000.0,2701.0
13550000.0,2700.0
13551000.0,2707.0
13552000.0,2699.0
13553000.0,2694.0
13554000.0,2692.0
13555000.0,2689.0
13556000.0,2686.0
13557000.0,2681.0
13558000.0,2690.0
13559000.0,2687.0
13560000.0,2667.0
13561000.0,2661.0
13562000.0,2654.0
13563000.0,2657.0
13564000.0,2659.0
13565000.0,2662.0
13566000.0,2663.0
13567000.0,2663.0
13568000.0,2664.0
13569000.0,2662.0
13570000.0,2661.0
13571000.0,2651.0
13572000.0,2659.0
13573000.0,2660.0
13574000.0,2653.0
13575000.0,2671.0
13576000.0,2664.0
13577000.0,2662.0
13578000.0,2662.0
13579000.0,2654.0
13580000.0,2659.0
13581000.0,2665.0
13582000.0,2672.0
13583000.0,2671.0
13584000.0,2680.0
13585000.0,2673.0
13586000.0,2668.0
13587000.0,2656.0
13588000.0,2643.0
13589000.0,2646.0
13590000.0,2650.0
13591000.0,2654.0
13592000.0,2655.0
13593000.0,2663.0
13594000.0,2657.0
13595000.0,2661.0
13596000.0,2671.0
13597000.0,2672.0
13598000.0,2668.0
13599000.0,2669.0
13600000.0,2660.0
13601000.0,2658.0
13602000.0,2655.0
13603000.0,2653.0
13604000.0,2649.0
13605000.0,2644.0
13606000.0,2654.0
13607000.0,2652.0
13608000.0,2663.0
13609000.0,2668.0
13610000.0,2656.0
13611000.0,2652.0
13612000.0,2655.0
13613000.0,2674.0
13614000.0,2684.0
13615000.0,2680.0
13616000.0,2675.0
13617000.0,2681.0
13618000.0,2678.0
13619000.0,2679.0
13620000.0,2672.0
13621000.0,2667.0
13622000.0,2654.0
13623000.0,2651.0
13624000.0,2656.0
13625000.0,2651.0
13626000.0,2661.0
13627000.0,2652.0
13628000.0,2671.0
13629000.0,2677.0
13630000.0,2677.0
13631000.0,2678.0
13632000.0,2679.0
13633000.0,2684.0
13634000.0,2688.0
13635000.0,2694.0
13636000.0,2689.0
13637000.0,2686.0
13638000.0,2687.0
13639000.0,2697.0
13640000.0,2704.0
13641000.0,2699.0
13642000.0,2682.0
13643000.0,2671.0
13644000.0,2666.0
13645000.0,2665.0
13646000.0,2660.0
13647000.0,2654.0
13648000.0,2662.0
13649000.0,2655.0
13650000.0,2661.0
13651000.0,2671.0
13652000.0,2671.0
13653000.0,2678.0
13654000.0,2676.0
13655000.0,2668.0
13656000.0,2666.0
13657000.0,2661.0
13658000.0,2648.0
13659000.0,2660.0
13660000.0,2642.0
13661000.0,2651.0
13662000.0,2648.0
13663000.0,2649.0
13664000.0,2656.0
13665000.0,2652.0
13666000.0,2664.0
13667000.0,2657.0
13668000.0,2663.0
13669000.0,2666.0
13670000.0,2676.0
13671000.0,2670.0
13672000.0,2676.0
13673000.0,2683.0
13674000.0,2681.0
13675000.0,2674.0
13676000.0,2677.0
13677000.0,2671.0
13678000.0,2689.0
13679000.0,2680.0
13680000.0,2691.0
13681000.0,2683.0
13682000.0,2689.0
13683000.0,2691.0
13684000.0,2689.0
13685000.0,2696.0
13686000.0,2696.0
13687000.0,2705.0
13688000.0,2689.0
13689000.0,2692.0
13690000.0,2684.0
13691000.0,2688.0
13692000.0,2698.0
13693000.0,2704.0
13694000.0,2699.0
13695000.0,2700.0
13696000.0,2699.0
13697000.0,2695.0
13698000.0,2694.0
13699000.0,2691.0
13700000.0,2693.0
13701000.0,2702.0
13702000.0,2697.0
13703000.0,2689.0
13704000.0,2678.0
13705000.0,2681.0
13706000.0,2683.0
13707000.0,2677.0
13708000.0,2662.0
13709000.0,2659.0
13710000.0,2663.0
13711000.0,2666.0
13712000.0,2667.0
13713000.0,2670.0
13714000.0,2666.0
13715000.0,2654.0
13716000.0,2660.0
13717000.0,2652.0
13718000.0,2652.0
13719000.0,2658.0
13720000.0,2654.0
13721000.0,2649.0
13722000.0,2652.0
13723000.0,2643.0
13724000.0,2631.0
13725000.0,2645.0
13726000.0,2654.0
13727000.0,2647.0
13728000.0,2653.0
13729000.0,2662.0
13730000.0,2657.0
13731000.0,2659.0
13732000.0,2664.0
13733000.0,2676.0
13734000.0,2667.0
13735000.0,2666.0
13736000.0,2666.0
13737000.0,2670.0
13738000.0,2679.0
13739000.0,2677.0
13740000.0,2683.0
13741000.0,2692.0
13742000.0,2685.0
13743000.0,2690.0
13744000.0,2703.0
13745000.0,2687.0
13746000.0,2694.0
13747000.0,2693.0
13748000.0,2687.0
13749000.0,2696.0
13750000.0,2698.0
13751000.0,2687.0
13752000.0,2680.0
13753000.0,2689.0
13754000.0,2687.0
13755000.0,2693.0
13756000.0,2693.0
13757000.0,2688.0
13758000.0,2694.0
13759000.0,2701.0
13760000.0,2711.0
13761000.0,2700.0
13762000.0,2695.0
13763000.0,2694.0
13764000.0,2683.0
13765000.0,2687.0
13766000.0,2694.0
13767000.0,2692.0
13768000.0,2686.0
13769000.0,2681.0
13770000.0,2688.0
13771000.0,2682.0
13772000.0,2679.0
13773000.0,2677.0
13774000.0,2686.0
13775000.0,2684.0
13776000.0,2679.0
13777000.0,2682.0
13778000.0,2687.0
13779000.0,2690.0
13780000.0,2670.0
13781000.0,2664.0
13782000.0,2662.0
13783000.0,2661.0
13784000.0,2658.0
13785000.0,2658.0
13786000.0,2655.0
13787000.0,2648.0
13788000.0,2655.0
13789000.0,2656.0
13790000.0,2662.0
13791000.0,2672.0
13792000.0,2671.0
13793000.0,2671.0
13794000.0,2664.0
13795000.0,2656.0
13796000.0,2658.0
13797000.0,2664.0
13798000.0,2656.0
13799000.0,2654.0
13800000.0,2648.0
13801000.0,2642.0
13802000.0,2673.0
13803000.0,2661.0
13804000.0,2671.0
13805000.0,2670.0
13806000.0,2674.0
13807000.0,2680.0
13808000.0,2693.0
13809000.0,2698.0
13810000.0,2696.0
13811000.0,2695.0
13812000.0,2684.0
13813000.0,2681.0
13814000.0,2679.0
13815000.0,2682.0
13816000.0,2694.0
13817000.0,2684.0
13818000.0,2693.0
13819000.0,2698.0
13820000.0,2699.0
13821000.0,2690.0
13822000.0,2691.0
13823000.0,2683.0
13824000.0,2661.0
13825000.0,2656.0
13826000.0,2657.0
13827000.0,2670.0
13828000.0,2678.0
13829000.0,2681.0
13830000.0,2689.0
13831000.0,2687.0
13832000.0,2674.0
13833000.0,2677.0
13834000.0,2665.0
13835000.0,2662.0
13836000.0,2664.0
13837000.0,2655.0
13838000.0,2657.0
13839000.0,2655.0
13840000.0,2663.0
13841000.0,2666.0
13842000.0,2668.0
13843000.0,2665.0
13844000.0,2669.0
13845000.0,2669.0
13846000.0,2669.0
13847000.0,2673.0
13848000.0,2689.0
13849000.0,2695.0
13850000.0,2698.0
13851000.0,2703.0
13852000.0,2705.0
13853000.0,2699.0
13854000.0,2702.0
13855000.0,2695.0
13856000.0,2684.0
13857000.0,2679.0
13858000.0,2687.0
13859000.0,2683.0
13860000.0,2678.0
13861000.0,2672.0
13862000.0,2682.0
13863000.0,2681.0
13864000.0,2676.0
13865000.0,2678.0
13866000.0,2677.0
13867000.0,2680.0
13868000.0,2679.0
13869000.0,2688.0
13870000.0,2676.0
13871000.0,2679.0
13872000.0,2681.0
13873000.0,2684.0
13874000.0,2677.0
13875000.0,2675.0
13876000.0,2669.0
13877000.0,2664.0
13878000.0,2665.0
13879000.0,2667.0
13880000.0,2676.0
13881000.0,2680.0
13882000.0,2682.0
13883000.0,2680.0
13884000.0,2689.0
13885000.0,2692.0
13886000.0,2693.0
13887000.0,2683.0
13888000.0,2676.0
13889000.0,2679.0
13890000.0,2671.0
13891000.0,2667.0
13892000.0,2668.0
13893000.0,2672.0
13894000.0,2685.0
13895000.0,2685.0
13896000.0,2692.0
13897000.0,2692.0
13898000.0,2695.0
13899000.0,2694.0
13900000.0,2689.0
