moleculeID,timeEntered,timeLeft
0,14288000.0,14333000.0
1,14229000.0,14372000.0
2,14419000.0,14441000.0
3,14131000.0,14582000.0
4,14129000.0,14743000.0
5,14445000.0,14787000.0
6,14704000.0,14797000.0
7,14442000.0,14823000.0
8,14706000.0,14828000.0
9,14535000.0,14862000.0
10,14497000.0,14911000.0
