moleculeID,timeEntered,timeLeft
0,13995000.0,14386000.0
1,14161000.0,14531000.0
2,14197000.0,14570000.0
3,14476000.0,14618000.0
4,14150000.0,14630000.0
5,14590000.0,14841000.0
6,14699000.0,14870000.0
7,14866000.0,14892000.0
